,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,LABEL
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,T11A,5479,828F,797D,52CB,6530,FB89,3282,B2DA,79D9,0426,144D,17D0,B4A4,CD3A,77F9,C24E,8FD9,2.0
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,T138,74B6,D3DA,4CD1,27C8,B570,D59C,7293,F8AA,B9AE,0034,049F,1B24,F408,E69E,39EE,C356,D6B5,2.0
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,T137,9479,828F,797D,52CB,6520,FB89,3283,B2DA,79D9,0426,154C,17D0,B4A4,CD3A,77FA,C24E,8FD9,2.0
Packed.Generic.493-8a5d490786e837ee4de0cf50fc9ba02df877c9f8eabdae38c1f72c38dab37c7e,T13D,A3B3,C71F,2C66,9B49,7272,0DF1,70D1,6AD3,3232,990C,686E,1F69,BD46,AC0D,6EEB,831E,47D2,2.0
Packed.Generic.493-8a9845aa491f3a87a85c9e9b967c46102df9af5e5a320c6d1b946942a9c5c7f2,T164,647B,828F,797D,52CB,6520,FB89,3282,B2DB,79D9,0426,154D,13D0,B4A4,CD3A,77F9,C24E,8FD9,2.0
Packed.Generic.493-8ac49377dc8eddcc0cb6f1bfcc8a1e41c4219c5b3788d1e883b89cb9d7eddb90,T1F1,43E3,C79B,5D32,5614,33B1,0DF2,70A1,6AD3,3636,8908,686A,5FAE,BE46,BD4C,7DE3,032D,47E2,2.0
Packed.Generic.493-8ae7824703c8d5ff5784899f3fd20fc0da45dd1c277971fa201143c48051f472,T1E4,C47B,828F,797D,52CB,6520,FB89,3282,B2DB,75E9,0426,154D,13D0,B4A4,CD3A,77FA,C24E,8FD9,2.0
Packed.Generic.493-8b849a098aeb43cd8d81b1be2bbdf2cc18f1b14f1411578f93a69af6ea85d427,T102,64AE,82CF,797C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D4,7894,CE79,3BF5,835E,8FE4,2.0
Packed.Generic.493-8c768ce4038c8a233dd75b364788d6f9f16b66e77bbfd9edc618890c1c15dd92,T1EC,C4BE,83CF,78BD,22CB,2460,FB99,3242,BAEA,74E9,0405,159D,13D0,7894,8E79,7BF5,835E,8FE5,2.0
Packed.Generic.493-8c859108df4b1966c2f01ed12353053c9a7c60a0bfc23d254ed5c8adf600203f,T1D4,D4CD,83CF,787C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D4,7894,8E39,7BF5,835E,8FE5,2.0
Packed.Generic.493-8d22ced3220d4c1774210f67d29ee6928d4406e29a978331521910e3325b4515,T1B7,A48A,828F,797D,52CB,6521,FB89,3282,B2DA,75E9,0426,144D,17D0,B4A0,CD3A,77FA,C24F,8FD9,2.0
Packed.Generic.493-8d3be257e2082df0372de4536f1189df31545c082626ffa994d16e2009563066,T154,0419,C3CB,98A5,73C4,3560,C9D9,3242,FAFB,A0EA,0405,169E,2764,3CD4,CA7D,7DB5,879F,8AE4,2.0
Packed.Generic.493-8d8f83d009ad9ded212b428e6c8f5270865ba6b63e551d96f2e07bbb47c528d6,T1DC,84BE,83CF,787C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D4,7894,8E39,7BF5,835E,8FE5,2.0
Packed.Generic.493-8db2a11aac29b0a97df21541c3cb0f594c7239fc89a87e7425dfc2ddb3daa744,T1BA,44E9,83C6,9D15,9344,B131,CADD,7683,F2A7,A5EE,043A,25CD,2328,B8D4,D46F,78FA,C357,C6A8,2.0
Packed.Generic.493-9c827c35989eb4719bce8ce72effca80da7c8342fc65824e1e6bedde673e2586,T15D,246F,C3CF,B878,62C6,2560,EBD9,3252,FAFA,70EA,0405,155E,1794,3894,8E7D,3AF5,835E,8FE4,2.0
Packed.Generic.493-9ddd96533d6e8f841946116877df8c4da23ab3bef34ebfd9ef48140f8148ee4e,T129,84AD,C2CF,797C,22CB,2460,FB99,3242,BAEA,74E9,0405,159E,13D4,7894,8E79,7BF5,835E,8FE4,2.0
Packed.Generic.493-9e7e6909bbfb20d3a427427c278567fe0a1e5e906117d72b59865ee1c9fac9c0,T182,F3F8,93C6,AD65,6348,A130,DBC9,7283,E2AB,69DD,0426,158D,2750,B4E0,C87E,75FE,C78F,CADC,2.0
Packed.Generic.493-9e99378b29ddcf493821fcc2feab6dfdcc24b48a32d8efeefc676a32932d6193,T1D5,948A,828F,797D,56CB,6520,FB89,3282,B2EA,75D9,0426,144C,17D0,B4A4,CD3A,77FA,C24F,8FD9,2.0
Packed.Generic.493-9ec1ee933721ad0974143e69e0bd2bff55fe91eb19e536fd1daba2e3984dd5a6,T183,A46B,828F,7D7D,52CB,6520,FB89,3282,B2DB,75E9,0426,154D,13D0,B4A4,8D3A,77FA,C24E,8FD9,2.0
Packed.Generic.493-9f6ca16bb60cfc318d85c4fbfa89d547620e2be02a6bad75ac6caf50395c0af7,T12E,548E,83CF,787C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D4,7894,8E79,3BF5,835E,8FE5,2.0
Ransom.Cerber-0076b241a5510b85bd726c9be4c40c109063e704ca89b3299defa3e974023b1b,T14E,947D,428F,797D,62CB,A521,FB85,3282,B2EB,75E9,0416,254D,17D0,74A0,8C3A,77FA,C64F,8FD8,3.0
Ransom.Cerber-01325cf380fac0a30f87a94035a9c4837397c51242029413c5b76951e21aa6f8,T10B,B415,828F,BC7D,12C7,6460,FB95,3283,B5EA,B5E9,0415,158D,23D0,7894,CD7A,2BF9,835E,8FE8,3.0
Ransom.Cerber-01cfd614eb9bcd2cfb04f1c3ed7e6dfef5e96272b5e605b08a79836a191bdf7c,T1ED,148D,83C6,9D52,5344,B131,CBCA,73C3,A27F,AAED,042A,159D,2620,B4E4,C8AE,78FD,D75B,C59C,3.0
Ransom.Cerber-020b68cdb75d06999cb4fb11e6db4cf7c206922133eb96d74ceffdec2e39a9dd,T1AB,F32B,82C5,9D56,5344,B131,8BD6,73C3,A2BF,AAED,043A,148D,2220,F4E4,D8AE,79FD,E75B,C19C,3.0
Ransom.Cerber-042815f730d78828bda1f32c7b0fb82b85f070770ebb0fbc784dd76cbae7ffdb,T1C7,059B,828F,7D7D,66CB,6520,FB89,3282,B2DA,75D9,0426,154C,17D0,B4A0,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-04800bd6b0c7f2e6bc11515b67d6eb9b0e56e8e841e12e3a03c250f412de01e5,T182,9489,828F,797D,56CB,6520,FB89,3282,B2EA,75D9,0426,154C,13D0,B4A4,CD3A,77FA,C24F,8FD9,3.0
Ransom.Cerber-05171f2c1df973253c156402a2709adc869587aa5cdf2fb6793a47666585ed8f,T1E4,B46A,828F,797D,52CB,6520,FB89,3282,B2DA,79D9,0426,154C,17D0,B4A4,CD3A,77FA,C24F,8FD9,3.0
Ransom.Cerber-05f5015a014190ce42016124aff385b65ba506a5384d7767da4ec78b4628a862,T18D,34CA,C3C6,9D65,2384,7470,DAD9,3283,F9FF,A5ED,0429,158D,2314,B8D4,CA6E,78F9,C35B,CAA8,3.0
Ransom.Cerber-08c368769ff51415ef8c727a432d864a79ac9bbffb3ff2bff49939a468f7304e,T132,24CA,87C5,9D15,9344,B131,8AD9,7683,F2AB,A4ED,043B,25CD,2334,B9E4,E46F,78FA,C357,C2A8,3.0
Ransom.Cerber-0933ecf8a158cb9e9f1df73db1646705b11aa4e85e428471421028adb464ed9e,T16B,24A5,C3C6,9C66,6384,3470,CAD9,3383,F5FB,A5EE,0419,158E,2754,78D4,C9AE,38F9,D35B,8AE8,3.0
Ransom.Cerber-0938a6f02d0f429b52aea0d10cfe25341611db14ca200a907747b2fea7c18ba4,T123,C47B,828F,7D7D,52CB,6520,FB89,3282,B2DB,75E9,0416,254D,13D0,B4A4,8D3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-0a387c6d020486b21eb82e1715a98e141993aa574c3aaef586c32918db1190fb,T158,3480,82C6,AC56,5344,B131,DBC9,7283,B2AB,BADD,042A,158D,2760,B4D4,C8AE,79FD,D34F,C6DC,3.0
Ransom.Cerber-0ba2f83c6871f0af2ef7b950a346763412786bc776ccd5a5e7cb0e6620cfad0b,T109,0506,428F,7D7D,12CB,6420,FB89,3683,B6EA,79D9,0429,148C,23D0,B494,CD7A,77E9,D24E,8FD9,3.0
Ransom.Cerber-0c4f325444da21586451466de73396c57531fd4ce6699cbe1c9f70d5169ef628,T123,8405,828F,BC7D,12C7,2460,FB99,3283,B5EA,B5E9,0425,158D,23D0,7894,CD79,6BF9,835E,8FD8,3.0
Ransom.Cerber-0ca1888e2e4e06eb8beb33fedebcf1b6ec214069b220eed839e3b6b792740f68,T11C,1474,C3C6,DC52,6384,7471,CAD5,3383,F6BB,A5EE,0429,159E,2324,B8D4,C9AE,38F9,D35B,C5A8,3.0
Ransom.Cerber-0cfb5e263ca7a4f5b38cd79c111eeeb7cb6e2e3150fc07996fd7b74a739452e8,T199,645A,828F,B97D,62CB,6121,FB8A,3282,B2EB,75D9,0416,154D,17D4,74A0,8C3A,77F9,C64F,8FD8,3.0
Ransom.Cerber-0d235958f114d06e11a794168b11861c398b41017da01417a3bfb681c039a60b,T1F4,84D3,428F,BD7D,52C7,6021,FB85,3283,B2EA,B9D9,0429,148D,23D0,B494,CD7A,67E9,D24F,8FD9,3.0
Ransom.Cerber-0d3b4ec3b6e427ae837a71989120906552fbe605e984090910008e451b1f8c85,T104,0537,828F,BC7D,12C7,6420,FB99,3283,B5EA,B5E9,0425,158D,13D0,B894,CD79,67F9,835E,8FE8,3.0
Ransom.Cerber-0d6b4eaf82976a44e7ce1187f23f225271ac90fe5efe847151ba71a3aa6bf027,T1BF,15CE,83CF,797C,22CB,2460,FB99,3282,BAEA,74E9,0405,159D,13D4,7894,8E39,7BF5,835E,8FE5,3.0
Ransom.Cerber-0ebc970ae1e63f2d14bae3c9a83ed525e3367edadc94810233e27e823b2ff724,T19A,157C,828F,7D7D,52CB,6521,FB89,3282,B2DB,75E9,0416,254C,17D0,B4A0,8D3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-0f558ba4697d61c46936054466d2cdbc5fbfbca7e3a8f0597ed410324e2e49ed,T121,24C8,C3C6,9C52,2384,7471,CAD9,3383,FAFB,A5EE,0419,159E,2724,78D4,C9AE,38F9,D35B,C5A8,3.0
Ransom.Cerber-0f6c43dd0064f051f30b2b75ed021dbcede2cde2d3b7d9c02c5ee39fe0f3f366,T10E,0460,C2C5,DD52,1384,7470,C6D5,3383,FAFB,A5EE,042A,158E,2324,B8D4,D9AE,38F9,D75B,C6A8,3.0
Ransom.Cerber-0f70bc3efdd6ed3ca8128efbeff47af71cfc8ca8664dd02a4d076862fb5b684e,T116,E48A,828F,797D,56CB,6520,FB89,3283,B2DA,79D9,0426,144D,13D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-0fa8ea0abd202be397b840dbf6c2bc1cb741b7652ef0ef3fc14d32e583d7c3b0,T12D,045F,C2C6,DD52,1384,7471,C6D5,3283,F6FF,A5EE,042A,158E,2320,B8D4,D9AE,38F9,D75B,C6A8,3.0
Ransom.Cerber-0ff42f0e77f3f6ac4c15d31a92745187eb33f2e60917f501832d89aaa4804868,T107,C3B7,C3CA,D5A5,63C4,65A0,84E6,3291,FFFF,90FA,4406,564E,2324,7CE8,DA7C,3CB5,47AB,86E4,3.0
Ransom.Cerber-10629ac826eedf7cfb85c799526df0028ea265f8cc2a18426ed04d5b057f2bc5,T144,74C3,428F,BD7E,52C7,6121,F785,3283,B2EA,B9D9,0429,148D,23D0,B494,CC7A,77E9,924F,8FD9,3.0
Ransom.Cerber-1073b1d899a1be5fae64af467b71d9fc408edaf226a4ff9eed5c16c0e7a01d19,T14D,D47B,828F,797D,52CB,6520,FB89,7282,B2DB,75E9,0426,154C,13D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-11a8f3d2c6663aa4826a5e5d595487559a9cadfe80f563d6c26cc09d87b518cf,T1CB,34A5,C3C6,9C65,2384,7470,CAD9,3283,F5FB,A5EE,0429,159E,2364,78D4,C9AE,39F9,C35B,C6E8,3.0
Ransom.Cerber-11cc6abb39b931da07ec61731884368ed0659e6107003699bb0abbb306b39d2c,T114,546D,82CF,BC79,12C6,6460,EB95,3283,B5FA,B5E9,0419,158D,2394,7894,CD7E,3AF8,835F,8FD8,3.0
Ransom.Cerber-1227d3bf60ae26e556592fa32fc6be735bee8cdb03f97c5c7e790fa0d4481333,T126,B4D3,428F,BD7D,52C7,6421,FB85,3283,B2EA,B9D9,0429,148D,23D0,B494,CC7A,77E9,D24E,8FD9,3.0
Ransom.Cerber-12995d500c8d6e15306a1f62079d5e09b47fdd384a069456744a8cb005fb06d4,T1FD,B47B,828F,797D,52CB,6520,FB89,7282,B2DB,75E9,0426,154C,13D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-12a304093fdae55a95a400c7acc7a9f1e8be024737be085e60f1c4af16b896d1,T123,7428,C3CA,5D55,A384,7471,C99D,3283,F9EB,A4BE,0439,25CE,2324,B898,D66E,78F6,C317,C6B4,3.0
Ransom.Cerber-13a8005fcdc0eebd614b1822de6303391bc387d988ea878a2c169b164a7d0661,T138,C48B,828F,797D,52CB,A530,FB89,3282,B2DA,75D9,0426,144D,13D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-13fbef0b91ed9778afe7bd4af7343e8fa3b637a121f2e48d73c41891ec44ce0e,T1BB,8416,828F,BC7D,12C6,6460,FB95,3283,B5EA,B5E9,0425,158D,23D0,7894,CD79,2BF9,835F,8FE8,3.0
Ransom.Cerber-16167df33f43404ad966bcee75246535f74d4d0f0e9b306915454d9256d6c1b4,T173,E4BE,C2CF,787C,22CB,2460,FB99,3242,BAEA,74E9,0405,159E,13D4,7894,8E79,7BF5,835E,8FE5,3.0
Ransom.Cerber-163ea25a2e841d390e71d3f55261f0636551b195cc4999162c3a15e9d2373178,T1E7,04FA,C3CA,9C64,72C4,35A0,CDD9,3282,FAFB,A0EA,0405,569E,2754,3CD8,CA7D,7DB5,875F,8AE4,3.0
Ransom.Cerber-16abdeb62470eac8521911447a8e1c276d1161b456525729584770b0875060e9,T136,34B7,C3CA,9C65,2384,7470,CAD9,3283,F5FB,A5EE,0419,159E,2354,B8D4,C9AE,39F9,C35B,C6E8,3.0
Ransom.Cerber-16d611729f203122c195c7408554fc0baff9ab3dc88ccbfff4923a85130f758b,T1A9,749D,82CF,787C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D4,7894,CE79,7BF5,835E,8FE4,3.0
Ransom.Cerber-172c7884b0462facf2eee5b242bb97f27ec361d76bf22d6669d46eb673fad237,T15F,C4C3,428F,7C7E,52C7,6531,FB85,7283,B2EA,B9D9,0429,158D,27D0,B490,CC7A,67E9,D20E,8FD8,3.0
Ransom.Cerber-173be42221b44c1801a20e244793ec5c8b37450e54593b27e796f39b06db85df,T1A1,1473,C2C6,DC66,1384,7470,C6D5,3383,F6FB,A5EE,0429,158E,2324,B8D4,D9AE,39F9,D35B,86E8,3.0
Ransom.Cerber-194e955b852918d2f12fede9640a696dba2cccebca2d2c5a2a7bbcf6418d3e10,T14E,93D1,82C6,9C52,1340,B532,C784,B3C3,B6BB,BA9D,113A,14DE,2715,F5D4,D9CE,68FA,E32B,D258,3.0
Ransom.Cerber-1a450e2ad7d63f1bc756407aff1b2ea6d9306c40c36ace1dcf0b1da5a0243696,T1B6,C48B,828F,797D,16CB,A530,FB89,3242,B6DA,79D9,0426,144D,13D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-1a928db4407f9fc8006cd0091a8c26f5a58ba0e4a9de49f27bfe9c7386cdcf2f,T1BD,34A4,C3C6,9C65,2384,7470,CAD9,3383,F5FB,A5EE,0429,159E,2364,78D4,C9AE,39F9,C35B,86E8,3.0
Ransom.Cerber-1b6ecc81dce461b62cc72ff46e76867cab4a0183eaa8fe3af0767c20fb590999,T15C,84F2,828F,BC7D,12C7,2460,FB95,3283,B5EA,B5E9,0415,158D,23D4,7894,CD7A,2BF9,835E,8FE8,3.0
Ransom.Cerber-1bdeca1eba0406e8fbf8a36a1b13df384af0efff20e4813a67a0e41f4cc1596e,T118,546B,828F,7C7D,52C7,A520,FB89,7282,B2D6,75E9,0416,254D,27D0,B490,DC7A,7BFA,C24E,8FD8,3.0
Ransom.Cerber-1c2a12b1f1035403e757786b2909bc3115a28e480d4e02dc865ccd8220cd6e6d,T1FF,443D,42CB,BC6A,5386,6131,EB85,7283,B1EB,B9DD,0429,159D,2390,B494,CC7E,76F9,D30F,8BD8,3.0
Ransom.Cerber-1c6c983d3f0aefbac38467a4b0fc200226d8fa398ec4d7fad64ac7dfdc11bcae,T172,7415,828F,BC7D,12C6,6460,EB95,3283,B5EA,B5E9,0419,158D,23D0,7894,CD79,3BF9,835F,8FE8,3.0
Ransom.Cerber-1d31d718f05435b5109aeb288d33e435c43cdf2a8325a04b47b9ca9234e75515,T1AB,3490,82C6,AC56,5344,B131,DBC9,33C3,B2AB,BADD,042A,159D,2760,B4D0,C8AE,79FD,D35B,C69C,3.0
Ransom.Cerber-1dd1ac119f657a281b42916173f9a1770b3e1f5a6394bdb61154446e51953fb2,T140,1528,828F,BC7D,12C7,6420,FB99,3283,B5EA,B5E9,0425,158D,23D0,B494,CD7A,67F9,835E,8FD8,3.0
Ransom.Cerber-1e620ce8e4452d91e4a153c4f5e45423d00f9aba85b3de4f6846b68fbffff07d,T12C,24A7,C3C6,9C66,6384,7470,CAD9,3383,F5FB,A5ED,0429,158E,2724,78D4,C9AE,78F9,C35B,C6A8,3.0
Ransom.Cerber-1e76c232055cae480be5d44d2f7d06ac09a1e80cb38e5395104249e5f24aa715,T165,4436,42CB,AC69,5386,6131,EBC5,7283,B1EB,B9DD,042A,158D,2790,B4D0,C87E,76F9,D34F,8BD8,3.0
Ransom.Cerber-1e8082ed6be11b1cee0e3d094f961639990f24568e91807a9d4f878f5cb15165,T151,E383,92DA,5CC6,1AC8,A230,E68C,72E3,645F,BEDD,0039,11DA,6610,F484,E1DF,31EF,E653,D66E,3.0
Ransom.Cerber-203bf8bbe2b6df731e88e744f7e613e13843029d7b65f23dca6c94249368f962,T1ED,045E,C2C5,DD52,1384,7471,C6D5,3383,FAFB,A5EE,042A,158E,2320,B8D4,D9AE,38F9,D75B,C6A8,3.0
Ransom.Cerber-20f711715a0ca28e710a35346b9b963e8ddc09fce4e28776d6870487edc49a00,T1FB,94A3,428F,BC7E,52C7,6121,FB85,7283,B2EA,B9D9,0429,154D,27D0,B490,CC7A,77E9,924F,8FD8,3.0
Ransom.Cerber-21ecadfa554fb0e8695f3a13e189499f4d0373f648eccad6bc2570fa13423b60,T185,B4D4,428F,BD7D,52C7,6421,FB85,3283,B2EA,B9D9,0429,148D,23D0,B494,CC7A,67E9,D24F,8FD9,3.0
Ransom.Cerber-21f2565240d0856e06f55c2a89b50313ca24537cbed58820660c50ab64d6beac,T185,0441,C2C5,CD52,1384,7471,C6D5,3383,FAFF,A5EE,042A,158E,2324,B8D4,D9AE,38F9,975B,C6A8,3.0
Ransom.Cerber-2203c57321b9a239d6559a02e909eb233ec450393466cc7384f2f61bbdfe3587,T1FD,D3AA,C3C6,D9A5,63C4,75A0,85EA,3292,FEFB,90FA,0406,165F,2324,7CD8,DA7C,3CB5,479B,86E4,3.0
Ransom.Cerber-23d400e21925fb659e5b3761bef7c450a48c83a555c87eb50a57ced6628f5dcd,T1FB,B427,828F,BC7D,12C7,6460,FB99,3283,B5EA,B5E9,0415,158D,23D0,7894,CD79,2BF9,835E,8FE8,3.0
Ransom.Cerber-23dae2580064ff4825b4aed92696132abc0148d91695eaba1eee7c369982f915,T1F9,74AF,83CF,797C,22CB,2460,FB99,3282,BAEA,70E5,0415,159E,13D4,7894,8E79,3BF5,835E,8FE5,3.0
Ransom.Cerber-242f206060ca19c8dc899e3b4808250568663ea1e0042fffedbc5c3cb69148c6,T181,A4CD,83CF,797C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D0,7894,8E39,7BF5,835E,8FE5,3.0
Ransom.Cerber-2437de235e6114d3e88b65887eae81b340b2b06718ae656cfee4575c8ee89364,T1DA,33E6,8FC2,3C01,A285,D933,CB28,795A,D243,D92D,5C66,3B09,5719,ED4C,D869,2DFF,CA4A,87E3,3.0
Ransom.Cerber-249b206266ddbabc0f289a69c50a70c82891a81b116822992090922ba49d0b04,T1F7,5479,828F,7D7D,62CB,6520,FB89,3282,B2DA,79D9,0426,144D,17D0,B4A4,CD3A,77F9,C24E,8FD9,3.0
Ransom.Cerber-25a9f6812dec544f638e4c0f2fa16d15c110c90a46ff1fc77f556613cc33c295,T1C6,34A4,C3C6,9C65,2384,7470,CAD9,3283,F5FB,A5EE,0429,159E,2364,78D4,C9AE,39F9,C35B,C6E8,3.0
Ransom.Cerber-25d4c4dae709fec349cec194bd43395a40b32e4c3b5e2285f9d1d1d31d6a9f3e,T187,C479,828F,7D7D,52CB,6520,FB89,3282,B2DA,75E9,0426,154C,17D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-25e7fbbf94587a00843e9c844aa55620a00f5ff9efa7bb1810dadd859db2655e,T1FB,34A4,C3CA,9C65,6384,7470,CAD9,3383,F5FB,A5EE,0419,159E,2324,78D4,C9AE,78F9,C35B,86E8,3.0
Ransom.Cerber-26887a4cc481b50e484cfd5de23eb5a5cb1fe8cf8064f696f940e9a4640dfbdb,T1BA,E415,828F,BC7D,12C7,6460,FB99,3283,B5EA,B5E9,0415,158D,23D0,7894,CD79,2BF9,835E,8FE8,3.0
Ransom.Cerber-26bdfaa1644cc3627fd1d27be3b0b280a633dfda49aed0d38c57bdd06755457e,T1D9,94A2,428F,BC3D,52C7,6121,FB85,3283,B2EA,B9D9,042A,155D,27D0,B490,CC7A,77E9,925F,8FD8,3.0
Ransom.Cerber-26d7ad85d69ec037a06462819ee92914369f2036ebc8d27e62cb04877289b108,T108,84BD,83CF,79BC,22CB,2460,FB99,3242,BAEA,74E9,0415,159D,13D0,7894,8E39,7BF5,835E,8FE5,3.0
Ransom.Cerber-26e87cf8e8520cc4cf065040c999eeb506d1a81a6f20fc93ac0b44f03baf3ce7,T1FA,1472,C3C6,9D52,2384,7471,C6D5,3383,F6FB,A5EE,0429,158E,2324,B8D4,D9AE,38F9,D35B,C6A8,3.0
Ransom.Cerber-293fb376819326d65e8151d19f496ec456278770eaf8c2689030262bc79bb346,T174,5346,C3CA,D5A5,23C0,2890,89E6,3251,FEFB,A0FB,4456,599F,1324,3D99,DBBC,3DB1,47A7,82B1,3.0
Ransom.Cerber-29a7986d9eedaa8cb2b2e825d08e941141ec6f7932125a717f8bcc1d7d92d693,T143,E48C,828F,7D7D,56CB,6520,FB89,3182,B2DB,79D9,0426,254C,13D0,B4A4,8D3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-2b6b09a69ba17384141d304cc2d1f370f5a78cedbb16f1b3bb7e99c441d43297,T1A3,E438,828F,797D,16CB,6430,FB89,3682,B6DA,79D9,0426,148D,13D0,B4A4,CD39,77FA,C24E,8FD9,3.0
Ransom.Cerber-2bd8d6a48b0093b5f7832cc79ec0641d6c57e03f5bdfbe18540162fce200d600,T1C5,44B0,82CF,787C,22CB,2460,FB99,3242,BAEA,74E9,0415,159E,13D4,7894,CE79,7BF5,835E,8FE4,3.0
Ransom.Cerber-2c4ca6eeec12350becd0a46276453cfb87a0582d4853cfb012ba923488560999,T1DC,C46B,828F,7D7D,56CB,6520,FB89,3242,B6DB,79D9,0426,148C,13D0,B4A4,8D3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-2ce248d03b9b09b5da793d3fbe0750de96baf231d2a6a2f94b6ab550a8fffdfb,T1BB,9438,828F,793D,52C7,A131,FB85,7282,B2EA,75E9,0426,154D,17D0,B4A4,CC7A,77FA,C24E,8FD8,3.0
Ransom.Cerber-2d0a0b404aab8144ac7531077b15e81c636bb81ce1d4e0809f6bfbe110923341,T16F,148E,83C6,9D52,6344,B131,CBCA,73C3,A27F,AADD,042A,259D,2624,B4E4,C4AE,78FD,D35B,C59C,3.0
Ransom.Cerber-2d17c62fadef03b0ca3259573b37af8ccc9baf180a102e6cdbc5c1d486573e4b,T179,B4E2,828F,BC7D,12C7,6460,FB95,3283,B5EA,B5E9,0419,158D,23D0,7894,CD7A,2BF9,835E,8FD8,3.0
Ransom.Cerber-2d19aaf8d9ebf9b6cefb6b0f19c745a9d7c1909e1500acd358ad99b19f901842,T18B,057B,828F,797D,52CB,6520,FB89,3242,B2DB,79E9,0426,154C,17D0,B4A4,CD3A,77FA,C24E,8FD9,3.0
Ransom.Cerber-2d7ef6ec1ea2bdfb66cb45fcc98eaf8bfd73fe6b165043b458dd036dd049da78,T14D,F424,828F,BC7D,12C7,6420,FB95,3283,B5EA,B5E9,0419,159D,23D0,7894,CD79,2BF9,835E,8FE8,3.0
Ransom.Cerber-2e734129b808cbf446d84e1fd2cbf0500180a0917dad3b2548b42c28802ed511,T1E3,A4A4,428F,BD3D,52C7,6121,FB85,7283,B2EA,B9D9,042A,154D,27D0,B490,CC7A,77E9,924F,8FD8,3.0
Ransom.Cerber-2f696fa191d8d97dd85c6a7fcc16c1f73e6f0b575449bd06547e4fa1e2483b98,T119,6471,82CF,AC79,13C6,6470,EB95,3283,B5EA,B5E9,0425,158D,2390,7894,CD7D,3AF9,835F,8FE8,3.0
Ransom.Cerber-2fa6374d4fe1a94309622d26dc8ea6ed13e7e204d17ec33b42ae0e067ed547bf,T1AD,B4D4,428F,BD7D,52C7,6421,FB85,3283,B2EA,B9D9,0429,148D,23D0,B494,CC7A,67E9,D24F,8FD9,3.0
Ransom.Cerber-30f65794790bdf371b46225ca2e3c0d4cbc0f55dd894480b390e739c841efa04,T1CE,A4DF,83CF,B97C,22CB,2460,FB99,3282,BAEA,74E5,0405,159D,13D4,7894,8E39,7BF5,835E,8FE5,3.0
Ransom.Cerber-312c6298d748acf06e5396f28a8c10c3815553049e9dc4482e6b5ee41e6fd30a,T157,0451,C3C5,CD52,1384,7471,C6E5,3383,FAFF,A5EE,0429,158E,2324,B8D4,D9AE,38F9,975B,86A8,3.0
Ransom.Cerber-333e881bcf062e4688d537545618f29507bfcc3ee6e7730f25954d1d061b4c38,T122,F32C,C3CB,99A5,73C4,3560,C9E9,3242,FAFB,90EA,0445,169E,2724,3CD4,CA7D,7CB5,879F,8AE4,3.0
Ransom.Cerber-334d83b447049460ab682a6d2649f9c4ae688a162632423c244c76d50bee1396,T180,158D,428F,797D,62CB,6520,FB89,7282,B2DB,75E9,0416,254D,17D0,B890,8C3A,77FA,C64F,8FD8,3.0
Ransom.Cerber-336f4eb10d2cc9053cf1c3444c5d931e1c7587413f63bbbfa413b3b1baadad77,T14B,7469,828F,7D7D,62CB,6520,FB89,3282,B2DA,79D9,0426,154C,17D0,B4A4,CD3A,77F9,C24E,8FD9,3.0
Ransom.Cerber-33a960ff927cffc5a1b3e70d2c1ccc3147f651a112764b4873d54d8b9fbf1bab,T1C5,74AE,83CF,797C,22CB,2460,FB99,3242,BAEA,74E9,0405,159E,13D4,7894,8E79,7BF5,835E,8FE4,3.0
Ransom.Cerber-33dacf97583db22a210c45667ee4d79a23a48828e83ab5ef8965239485987473,T1BE,947D,428F,B97D,62CB,A521,FB89,3282,B2EA,75E9,0416,154D,17D0,74A0,CC3A,77F9,C64F,8FD8,3.0
