,__exception__,closesocket,cocreateinstance,coinitializeex,connect,copyfilea,couninitialize,createdirectoryw,createprocessinternalw,createthread,createtoolhelp32snapshot,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findwindowa,findwindowexa,getcursorpos,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getnativesysteminfo,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,globalmemorystatusex,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntcreatethreadex,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntterminateprocess,ntunmapviewofsection,ntwritefile,process32firstw,process32nextw,readprocessmemory,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,seterrormode,setfileattributesw,setfilepointer,setunhandledexceptionfilter,shellexecuteexw,shgetfolderpathw,shgetspecialfolderlocation,shutdown,sizeofresource,socket,timegettime,writeconsolew,writeprocessmemory,wsastartup
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-153e9e991e97d81f1f96724322e3e07fab09ac894e0fe1a97d2618e48d879d82.json,0.0,0.016429264412526585,0.0,0.0,0.0164637598549375,0.0,0.0,0.0,0.0,0.024583759653927555,0.0,0.0,0.012415178458437471,0.0,0.32401566438544865,0.13575154753252114,0.0,0.0,0.0,0.006145939913481889,0.0,0.0,0.0,0.0,0.0,0.02485175335715676,0.0,0.0,0.006145939913481889,0.006133684501556222,0.12906473818311967,0.0,0.006109247333050243,0.0,0.0,0.0,0.00630754335925137,0.0792618499424198,0.42069751123284355,0.03658239228111683,0.0,0.3626104548954314,0.40501958048181086,0.0,0.16971680014806068,0.06706771918204753,0.21339728830651486,0.006097065380186139,0.006121453674224644,0.006121453674224644,0.007245310953546283,0.38719421454935904,0.01832774199915073,0.0733410473715535,0.006121453674224644,0.006121453674224644,0.0,0.03658239228111683,0.0,0.0,0.0,0.0,0.029099061731825433,0.0,0.0,0.006195209396782364,0.024388261520744556,0.0,0.0071868254654747,0.0,0.0,0.0,0.0,0.0,0.0,0.07316478456223366,0.03667052368577675,0.0,0.0,0.0,0.0,0.10758437000593285,0.006109247333050243,0.12242370354814833,0.0,0.0,0.012242907348449288,0.01762253071149195,0.0,0.0,0.0,0.0,0.0,0.01977759631332159,0.3220454899731871,0.01896046090021712,0.0,0.0,0.0,0.04336646577747655
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-1e401816a3b3bb2d0d4dfcc0b84790c5537dbe0223c57e6f87248f2f9e992f53.json,0.0008467633599301835,0.0006149105189701551,0.005597373056810182,0.004374174732351877,0.0006162016060123009,0.0006441939639058974,0.0027787155871187835,0.0011114862348475135,0.004010866611492869,0.0046005749336860925,0.0,0.0,0.002788033707643339,0.03561593353586406,0.07937790288222668,0.030485255741788984,0.0812818630343543,0.16665004152631113,0.0,0.009201149867372185,0.0,0.0005591533372629055,0.0,0.016247826489243545,0.046132316881803984,0.0,0.0,0.00047976122792643217,0.001840229973474437,0.001836560432821523,0.028983622082222382,0.008268531550231946,0.005487730216652217,0.0028216340530024544,0.0014421631735790095,0.0038457684628773587,0.0018886176096876372,0.02510194307721611,0.944289458668366,0.0579626685601172,0.009312017375663522,0.08695086624666715,0.0815828446289552,0.0004768937904416966,0.03811271510516115,0.016886761706490838,0.16521642534458603,0.004107590685362636,0.001832898253338351,0.002749347380007527,0.0021694059121227065,0.04140517440317483,0.00777428447359064,0.016469945471206122,0.0022911228166729385,0.002749347380007527,0.0028160052868063563,0.02145075135689377,0.006723617740686273,0.0,0.0,0.005212259074548167,0.007079232007077579,0.0018103566076486462,0.0018848496086386129,0.0018549823435306822,0.033773523412981676,0.0006097823867600132,0.003227841100435505,0.007611453638691182,0.013968026063495285,0.0,0.0,0.0,0.0010254339092686257,0.03514272030810255,0.0032939890942412244,0.0,0.0,0.0,0.0316503820892743,0.014495910034459427,0.017377812352732017,0.007546897068401496,0.0353961600353879,0.004340678486599887,0.00824804214002258,0.0013191436005021416,0.0,0.003957430801506425,0.002117366402113839,0.0027730600827985557,0.001773147880524675,0.000740231072289167,0.07889524623828274,0.0009461967019595745,0.0,0.0054542069455756825,0.001443878825064695,0.0032462191011786937
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-20c5fb0feba45ee409d8d4ff16af10eed02d7c9992f2b78a37f4fd1b5aeeae4d.json,0.0,0.014820237917734616,0.0,0.0,0.014851354993385153,0.0,0.0,0.0,0.0,0.02217610952233629,0.0,0.0,0.01119927794240674,0.0,0.2922826679692303,0.2560454109490203,0.0,0.0,0.0,0.005544027380584073,0.0,0.0,0.0,0.0,0.006779609378336663,0.022417856830224486,0.0,0.0,0.005544027380584073,0.005532972222181501,0.20512901308161072,0.0,0.0055109283471667285,0.0,0.0,0.0,0.00568980393238169,0.07149921289542338,0.37949582229109335,0.03299963672096464,0.0,0.4601542725884781,0.36535333496153793,0.0,0.15309531173611857,0.07149921289542338,0.21999757813976425,0.0054999394534941065,0.005521939240641164,0.005521939240641164,0.006535729745615037,0.3326416428350444,0.016532785041500186,0.06615827366887654,0.0,0.005521939240641164,0.0,0.03299963672096464,0.0,0.024265411749225765,0.0,0.0,0.03281149776551216,0.0,0.0,0.005588471577613379,0.021999757813976426,0.0,0.006482972128098406,0.0,0.0,0.0,0.0,0.0,0.0,0.06599927344192928,0.03307913683443827,0.0,0.0,0.0,0.0,0.09704792129961934,0.0055109283471667285,0.11043394078985115,0.0,0.0,0.011043878481282328,0.015896639758123627,0.0,0.0,0.0,0.0,0.0,0.017840645536196655,0.29050544576402393,0.017103537597025553,0.0,0.0,0.0,0.039119301043293656
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-224a48c9064f345e1d74ea7c7d74eb5409c095ad7b2b6d6fa49ce24ec703f807.json,0.051331997361464994,0.0037276748889932608,0.006362263190487312,0.014915738475502758,0.0037355016419890817,0.0019525976453572383,0.011791477944747459,0.008422484246248186,0.0030393053723905147,0.008366801571692988,0.0,0.0,0.008450728131187876,0.0,0.24060005983519653,0.0924029747478754,0.0,0.0,0.0,0.011155735428923983,0.007940454436263362,0.0016948334677235183,0.007940454436263362,0.0022385598072689333,0.003410495806759873,0.0,0.0,0.004362571041350328,0.008366801571692988,0.004175058807141457,0.08785141650277638,0.3007500747939957,0.029108974896686984,0.008552573163751674,0.017485195917561543,0.034970391835123085,0.004293400556678054,0.0677855058045149,0.372128593090092,0.041501330084396874,0.0169352315172289,0.2635542495083291,0.24561256108176313,0.004336496821497555,0.11552234566323856,0.12035385724475094,0.4260803221998079,0.0332010640675175,0.01111128950028678,0.012500200687822626,0.004931717518142157,0.008366801571692988,0.026336691573192985,0.04992157416572276,0.06527882581418483,0.01666693425043017,0.021338779934357004,0.027667553389597917,0.0,0.0,0.024462592366868208,0.0,0.021457654871749932,0.016461958264489585,0.021424173738171,0.004216937396691862,0.01936728737271854,0.044359049079516606,0.008153179639254281,0.009228342570949774,0.042338078793072255,0.021426609055262707,0.0,0.0,0.0031081629895555385,0.24624122516742147,0.029952944499433656,0.0,0.0,0.01583971640080132,0.0,0.030919426638304087,0.29524817395211084,0.01960729789629477,0.3466236556205758,0.007518231257819342,0.008333467125215085,0.005997626877651432,0.0,0.0,0.0016044719769098725,0.008405342011086543,0.005374537127591615,0.004487385879893865,0.23913709327654276,0.004301984081989011,0.0,0.0,0.004376499240862709,0.008433874793383724
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-2c5d455f8e7c12b6fae98f88a428cc725985e4736637d8c792406394bad27c3f.json,0.0,0.0,0.0,0.012171096310615177,0.0,0.003584926189356858,0.006185398087642684,0.0,0.0027900487980313856,0.010240842038240015,0.0,0.0,0.010343566912403153,0.0,0.29449093372783003,0.11309988173473515,0.0,0.0,0.0,0.0076806315286800115,0.0,0.003111676847243627,0.0,0.0,0.0,0.3519843205004503,0.0,0.005339722776051072,0.010240842038240015,0.00511021055990538,0.10752884140152016,0.0,0.03562895704621641,0.00523411186700039,0.016051216931441546,0.04280324515051079,0.005255059120391563,0.07111582448575209,0.3809776311736719,0.03555791224287604,0.012955296399920472,0.3225865242045605,0.3006261615138265,0.005307808314533784,0.1413976516219451,0.06603612273676979,0.347959569805287,0.007619552623473438,0.015300061749210087,0.005100020583070029,0.006036349690828805,0.26882210350380037,0.03308403154291523,0.0611032723736513,0.007650030874605043,0.005100020583070029,0.0052236705442100665,0.03301806136838489,0.0,0.0,0.0,0.0,0.024243557442118927,0.0,0.0052445746961350325,0.005161469337431667,0.022858657870420313,0.003393426468714684,0.011975246322678526,0.00847151666028511,0.012955296399920472,0.0,0.0,0.0,0.005706518661712699,0.11937299110108386,0.018330981712095386,0.0,0.0,0.0,0.0,0.0418285994855586,0.0916173181188422,0.026998924700929114,0.07273067232635677,0.006901653343146084,0.010200041166140058,0.007341007066085202,0.0,0.0,0.0,0.015432022453623661,0.00657835437839658,0.0,0.2927002841820001,0.2685438266840185,0.0,0.0,0.008035156031030995,0.010322938674863334
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-2ec7e831e705df66ef3877c9ab32c38274266e74e74805a880d071bf1879e6bb.json,0.0008519130929696102,0.0006186502001676184,0.0,0.003300582755849271,0.0006199491391716136,0.0006481117372729441,0.002236491848679338,0.001118245924339669,0.004035259367820495,0.00462855409983508,0.0,0.0,0.0028049896010826467,0.0358325377943133,0.07986065287876257,0.03067065692485601,0.0889316091078642,0.18233411240295114,0.0,0.00925710819967016,0.0,0.0005625539218314749,0.0,0.016346640364347246,0.05037495326054179,0.0,0.0,0.00048267897609953735,0.0018514216399340322,0.0018477297823557125,0.02915989082896101,0.008318818008204434,0.005521104766078262,0.0028387942925635007,0.0014509339301972892,0.0038691571471927712,0.0019001035536522575,0.025254604743669425,0.9445222174132365,0.056937654331181975,0.008900217468898552,0.08747967248688303,0.08207900434761708,0.0004797940998140076,0.038344503958443,0.0188261598998263,0.1460175328815796,0.004132571685327724,0.0018440453307153202,0.0027660679960729803,0.002182599517125298,0.045359830178383784,0.006901380957597827,0.01657011020005979,0.0018440453307153202,0.0027660679960729803,0.0028331312940840718,0.0211220330583417,0.006764508546857365,0.0,0.0,0.005243958300136371,0.007122285540905048,0.0018213665942360695,0.0018963126368744558,0.0018662637289968895,0.033978922746027956,0.0006134908803634888,0.0032474717561151545,0.00765774396741356,0.011242379960713962,0.0,0.0,0.0,0.0010316702571459648,0.032142224219215636,0.003314022040011958,0.0,0.0,0.0,0.0,0.015124220052710805,0.015183038106715221,0.007592794785541152,0.016983911674465883,0.004990945198885116,0.008298203988218941,0.0013271661930052165,0.0,0.00398149857901565,0.0021302435201299478,0.002789924911633238,0.001783931576012964,0.0007447329113981385,0.0793750608776886,0.0009519511555040448,0.0,0.005487377617620135,0.0014526600157045183,0.0032659615257445568
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-3a9681f87e0a3cf736525f498e4c15cdbf1dfd1cba61917e605f5f780a10b789.json,0.0,0.003962264735929731,0.006762652814709356,0.015854414972276763,0.003970584041747882,0.002075478421281497,0.012533538636354645,0.008952527597396174,0.0032305747838425533,0.008893340703591738,0.0,0.0,0.008982548925069528,0.0,0.25574149059041135,0.09821807406530353,0.0,0.0,0.0,0.011857787604788984,0.016880325423744322,0.0018014926415023363,0.016880325423744322,0.002379436739454181,0.0036251249557899133,0.0,0.0,0.0046371161407262685,0.008893340703591738,0.004437803396110318,0.09338007738771326,0.07459126808886998,0.030940859427619243,0.009090803264054046,0.0185855733796805,0.037171146759361,0.004563592622622966,0.0720513798157238,0.395547370825096,0.044113089683096206,0.018000998647616544,0.28014023216313977,0.2610694383110449,0.004609401019392975,0.12279239205781571,0.06469919820187443,0.4396604605081922,0.03970178071478659,0.011810544607226393,0.013286862683129692,0.00524208011471166,0.008893340703591738,0.027994110910703123,0.053063236137624877,0.013286862683129692,0.01771581691083959,0.004536334190050692,0.029408726455397473,0.0,0.0,0.02600207098823552,0.0,0.02280802691917355,0.017497941386554222,0.004554487750519076,0.004482317486932992,0.02058610851877823,0.029469156565618115,0.008666275126542007,0.009809100157290973,0.04500249661904136,0.02277502732893871,0.0,0.0,0.0033037657450765163,0.2617376654530375,0.03183794168257493,0.0,0.0,0.01683654062947879,0.0,0.03286524642636026,0.31382871705156656,0.02084122337244374,0.3684373579251112,0.007991368205789919,0.008857908455419795,0.006375069227939201,0.0,0.0,0.001705444525934607,0.0089343065679613,0.005712767225350115,0.004769785820354737,0.25418645669453316,0.004572716325913184,0.0,0.0,0.004651920868983513,0.008964634973865983
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-3de5efa8babbe90bcc9a476a468a265b20751dc5512365de9656dfd8bfcbbf01.json,0.052163969963265486,0.003987465107171815,0.006805663913883678,0.015955250522083523,0.0039958373245466295,0.0020886786565527415,0.01261325310463563,0.009009466503311164,0.0032511215391211458,0.008949903175372224,0.0,0.0,0.00903967876941316,0.0,0.25736803019197835,0.09884275012661857,0.0,0.0,0.0,0.011933204233829632,0.01698768585918118,0.001812950301800516,0.01698768585918118,0.0,0.003648181086758762,0.0,0.0,0.00466660862949899,0.008949903175372224,0.004466028237339942,0.09397398334140836,0.07506567547266035,0.03113764616351163,0.009148621616034799,0.01870377935028812,0.03740755870057624,0.004592617495000846,0.07250963327450854,0.3980630887927102,0.04439365302520931,0.01811548666870576,0.2819219500242251,0.2627298641543112,0.004638717237423289,0.12357336306096457,0.05327238363025118,0.4394971649495722,0.03699471085434109,0.0118856607664205,0.01337136836222306,0.005275420230472623,0.008949903175372224,0.028172156052700993,0.05340072324136347,0.01337136836222306,0.017828491149630747,0.0045651856962690435,0.029595768683472874,0.0,0.0,0.026167446571553978,0.0,0.022953088085947843,0.017609229916801788,0.0045834547150658475,0.004510825441909172,0.020717038078431012,0.013839738796239879,0.008721393440190892,0.009871486944138648,0.0452887166717644,0.0,0.0,0.0,0.003324778001657416,0.24564488007282487,0.010680144648272693,0.0,0.0,0.016943622589562845,0.0,0.033074272442061986,0.3158246968013322,0.020973775486229126,0.3707806536960805,0.004021097024410769,0.008914245574815374,0.004277076839700788,0.0,0.0,0.001716291311308792,0.008991129586438985,0.005749100954793524,0.004800122100595728,0.25580310613628454,0.0046017992258902615,0.0,0.0,0.0046815075172011705,0.009021650883818344
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-3fd62c2066259ecd2cefb86aa1d25d8a3ff0920b7261e79672aac81af1a58972.json,0.0,0.007642208134465131,0.0,0.006795369547657268,0.007658253974618125,0.004003073780051833,0.0034534330131169694,0.006906866026233939,0.00311548149069933,0.014294173744301595,0.0,0.0,0.011550045750504301,0.0,0.32884050409984855,0.1262919087269981,0.0,0.0,0.0,0.020011843242022237,0.0,0.0,0.0,0.0,0.006991950632266268,0.0,0.0,0.0029812753608450724,0.008576504246580957,0.005706268085416611,0.12007105945213341,0.0,0.022734135134375628,0.020456174561134313,0.008961719466768854,0.02389791857805028,0.005868011854725433,0.07941080996056846,0.40556235087004605,0.03403320426881505,0.020252972147489515,0.3602131783564002,0.3356913479352621,0.0029634568706787172,0.15789034470198055,0.0680664085376301,0.42825115371592276,0.005672200711469175,0.008542334316850293,0.005694889544566862,0.006740432549579447,0.017153008493161915,0.025575902026172586,0.0682303887428742,0.017084668633700586,0.005694889544566862,0.005832962099258124,0.03686930462454964,0.0,0.0,0.0,0.0,0.03045525542403975,0.0,0.005856304521959458,0.005763505712490266,0.025524903201611288,0.0,0.010029033799837453,0.009459638617034813,0.06365219817782418,0.0,0.0,0.0,0.0,0.2779378348619896,0.1466953357971795,0.0,0.0,0.0,0.0,0.050043758926526814,0.06251887161953297,0.03014809283403199,0.054142676309404,0.034679995444648865,0.011389779089133724,0.00819726581614583,0.0,0.0,0.003289371835957915,0.003446404260186716,0.0,0.009199712393124117,0.32684099229191943,0.008819615101840329,0.0,0.0,0.0,0.011527011424980532
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-42b46ac755af1256f90050fbd082836163a3d6563da76b2984b59e17164c2e61.json,0.0,0.016435680990707514,0.0,0.0,0.01647018990558424,0.0,0.0,0.0,0.0,0.024593361034235265,0.0,0.0,0.012420027303839704,0.0,0.3241422112465966,0.1358045663650174,0.0,0.0,0.0,0.006148340258558816,0.0,0.0,0.0,0.0,0.0,0.024861459404508936,0.0,0.0,0.006148340258558816,0.006136080060185821,0.12911514542973515,0.0,0.006111633347551857,0.0,0.0,0.0,0.006310006819822579,0.07929280628009569,0.4208618179482002,0.03659667982158263,0.0,0.36275207525497016,0.4051777640582458,0.0,0.1697830843765826,0.060994466369304376,0.2134806322925653,0.006099446636930438,0.0061238444560086204,0.0061238444560086204,0.007248140666612628,0.3873454362892054,0.01833490004265557,0.07336969129330888,0.0061238444560086204,0.0061238444560086204,0.0,0.03659667982158263,0.0,0.0,0.0,0.0,0.029110426598803384,0.0,0.0,0.0061976289844427445,0.02439778654772175,0.0,0.007189632336574586,0.0,0.0,0.0,0.0,0.0,0.0,0.07319335964316526,0.03668484564665444,0.0,0.0,0.0,0.0,0.10762638792614253,0.006111633347551857,0.12247151708655706,0.0,0.0,0.012247688912017241,0.017629413329192708,0.0,0.0,0.0,0.0,0.0,0.019785320608809737,0.3221712673672531,0.018967866057055423,0.0,0.0,0.0,0.04338340289109921
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-4b818704b7b7e5ad38ed1d060460c3b83c9a04ef465cccb8820f7564b72c0847.json,0.0,0.058816176456384074,0.006083961354855573,0.014263285523895546,0.058939668901136166,0.0018671859777346816,0.011275688223608459,0.008054063016863185,0.0029063583001212676,0.008000816046408498,0.0,0.0,0.00808107144127747,0.0,0.23007559137162253,0.08836102981095159,0.0,0.0,0.0,0.010667754728544664,0.00759311843660425,0.0016206970714388131,0.00759311843660425,0.0,0.003261311905525677,0.0,0.0,0.004171740908655256,0.008000816046408498,0.003992430944208153,0.08400856848728923,0.28759448921452824,0.027835673100681642,0.00817846150889187,0.01672034825651009,0.03344069651302018,0.004105596119758129,0.06482039258461092,0.3558507266379661,0.03968595464363934,0.016194440720466486,0.2520257054618677,0.23486883285853136,0.004146807242569349,0.11046909968897056,0.08730910021600655,0.4047967373651213,0.029103033405335516,0.010625252979699422,0.01195340960216185,0.0047159914475564104,0.04800489627845098,0.025184656614902434,0.04773787548618377,0.03984469867387284,0.015937879469549134,0.020405366548574326,0.02645730309575956,0.0,0.0,0.023392535351592653,0.0,0.02051904158896574,0.015741869663007255,0.0204870250067037,0.004032477656013706,0.018520112167031692,0.02827911308263557,0.0077965384894143315,0.008824671015649477,0.04048610180116622,0.0,0.0,0.0,0.002972203907144538,0.3333620190065705,0.1654913016854371,0.0,0.0,0.015146846266660966,0.0,0.029566931003891038,0.2823332557354852,0.01874962400998401,0.33146144105252345,0.03594682195624213,0.007968939734774567,0.0038235167845128122,0.0,0.0,0.001534288225778461,0.008037670627372727,0.00513944098279269,0.07080308438888674,0.22867661875137577,0.04525184597436042,0.0,0.0,0.004185059852722635,0.008064955312027411
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-4eb19a6f490e5aa579019c2e53c1879cdac41d9a10dd7cc129843fd65c8c5377.json,0.0,0.0007705472365656527,0.014028188518145874,0.007194204595023082,0.0007721651037541297,0.0,0.006267638609916784,0.0013928085799815074,0.0006282544549927586,0.0017295005658882307,0.0,0.0,0.02125332968372829,0.0,0.015542003120611044,0.012154932369836228,0.0,0.0,0.0,0.002882500943147051,0.0032827407996359054,0.0003503388261807454,0.0038298642662418893,0.0,0.0007049831858934728,0.0011655695223072627,0.0,0.0006011910302155671,0.0025942508488323458,0.0005753506090067102,0.08647502829441153,0.05146129922157879,0.004297937690736217,0.0011786009265119918,0.006927528672139431,0.007228725570928102,0.0002958294408654988,0.010866397724943648,0.0577634826431215,0.011438313394677524,0.00262550978186121,0.022483507356546997,0.018995781591857944,0.017031538181855554,0.007959870148120772,0.04032005471623827,0.10780610374483567,0.015441723082814657,0.009187253367408575,0.0017226100063891078,0.00033981158213372374,0.018159755941826422,0.004584466870118631,0.003439760902252734,0.012919575047918309,0.004019423348241252,0.012056560266824917,0.012296186899278338,0.0,0.009462219536192022,0.006320824478007611,0.0,0.001364772094544628,0.01436758657048606,0.011514329907853678,0.00029056087727192945,0.00457532535787101,0.01719272587945545,0.0003370685602867815,0.0009537948021061145,0.0029172330909569,0.006327274043151873,0.0,0.0,0.0,0.2476394849947684,0.001719880451126367,0.0,0.054427978365820605,0.13915460111825612,0.00857540351882277,0.0067277379294410425,0.3300816146485415,0.006417285205658193,0.8806191940049213,0.0,0.002296813341852144,0.0008265124962429899,0.0007067945377364364,0.00041325624812149495,0.0006633204261484442,0.0,0.0003703233118776333,0.0009275870058748031,0.015447500106623761,0.0008892626221009619,0.0,0.0,0.0,0.002033926140903506
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-5431b330985f2b9060a0de56fce3613bd62277083f18c7160b69fbe4b7890901.json,0.0,0.016519163216984524,0.0,0.0,0.016553847413983237,0.0,0.0,0.0,0.0,0.02471827879894079,0.0,0.0,0.012483112705067193,0.0,0.3257886360853677,0.13649436239751192,0.0,0.0,0.0,0.006179569699735197,0.0,0.0,0.0,0.0,0.0,0.024987738928962916,0.0,0.0,0.006179569699735197,0.006167247227784651,0.12977096369443913,0.0,0.006142676342261411,0.0,0.0,0.0,0.006342057418604567,0.07969556050730153,0.4229995134618312,0.03678256638798532,0.0,0.3645946122843766,0.40723579510670965,0.0,0.17064546847103834,0.055173849581977984,0.21456497059658103,0.006130427731330886,0.006154949474951904,0.006154949474951904,0.007284956355573729,0.37695375168384704,0.018428029026784233,0.07374236007252681,0.006154949474951904,0.006154949474951904,0.0,0.03678256638798532,0.0,0.0,0.0,0.0,0.029258288024302918,0.0,0.0,0.006229108779259445,0.024521710925323546,0.0,0.007226150842495319,0.0,0.0,0.0,0.0,0.0,0.0,0.07356513277597064,0.036871180036263405,0.0,0.0,0.0,0.0,0.10817305772797839,0.006142676342261411,0.12309359017909817,0.0,0.0,0.012309898949903808,0.01771895891440519,0.0,0.0,0.0,0.0,0.0,0.01988581675575745,0.3238076811341977,0.019064210083631652,0.0,0.0,0.0,0.04360376145481611
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-556ec83c4494dfd3267f9ea5ea845cec897c3100a3650b43da5f425b97267670.json,0.052425396776928306,0.008460169751420738,0.0,0.007522692248794569,0.008477933011608102,0.0,0.0038230612150391007,0.0038230612150391007,0.003448938030077663,0.01582410923718668,0.0,0.0,0.012786271450166557,0.0,0.36403699518217825,0.13980919745469847,0.0,0.0,0.0,0.01582410923718668,0.0,0.0038465207573942883,0.0,0.005080538548070013,0.007740313820524629,0.0,0.0,0.0,0.006329643694874673,0.006317021965421506,0.13292251759236812,0.0,0.006291854363438421,0.016175458547997207,0.0,0.0,0.006496077510692001,0.08791031604260834,0.4332722719242839,0.03139654144378869,0.01281182306951502,0.3987675527771044,0.37162109924847364,0.0,0.17478968051981472,0.08477066189822946,0.37047918903670657,0.015698270721894347,0.006304425555402495,0.006304425555402495,0.007461875228216999,0.018988931084624017,0.015729635908596055,0.07553323081674256,0.015761063888506233,0.006304425555402495,0.006457276306147214,0.0408155038769253,0.0,0.0,0.0,0.0,0.033714945494387076,0.0,0.006483117117466144,0.006380385856157194,0.02825688729940982,0.037753267425401894,0.014803283186650933,0.01047212364267944,0.05765320381281759,0.04862890547136955,0.0,0.0,0.007054152330817914,0.047094812165683037,0.01888330770418564,0.0,0.0,0.0,0.0,0.048013374711312465,0.025167417453753685,0.025958260724710042,0.029968840439455184,0.0,0.01260885111080499,0.013611954637041417,0.0,0.0,0.0,0.01907640079946599,0.0,0.010184376968100785,0.3618234714181811,0.009763597063950592,0.0,0.0,0.00993271344665526,0.012760771712314389
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-5ec22b22cf3d4fedbf66c03689a48c2133f9d4aea56605b093027dc9aa4fa829.json,0.052156394191033954,0.003986886007700391,0.0068046755274604005,0.01595293334139468,0.003995257009178257,0.0020883753177965455,0.012611421282159566,0.009008158058685404,0.0032506493788102115,0.008948603381127296,0.0,0.0,0.009038365937060647,0.0,0.2573306526385102,0.09882839519615172,0.0,0.0,0.0,0.011931471174836394,0.016985218737930623,0.0018126870070673275,0.016985218737930623,0.0,0.003647651261498297,0.0,0.0,0.004665930898028481,0.008948603381127296,0.004465379636155457,0.0939603355018366,0.06969371842292985,0.031133124043831572,0.009147292961915023,0.0187010630008169,0.0374021260016338,0.004591950509261203,0.07249910270203358,0.39800527809891906,0.04438720573593893,0.018112855756967982,0.28188100650550985,0.2626917079018125,0.004638043556619049,0.12355541650411521,0.0621420880303145,0.4394333367857954,0.03698933811328244,0.011883934612164006,0.013369426438684506,0.005274654081306449,0.008948603381127296,0.028168064611085706,0.05339296785548006,0.014854918265205005,0.01782590191824601,0.004564522694448937,0.029591470490625955,0.0,0.0,0.026163646273853352,0.0,0.022949754609460683,0.017606672528721157,0.004582789060036537,0.0045101703348276335,0.02071402934343817,0.013837728851273304,0.008720126832409868,0.00987005330830288,0.04528213939241996,0.0,0.0,0.0,0.003324295144220018,0.2456092050721954,0.010678593571096011,0.0,0.0,0.01694116186761998,0.0,0.0330694690661893,0.3157788295874345,0.02097072946526809,0.3707268052297495,0.00402051304057673,0.008912950959123004,0.004276455679923702,0.0,0.0,0.0017160420543587058,0.008989823804883267,0.005748266012985983,0.004799424978966695,0.25576595585670325,0.00460113090668804,0.0,0.0,0.004680827621965522,0.009020340669655267
