,findfirstfileexw ntclose,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getasynckeystate getasynckeystate,getasynckeystate getkeystate,getfiletype getfiletype,getforegroundwindow findwindowa,gethostbyname gethostbyname,gethostbyname ntdelayexecution,gethostbyname socket,getkeystate getasynckeystate,getkeystate getkeystate,getsysteminfo getsysteminfo,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getusernamew getusernamew,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntclose,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose findfirstfileexw,ntclose ldrgetdllhandle,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntclose,ntclose ntcreatefile,ntclose ntdelayexecution,ntclose ntopenkey,ntclose outputdebugstringa,ntclose seterrormode,ntcreatefile getfiletype,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatefile ntqueryinformationfile,ntcreatefile setfilepointer,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntdelayexecution timegettime,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntclose,ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile,ntopenkey ntqueryvaluekey,ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile,ntqueryinformationfile ntallocatevirtualmemory,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntclose,ntreadfile ntreadfile,ntreadfile ntwritefile,ntreadfile setfilepointer,ntsetinformationfile ntfreevirtualmemory,ntunmapviewofsection ntclose,ntwritefile ntreadfile,ntwritefile ntsetinformationfile,ntwritefile setfilepointer,outputdebugstringa getsystemdirectorya,outputdebugstringa ntcreatefile,outputdebugstringa outputdebugstringa,process32nextw process32nextw,readprocessmemory readprocessmemory,regclosekey regclosekey,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regenumkeyexa regopenkeyexa,regopenkeyexa regqueryinfokeya,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryinfokeya regenumkeyexa,regqueryvalueexa regclosekey,regqueryvalueexa regqueryvalueexa,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,seterrormode ldrgetprocedureaddress,seterrormode ntqueryattributesfile,setfilepointer ntreadfile,setfilepointer ntwritefile,socket gethostbyname,timegettime ntdelayexecution
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-5f85825b950db0287d473eb6f999087027b2f8c351f059b7d453f08dacd78506.json,0.03519641636133773,0.04043924177719453,0.0,0.0,0.0,0.0,0.0,0.008890493309011411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054741894928277855,0.0,0.0,0.002592220277633104,0.014040457307176301,0.002865027710062374,0.005876700004441333,0.9782224250198719,0.026136843687087345,0.003925453016176893,0.03290988936604133,0.0388435756126678,0.15711012079796025,0.0,0.0034165002740938633,0.008261686397798338,0.010339742680116405,0.025934725868661215,0.0066950786905244355,0.003925453016176893,0.0034165002740938633,0.05289704730562663,0.008190711977976765,0.0,0.0,0.03336716421924546,0.00551678041922615,0.008278505719921074,0.0068882529279247805,0.002587022022017265,0.016453523950711407,0.011069059280848968,0.004571455699612099,0.002561201490973183,0.0,0.0,0.0,0.0,0.0,0.033464906289447476,0.006244741849534288,0.0,0.0,0.002297374475814403,0.013891500239373645,0.011151932123524323,0.011061842335408174,0.002297374475814403,0.0,0.006885598412276568,0.004159811158005001,0.01348225418004215,0.014838828343835687,0.013633136390339386,0.0,0.0022963839742653936,0.013633136390339386,0.026450286730792475,0.013699249026662683,0.013600433412770147,0.02035194233037128,0.02873536475688666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051867036544646136,0.0,0.0,0.0,0.0,0.00519192792899177,0.006757887380361735,0.0,0.0,0.0,0.002888517269799609,0.01303194173245627,0.028112717509115218,0.02367247729252127,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-5f9bc2e1c056231f129c6a5f9fcac7778d9a04cbf1ddb92c5953a72b21d6dc4f.json,0.0,0.002221845181713185,0.0,0.0,0.0,0.0,0.0,0.0017096400918394628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026317138717652866,0.0,0.0,0.0,0.0018222067957786967,0.0011018885155425194,0.00045874869143919483,0.04306177796240376,0.0004569190757369126,0.0,0.018566000081561344,0.0011491710539236288,0.0057853234961475234,0.0,0.0,0.014321020877614197,0.0,0.0,0.0,0.0005158236191080582,0.0,0.003622634162255872,0.0,0.0,0.0011223434047580704,0.0,0.0,0.0,0.0,0.0,0.00108103653723041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001230884178697747,0.007528956868400851,0.0,0.0022641463514099197,0.0,0.0,0.0,0.001811317081127936,0.000691442565320584,0.0,0.0,0.7126306469690122,0.0,0.0,0.0,0.6997189673565598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006064621778192074,0.0,0.0,0.0,0.0,0.0,0.0005111685656269677,0.0,0.0,0.0,0.0,0.001023366873878305,0.0,0.0,0.0,0.0,0.002777306477141481,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-60af56870bb33c7a35444ac9383e81b28d3953cd8af07286528c160677a37249.json,0.01567369129471769,0.0,0.0,0.0,0.0,0.0,0.0,0.009656391050435396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07927706234756,0.0,0.0,0.001877023154183621,0.40482615697833957,0.004149125285043312,0.39384793939536983,0.723690881789139,0.22882834666223545,0.003884634045051373,0.2523568506229742,0.0,0.00726148234339974,0.0,0.0,0.012176689060224314,0.002558056119046981,0.015399025586595264,0.007871833262312744,0.0019423170225256864,0.0,0.08014035121134992,0.01203793151108027,0.0,0.006339221255369755,0.0,0.0,0.0030721580123265393,0.010098703955939594,0.0037465182088176124,0.020353039202291603,0.0,0.0,0.003709124986458197,0.0,0.0,0.0,0.0,0.0,0.0,0.0023174271247759096,0.005670008330616285,0.0,0.008525569277803183,0.008416560582007173,0.0,0.0,0.010230683133363819,0.03645046215333388,0.012776246733172538,0.0,0.024505821646257406,0.0,0.0,0.0,0.016041211333879,0.0,0.0,0.0,0.0,0.0,0.15355741851103633,0.0,0.011418067803225998,0.01844761379150775,0.0,0.0,0.0,0.0,0.0038495771407834993,0.0,0.0,0.0023395239418620597,0.0,0.013487091110735198,0.0,0.0023370545513427547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-613acf70c3a1af0b34220f311054c1053dbdfe2501a3d103d00458d021dab6a2.json,0.03606860116935992,0.040430581875393626,0.0,0.0,0.0,0.0,0.0,0.008888589445446368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054730172170539566,0.0,0.0,0.0025916651640339352,0.014210752458681876,0.002864414175843243,0.005962700565315319,0.9780129426021057,0.026131246586603547,0.0040227277060250095,0.03296026390748567,0.03883525741639065,0.15707647629429883,0.0,0.0035011628603377723,0.007205459677008476,0.010595966677237948,0.0265774013521719,0.006793055535019718,0.0040227277060250095,0.0035011628603377723,0.051885250601618915,0.008438431175260476,0.0,0.0,0.0341940192439171,0.005653488998345266,0.008483651233825473,0.007105872857502178,0.002586468021603734,0.016861250506759403,0.011418763033947375,0.004684738659184308,0.002560653019923049,0.0,0.0,0.0,0.0,0.0,0.03345773991368208,0.009599234515699814,0.0,0.0,0.0023543045648204046,0.013557846253277776,0.011039843638594482,0.011335960323291667,0.0023543045648204046,0.0,0.007056226986153941,0.0042628933598691235,0.015182803499442812,0.015206541934829544,0.013970972331455537,0.0,0.0036204454125344787,0.013970972331455537,0.027105738070428546,0.014038723271986495,0.01393745895773914,0.020856273644447677,0.029447441473352116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052130167514638686,0.0,0.0,0.0,0.0,0.005218267529691937,0.006829734922058995,0.0,0.0,0.0,0.002887898705385259,0.013530272186372028,0.028873732909622776,0.024259093124395188,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-61beca340ac10c9611a2e756c0fa54ee043e4e68ebf616443a84937091386d43.json,0.0010882933520043909,2.894890473326438e-06,0.0,0.0,0.0,0.9999910318999774,0.00014637435368077318,0.0,0.0,0.0,0.0,0.0,0.0,0.000402609733703678,0.0009062060213569823,0.00016458803114308788,4.241606393320566e-06,0.0,7.274231254158996e-05,0.0013105544902924256,5.742698172790373e-06,0.0010974022805724098,0.0009638442248017199,3.0957150343582434e-05,5.6454537438377376e-05,0.00019352036660789403,0.0,0.0,0.0009156946910743092,0.0,0.0003442917815007126,7.081080079071646e-06,0.0008951626911682249,3.5409409937219206e-05,2.419480175930459e-05,0.0,0.0005640410685278862,4.6651900610896384e-05,8.04382515738702e-06,0.00016378047434687694,0.0,0.000136012234045575,4.252095319345546e-06,6.988678910755021e-06,5.7040060189616545e-05,0.0,0.0,0.0,0.00013604318288916163,1.1286966269253135e-05,0.0,2.8959005089009402e-05,0.0,0.0,0.0,1.6037458019162398e-05,6.278170793697099e-05,0.0,0.0001675603174287863,0.00015532194942294536,7.1044658029224195e-06,0.0,0.00021712041131617378,3.603582304786063e-06,2.1219931545820176e-05,0.00012392320798686586,0.0,0.0,0.0,0.0001453917912746812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006163347673600616,0.001040464467193818,0.0005022849308132128,5.9274351029177855e-05,0.001158187155591428,0.001159612699598626,0.0004608807580154891,8.028218824105106e-05,0.0006125972532738655,0.0008807564661305164,0.001217854957184793,0.0004613449772507801,0.0,0.0005854729935405392,0.0003172535220083512,0.0012657925337327231,0.00013027007129968972,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-6208e36edfaf38b6d29a87a6ee0aad1fd6de9e9d5b3e291e941fcc55150347a7.json,0.03519989278588399,0.0404432360467049,0.0,0.0,0.0,0.0,0.0,0.008891371441854553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474730190111518,0.0,0.0,0.0025924763167170252,0.01404184411286476,0.002865310694913863,0.0058772804585403154,0.9783190461194499,0.026139425278463656,0.003925840741480529,0.032970579980285096,0.03884741227485345,0.15712563889715533,0.0,0.0034168377290578348,0.00709051626289554,0.01034076395838764,0.025937287496432763,0.006695739977618551,0.003925840741480529,0.0034168377290578348,0.05066211070141368,0.008191520991936574,0.0,0.0,0.03337045996468556,0.005517325323305839,0.008279323405454612,0.006888933295247227,0.0025872775476584757,0.01645514910010012,0.011070152595264643,0.004571907231968209,0.0025614544662658865,0.0,0.0,0.0,0.0,0.0,0.03346821168907875,0.009368037983858048,0.0,0.0,0.002297601392354362,0.013892872332257214,0.01098011837348987,0.01106293493699087,0.002297601392354362,0.0,0.006886278517406885,0.004160222031358385,0.013483585850826164,0.014840294006321397,0.013634482964078693,0.0,0.0022966107929714174,0.013634482964078693,0.026452899281601695,0.013700602130487021,0.013601776756367133,0.020353952534795362,0.028738203009689472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005252056155615598,0.0,0.0,0.0,0.0,0.005257346256037156,0.006931851149951894,0.0,0.0,0.0,0.002888802574764635,0.013033228924926633,0.028115494261731374,0.023674815473212325,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-62612bb775687b38251704dae18e03304b19f9102f1a1da9f44882139f7a8d93.json,0.022000648732963236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007223405837266581,0.0,0.0,0.9128016534721656,0.10867631247394291,0.008179100966798582,0.14360475888104643,0.0,0.0,0.0,0.0,0.10987727703178866,0.0,0.0,0.0,0.024537302900395748,0.0,0.22258737626562197,0.0,0.012236540083784206,0.008898157904062268,0.0,0.0,0.0,0.01063141576935156,0.0,0.0,0.0,0.028575349834748305,0.0,0.0,0.018672116018576917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590118972026161,0.011814051292872527,0.0,0.0,0.03590118972026161,0.0,0.0,0.0,0.0,0.0,0.0,0.03846520555615529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846520555615529,0.0,0.09485291168981332,0.0742577758396772,0.0,0.0,0.008105288618900433,0.10619825390815389,0.14659160144408476,0.04925870059525607,0.0,0.00811345261971635,0.0,0.11809609812609732,0.02144963711125147,0.010493550965514891,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-640e75be778a701893a27d4cecad79308cba6b35cff64629a588bb00111cf82f.json,0.03629351217223226,0.03991829967028562,0.0,0.0,0.0,0.0,0.0,0.008775965140027103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054036704701486684,0.0,0.0,0.0025588270527936684,0.014080447058754263,0.0028281201542813953,0.005912200905359897,0.9783935038435136,0.026199374985549664,0.003999925576130283,0.03303720450005535,0.03834318902700857,0.1550862134805051,0.0,0.0034568008119244234,0.008274627837853848,0.010461708773372115,0.02679895976581976,0.0067355233831333265,0.003943588596184786,0.0034568008119244234,0.05400692711685695,0.008310023862523927,0.0,0.0,0.033760758410972216,0.005700618438784206,0.008376157763293052,0.006956690795851632,0.0025536957615944146,0.01664760731416073,0.011179035326308357,0.004625379922817909,0.002528207853053932,0.0,0.0,0.0,0.0,0.0,0.03303380822668001,0.006318403911574072,0.0,0.0,0.002324473969315272,0.013670869150759525,0.01124067479066329,0.011192326210645693,0.002324473969315272,0.0,0.006966819924654054,0.0042088796823696395,0.013268122922405642,0.015013864993932416,0.013793950874393184,0.0,0.001977422794855128,0.013793950874393184,0.02676229044673135,0.013860843365710617,0.013760862137280856,0.020592010867180648,0.02907432291920292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005247885252612764,0.0,0.0,0.0,0.0,0.005253171151918591,0.0068637143889893875,0.0,0.0,0.0,0.002851307119306116,0.013411469974011898,0.028426752634906828,0.023951714374369115,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-64b1c7a5562e58816202a15ed861cb75cd294b748846f8c12379292da413bc08.json,0.0,0.0016768655106444894,0.0,0.0,0.0,0.0,0.0,0.001290295349656252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001986200596589342,0.0,0.0,0.0,0.0013752514145685178,0.0008316145803029335,0.00034622567992542496,0.0324994787604905,0.00034484483687922984,0.0,0.014012085749101429,0.0008672995409471632,0.004366285067229898,0.0,0.0,0.011156981185601728,0.0,0.0,0.0,0.0003893011284391912,0.0,0.002734065512019791,0.0,0.0,0.0008470522437962844,0.0,0.0,0.0,0.0,0.0,0.0008158772267068912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009289698687577878,0.005682235741563509,0.0,0.0017087909450123693,0.0,0.0,0.0,0.0013670327560098955,0.0005218438259877413,0.0,0.0,0.7130200121162774,0.0,0.0,0.0,0.7001012778562946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045770763771724025,0.0,0.0,0.0,0.0,0.0,0.00038578787796751456,0.0,0.0,0.0,0.0,0.000772352920746447,0.0,0.0,0.0,0.0,0.002096081888305612,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-64b88078866e38642fd429f183f44e3b1b6d88996c315be8afff5df4d3436f9d.json,0.0362832226250415,0.040440072593044454,0.0,0.0,0.0,0.0,0.0,0.008890675962355793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474301958917561,0.0,0.0,0.0025922735342620257,0.014011029901410902,0.002865086571463513,0.0058618585372934955,0.9782425223970665,0.026137380663129633,0.003908709948094415,0.032968001034777254,0.038844373645886734,0.15711334859286458,0.0,0.0034019280205330074,0.007069872025789796,0.010295641014669116,0.02683681768486959,0.006678170427321871,0.003908709948094415,0.0034019280205330074,0.050461226073638656,0.008265026836677158,0.0,0.0,0.03322484467040874,0.0056548161043461324,0.008243195760963823,0.006973436352391551,0.002587075171849101,0.01654396646725306,0.011045859630597383,0.004551957263712035,0.0025612541103275537,0.0,0.0,0.0,0.0,0.0,0.03346559381901875,0.009327159625895361,0.0,0.0,0.002287575582004952,0.013948486803236838,0.01083599808407942,0.011014660728960173,0.002287575582004952,0.0,0.0068562295617183655,0.0041420684920905945,0.01385988481224333,0.015210111534604137,0.013574987552531245,0.0,0.0026901050649413465,0.013574987552531245,0.0265311273094018,0.01364081820143385,0.013542424061583723,0.020265136054855106,0.028612801025639165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005240530748578897,0.0,0.0,0.0,0.0,0.005245809240106944,0.006901603333585217,0.0,0.0,0.0,0.0028885766137888903,0.013590732734043985,0.028559908184066757,0.023918147904923803,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-65f61ace647ff5cc1ffc177549d05916bc2e8261fa2b7010f1521a83c8b19a49.json,0.03606846447303059,0.04043042864760115,0.0,0.0,0.0,0.0,0.0,0.008888555758596567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054729964748754505,0.0,0.0,0.0025916553418866024,0.014097915279142515,0.0028644033200049012,0.005905890558074482,0.9780092360325423,0.026131147551837205,0.003958859881561358,0.03296013899143836,0.038835110234715586,0.15707588099043238,0.0,0.0035011495912866896,0.008291965821524966,0.01042773720976717,0.02657730062652438,0.006728334268220457,0.0038950073028264976,0.0035011495912866896,0.05358825319016169,0.008389692705607788,0.0,0.0,0.03386823356013816,0.005653467572197067,0.008483619081650302,0.007054770664239373,0.0025864582191530427,0.01659354872172671,0.011336644503671833,0.004684720904501348,0.002560643315308588,0.0,0.0,0.0,0.0,0.0,0.03345761311225132,0.0062470971993440795,0.0,0.0,0.0022982409840968925,0.013557794870419658,0.011390271697081877,0.01106601456684198,0.0022982409840968925,0.0,0.0070562002437714625,0.004262877203936936,0.01342691819429295,0.015206484303582507,0.013638278445203711,0.0,0.002241219618494788,0.013638278445203711,0.02710563534243861,0.014038670066653392,0.013605563132944927,0.020856194601292184,0.029447329870544492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005251936281268788,0.0,0.0,0.0,0.0,0.005257226260947666,0.0069337807948288135,0.0,0.0,0.0,0.002887887760542939,0.013339318320249385,0.02880356312689663,0.02425900118490002,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-680b50b5f57ede3fd2def226eda5f6243029df9b1d69025d3dbc9352dd2aef4b.json,0.033928198016199014,0.002716523401253231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165613329895595,0.12098350747891944,0.0,0.0,0.03656803675202885,0.27403272538420403,0.026944325038303595,0.1951882808551644,0.4588791713145898,0.006703786772908731,0.020181379963055354,0.048721070273651544,0.0,0.0,0.010969463874779014,0.006586789781767948,0.30726340595344875,0.0066447832545604895,0.020000184239991937,0.015335851739521789,0.005045344990763838,0.003293394890883974,0.07529619951382512,0.012507848460208571,0.0,0.016466703342039247,0.0,0.021271985937863835,0.019950524114455824,0.00983711299952702,0.007298941158335084,0.0,0.0,0.0,0.040947854316485344,0.4183652808777333,0.0,0.013587356020228019,0.0,0.0,0.0,0.0,0.07732390023495785,0.0,0.03543350565356476,0.029150374718727595,0.006666728079997313,0.0,0.039862693860260354,0.0033815495782971287,0.01659373102032381,0.02806945646423093,0.0,0.03337634252746937,0.0,0.014829734416963931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889784065017836,0.0,0.13002397880924552,0.00981568142510372,0.0,0.0,0.0,0.009826388570547743,0.05490163495272059,0.20054516008998247,0.0,0.0,0.0033407093008064456,0.15176778992579545,0.03969414961091278,0.41751058379269484,0.05433046802506462,0.0,0.040480944261566884,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-68175cd314c3f94066ad897d38c6a6913223de591193a8619f00fb61aabfb2fa.json,0.0,0.0020420170396844876,0.0,0.0,0.0,0.0,0.0,0.001571267983924993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024187124350289113,0.0,0.0,0.0,0.0016747239445098774,0.0010127056300275243,0.00042161922557065176,0.03957651283809818,0.0004199376923698309,0.0,0.017063334942220953,0.0010561612901466122,0.0053170802612408545,0.0,0.0,0.013161929057188704,0.0,0.0,0.0,0.00047407471427788597,0.0,0.0033294312082382347,0.0,0.0,0.001031504974224318,0.0,0.0,0.0,0.0,0.0,0.000993541335694637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011312608490753556,0.0069195902319663695,0.0,0.0020808945051488965,0.0,0.0,0.0,0.0016647156041191173,0.0006354796958711104,0.0,0.0,0.7127721716004082,0.0,0.0,0.0,0.6998579277975078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005573773146858481,0.0,0.0,0.0,0.0,0.0,0.0004697964240498963,0.0,0.0,0.0,0.0,0.0009405392470670828,0.0,0.0,0.0,0.0,0.0025525212996056097,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-682f69faee94eb558080463250f52c876dec02b462a684b0c122b9ee7a117474.json,0.0,0.06317396855891105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710379435108849,0.0,0.68021250806688,0.0,0.0,0.0004199536174163573,0.011513556967256639,0.0013924496631945846,0.010048443043468774,0.023294252341187774,0.0011548115878198277,0.0017382482639300156,0.005340883633826225,0.0392094084467602,0.0,0.005668884359191532,0.0,0.0031135286028976493,0.0,0.0,0.0004402988912042011,0.0013036861979475118,0.0,0.009537292203261117,0.0,0.0,0.0009455322529760549,0.0,0.0,0.0,0.0,0.0004191114720674598,0.0,0.0,0.0053138078240737635,0.00041492840726037685,0.0447008278137895,0.005952385241044752,0.15369893823544042,0.0,0.0,0.0,0.0,0.001268572795128266,0.0,0.0015259667525217787,0.0006276898351413132,0.0,0.0,0.002288950128782668,0.0005825144459525222,0.0,0.0,0.0,0.0,0.0,0.0010218433091104893,0.0,0.0,0.0,0.0,0.0,0.0,0.017177996243971407,0.0,0.0005109216545552447,0.008254711325405091,0.0,0.0005636248603980839,0.0,0.0011429872062089625,0.005598324652654654,0.004513917391106671,0.002225293444765608,0.00471087629475737,0.0,0.005603963529834852,0.0,0.0031372692790120173,0.0,0.003902714300635681,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-6bc04696cd7e524fba67e45982bfa8813953a53f8817c01b97984ea1210d6c24.json,0.005205621409644074,0.0020839881284899432,0.0,0.0,0.0,0.0,0.0,0.006414253674752795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03752007555454734,0.15572690227611494,0.0,0.00187021775548985,0.017091457862641986,0.0,0.0051634209338514946,0.5782141387581594,0.03257124269452474,0.009676374460861765,0.0849465868519941,0.0,0.0,0.05610168860289714,0.0,0.03293118229121003,0.007646344632539005,0.0,0.00392164643856937,0.009676374460861765,0.0,0.12572094854095128,0.0071965718274322405,0.0028953143979193676,0.05474072552150943,0.0,0.006119572650763188,0.006122038984460424,0.007546567314741634,0.0037329347055626585,0.0,0.004042311930559844,0.0,0.012934869700676574,0.0,0.0,0.07296503332701233,0.0,0.0,0.0,0.013854149895219822,0.01412362739114163,0.0,0.02208611258151847,0.00838604521502133,0.0,0.012270516982496432,0.018688249107438704,0.005188329446247585,0.0050919698961925525,0.015381112811227771,0.0,0.040236035159776376,0.0,0.02730400816810543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10466536464440414,0.00919036474920387,0.22942095205390922,0.05522092418780626,0.19201780472920385,0.0,0.0019178099917878928,0.1231262206634738,0.47320738502109794,0.2540835436273601,0.0,0.0019197416938004802,0.0,0.25148677470205405,0.05329007617331608,0.35008917449455856,0.0,0.0,0.04830787686821776,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-6c9efd615442c61b79d5a14550a85b0ec0ffbb96c4a94dc0557faddd6d16d3a9.json,0.0018065848645401864,0.0019286337413813987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014620243642601637,0.45425421938176164,0.0,0.0008653996195222849,0.11190772646399953,0.0004782375000307956,0.10671994652231048,0.10820242951820784,0.05592350317015403,0.0013432549368442314,0.06485663348415463,0.0009975177782220635,0.0,0.0,0.0,0.0024060214836011326,0.0005896945882648791,0.03727345183954856,0.0004536625916790569,0.0004477516456147437,0.0,0.008254480625256045,0.005550076101248285,0.0026794783345435013,0.22894416935414041,0.0,0.0,0.0,0.0017459989521824873,0.0008636642081951911,0.0,0.0,0.0,0.000855044154593182,0.0,0.0,0.008842655466405,0.0,0.0,0.0,0.0,0.0,0.0,0.1855292788152787,0.0006467411185206524,0.0,0.0,0.18788770185106615,0.03060992417774745,0.0011780951169586623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03736534294717941,0.0,0.07896432852120905,0.09993672990555005,0.0,0.0,0.7774528812651776,0.0023553570021791373,0.04082140354379775,0.0005813651542120555,0.0005732085701134452,0.0,0.012368281246129148,0.043083309810413896,0.008894187154861587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-6d5ac7c033e7f54c80c062f2bc0fe696a59b1a7ee47436af793e7f5fa35bdec7.json,0.005232815539349911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001985056850836405,0.015347099854957021,0.0,0.001879987759917511,0.030925338333393334,0.0,0.02076157843427198,0.5880727809530366,0.08960802742961538,0.007781539018501636,0.14345578333879072,0.0,0.0,0.05639476343038213,0.0,0.022649567854348882,0.0,0.0,0.003942133092038505,0.009726923773127045,0.0,0.10759183750409304,0.007234166668146164,0.0,0.05291027950712484,0.0,0.006151541255337627,0.006154020473144787,0.007585990529424652,0.0037524355302631296,0.0,0.004063428939712189,0.0,0.013002441369203338,0.0,0.0,0.04191211551369865,0.0,0.0,0.0,0.0046421746256768235,0.028394818242999036,0.0,0.02049368333411296,0.019669658998180642,0.0,0.0,0.018785876389603547,0.002607716621429005,0.005118570311189835,0.015461463636593927,0.0,0.04044622792503519,0.0,0.029733864458056817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13265877988979194,0.01847675030029348,0.21808577998098932,0.05550939790816888,0.19302090439334038,0.0,0.005783485853171778,0.12376943117599949,0.4781698852312618,0.24603799815564734,0.0,0.005789311232802805,0.0,0.24343755689058705,0.05356846315720359,0.35191803788484977,0.0,0.0,0.04856023687790539,0.0,0.0,0.0
