,closesocket ntdelayexecution socket,connect shutdown closesocket,createtoolhelp32snapshot process32firstw process32nextw,findfirstfileexw ntclose findfirstfileexw,findresourcea loadresource sizeofresource,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,findwindowexa ntdelayexecution getforegroundwindow,findwindowexa ntdelayexecution socket,getfiletype writeconsolew getfiletype,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname ntdelayexecution getforegroundwindow,gethostbyname ntdelayexecution socket,gethostbyname socket gethostbyname,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemmetrics getsystemmetrics ldrloaddll,getsystemmetrics ldrloaddll ldrgetprocedureaddress,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getvolumenameforvolumemountpointw ntclose regopenkeyexw,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadresource sizeofresource findresourcea,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory getsystemmetrics getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory writeprocessmemory ntallocatevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose ntclose ntunmapviewofsection,ntclose ntdelayexecution ntcreatemutant,ntclose ntopenkey ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntunmapviewofsection ntclose,ntclose regopenkeyexw regopenkeyexw,ntcreatefile ntclose ntquerydirectoryfile,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatemutant ntclose ntdelayexecution,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntopenkey ntqueryvaluekey ntclose,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntunmapviewofsection ntclose ntclose,process32firstw process32nextw process32nextw,process32nextw process32nextw ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regcreatekeyexa regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regclosekey,regclosekey regqueryvalueexw regqueryvalueexw,regcreatekeyexa regclosekey regcreatekeyexa,regenumkeyw regenumkeyw regenumkeyw,regenumvaluew regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regclosekey,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,shutdown closesocket ntdelayexecution,sizeofresource findresourcea loadresource,socket gethostbyname ntdelayexecution,socket gethostbyname socket,writeprocessmemory ntallocatevirtualmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.IRC.Bot-e175aa9bce80ff1635cb64cd8c4dba0fad4d92e9a5c1fd82bf102afbe951c220.json,0.0,0.0,0.03431584969741106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06486433298752745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034993088377387004,0.00013355730882812792,0.0001168766822038006,0.00014025201864456072,6.054794578813322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3562716770136597e-05,0.0,0.0,2.846463812816042e-05,0.00012609656867078924,0.0,0.0,4.6844081223369075e-05,4.475123148066207e-05,0.0,0.0,0.0,2.3515730398593408e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.331490233969868e-05,4.6844081223369075e-05,0.0,0.0,0.0,0.038059765408613465,0.03783048971338084,0.9958589822428467,0.0,2.8004943932319242e-05,0.0,0.0,0.0,8.539391438448127e-05,0.0,0.0,0.0,0.0,0.0,2.7610010488167746e-05,0.0,0.0,0.0,0.0,2.7891421929302828e-05,8.522003559502901e-05,2.811902105736176e-05,5.5782843858605655e-05,0.0,2.783486741533899e-05,5.692927625632084e-05,0.0,0.0,2.7891421929302828e-05,0.0,2.7891421929302828e-05,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-0037c09a25f1cc673258bfe88602b45bd9fe591f456dd9db43b756945781be7e.json,0.0070780064672182385,0.006624533864467272,0.0,0.0,0.2344960525803628,0.05321236914748874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826091977584366,0.004093259165191442,0.004093259165191442,0.11018860782892982,0.015143131888489548,0.012729280466827725,0.006754348049270545,0.020182314298704047,0.009671810830052335,0.010785407347954445,0.009691485633859912,0.008170192431877926,0.18530704757361308,0.0,0.00403646285974081,0.00807292571948162,0.0,0.05321236914748874,0.6076291690879276,0.21408155930938647,0.0,0.10671524534358588,0.008186518330382885,0.0,0.00406881977328047,0.0,0.0,0.1097747117503955,0.08274275094979619,0.01357216609714402,0.0,0.008089055510965833,0.023182984029831006,0.019525607077915914,0.01990345759055131,0.02324356181197189,0.004060706147017648,0.0,0.0,0.0,0.0,0.0,0.038844834404999785,0.01879926569587379,0.008089055510965833,0.0,0.0,0.0068493914245400305,0.0,0.0,0.0,0.0,0.059642833451989404,0.0016552348192100646,0.0,0.034547642382400684,0.014745856802291934,0.04505848985570775,0.0,0.0,0.0,0.0,0.004767708142938682,0.012269533816401643,0.04460013069522354,0.049454611282090506,0.1487264754412396,0.028897814328784122,0.029431662680611124,0.03398923010437482,0.028897814328784122,0.0,0.009613073062076701,0.04915285600763978,0.0,0.03775171551204061,0.024081511940653434,0.0,0.16857058358457402,0.006578842477722959,0.6076291690879276,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-0464a333c082adab92eb04afc8a724e2a628ae16afec7998a75b8300cb62b48f.json,0.011142912981198632,0.010429010588594917,0.0,0.0,0.2461115871575345,0.055848192253952586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05065147763903119,0.004296014788765584,0.004296014788765584,0.0,0.0,0.0,0.006380026317268677,0.021182025666995015,0.010150894600905307,0.010612173789828207,0.010171543977041122,0.008574894991474753,0.19025809482290384,0.0,0.004236405133399003,0.008472810266798006,0.0,0.055848192253952586,0.6377274907695695,0.22468588175801626,0.0,0.11372437818056544,0.008592029577531168,0.0,0.004270364815274824,0.0,0.0,0.11349270914777795,0.029708877039145983,0.0023740750306724756,0.0,0.008489739031862566,0.0,0.002364552587402831,0.0,0.0,0.004261849288402737,0.0,0.0,0.0,0.0,0.0,0.040768975609982994,0.019025809482290386,0.008489739031862566,0.0,0.0,0.002156600816099945,0.0,0.0,0.0,0.0,0.0050754473004526535,0.0026058379063839173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005003871942622213,0.0,0.0,0.0,0.0,0.005054873256628674,0.0,0.005096121951247874,0.005054873256628674,0.0,0.005044623657275078,0.0,0.0,0.0,0.005054873256628674,0.0,0.005054873256628674,0.010357078590674284,0.6377274907695695,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-04db3585e05b1de037228276a73bc2c3e003a091131321be5027f8b42f7bcdae.json,0.0,0.004623411445916048,0.0,0.039573163908281826,0.16025049371417252,0.0371381113923242,0.3304375138530978,0.3176049890432687,0.313981279439907,0.0,0.014572127501469977,0.3304375138530978,0.0,0.0,0.0,0.0,0.033682383311360024,0.002856777799409554,0.002856777799409554,0.0,0.005284366472620421,0.004442025824962679,0.02404145962115453,0.029579952970251032,0.006750174700479817,0.029639054031019078,0.006763906189363588,0.008553242079603765,0.18134310138925178,0.005365333405026493,0.005634276756238291,0.012677122701536156,0.0018242725856407063,0.0371381113923242,0.40603221192920946,0.14941234386008667,0.0,0.07562480457178503,0.005713555598819108,0.006336497595519372,0.002839720997134229,0.0,0.0325141147949383,0.07718599283480088,0.10029921038451717,0.011051040610115167,0.0,0.01129106820229298,0.0,0.01100671475439419,0.005209151816574253,0.0,0.007085145786379352,0.0,0.3304375138530978,0.0,0.0,0.0,0.027110685170787057,0.029520969993599124,0.008468301151719735,0.07165807252588494,0.0,0.01003872366737171,0.0,0.0,0.0,0.0,0.02362561145167936,0.055450832426628516,0.0,0.006889022295783421,0.008576221426088985,0.010482445104652622,0.0,0.08966513142628191,0.0,0.09136909881912791,0.0066549818749013214,0.0021407960259316764,0.010375812042750707,0.010354646252834889,0.0,0.0033614059560803425,0.008558758554051893,0.001694417823174191,0.008403514890200857,0.0,0.006709180288748789,0.01200670999652458,0.0,0.0,0.008403514890200857,0.0,0.05210179231924531,0.0,0.40603221192920946,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-064f619bc0626ec107ff2f2ce3763da0ace04717ca7476b4a8413f01d3785f16.json,0.004744285705409296,0.004440329556599547,0.0,0.0,0.23576898567086732,0.053501225973719396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04852289826582187,0.0041154789210553384,0.0041154789210553384,0.015458616723627814,0.013533630688514878,0.012798379806224855,0.006791013200099703,0.020291871519096824,0.009724313070133559,0.010843954610293015,0.009744094676203009,0.008214543320465966,0.18631296417717427,0.0,0.0040583743038193655,0.008116748607638731,0.0,0.053501225973719396,0.6109276095843735,0.21524367482439427,0.0,0.10894522114685887,0.008230957842110677,0.0,0.004090906862899741,0.0,0.0,0.11037061032331406,0.08465141702561571,0.01364584093791328,0.0,0.008132965957719762,0.023308830018211116,0.019631599443621733,0.018343875982180798,0.023369736639420238,0.004082749192810849,0.0,0.0,0.0,0.0,0.0,0.03905569882922009,0.01890131520638,0.008132965957719762,0.0,0.0,0.00826388700802432,0.0,0.0,0.0,0.0,0.059966597265823623,0.014977980527611026,0.0,0.03473518002622692,0.014825902879251143,0.04530308434723266,0.0,0.022223095005309224,0.0,0.0,0.004793589062443434,0.01233613747743602,0.044842237040204846,0.049723069580156896,0.14953381889090547,0.029054682573249592,0.029591428855446314,0.03417373647556758,0.029054682573249592,0.0,0.00966525645138114,0.04941967626417047,0.0,0.037956646074281605,0.024212235477707997,0.0,0.16948564834395594,0.004409703278706844,0.6109276095843735,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-153e9e991e97d81f1f96724322e3e07fab09ac894e0fe1a97d2618e48d879d82.json,0.0,0.012949258396173748,0.0,0.0,0.21009056661308836,0.0520082417918795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716883734012488,0.004000633983990731,0.004000633983990731,0.0,0.0,0.0,0.003960903513083483,0.019725614528783735,0.009452950212017003,0.007906010606597855,0.009472179800363202,0.007985311503525574,0.17717653157719918,0.0,0.003945122905756747,0.007890245811513494,0.0,0.0520082417918795,0.5307006545076802,0.2282587303008107,0.0,0.1059050386295609,0.008001267967981462,0.0,0.003976747624031276,0.0,0.0,0.10568929844914263,0.0,0.0,0.0,0.007906010606597855,0.0,0.0,0.0,0.0,0.003968817598677279,0.0,0.0,0.0,0.5126761114771494,0.0,0.037965825849648166,0.01574902502908437,0.007906010606597855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004853336963509977,0.08034191653226383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009319642100647563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08121700643390756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012859943497112667,0.5307006545076802,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-1e401816a3b3bb2d0d4dfcc0b84790c5537dbe0223c57e6f87248f2f9e992f53.json,0.0,0.0008340182188134547,0.0,0.014277223674199207,0.08856803395973943,0.020098056516827025,0.09259448015795235,0.08796475615005474,0.08713715817937936,0.0012194527159238957,0.005257338640641168,0.09259448015795235,0.0,0.0,0.0,0.0,0.018227917845953227,0.0015460043474482329,0.0015460043474482329,0.0,0.001270997390738518,0.0016025960526317435,0.0025510848511988535,0.009147315932311493,0.0036529965456654576,0.004582796183436276,0.003660427624664894,0.0030858424813619547,0.9053000380676457,0.06871761170563277,0.05132660606463671,0.042179290132325215,0.018428532493168604,0.020098056516827025,0.22949862179136118,0.08085757779896859,0.0,0.04092592593903075,0.0030920086948964657,0.002286084420541431,0.00153677370638239,0.0,0.011730456795716914,0.04269903512684964,0.04550662847685572,0.0056957133514936465,0.0,0.00509199575937364,0.0,0.007374728110481653,0.0012529067393661558,0.0,0.0030674184573433578,0.0,0.09259448015795235,0.0,0.0,0.0,0.014671507579273354,0.013186443131517529,0.004073596607498912,0.02585283127437631,0.0,0.005173964556049935,0.0,0.0,0.0,0.0,0.009741324121774555,0.0006251742494850714,0.0,0.0024854245276269503,0.0030941329802064953,0.0037818612067133527,0.0,0.0,0.0,0.032964184106535295,0.0030012341506204165,0.0007723573423116362,0.003743390083217469,0.0037357538801185805,0.0,0.002425459071504812,0.003087832717466691,0.0018339384474091692,0.004244553375133421,0.0,0.0030256763104348477,0.004331786172289093,0.0,0.0,0.003638188607257218,0.0,0.019403672572038497,0.0008282657462973114,0.22949862179136118,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-20c5fb0feba45ee409d8d4ff16af10eed02d7c9992f2b78a37f4fd1b5aeeae4d.json,0.0,0.013130518810096088,0.0,0.0,0.2130313607420185,0.11764238128447786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047829094686061606,0.004056633837395789,0.004056633837395789,0.0,0.0,0.0,0.004016347229497398,0.020001728646285345,0.009585270196358634,0.00801667692517636,0.009604768955574435,0.008097087855818887,0.17965660344451914,0.0,0.0040003457292570686,0.008000691458514137,0.0,0.11764238128447786,0.5381292668159605,0.23145383774788567,0.0,0.10738747032959768,0.008113267674791577,0.008997847351611903,0.0,0.0,0.0,0.10716871027319841,0.004315915377171438,0.0,0.0,0.00801667692517636,0.0,0.0,0.0,0.0,0.004024372094441382,0.0,0.0,0.0,0.4688864972215493,0.0,0.038497261789674206,0.015969475861735034,0.00801667692517636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049212727355824794,0.0814665221737927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009450096072071177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08235386136052585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01303995370387426,0.5381292668159605,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-224a48c9064f345e1d74ea7c7d74eb5409c095ad7b2b6d6fa49ce24ec703f807.json,0.004497603724820399,0.004209451958262559,0.0,0.0,0.22351003586090695,0.05071939764241053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599992106938554,0.0039014921263392714,0.0039014921263392714,0.3175214613119846,0.012829941444210922,0.012132920372504657,0.0064379103959207925,0.019236783489621923,0.009218691579996068,0.010280116686781533,0.009237444629594123,0.007787423213931188,0.1766255098655144,0.0,0.0038473566979243846,0.007694713395848769,0.0,0.05071939764241053,0.5791620621265372,0.20405195086173855,0.0,0.1032805490345616,0.007802984252678543,0.0,0.0038781977070843116,0.0,0.0,0.10463182424592464,0.08024991582855952,0.014373685838216577,0.0,0.00771008751508615,0.0220968734221852,0.018610842656702486,0.018970991071568688,0.014769742111397624,0.0038704641999441694,0.0,0.0,0.0,0.0,0.0,0.03702497434534453,0.017918529986356534,0.00771008751508615,0.0,0.029299935235363714,0.00783420124686158,0.0,0.0,0.0,0.0,0.05684859807664242,0.014199191447189431,0.0,0.03292910350869933,0.014055021167363011,0.04294752330654337,0.0,0.021067591852437454,0.0,0.0,0.00454434352423637,0.011694712610826241,0.04251063803163286,0.04713768875644142,0.14175871829631603,0.027543966927608982,0.028052804764954867,0.03239685255217646,0.027543966927608982,0.0,0.009162705645554275,0.046850070557876704,0.0,0.03598306749754456,0.022953305773007485,0.0,0.16067314041105238,0.004180418112056681,0.5791620621265372,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-2c5d455f8e7c12b6fae98f88a428cc725985e4736637d8c792406394bad27c3f.json,0.0,0.0,0.0,0.0,0.20311828361636025,0.046092055578180746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37674572822102853,0.0,0.04180315652544643,0.0035455427367831346,0.0035455427367831346,0.0,0.010930699130894977,0.011025983472396533,0.0052654976954064495,0.017481731545795687,0.008377631920217954,0.008758330115715727,0.008394674050931493,0.007076944133248033,0.15702185383011075,0.0,0.003496346309159137,0.006992692618318274,0.0,0.046092055578180746,0.5263226930358593,0.185435440820201,0.0,0.09385783403439861,0.007091085473566269,0.0,0.003524373564496608,0.0,0.0,0.0957954224978174,0.04903804962663732,0.003918694369298315,0.0,0.007006664092572582,0.0,0.005854464659152273,0.010775117798726936,0.0,0.0035173456174489946,0.0,0.0,0.0,0.0,0.3096724635296095,0.03364703160195554,0.015702185383011075,0.007006664092572582,0.0,0.0,0.0017798636028114867,0.0,0.0,0.0,0.0,0.004188815960108977,0.0021506233373252497,0.0,0.01282493320065019,0.004257574333236329,0.02601949448935831,0.0,0.0,0.0,0.0,0.004129744122006368,0.0,0.025754810215904898,0.025702272554263998,0.0,0.004171836001884175,0.00424890507528742,0.004205878950244443,0.004171836001884175,0.0,0.004163376907972741,0.017030297332945317,0.0,0.0,0.004171836001884175,0.0,0.004171836001884175,0.0,0.5263226930358593,0.27597750991307046,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-2ec7e831e705df66ef3877c9ab32c38274266e74e74805a880d071bf1879e6bb.json,0.0,0.0008321387655487853,0.0,0.014245050066909112,0.0883684466164224,0.020052765710125226,0.10046957843537015,0.09469546473218794,0.09439286347180872,0.0012167046891585886,0.005245491270825095,0.10046957843537015,0.0,0.0,0.0,0.0,0.018186841381517667,0.001542520439240402,0.001542520439240402,0.0,0.0012681332084682456,0.001598984615477109,0.002545336002260211,0.0096337415598084,0.0036447645476962234,0.0040644167907152905,0.003652178880819646,0.003078888560458282,0.9032599518037363,0.06856275712722298,0.05070390294636001,0.04208423944547881,0.017730325232928466,0.020052765710125226,0.22898144851596614,0.08067536590582346,0.0,0.040833699698187766,0.003085040878480804,0.0022809327479153714,0.0015333105993490359,0.0,0.011704022306849107,0.042602813198890366,0.02954000363431088,0.0045463024862690896,0.0,0.005080520988394113,0.0,0.006792100819142066,0.0012500833242314383,0.0,0.003060506054827783,0.0,0.10046957843537015,0.0,0.0,0.0,0.014638445456413835,0.013156727589298119,0.0040644167907152905,0.02579457212961962,0.0,0.003097383041432743,0.0,0.0,0.0,0.0,0.007896989853341817,0.000623765424404663,0.0,0.002479823643692804,0.0024697283013849487,0.0037733388132797944,0.0,0.0,0.0,0.0,0.002994470893901102,0.0,0.0037349543841474373,0.0037273353891700504,0.0,0.002419993319237737,0.001232349724632865,0.0018298056820517294,0.004234988308666039,0.0,0.002415086378805939,0.00432202452742366,0.0,0.0,0.0036299899788566053,0.0,0.0030249916490471714,0.0008263992561826146,0.22898144851596614,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-3a9681f87e0a3cf736525f498e4c15cdbf1dfd1cba61917e605f5f780a10b789.json,0.004742516365880089,0.004438673574836424,0.0,0.0,0.23568105770615114,0.053481273163148046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485048020786813,0.004113944089472927,0.004113944089472927,0.020603802091734198,0.013528583440259239,0.011372094900714618,0.006788480551594869,0.02028430384450265,0.009720686473301552,0.010839910453019129,0.009740460701995407,0.008211479778952284,0.1862434803996803,0.0,0.00405686076890053,0.00811372153780106,0.0,0.053481273163148046,0.6106997695181884,0.21516340159341146,0.0,0.1089045909870703,0.008227888178945854,0.0,0.004089381195249797,0.0,0.0,0.11032944857719806,0.08316088414614811,0.013640751841834348,0.0,0.008129932839764346,0.023300137195541564,0.019624278011677283,0.018337034795348994,0.023361021102163246,0.0040812265674920484,0.0,0.0,0.0,0.0,0.0,0.03904113335064856,0.0188942661275038,0.008129932839764346,0.0,0.030895434741416206,0.006884004220181139,0.0,0.0,0.0,0.0,0.05994423325202624,0.014972394621815979,0.0,0.03472222584705417,0.014820373689474368,0.045286188961307816,0.0,0.022214807097941124,0.0,0.0,0.004791801335661869,0.012331536823716604,0.04482551352322043,0.0497045257997051,0.1494780515714088,0.029043846885523868,0.027937037826652793,0.034160991681817486,0.029043846885523868,0.0,0.009661651879194464,0.04940124563158122,0.0,0.03794249047774601,0.024203205737936558,0.0,0.16942244016555588,0.004408058718744066,0.6106997695181884,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-3de5efa8babbe90bcc9a476a468a265b20751dc5512365de9656dfd8bfcbbf01.json,0.0047465153824050275,0.004442416383000943,0.0,0.0,0.23587979027166484,0.053526370001757376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854570262389545,0.00411741307705826,0.00411741307705826,0.023198822739240857,0.015232489991228951,0.012804394674385943,0.006794204779791605,0.020301408111523134,0.009728883215883223,0.010849050955167389,0.009748674118735102,0.008218403918121625,0.18640052587898298,0.0,0.004060281622304628,0.008120563244609256,0.0,0.053526370001757376,0.6112147278824125,0.21534483312303665,0.0,0.10899642224824048,0.00823482615411652,0.0,0.004092829470746373,0.0,0.0,0.10877438458029688,0.08469120074205229,0.013652254088283204,0.0,0.008136788216375541,0.023319784493830018,0.019640825727278922,0.020020905897898993,0.02338071973938865,0.004084667966788599,0.0,0.0,0.0,0.0,0.0,0.039074053877511644,0.018910198277577984,0.008136788216375541,0.0,0.0,0.00826777079578527,0.0,0.0,0.0,0.0,0.059994779831279876,0.0016650021938933188,0.0,0.03309667100543266,0.01483287062458594,0.045324375485936534,0.0,0.0,0.0,0.0,0.004795841910590276,0.012341935105078524,0.04486331159401,0.04808822338455146,0.14960409545871098,0.029068337433301124,0.029605335970718606,0.03418979714282269,0.029068337433301124,0.0,0.009669798842228915,0.04944290208195313,0.0,0.03797448459958173,0.024223614527750938,0.0,0.16956530169425654,0.004411775711643866,0.6112147278824125,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-3fd62c2066259ecd2cefb86aa1d25d8a3ff0920b7261e79672aac81af1a58972.json,0.007330069249828501,0.006860447528449807,0.0,0.0,0.24284695304905915,0.055107374174500526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04997959321678652,0.004239028782653887,0.004239028782653887,0.0,0.007841205423872646,0.006591298535434041,0.006295396203876277,0.02090104920311642,0.010016244472772813,0.010471404860906688,0.01003661993796266,0.008461150267022408,0.18773434909867343,0.0,0.004180209840623284,0.008360419681246569,0.0,0.055107374174500526,0.6292681291347754,0.22170545648933293,0.0,0.11221584098302269,0.008478057565307773,0.0,0.00421371905229961,0.0,0.0,0.1145324096652049,0.06764952263625973,0.014055499641460393,0.0,0.00837712388872535,0.0,0.023331871441204802,0.007729598181642251,0.0,0.004205316482642579,0.0,0.0,0.0,0.0,0.0,0.040228181127768076,0.018773434909867343,0.00837712388872535,0.0,0.0,0.010639969112826726,0.0,0.0,0.0,0.0,0.0826340169003757,0.06171052436958294,0.0,0.007666705072986246,0.0025451646592267755,0.015554372664333857,0.0,0.0987142010234596,0.0,0.0,0.004937496315180215,0.0,0.015396145231077357,0.01536473838078634,0.0,0.004987821104236324,0.002539982203859869,0.0050285226409710095,0.004987821104236324,0.0,0.00497770746431493,0.010180658636907102,0.0,0.0,0.004987821104236324,0.0,0.004987821104236324,0.006813128974771212,0.6292681291347754,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Krademok-42b46ac755af1256f90050fbd082836163a3d6563da76b2984b59e17164c2e61.json,0.0,0.013009027249816207,0.0,0.0,0.21106026479528459,0.0522482920632355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047386550760400735,0.004019099389479654,0.004019099389479654,0.0,0.0,0.0,0.003979185537823628,0.019816660466065113,0.009496581436325448,0.007942501745810978,0.009515899781140652,0.0080221686655299,0.17799431108709335,0.0,0.003963332093213023,0.007926664186426046,0.0,0.0522482920632355,0.5331501669644398,0.22931228581932547,0.0,0.10639385602436395,0.008038198778959308,0.0,0.003995102779163863,0.0,0.0,0.1110033527997165,0.0,0.0,0.0,0.007942501745810978,0.0,0.0,0.0,0.0,0.003987136151827709,0.0,0.0,0.0,0.5049435583293547,0.0,0.03814106166773125,0.015821716541074966,0.007942501745810978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004875738121767447,0.08071274427418226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009362658025395678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815918732581159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012919300107137247,0.5331501669644398,0.0,0.0,0.0
