,findfirstfileexw ntclose findfirstfileexw,findfirstfileexw ntclose seterrormode,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname ntdelayexecution socket,gethostbyname socket gethostbyname,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getusernamew getusernamew getusernamew,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetdllhandle ldrgetprocedureaddress ntclose,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntallocatevirtualmemory ntreadfile,ntallocatevirtualmemory ntreadfile ntwritefile,ntclose findfirstfileexw ntclose,ntclose ldrgetdllhandle ldrgetprocedureaddress,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ldrunloaddll,ntclose ntclose ntclose,ntclose ntcreatefile setfilepointer,ntclose ntdelayexecution ntcreatemutant,ntclose outputdebugstringa outputdebugstringa,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatefile ntqueryinformationfile ntallocatevirtualmemory,ntcreatefile setfilepointer ntreadfile,ntcreatemutant ntclose ntdelayexecution,ntcreatesection ntmapviewofsection ntclose,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntclose outputdebugstringa,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile ntqueryattributesfile,ntqueryinformationfile ntallocatevirtualmemory ntallocatevirtualmemory,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntwritefile ntreadfile,ntreadfile ntwritefile ntsetinformationfile,ntreadfile setfilepointer ntreadfile,ntsetinformationfile ntfreevirtualmemory ntclose,ntwritefile ntreadfile ntwritefile,ntwritefile ntsetinformationfile ntfreevirtualmemory,ntwritefile setfilepointer ntwritefile,outputdebugstringa ntcreatefile ntqueryinformationfile,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regclosekey regopenkeyexa,regclosekey regopenkeyexa regqueryinfokeya,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regenumkeyexa regopenkeyexa regqueryvalueexa,regopenkeyexa regqueryinfokeya regenumkeyexa,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryinfokeya regenumkeyexa regopenkeyexa,regqueryvalueexa regclosekey regclosekey,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regqueryvalueexw,setfilepointer ntreadfile ntclose,setfilepointer ntreadfile setfilepointer,setfilepointer ntwritefile setfilepointer,socket gethostbyname ntdelayexecution,socket gethostbyname socket,timegettime ntdelayexecution timegettime
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-85c84c5685c5062fd793110ec428dca11729cd38346793dfaa69fa21f49eb9ff.json,0.0,0.0,0.0006474134137150641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015616229802643666,0.0,0.0,0.0,0.0007761166645298128,0.0,0.0003427408606666926,0.0002744302489380111,0.0002649855609022495,0.023006032961317643,0.0,0.0,0.0002556225884590849,0.0,0.0006474134137150641,0.0029127253081927523,0.0,0.0,0.009452504854341353,0.0,0.0,0.0,0.0,0.0,0.000293251536565318,0.0005412206266020602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009014228899151272,0.0,0.0007661020453627198,0.0,0.0,0.0,0.0,0.0,0.7096872198278162,0.0,0.0,0.0,0.7040670553564474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028943285763639214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006711088187155328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-864421ded4798c718929392c841afeb676e61212a1aeeb26956b1f08b91662d8.json,0.0003777235875197345,0.00015200570978486045,0.0,0.0,0.0,0.0,0.5059380236439367,0.0,0.0,0.0,0.0,0.5195690300279765,0.5195690300279765,0.4513332082117173,0.0,0.0,0.0,0.005370908135961999,0.0013098738085289077,7.283992055598619e-05,0.0,0.00581849283811589,0.0007826412033432305,0.0023997815053637384,0.00010059609030956703,0.00010368078205065421,0.0002426745342502657,1.8114621777111223e-05,0.0,0.0,0.005466790849130756,0.0,0.0016769048446129552,0.0,0.0,0.0003777235875197345,0.00020537887242727762,0.0,0.00012373220567634525,0.0016841424505431996,0.0,0.0,0.0,0.00031041860378076087,0.0,0.0,0.0,0.0003379418430722708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3771197357285848e-05,0.0,0.0008889181507089286,0.0002157359506587182,0.0,0.0,0.0,0.0006204057410711876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026414977697443795,0.006403035871342548,0.006773963543278207,3.8553035087202114e-05,0.0006803189420157157,0.0018408630195719366,0.006737474510971213,0.006962253704391298,0.002625601131489748,0.00018028148864886867,0.0001808746085785704,0.002366239281313671,0.0007553924418788664,0.001271408285452848,0.0016553442000078282,0.006773963543278207,0.005663245646457084,0.0,0.0021738857566367866,0.001814895448201354,0.004975108153665858,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-86953f464edadd5fb6b51c709ca21e6ee83e13f12bf2b264dcb47162f550cea5.json,0.028510165687329052,0.006883935419299185,0.040205401038516775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042046964939786964,0.002471696271066258,0.0048612816042071195,0.0032745771839538793,0.003863898935851975,0.0025316960169845647,0.9793387738815095,0.03280125679987411,0.029514116457720695,0.029306895976504023,0.003281452693722015,0.040205401038516775,0.15653498092009663,0.0,0.0,0.0,0.012496510309655802,0.014292820271460673,0.028510165687329052,0.0070793526527229604,0.0036566007110616756,0.004055166941659079,0.048510932827573364,0.01341298491679433,0.0,0.014534022348999632,0.002677720993758306,0.014463881092934871,0.013068580717498475,0.0,0.0026616503865500418,0.0,0.0,0.0,0.0,0.0,0.030964041715848007,0.014534022348999632,0.0,0.0,0.0023755974098802453,0.019540217983359545,0.007377875447947162,0.011755841022960033,0.0,0.0,0.0027083428131758794,0.014463881092934871,0.010573110408327651,0.014463881092934871,0.002689296025909969,0.014463881092934871,0.021592102172861047,0.014534022348999632,0.02438909944744554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002765267701257205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011918347177378082,0.01588321506856227,0.02885837067310213,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-86d7e09cb76f295f1c0b3d2e592f7065bfb932fa8be2094d9a7217d7415bb01d.json,0.028545081995740906,0.006892366152912716,0.0393795395844716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00422292002809413,0.0024209250158703393,0.004882350837452816,0.00320731390577062,0.0038806454225905358,0.002534796576970906,0.9795813368899087,0.03276210127207479,0.029433462845681962,0.02923647358853103,0.003285471478303959,0.0393795395844716,0.15551527478904092,0.0,0.0,0.0,0.009791855018392378,0.013999230628604314,0.028545081995740906,0.0070388458673588325,0.0035814902656464698,0.004085810023876055,0.04867696834110901,0.01311092768309835,0.0,0.014235478160402413,0.002622717772889698,0.014166777679910732,0.012774279384547773,0.0,0.0026069772729479597,0.0,0.0,0.0,0.0,0.0,0.030328007554913577,0.02135321724060362,0.0,0.0,0.0023896866168331044,0.019564148825608037,0.007627788644469588,0.011514363616692037,0.0,0.0,0.0022400667185480242,0.014166777679910732,0.010355927539607193,0.014166777679910732,0.0022243131462742105,0.014166777679910732,0.021148577560849646,0.014235478160402413,0.023888121553624173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276865431573561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011673531722850093,0.015556957034750631,0.028265589222106768,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-87dae57cceb8771cb924cb1749a58d1ef2f6767735843eaf0eba5e85c852ba64.json,0.029202248353347823,0.007051042563815255,0.04020087571996537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314089695232066,0.002471418069314753,0.004987757119774028,0.003274208613948463,0.003964425638437437,0.0025314110619621987,0.9792285444146449,0.03279756485471074,0.029510794496608893,0.02930359733909162,0.003281083349843658,0.04020087571996537,0.15651736212673048,0.0,0.0,0.0,0.012434152039367393,0.014291211543203881,0.029202248353347823,0.007188756497944585,0.0036561891424016094,0.004167990673036829,0.04974826674958952,0.013398730705995293,0.0,0.014532386472245177,0.002677419602895996,0.014462253110928861,0.01305469251099209,0.0,0.0026613508045147806,0.0,0.0,0.0,0.0,0.0,0.030960556558411848,0.014532386472245177,0.0,0.0,0.002439528133306416,0.020014555674161594,0.0073770450312426366,0.011754517844379683,0.0,0.0,0.002509888855503622,0.014462253110928861,0.010571920351980969,0.014462253110928861,0.0024922377225453833,0.014462253110928861,0.021589671873995655,0.014532386472245177,0.024386354332577125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027649564565760216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011917005707918987,0.01588142733343343,0.028855122519451208,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-8849b9ce382e1826b3e4611fe1472ed547a8b8764836d00672a712ec27e90376.json,0.0,0.0,0.003843716697868093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009271411740718797,0.0,0.0,0.0,0.0046078325220797285,0.0,0.002034864803969066,0.0016293022478329087,0.001573228795630404,0.13658764426533657,0.0,0.0,0.001517640491837073,0.0,0.003843716697868093,0.01729295480481171,0.0,0.0,0.05611986093525957,0.0,0.0,0.0,0.0,0.0,0.0017410449086982846,0.0032132463054226124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005351780084266528,0.0,0.004548375368273696,0.0,0.0,0.0,0.0,0.0,0.7034937532549443,0.0,0.0,0.0,0.694810796338373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017183732746975573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003984397168698025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-89ddd16561ed3aac52343211f626611811c24a95507752fbcf87133882a3a943.json,0.02827615828733067,0.011379055088081314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17571944423953567,0.0,0.0,0.2794396248392626,0.12563470808884947,0.0,0.028417374286384363,0.3250513723986872,0.05649561483356115,0.3481906405861399,0.00451833732390035,0.009979046172293633,0.021194212905243297,0.0,0.0,0.0,0.011010958971782562,0.0,0.39186364862826417,0.00619697036191077,0.0,0.02827615828733067,0.017739851097995096,0.0,0.006946888310414492,0.05769482676033056,0.0,0.0,0.0,0.013278713196407171,0.0,0.0,0.0,0.026398039373398893,0.0,0.0,0.4077449025308759,0.0,0.0,0.0,0.0,0.016015476534331767,0.0,0.04234610082631967,0.0,0.004573324307333866,0.0,0.0,0.07740532811347156,0.0,0.0,0.07209350373728812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017974680950244744,0.15278478807708032,0.0,0.0,0.0,0.004498587571919184,0.004513387771121059,0.028266260914298836,0.022321665506648714,0.046188766335979785,0.17020071050742858,0.0,0.0,0.0,0.13884794804553383,0.17467967657341352,0.4424510858037081,0.02216348076113693,0.045945806345750524,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-8ab5e1594012d07540fef40b889359e468f1d01cd01c79277a3df9708b8be637.json,0.02850931940388158,0.006883731079532706,0.04020420759875318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004279653320790422,0.002471622902301435,0.0049479433273092255,0.003274479982818725,0.0039327803887148445,0.002531620867213192,0.9793097036122276,0.03280028314153097,0.029513240373432066,0.02930602604325868,0.003281355288497197,0.04020420759875318,0.15653033440331535,0.0,0.0,0.0,0.012496139368639808,0.014292396009555425,0.02850931940388158,0.007154452539002045,0.0036564921701051013,0.004202502808737695,0.04912181463912082,0.013376297305168615,0.0,0.014533590927356066,0.002677641509444577,0.014463451753334064,0.01303283513090182,0.0,0.002661571379269277,0.0,0.0,0.0,0.0,0.0,0.030963122592604097,0.014533590927356066,0.0,0.0,0.002439730323231239,0.019539637959966463,0.007531357622242286,0.011755492067651321,0.0,0.0,0.002144041082418684,0.014463451753334064,0.010572796560683797,0.014463451753334064,0.0021289628234229868,0.014463451753334064,0.021591461242223692,0.014533590927356066,0.02438837549194884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027651856182448133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011917993398306853,0.015882743598064603,0.02885751405368822,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-8c1eb5ddc9126a60b3c9c916536f19941946fcacf99d711d0469b378a417b447.json,0.028510018004375942,0.0068838997604425195,0.04020519277412359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004222694748094261,0.002471683467654012,0.0048820903788154985,0.0032745602216102013,0.0038804384019047364,0.0025316829027730143,0.9793337008965325,0.03280108688902466,0.029513963574292208,0.029306744166479774,0.0032814356957631247,0.04020519277412359,0.15653417006727657,0.0,0.0,0.0,0.012496445577603158,0.014292746234503849,0.028510018004375942,0.007097390830917736,0.0036565817698321758,0.004090536300383458,0.04865764237091276,0.013371108947718754,0.0,0.014533947062613553,0.0026777071231358657,0.014463806169881225,0.013027779994513806,0.0,0.002661636599173513,0.0,0.0,0.0,0.0,0.0,0.030963881321791693,0.014533947062613553,0.0,0.0,0.0023909943049373822,0.019540116764828308,0.00759917234739032,0.011755780127581956,0.0,0.0,0.0020583298757883943,0.014463806169881225,0.010573055639506388,0.014463806169881225,0.002043854392449844,0.014463806169881225,0.021591990325548486,0.014533947062613553,0.024388973111658174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002765253377141914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011918285440216444,0.01588313279334395,0.028858221186443593,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-8d2e9f1f38ee7beabf77b583261651bb708279ffd548bc96795c897183f3a882.json,0.027995335692463284,0.006759626901578112,0.04021048083320944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004202497073521186,0.002472008560193473,0.0048587387328666255,0.0032749909139346807,0.0038618777820356564,0.002532015886844293,0.9794625094935762,0.032805401109989196,0.02951784545054922,0.02931059878783769,0.0032818672923965024,0.04021048083320944,0.1565547585008384,0.0,0.0,0.0,0.012270851209350418,0.014034723820262433,0.027995335692463284,0.007077508127424322,0.0035905706589761236,0.004126737478801874,0.04823621606547057,0.013120095131461217,0.0,0.014271570326328996,0.002678059313300984,0.014202695664885108,0.012783211441032354,0.0,0.002661986675634545,0.0,0.0,0.0,0.0,0.0,0.030967953901044745,0.014271570326328996,0.0,0.0,0.002395745350155262,0.019898008391666746,0.007445887682780336,0.011543556757766051,0.0,0.0,0.0018714550920596682,0.014202695664885108,0.010382183619724183,0.014202695664885108,0.0018582938309213979,0.014202695664885108,0.02120219697298577,0.014271570326328996,0.023948686716035512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027656170819829237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011703128413536767,0.015596399635012054,0.028337252872931977,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-8d613851751dfd69a41608b1ef3eab0b32e441d3fa8898e2bfbc625154f63f4b.json,0.018291315677068702,0.0073608970004991016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11366960789098908,0.0,0.0,0.17389977953412253,0.07730630683900185,0.0,0.021008760747836402,0.20185884218273983,0.034515621392705254,0.22915516758466595,0.0029228275456349173,0.006455257529635868,0.01371013823156121,0.0,0.0,0.0,0.0071227825369179504,0.0,0.2501971658412961,0.0,0.0,0.018291315677068702,0.01606580704777756,0.002932464451651217,0.004493811562657134,0.03732169973315782,0.0,0.0,0.0,0.008589750148964471,0.0,0.0,0.0,0.01707639582888014,0.0,0.0,0.8104702846111973,0.0,0.0,0.0,0.0,0.010360110946875138,0.0,0.027392897225866877,0.0,0.0029583975923821383,0.0,0.0,0.05507925811369735,0.0,0.0,0.04663593341516677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162748348324363,0.09883360960757086,0.0,0.0,0.0,0.002910051802043427,0.0029196257729108307,0.010970947951415726,0.014439466142152193,0.029878645366202827,0.11009964269961131,0.0,0.0,0.0,0.08981812957073554,0.11299700171802213,0.2862132967236772,0.014337139401509026,0.03396740469955326,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-8e6f4cf16b51e9b23825c7477908f7788d38149e8cab1de31f8b9e7fbbc0300a.json,0.028457018602309734,0.00687110276497478,0.04013045233808955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271802228452648,0.0024670886706299453,0.004938866246285849,0.003268472897016141,0.003925565640308475,0.002526976568317258,0.9793414108065746,0.032853791437711895,0.02954278848174334,0.029480796980565056,0.003275335589836588,0.04013045233808955,0.15624317700598767,0.0,0.0,0.0,0.012473215001478508,0.014266176380910756,0.028457018602309734,0.0071413275816049,0.0036497842768464625,0.004194793250245921,0.04903169988598013,0.013420581770480706,0.0,0.014506928822784234,0.002672729333349383,0.014436918320196685,0.013075982507347289,0.0,0.002656688684084435,0.0,0.0,0.0,0.0,0.0,0.0309063202499098,0.014506928822784234,0.0,0.0,0.002435254599005189,0.02072277919358358,0.0073641220177498665,0.011733926429787447,0.0,0.0,0.0032101617072379735,0.014436918320196685,0.010553400596608115,0.014436918320196685,0.003187585810704685,0.014436918320196685,0.02155185136188674,0.014506928822784234,0.024343634627770568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028463663673683522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011896129649157703,0.01585360645138036,0.028804574483472692,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-907bccd62c6f8da0b3c0679c5268372975395794e2dcb2053db1b94a5bcdd9bc.json,0.0,0.0,0.0006017523904790244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014514842317039803,0.0,0.0,0.0,0.0007213784087225733,0.0,0.0003185679008989331,0.0002550751263718518,0.00024629655694086757,0.02138345458502507,0.0,0.0,0.0002375939398336119,0.0,0.0006017523904790244,0.0027072954929308083,0.0,0.0,0.008785834941964752,0.0,0.0,0.0,0.0,0.0,0.0002725689789576894,0.0005030492092610271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008378469882579093,0.0,0.0007120701044831626,0.0,0.0,0.0,0.0,0.0,0.7096956440044678,0.0,0.0,0.0,0.7041197962613678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026901962529081534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006237765968058277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-91dd0a134946c0de6d6dfd54b1fa1e88206c2ee40eef2a9f68a08d24e72d18bb.json,0.027897297191881606,0.006735954969467624,0.03968501699353066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187780103654745,0.002418563476558344,0.004841723632018359,0.003277007660272934,0.003848353646753278,0.002533575107587919,0.9795225414635585,0.03274455187446832,0.029476353869739787,0.02927433600492698,0.00328388827322317,0.03961623880116751,0.1566511652525638,0.0,0.0,0.0,0.012227879199061237,0.013985574801492606,0.027897297191881606,0.007064508956050384,0.003577996629948375,0.0041122858158834374,0.04806729484413777,0.013101409632038114,0.0,0.014221591880951186,0.002620159390831458,0.014152958415705484,0.01276500572776477,0.0,0.0026044342452725107,0.0,0.0,0.0,0.0,0.0,0.030987024032618972,0.014221591880951186,0.0,0.0,0.0023873555496368858,0.01998927060207197,0.0075474259766698274,0.011503131702380289,0.0,0.0,0.00228874254652682,0.014152958415705484,0.01034582564473782,0.014152958415705484,0.0022726466549070237,0.014152958415705484,0.021127947761506286,0.014221591880951186,0.0238648194117698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002767320154837071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011662144544852999,0.015541781692527411,0.028238016992613028,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-9219f5644b9b4e17b5b245149d9a3da7c3e944f5bab399bcd66bd388b4cc16e3.json,0.0,0.0,0.0005773210958101972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013925536158344081,0.0,0.0,0.0,0.000692090268367699,0.0,0.0003056339659748094,0.0002447190136688874,0.00023629685631026468,0.02051528108331558,0.0,0.0,0.00022794756759239536,0.0,0.0005773210958101972,0.00259737863179341,0.0,0.0,0.008429127888075115,0.0,0.0,0.0,0.0,0.0,0.0002615026115483375,0.000482625287962446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008038301950030899,0.0,0.0006831598835638207,0.0,0.0,0.0,0.0,0.0,0.7096992318791497,0.0,0.0,0.0,0.7041471026218218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025809736251102754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005984511139573926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-95d900bb100a9a4f0d5fe6652e48baa604c09cce7172a62184035018d35c676c.json,0.0,0.0,0.0010125026399367939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244225305903149,0.0,0.0,0.0,0.0012137841989187225,0.0,0.0005360192094999845,0.0004291868930144511,0.000414416158632051,0.03597958987927131,0.0,0.0,0.0003997732208807923,0.0,0.0010125026399367939,0.00455526870694995,0.0,0.0,0.014782959259549996,0.0,0.0,0.0,0.0,0.0,0.00045862187691493144,0.0008464256402694937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001409753082657335,0.0,0.001198122137969973,0.0,0.0,0.0,0.0,0.0,0.7095392997764067,0.0,0.0,0.0,0.703565361153656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045264976942580536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001049560352380029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-989415e03949a52081db594ce776f9dd1aa698494b54af9077139a519da38f05.json,0.028509969353343132,0.006883888013384589,0.040205124165813615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004222687542260133,0.0024716792498399977,0.004882082047753092,0.00327455463372398,0.003880431780115302,0.002531678582572727,0.9793320297086712,0.03280103091548041,0.029513913210072518,0.02930669415587046,0.0032814300961442233,0.040205124165813615,0.15653390294892391,0.0,0.0,0.0,0.012496424252994255,0.014292721844590595,0.028509969353343132,0.007097378719547125,0.0036565755300437745,0.004090529320071635,0.04865755933888679,0.013371086130537087,0.0,0.014533922261102195,0.002677702553751971,0.014463781488062068,0.013027757763207188,0.0,0.0026616320572132274,0.0,0.0,0.0,0.0,0.0,0.030963828483354137,0.014533922261102195,0.0,0.0,0.0023909902248157085,0.01954008342051889,0.007820494118968757,0.011755760066884535,0.0,0.0,0.0020583263633432492,0.014463781488062068,0.01057303759707384,0.014463781488062068,0.0020438509047064446,0.014463781488062068,0.02159195347981133,0.014533922261102195,0.024388931492998693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027652486583643688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011918265102211188,0.015883105689509274,0.028858171941218088,0.0,0.0,0.0
