,__exception__,cocreateinstance,coinitializeex,copyfilea,couninitialize,createprocessinternalw,createthread,createtoolhelp32snapshot,cryptcreatehash,crypthashdata,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findwindowa,findwindowexa,getasynckeystate,getfileattributesw,getfilesize,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getsystemdirectorya,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,gettimezoneinformation,getusernamew,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntqueryvaluekey,ntreadfile,ntsetinformationfile,ntsetvaluekey,ntterminateprocess,ntunmapviewofsection,ntwritefile,outputdebugstringa,process32firstw,process32nextw,readprocessmemory,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,setendoffile,seterrormode,setfileattributesw,setfilepointer,setfiletime,sizeofresource,socket,thread32next,timegettime,uuidcreate,writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-d9352ffeaac9150df40c19aeba06be3bf4ecabc3b1fd76dea9d313a05d1dc417.json,0.0,0.0,0.0026535890092512005,0.003742390326908234,0.002600297027051312,0.0023894883839595455,0.0,0.005248348558773455,0.0,0.0,0.0,0.0,0.034876866217288936,0.0,0.04164690268758535,0.0,0.0,0.0,0.0037531629061122703,0.0028597582305654426,0.015224296372775835,0.0,0.0,0.0,0.010276239346464907,0.0,0.0022774558030549223,0.009321728623418443,0.0,0.002406310012537951,0.002919336527035556,0.015464175875118117,0.0,0.0,0.0,0.02003144352774086,0.9709757888761541,0.031035755808826844,0.004736092914399677,0.03737761532086006,0.15354047231311074,0.0,0.002868655258028565,0.018861971177522124,0.12091013200522124,0.02457283678295043,0.0022413354161743737,0.0024111397305716896,0.0,0.0,0.03472975030097093,0.006670480654952334,0.0024014907938995217,0.0023727934391006983,0.004433679401260978,0.0,0.004559046784044852,0.0037824145982642524,0.0,0.01294515017366979,0.021478593946953208,0.0,0.008343756289633566,0.0,0.002216839700630489,0.027615080075247704,0.017261746876109946,0.0,0.007575691451987425,0.0,0.02728100998795663,0.06309479919908201,0.0053011329500954555,0.03170038882742606,0.0,0.00661093597643545,0.0015484730050927497,0.0,0.0,0.0,0.0,0.009603951695103597,0.0,0.0,0.0,0.009579955723370198,0.0,0.003552440158125812,0.0,0.0060082069748172845,0.011470703979049299,0.003544364230430581,0.04665957264869186,0.00482254301744668,0.0,0.0,0.0,0.0,0.003544364230430581,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-db2dd00e21e2e4bbedfe3e8bfd9be35ab2ce469198d163adac09d8cb7ab5fbfc.json,0.0,0.011189285798431039,0.008272644652930983,0.001944502660305479,0.009457589485605737,0.0012415504833823573,0.0029412411505763997,0.005453962223751576,0.0,0.0,0.004055151649526677,0.0,0.00658967842072057,0.0,0.0,0.0,0.0,0.0,0.013548062933254544,0.00891538348715064,0.003164147212041206,0.0017568482707683187,0.0,0.0,0.005339414919780714,0.005366191582690667,0.0023666793043616357,0.0036325966541799256,0.09089676192144931,0.011252617260500529,0.0,0.0,0.003738098138629525,0.006554426703914306,0.013122911006009633,0.010408106003638189,0.12094364389439359,0.03225163837183829,0.011073685559679636,0.0,0.0,0.03596807784560163,0.0,0.033436869391388194,0.1969653629137267,0.015003922918252853,0.009316575340741737,0.013780802994892509,0.5192310762670085,0.008000617698490194,0.0,0.019640125355067366,0.01996458874473247,0.0036986279503066627,0.06565512097124224,0.0,0.0,0.005895896424127968,0.022611316434803894,0.0,0.0,0.004166072737185686,0.005780425480288096,0.011824466679738275,0.014973974958353491,0.034574640244382934,0.0,0.0,0.007872483036376894,0.02008256509065534,0.001692524985562113,0.0,0.005508814540256483,0.18392789529984668,0.0,0.3124617794850414,0.003218274540915254,0.1537943058274694,0.03527640671817773,0.005444945819070928,0.1432052388811033,0.07524342349399925,0.527451632477867,0.0,0.09338144429879063,0.0012641610197556042,0.427607515698583,0.0055374202592265095,0.009396551082097852,0.0,0.018914522675777364,0.0,0.05279551414501622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-dbc2e09c7b8aac4042a85f30a738cdb7f86f9c6e78c20df1ae7933e0860bcbe5.json,0.0,0.0,0.007018094093454656,0.0,0.006877149831098419,0.012639225030990854,0.0,0.0,0.0,0.0,0.010320557826519097,0.0,0.016771051511020513,0.0,0.0,0.0,0.0,0.0,0.07523013365774223,0.0,0.0,0.0,0.0,0.0,0.0,0.006828609053844305,0.0,0.0,0.0,0.03818460965990848,0.007563361272853295,0.0,0.0,0.025022001270405343,0.06679689126082108,0.005886474465559078,0.8735868454680569,0.12312297822033016,0.03757742317222683,0.01412209331783289,0.0,0.00796004385868465,0.0,0.1760657709686737,0.3693689346609905,0.005874724964707278,0.03556670484584837,0.0,0.027176725920381475,0.02714928063246101,0.0,0.011761193543741898,0.0,0.0,0.03517799377723719,0.0,0.0,0.0,0.0,0.01711837847835222,0.0,0.0,0.0,0.0,0.029314994814364326,0.0,0.0,0.0,0.02003585153830235,0.034074068779011715,0.008615116521406077,0.0,0.0,0.0,0.0,0.11150832161349336,0.0,0.0,0.0,0.0,0.0,0.00638327219588056,0.11672956630825511,0.0,0.0,0.006434702341127939,0.06401658164050496,0.0,0.023914678708489453,0.0,0.006017297314243231,0.028121930243059055,0.0,0.0,0.018747953495372706,0.0,0.0,0.0,0.0,0.025700187169361666
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-dc8f1cd0b4fffe0212a7d1a7d71b735b3ef6f973aadd5a0c8622e9735bb30623.json,0.0041714050681112835,0.0,0.0,0.0,0.0009220485868813676,0.0008472971990810436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013161634968986355,0.003691930899776795,0.0,0.0,0.0,0.00588374642760703,0.0,0.0032390624941873035,0.0,0.0,0.0,0.0,0.0009155405194155565,0.0008075711670804148,0.006610849926064975,0.0010005253812044102,0.0,0.0,0.0,0.0,0.0,0.0,0.0031568981895019155,0.11398117766795245,0.03773170019352908,0.006717552239042587,0.02934783680207246,0.011111114917352284,0.0,0.0,0.040916864127143675,0.015721541747303783,0.0023629477261919137,0.0007947631104106024,0.0,0.000910924668880875,0.0009100047424009695,0.0,0.0181340395023943,0.0,0.0016827545582091736,0.004716462524191135,0.0012177756180398777,0.0,0.0,0.0,0.003442700189755221,0.0,0.0,0.0009862140896602703,0.0,0.006288616698921514,0.6106513608933348,0.0,0.0,0.005372582843641748,0.000913690925415484,0.7796689677256361,0.0,0.0,0.0,0.0,0.00314745108670336,0.001098157119218627,0.0,0.0,0.0,0.0,0.005134993931301971,0.0,0.0,0.0,0.0017254555582924115,0.0,0.0,0.0,0.0,0.008874409724780619,0.0,0.0,0.0017100427097952342,0.03393383597862189,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-dd27c3e926b9b2af8a56c268ba4d8423a55b15382b0df4a630050a0eee3b814d.json,0.0,0.0,0.0026541603808876166,0.003743196139593521,0.0026008569238410314,0.002330252817130517,0.0,0.005249478634868153,0.0,0.0,0.0,0.0,0.03488437591530704,0.0,0.04165587011202724,0.0,0.0,0.0,0.003912032976809725,0.0028603739946247058,0.0152275744731529,0.0,0.0,0.0,0.010278452029616338,0.0,0.002277946185568763,0.009323735781014898,0.0,0.0024068281399814984,0.0029318833444903236,0.01546750562642655,0.0,0.0,0.0,0.019924446945114957,0.9710739938428209,0.031042438437720043,0.004618684874158642,0.03738566348097708,0.15357353269684604,0.0,0.002869272937798635,0.01886603254320466,0.12012315016882023,0.024605899709881553,0.0022418180212349283,0.0024116588979516723,0.0,0.0,0.03473722832194276,0.0044479446299906834,0.002402007883667366,0.0023733043497449046,0.004379201136749792,0.0,0.0045600284394603716,0.0037832290289884834,0.0,0.012947937527556392,0.021165852993529362,0.0,0.008345552869913498,0.0,0.0021618841054840744,0.027820696231794263,0.01726546368098275,0.0,0.007387889585992709,0.0,0.027531244300287045,0.06310838479147858,0.00530227439174222,0.03170721456531396,0.0,0.006603111390121631,0.0015488064227967653,0.0,0.0,0.0,0.0,0.009595960961773281,0.0,0.0,0.0,0.009551599376214944,0.0,0.003553205070679845,0.0,0.006009500663869793,0.011492137778435246,0.003545127404073272,0.04668726387142052,0.0048235814089556735,0.0,0.0,0.0,0.0,0.003545127404073272,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-dea6e2aa34ce89c61b5b2ce259706e918ff541237c0fee980fc71b13cbd1c01d.json,0.005304891034181301,0.0,0.008376385379241886,0.0,0.0,0.0,0.010210714084086997,0.0,0.15668268486404097,0.41232285490537096,0.00527914814798715,0.0,0.03145519641918711,0.0,0.0011737826229562614,0.0,0.0,0.0,0.038481546002445695,0.010316782051849768,0.008238410465539928,0.38118846907585435,0.0,0.0,0.0,0.00465727265856379,0.11502518241714914,0.06200310320443664,0.040716664337757426,0.0021702338053616993,0.0,0.004649009906090377,0.00324426401625755,0.0,0.0,0.13348926102272388,0.4258619514973937,0.04698476929666081,0.002135724178224955,0.0024079002975650916,0.0,0.005428937918645399,0.0012936098392276447,0.2881944342488538,0.05998055654892869,0.031051934146040364,0.014150110770407395,0.018484012395126186,0.45063629535240646,0.0034718344923604866,0.0,0.08723285313588706,0.0194929864785787,0.0010700027236402413,0.0059980556548928695,0.003097357773844463,0.0041117717166144355,0.005116999046844889,0.00327069530855699,0.027728453791489617,0.003962329854461597,0.0,0.0,0.0,0.0059980556548928695,0.030007040227420463,0.007784123079515234,0.0,0.0,0.004647863939470199,0.0014689282366698705,0.0,0.0,0.0,0.0,0.07304928368113307,0.0,0.0,0.058680853470806246,0.0,0.007767914093807435,0.0021767712015456965,0.14554127476591666,0.0,0.015195932277399122,0.0021943094884353037,0.29607494021174097,0.0,0.0020387969645275614,0.0,0.13337801392212809,0.0,0.01336439528492224,0.0,0.001598318386100705,0.0,0.0,0.0,0.001598318386100705,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-df0a9798374ab5185eb3e6f8eb2c05f985c14f5a4a6bd758cf22816f1f2f2ad5.json,0.006702861135031108,0.0,0.006047868725434828,0.0,0.0,0.0,0.007257088121454405,0.0,0.09898622536641669,0.26049006675372816,0.003335167180552232,0.0,0.01987220964713724,0.0,0.0007415516995253998,0.0,0.0,0.0,0.024311192958887236,0.006517754748246442,0.0060721707379198355,0.5798958438665431,0.0,0.0,0.0,0.00294228964338642,0.073317409246615,0.03917122783884665,0.039388736715379964,0.0013710720667172566,0.0,0.0029370695472463143,0.002049603945324834,0.0,0.0,0.09955156668665371,0.2898849610204277,0.03157788246409888,0.0013492701826607449,0.0015212208146768973,0.0,0.003429798722058093,0.0008172540264619206,0.18776010073475047,0.038525016606200634,0.022781547540056887,0.008939507609884994,0.011677503600396318,0.6198887229677426,0.00292449921354448,0.0,0.05194316825999411,0.012314935465315976,0.0006759874636871279,0.0037893458956918657,0.0019567941084762145,0.0025976626718467984,0.0032327274790462397,0.0020663022413653204,0.017517793867576147,0.002503250925845164,0.0,0.0,0.0,0.0037893458956918657,0.022748782859635004,0.00491771609669204,0.0,0.0,0.0029363455686508126,0.0009280135938969179,0.0,0.0,0.0,0.0,0.04678197796084692,0.0,0.0,0.037072355451371185,0.0,0.004907475869358525,0.001375202147667428,0.09273337772624621,0.0,0.00960021829067246,0.0013862821774748184,0.18877296187839993,0.0,0.001288035215775192,0.0,0.08815228234553246,0.0,0.014473923647006046,0.0,0.0010097574222138039,0.0,0.0,0.0,0.0010097574222138039,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-df8c4681bcddb96dbbdaf21858a5ab4e70e9612e113d101fdaf3b6009dca77f6.json,0.0,0.0,0.0025939147739613058,0.003658230993968592,0.002541821228397149,0.002335753275941779,0.0,0.005130323052303634,0.0,0.0,0.0,0.0,0.03409255096968698,0.0,0.04167963588685064,0.0,0.0,0.0,0.003917023362170714,0.0027954476365254373,0.01509452953514841,0.0,0.0,0.0,0.01004514601493605,0.0,0.002279245814071552,0.009329055218695316,0.0,0.0024082012990455054,0.0028620059135855665,0.015356358694873987,0.0,0.0,0.0,0.019891783078013592,0.971532566596949,0.031060148969270486,0.004629587075724819,0.03740699299006002,0.15366115045605006,0.0,0.002804144586543121,0.01859274035791349,0.1184103685788634,0.02409132473117735,0.002190931990277571,0.0024130348130907736,0.0,0.0,0.034757046828771884,0.006520474067378834,0.0024033782926477514,0.00231943376905173,0.0043855692066245705,0.0,0.00456263005620224,0.003697355194598557,0.0,0.013256611288306148,0.020927413220635602,0.0,0.00815612087424208,0.0,0.002166987137390964,0.027133452941648345,0.016873562593989234,0.0,0.0074053283729222505,0.0,0.02683809238306248,0.06167591561166576,0.005181920421755856,0.030987506593186342,0.0,0.006507459125269722,0.001513650754124794,0.0,0.0,0.0,0.0,0.009549475330638438,0.0,0.0,0.0,0.009399911737356681,0.0,0.003472552447892535,0.0,0.00587309367903724,0.011331893116313557,0.003464658132650396,0.045622603570475144,0.0047140930782452965,0.0,0.0,0.0,0.0,0.003464658132650396,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-dfa81a4535c07279a965a96c10ff3484259557ed06f717298c2094ff0b018bdf.json,0.0,0.00037907154823365165,0.0002802613386649849,0.00019762806507895504,0.0,0.0005047361975635457,0.0014946541585797992,0.0005543093477302875,0.0,0.0,0.00041214228730949087,0.0,0.3604859451147381,0.0017640912290438065,0.0010996443550396187,0.0,0.0,0.0,0.0010014161340720891,0.0,0.0,0.0,0.00047227344576131897,0.0,0.0010853348373246175,0.0,0.0002405356707045692,0.0007383924564701629,0.000894021679210038,0.00012707236557841077,0.00015101804898239388,0.0002722106184618718,0.0,0.0,0.0,0.0030559245135449212,0.05689447528046861,0.006438675186061262,0.0016256726797980537,0.0007049415278036369,0.0,0.0,0.00015148788301062144,0.009140338731567981,0.2597712770521807,0.0011730095528592432,0.00035508117229777466,0.0002546548264416569,0.0014922577330305977,0.0012197051416792586,0.0,0.0012916001777944874,0.00038045361716348064,0.0006265121155720227,0.002575470074424505,0.013239111022355237,0.0,0.0,0.00019150701132649573,0.0020508216066487213,0.0,0.8934070607682122,0.00014687229880453858,0.00931372351199872,0.009950679833003769,0.017288720353834143,0.0,0.002125432098852135,0.0016002277822563067,0.0,0.0010321110219778625,0.0,0.0005598842216542245,0.017298345418101106,0.0016370431114437144,0.00210930893805415,0.0004906303679065364,0.0,0.0,0.0,0.0,0.0007647308743048653,0.0013110444263662866,0.0,0.0,0.0011563384882125136,0.002077111714460531,0.0003751943615882462,0.0002387528501090896,0.0,0.0020425109884272797,0.0001871707073841609,0.0004471526969475839,0.0,0.0001871707073841609,0.0007933134687864721,0.0,0.0,0.0001871707073841609,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e28d1dac9510db02b5284996fd0e49f0b49761ca8179c39ffe7b3b5ebaf4faac.json,0.0,0.0,0.002602640518870924,0.0037439477634444523,0.0025503717343225898,0.0023436105839236237,0.0,0.00514758109435949,0.0,0.0,0.0,0.0,0.03538894040014235,0.0,0.04166423450019709,0.0,0.0,0.0,0.003812847501096364,0.0028609483501318093,0.015111176191423213,0.0,0.0,0.0,0.010078937172065061,0.0,0.0022784035911174866,0.009325607962415884,0.0,0.002407311424684634,0.0029170453766049816,0.015369496352922802,0.0,0.0,0.0,0.01990880087821302,0.9712059288985807,0.03104867167697621,0.004645160677550581,0.037393170422987926,0.1536043698546497,0.0,0.0028135775295979513,0.018630411301448338,0.11997658985543048,0.02435703066377503,0.002242268172344133,0.002412143152658188,0.0,0.0,0.03474420346520224,0.00436160565241979,0.002402490200475826,0.002420325626547378,0.004392038990720724,0.0,0.004560944081069362,0.0037097928346444733,0.0,0.013204469545698016,0.021142812725300997,0.0,0.00823811453498082,0.0,0.0021742767280795664,0.02735898688089526,0.01715606171320927,0.0,0.007430239371156551,0.0,0.026964886867281993,0.062007155785528956,0.005199352033694721,0.03109174636260032,0.0,0.0065728787535483625,0.0015187425676628974,0.0,0.0,0.0,0.0,0.009610907507556679,0.0,0.0,0.0,0.00959289111885224,0.0,0.0034842338674787713,0.0,0.006010707355654755,0.011603788763318575,0.0034763129963213293,0.04667379994692779,0.004824549971301506,0.0,0.0,0.0,0.0,0.0034763129963213293,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e2b3c251bd9893b1f4e0a338a29d20f9534de4f4ec3e485923bc410edb74f2c4.json,0.0,0.0,0.0026536238876408895,0.00374243951634478,0.002600331204978904,0.0023386789444307973,0.0,0.005248417542306933,0.0,0.0,0.0,0.0,0.03548447341849531,0.0,0.041647450088443665,0.0,0.0,0.0,0.003984373125207896,0.0028597958188135227,0.015224496478722828,0.0,0.0,0.0,0.010276374415866842,0.0,0.0022774857376042144,0.009321851146869651,0.0,0.002406341640728314,0.0029206425383627465,0.015464379134006558,0.0,0.0,0.0,0.02003170681813397,0.9710357186634172,0.031036163738307112,0.004635385906091076,0.03737810660682343,0.15354249042684565,0.0,0.0028686929632178856,0.019121899209258327,0.12022975891936905,0.024576113624569525,0.0022413648759625313,0.002411171422243167,0.0,0.0,0.0347302067837799,0.005298607468424293,0.002401522358746773,0.002423310257110543,0.004386570254806325,0.0,0.004559106707495615,0.003782464313774026,0.0,0.013220752670143833,0.02137501322048148,0.0,0.008343865958758034,0.0,0.0021697014163558166,0.027636680246920058,0.017384399107841196,0.0,0.007414603982677206,0.0,0.02730735907233281,0.06309562850798633,0.00530120262741933,0.03170080549274648,0.0,0.006610039232830038,0.001515546690806264,0.0,0.0,0.0,0.0,0.009603008074213285,0.0,0.0,0.0,0.00957684621990078,0.0,0.0035524868508848458,0.0,0.006008285945819753,0.011618098004278403,0.0034689978209335387,0.046662062627066264,0.004822606404253781,0.0,0.0,0.0,0.0,0.00354441081704079,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e2cb20694bdde0feed88ed072a9508ab66ad585523507e5446744d6755fc0793.json,4.222745808551656e-05,0.0003092048665403566,0.00034290955185951107,4.030080849651489e-05,5.600381754290567e-05,0.00020585413140730745,0.00015239680404040564,0.000734734950734758,0.0,0.0,0.0009244959275542969,0.0005824264620752387,0.0018437549828871425,3.9970876473143803e-05,0.0018780286144988799,0.0,0.0,0.0,0.000816845114147852,0.0004003477092113836,0.0005902070699378686,0.0,0.0,0.0,0.0,0.0003058469012652539,0.0016922468927839883,0.0030616882800641745,0.0008204000991474521,0.0005182582816189298,9.238793289493468e-05,0.0,0.0,0.0002377267084198504,0.0005439580353023718,0.006854889329917509,0.03428099409564655,0.0027930893518040715,0.00022950777605064396,0.0016962905512558565,0.0016871802131228596,0.00810279066989769,0.0007105111092760647,0.003512773621321411,0.00818828758691279,0.0011003339699915216,0.00019309077139117957,0.0005971932527596259,0.0006086098459981698,0.00038690605025797737,0.0011219863993990572,0.00026338633330526485,0.0007241084814339079,0.00010220793197697788,0.0012891181623711097,0.001146470272406619,9.819033041496471e-05,0.00012219545776642963,0.0003514732913826309,0.0034850721900693197,0.0005992702241518735,0.0002158599509674824,2.9950565903683133e-05,0.0001838010730049697,0.0018859321264318087,0.009057533751349175,0.0,0.0,0.0002447418337740239,0.0004162213949916372,0.001262823940332191,0.0,0.0,0.0,0.0,0.002867570303119519,0.00010005056969857229,0.0,0.004021168277826425,0.0001128492766853833,0.0012521256534895233,0.00023391874406415963,0.006297612004592826,0.0,0.00036288337828973926,0.00013100190656958503,0.006255800229978833,7.651057105325186e-05,0.00014606123203806282,0.00012940157361916661,0.0015435516629257154,7.6336636007975e-05,0.0009118449447544437,5.1932686233957696e-05,0.0001145049540119625,0.0,0.9991891792709751,0.0,7.6336636007975e-05,0.0007325098622833835
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e36a898a539e5aabe4af81f6fc3479fb7a42c2f4d42ac680f3ca19c0021581b0.json,0.0,0.007479352533088503,0.011059512976050068,0.0,0.002709351242034787,0.002489701466239741,0.002949059463617291,0.0,0.0,0.0,0.12197792771357402,0.015027526599912355,0.016517987232203192,0.0,0.05966611457490484,0.0,0.0,0.0,0.0,0.005959388049362865,0.0,0.0,0.0,0.0,0.0,0.005380455821317495,0.007118911006505287,0.11655208660101248,0.0117597910688074,0.005014457158829641,0.008939082074044298,0.0,0.0,0.0,0.0,0.01855248444039934,0.5358763946750453,0.07853360956444629,0.01480416170137133,0.022254400157334098,0.013059577740274934,0.03135972785943217,0.0,0.07629998322944172,0.5081586501228877,0.01157215835822514,0.007006005272230116,0.005024521703316103,0.0802999403116074,0.0133698078070957,0.0,0.00926697981522939,0.020017657975219868,0.004944612699580348,0.07622379751843317,0.558217409701602,0.009500498549470422,0.0,0.01889285092673541,0.006744029304438955,0.0,0.0,0.005795790822196759,0.18376642052548942,0.2101928961871945,0.01109329454269374,0.0,0.04193629415484077,0.007893409418688468,0.01073917222511338,0.0033940480025600782,0.0,0.0,0.0,0.032300030428041186,0.01849696563137981,0.006453658510486145,0.0,0.0,0.0,0.0,0.007544343315285672,0.00574840964692454,0.0,0.0,0.02028034195354978,0.006305061298585269,0.00370142643495877,0.004710764346642131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036930118098201675,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e3be6bc74357e4535596edbf321dc0c1b28be42c6fbc8ac11e5c57687e684df0.json,0.0,0.002728208158917436,0.0027505407296678523,0.0,0.003593735556990469,0.00033023878730457283,0.000391168914892011,0.00036267350681341333,0.0,0.0,0.0,0.025414320112233508,0.0,0.0,0.0,0.00041774187137015795,0.0,0.0,0.00032760326215910507,0.0,0.0,0.1425272127920284,0.0,0.8336642665443926,0.0,0.0003568370002732332,0.0,0.5285282462976976,0.004484543702634192,0.0011639726604818403,0.0,0.0,0.0,0.0,0.0,0.0032298488134376163,0.014859328580969618,0.003216968043302701,0.0013091016395914894,0.021770014747172727,0.0,0.008943171329454332,0.0,0.002760157203371572,0.008884959357693173,0.0009209719947239865,0.0017036983402469246,0.00016661555377105988,0.03514875674323851,0.0,0.0,0.0006145950061995548,0.00016594878904293108,0.0,0.000612755817771943,0.0011865870197220484,0.0,0.0005227478896315268,0.0,0.0008945410079257929,0.0,0.0,0.0,0.0,0.0009191337266579145,0.0,0.0,0.0,0.0010469969952112987,0.000178058055371632,0.0,0.0,0.0003663210351914133,0.007667005857414637,0.00042843381116561524,0.020394494891578838,0.00021400641694199372,0.0,0.0,0.0025345175846802933,0.0011903443782779117,0.0033356539880156507,0.0238275032226729,0.0004589694101041337,0.0003881005964761706,0.002185644120083695,0.02404406913001442,0.0004909643159041174,0.003749069017810302,0.0,0.0,0.0,0.0,0.0,0.028901042847393105,0.0,0.0,0.0,0.0,0.005371974071828158
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e4b3e7f661a6c85dcd1e64be1a4c7d63bf27580484cc6e0766e369cbd44a2379.json,0.0,0.0,0.0026541494980766257,0.003743180791426778,0.0026008462595893452,0.002336882132126024,0.0,0.005249457110515595,0.0,0.0,0.0,0.0,0.03551849165908986,0.0,0.04165569931113503,0.0,0.0,0.0,0.003740783871809368,0.0028603622662793614,0.015227512035774946,0.0,0.0,0.0,0.0102784098850453,0.0,0.0022779368453427675,0.009323697551051491,0.0,0.0024068182713029044,0.0029239258721966803,0.015467442205262761,0.0,0.0,0.0,0.019887262148203813,0.9710330570314627,0.031042311154910514,0.004631824528650503,0.03738551018914423,0.15357290300176749,0.0,0.002869261172965097,0.01884129380778622,0.12022736383806612,0.02458728429739965,0.0022418088291446623,0.0024116490094656,0.0,0.0,0.03473708588944587,0.0044479263921550745,0.002401998034753192,0.002426034498934998,0.004385342369503231,0.0,0.004560009742049327,0.0037832135166755293,0.0,0.013235615202611191,0.021548231033265287,0.0,0.008345518650777702,0.0,0.002168034429866766,0.027687469325745475,0.017393284686848563,0.0,0.007408907325723578,0.0,0.027368225311326582,0.06310812602918653,0.005302252650912071,0.0317070845567336,0.0,0.0066092496603229155,0.0015143822928674257,0.0,0.0,0.0,0.0,0.009602627360973165,0.0,0.0,0.0,0.009571839532990588,0.0,0.003553190501530416,0.0,0.0060094760232111705,0.011631158861183129,0.003466332582088024,0.04667530950956167,0.00482356163090264,0.0,0.0,0.0,0.0,0.00354511286804457,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Trojan-e4cc369a22dbe489807248761995cef04b6ef971576b03fec18c55dc072e275d.json,0.0,0.007479058422001755,0.011059078082071492,0.0,0.0027092447020322066,0.002489603563540186,0.002948943497552061,0.0,0.0,0.0,0.12197313116725261,0.015026935671465022,0.016517337694271366,0.0,0.059663768320236135,0.0,0.0,0.0,0.0,0.005959153707942561,0.0,0.0,0.0,0.0,0.0,0.005380244245288447,0.007118631069085127,0.11654750341540901,0.011759328637745904,0.005014259974990811,0.008938730561913842,0.0,0.0,0.0,0.0,0.01855175489979586,0.5358553223712459,0.07853052138199293,0.014803579556317047,0.022253525046047894,0.013059064197614033,0.03135849469872741,0.0,0.07629698288002815,0.5081386677658366,0.011571703305457445,0.0070057297746097995,0.005024324123708509,0.08029678267161032,0.016043138478284216,0.0,0.009266615409153828,0.02001687081949814,0.004944418262239925,0.07622080016487548,0.5581954588805541,0.009500124960721841,0.0,0.018892108001877513,0.006743764108517381,0.0,0.0,0.005795562913921312,0.183759194266076,0.21018463075768695,0.011092858320320328,0.0,0.0419346450911025,0.007893099025614737,0.010738749927915871,0.003393914538180362,0.0,0.0,0.0,0.03229876029175477,0.01849623827394622,0.006453404732834988,0.0,0.0,0.0,0.0,0.00754404664856199,0.005748183601822261,0.0,0.0,0.020279544468288165,0.006304813364232351,0.0037012808835161165,0.004710579104936345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003692866589266389,0.0
