,cryptcreatehash cryptcreatehash crypthashdata,cryptcreatehash crypthashdata crypthashdata,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata cryptcreatehash cryptcreatehash,crypthashdata crypthashdata cryptcreatehash,crypthashdata crypthashdata crypthashdata,findfirstfileexw ntclose findfirstfileexw,findresourceexw loadresource findresourceexw,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getforegroundwindow getforegroundwindow getforegroundwindow,gethostbyname gethostbyname gethostbyname,gethostbyname socket gethostbyname,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,ldrgetdllhandle ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress ntprotectvirtualmemory ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose process32nextw ntopenmutant,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenmutant ntclose process32nextw,ntprotectvirtualmemory ldrgetprocedureaddress ntprotectvirtualmemory,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntwritefile ntreadfile,ntreadfile setfilepointer ntreadfile,ntwritefile ntreadfile ntwritefile,ntwritefile ntwritefile ntwritefile,ntwritefile setfilepointer ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw ntopenmutant ntclose,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,regclosekey regclosekey regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,searchpathw searchpathw searchpathw,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer ntreadfile setfilepointer,socket gethostbyname ntdelayexecution,socket gethostbyname socket,thread32next thread32next thread32next,timegettime ntdelayexecution timegettime,timegettime timegettime timegettime,writeprocessmemory writeprocessmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-0aaf78909cf5b80e9ffeb0c38d65dcf6c9fef8cfab2ddae8dc49586414184c59.json,0.0,0.0,0.0,0.0,0.0,0.0,9.075689833123404e-05,0.008603380552172775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015868006610085868,0.0,0.0,0.0,0.0,0.002197714243727242,0.0013810663138072614,0.0001025411181147472,0.0006504636190800641,0.0003823034908665848,0.0,0.0006175392901151997,0.004921350043081177,0.00036757926495483594,0.0006070329182484329,0.0,0.0,0.0006543269242502891,0.008603380552172775,0.0,0.0005206895890274024,0.0021391696618960356,8.48887377052535e-05,7.750175942630568e-05,0.0003631253925865689,9.037257565891013e-05,0.0,0.0001360007936601642,0.0,0.0,0.0,0.0,0.0,0.0,8.670475811475359e-05,0.00020001270116872075,0.0,0.0009520989212839981,0.0,0.0,0.0,0.0,0.9894023202890521,0.0,0.007591516146727377,0.0,0.0009904470191826303,0.0,0.0,0.0,0.003528848573529318,0.0,0.003150880239692641,0.0002050822362294944,0.0027431532874525695,0.0020710207822673913,0.0006827005296072525,0.0,0.00011400509478399694,0.00025945114566066664,0.0017139612449764703,0.000982031506062641,0.0026023110302704072,0.00849479477082227,0.0017955259657761074,0.004064059264160371,0.001513921446019235,0.0002660179682026303,0.0026300623539305427,0.00021128824100243574,0.001940912359180274,0.0009324480006606278,0.0013212438988299403,0.00792101879760341,5.7905404351229564e-05,0.0,0.14229829538747116,0.011005164098924462,0.00021185763654032113,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-0b3bad40eaa85e5276f7752a2f206367e3c6383cea1665b2ceb38462d9956ba2.json,0.0,0.0,0.0,0.0,0.0,0.0,4.2494583429330716e-05,0.004028311669646019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004250528723062241,0.0,0.0,0.0,0.0,0.0008519869262802439,0.00024765272472390763,4.8012241259729825e-05,0.00035215080698013513,0.00016343823115236961,0.0,0.0003373380381555187,0.0023655393198687737,0.00019123281876854998,0.00028422755143870477,0.0,0.0,0.0002987124595405658,0.004028311669646019,0.0,0.00023219000783887087,0.000830881998266096,2.649797876124647e-05,3.628820555150724e-05,4.250603142656066e-05,4.2314634222569084e-05,0.0,7.163873299193999e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.119454598327363e-05,4.682540155636249e-05,0.0,0.00042273742733713206,0.0,0.0,0.0,0.0,0.9993076452342727,0.0,0.0035412193317255324,0.0,0.0004823013967356299,0.0,0.0,0.0,0.0017282600597923112,0.0,0.0012921756306696753,9.602448251945965e-05,0.0011287247958199633,0.000873692095473464,0.00043473347148992303,0.0,5.337995348834043e-05,0.00012148132602409886,0.0007145710631130966,0.0006097493635164869,0.0011889862129922323,0.003955494202499679,0.0007429520101567655,0.0016271098882308251,0.0005534893487090338,0.00012455607178454367,0.0010775266718690566,0.00021199346708481747,0.0006427972316745053,0.00038582795774720337,0.0005898645914958872,0.0035913838822717336,2.711271629437798e-05,0.0,0.0352588620938059,0.005152885042946376,8.679727827371699e-05,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-0fafa2116d6e4f64b3cdc3b45b6613ecaba5f1d51431ea1e4826009fa3d37e23.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0002361083786933982,0.02238210285726285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04396946171773273,0.0,0.0,0.0,0.0,0.00473380924339534,0.001376007919004684,0.0002667655857863208,0.0016922119786367744,0.0009945806771392378,0.0,0.0016065577741145943,0.012803125723994568,0.0009562749045592827,0.0015792249490288505,0.0,0.0,0.0017022625504050002,0.02238210285726285,0.0,0.0013545986798612557,0.005818112836633909,0.00014722805353238738,0.00020162450569042068,0.0007872399534955615,0.00023510854501985933,0.0,0.00039803908482843105,0.0,0.0,0.0,0.0,0.0,0.0,0.00022556654358947366,0.00045529971855520914,0.0,0.0025196362330002792,0.0,0.0,0.0,0.0,0.9262473118643587,0.0,0.0073968874829111,0.0,0.002885898322689726,0.0,0.0,0.0,0.017305708016016132,0.0,0.007292649793806939,0.0005335311715726416,0.007568955204271837,0.005281168589448076,0.001989207171241603,0.0,0.0002965896652174705,0.0006749744700233164,0.004520033058060672,0.0028324973974354567,0.006770035661318288,0.021977514490440192,0.004779777325652284,0.010623919608770079,0.0037227281698853773,0.0006920583705538471,0.006895686984875989,0.0005496763875512091,0.004618331365112284,0.002369393598134124,0.0032774052857430518,0.020715649934346984,0.00015064365784137038,0.0,0.37019576949565464,0.010655696310093455,0.0004822629849352028,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-17807b69395a94c87cc26f69d0ef2ef5c6173616faa0b692f119006d42b67351.json,0.0,0.0,0.0,0.0,0.0,0.0,8.308705133093112e-05,0.007876310613315715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015202679234774266,0.0,0.0,0.0,0.0,0.0016658377554130497,0.0004842201756277894,9.387538909975027e-05,0.0005954930710628843,0.00033477792239779977,0.0,0.0005653511704356049,0.0044605429580242386,0.0003552105058948177,0.0005398546130615016,0.0,0.0,0.0005391269001897516,0.007876310613315715,0.0,0.0004766862178686023,0.0021141698020786374,7.771480776472281e-05,7.095210151617549e-05,0.00013851572482902837,8.273520768939906e-05,0.0,0.00012450739427705373,0.0,0.0,0.0,0.0,0.0,0.0,0.00010583647554553215,0.00013733225138593487,0.0,0.000841580778899788,0.0,0.0,0.0,0.0,0.991115999112235,0.0,0.0068718692395866405,0.0,0.000943014324971445,0.0,0.0,0.0,0.004715971723881623,0.0,0.002824918612992606,0.00018775077819950054,0.0024542542806768462,0.001802137889211453,0.0006500058727184886,0.0,0.00010437054743469246,0.00023752498216389391,0.001375662228267666,0.0008990402234221968,0.0023055389563744963,0.0076480024761030295,0.0016246726362482845,0.0036846585548293742,0.001329022160260701,0.00024353684386980979,0.002426607228616935,0.00019343231477259346,0.0017768862508664063,0.000794090241829529,0.0012095858459387496,0.00711768026794772,5.301183041877005e-05,0.0,0.13027269541552713,0.009923614358793369,7.273259655356189e-05,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-1a3a3b3721f70b03304d66b058a1207a18a09b04607cb5534c7d21d9a85e9b0b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00037985526232987984,0.03288600891656992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007722580135115582,0.0,0.0,0.0,0.0,0.0076158345668222785,0.00024597171666766856,0.00042917710980953125,0.0025523062833740064,0.0013913901526131,0.0,0.0023692698910936527,0.007527468521316784,0.0009401771395904398,0.0016695926971032646,0.0,0.0,0.0016431777420607941,0.03288600891656992,0.0,0.0021793018940618964,0.005494077995164903,0.0002368630508004345,0.0003243770082408709,0.0003799575949482986,0.00037824671254248947,0.0,0.0005692197298800207,0.0,0.0,0.0,0.0,0.0,0.0,0.0001209651249455632,0.0006278520845418079,0.0,0.003641400531185384,0.0,0.0,0.0,0.0,0.7989379536685847,0.0,0.008330168779084731,0.0,0.004642883367752834,0.0,0.0,0.0,0.035141687923134275,0.0,0.010913992286030674,0.0007152951830158854,0.011220297130266286,0.007809855123619037,0.002857384876907623,0.0,0.00035786895527269017,0.001085910655926449,0.006387486515394734,0.004467618658131116,0.010540404203264405,0.0317238103488096,0.00707810106955994,0.01610587263604982,0.005555190508447815,0.0009543390273898262,0.011265899508512317,0.0008843289236293561,0.007925388532974144,0.0034488814403368776,0.005144142997904407,0.03245295485702471,0.0002423581343632614,0.0,0.5955773865940976,0.011601875237078169,0.0003325170300453476,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-1ab7a402f531ed3ff0804d08c7e788a30a9b7979a686a772a625de97bf912c45.json,0.0,0.0,0.0,0.0,0.0,0.0,5.193718377808708e-05,0.004923431332130917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005110554626755923,0.0,0.0,0.0,0.0,0.001041304514499661,0.0007567073282716129,5.868090463932611e-05,0.0004071363031765763,0.00019975537498426518,0.0,0.00040248036843976864,0.002825683108407328,0.00024541242468622176,0.0003374596619194897,0.0,0.0,0.000346366016964674,0.004923431332130917,0.0,0.0002837842881462234,0.0012380874373750007,6.477203829798228e-05,4.435170434933042e-05,6.926823413623304e-05,5.171724857063076e-05,0.0,0.00011674316240701797,0.0,0.0,0.0,0.0,0.0,0.0,6.615770318938963e-05,8.584551099882945e-05,0.0,0.0005260667562233265,0.0,0.0,0.0,0.0,0.9989614219539025,0.0,0.004328103593160472,0.0,0.0006348162330361235,0.0,0.0,0.0,0.004085311623180149,0.0,0.0015668708144707252,9.780150773221019e-05,0.001320072779975237,0.0009739573229006871,0.00040631450902925783,0.0,6.524136091368534e-05,0.0001484753454710759,0.0007927365840396353,0.000635286585394489,0.001441177639194714,0.004794146358820363,0.0008721975262666092,0.001853840573128715,0.0006646105940882165,0.00013048570433941146,0.0012934436473384951,0.00020727994527676075,0.0007720860051678121,0.00043433313488603395,0.0005978499648275616,0.0042100111800874186,3.313735575843539e-05,0.0,0.043093633413717816,0.006297892951649465,0.00010608425425882108,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-1b1639aa5b7df9e22ed2831e3dce05b876f516baa8f22acfc45bad67b5a1ee11.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0001667563173587803,0.015807812784438668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029155804074146602,0.0,0.0,0.0,0.0,0.0033433485117130785,0.0009718334203112114,0.00018840858986012964,0.0011951589321373525,0.0006719017293046954,0.0,0.0011346639179770867,0.008922300797583329,0.0006753884904440448,0.0010516247256414496,0.0,0.0,0.0011120880503271903,0.015807812784438668,0.0,0.000956712712199249,0.003528517699608061,0.00010398279025431619,0.0001424013846703827,0.00016680124133979483,0.00016605016460683941,0.0,0.0002498872474229912,0.0,0.0,0.0,0.0,0.0,0.0,0.0011682801762516548,0.00013781341453853775,0.0,0.0016588969911823744,0.0,0.0,0.0,0.0,0.9640136697640866,0.0,0.00877665830963314,0.0,0.002038224052982647,0.0,0.0,0.0,0.009464989608433432,0.0,0.004871092485700722,0.0003768171797202593,0.004200214607899715,0.003353171299179621,0.0012042152512778646,0.0,0.00015710433682627863,0.00047671436971088673,0.002674683986052105,0.0017259289619865074,0.004280190971440929,0.012978170234826345,0.002915476072240594,0.006781881337133938,0.0023625163402478705,0.0004887802199545768,0.00426616029256051,0.0003882200650157625,0.002870375133845184,0.0014742140332050005,0.002201819921119643,0.01336360801523883,0.00010639512987255741,0.0,0.2614582488114868,0.012543001688447438,0.0001459748511823614,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-1e8b814a4bd850fc21690a66159a742bfcec212ccab3c3153a2c54c88c83ed9d.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00018176473723073827,0.01573630106536989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031188634136371313,0.0,0.0,0.0,0.0,0.003644256921282449,0.0009416004226886927,0.00020536575987258832,0.0013027257539006654,0.000765664041383882,0.0,0.0012367860610196296,0.009758071873828404,0.000736174877441685,0.0012157442674290031,0.0,0.0,0.0012777014700292974,0.01573630106536989,0.0,0.0010428188718275696,0.004527677601715573,0.00017001219066049,0.00015521780929124445,0.00024241827261958212,0.0001809950292434532,0.0,0.0002723776261347194,0.0,0.0,0.0,0.0,0.0,0.0,0.0003472985054615764,0.0003004338243638861,0.0,0.0018410776009596265,0.0,0.0,0.0,0.0,0.9571613468801867,0.0,0.007630483275985143,0.0,0.0021423232077379326,0.0,0.0,0.0,0.0107230341492782,0.0,0.005701185576737099,0.00020536575987258832,0.0054522709367382525,0.004024566859223137,0.0012579056124745374,0.0,0.00011416270541082987,0.000371156905207748,0.0034326615501975707,0.0019240222547276839,0.005001663459013962,0.014522212509284546,0.0034705740796102777,0.007982073318307484,0.0029904942054680373,0.00022833062977538368,0.005267396764903765,0.00036270916177715684,0.0038871912927954497,0.001824044564383282,0.0025846028413143325,0.015612794862041304,0.00011597091570634528,0.0,0.2849900420250951,0.011020378601533464,0.0003712634224077607,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-1ef7749816a852b040dab62c5014f16fed7ca6eb8bffc17858a0fb1c735e1e4e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00019886675392909517,0.017216909943035166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477001774957303,0.0,0.0,0.0,0.0,0.003987140495238594,0.00019316145530815228,0.0002246883672612442,0.0014252975900885985,0.0008012824820224714,0.0,0.0013531537140094518,0.010568718157207446,0.0008501873533513745,0.0012921283494052888,0.0,0.0,0.001326230658932574,0.017216909943035166,0.0,0.0011409363946819468,0.004687354180089467,0.00018600842495707413,0.00016982205875582285,0.00026522710457175586,0.00019802462508036053,0.0,0.00029800529617338866,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533169248624023,0.00021913417799297329,0.0,0.0018344538701942211,0.0,0.0,0.0,0.0,0.9485002462714607,0.0,0.007040090497768728,0.0,0.002517513326564858,0.0,0.0,0.0,0.013865033018328206,0.0,0.005904295963989393,0.0004493767345224884,0.005874195488907613,0.004088716653718081,0.0013762603776355455,0.0,0.00018735619728040364,0.0005279021722257195,0.0033440597908033724,0.002058272187937576,0.005288322078188775,0.01568291178222947,0.0038886128246537355,0.008647056248812174,0.002908325389772641,0.0005828992704245386,0.0056279292342198495,0.00039683601297979467,0.003941742092597807,0.0018056031461016462,0.002491143830562575,0.016761213537743146,0.00012688247406002058,0.0,0.3118043984939822,0.009881523861957958,0.00011605575236853419,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-214bddab1ad8db29d7c9decb88020df62597aa4f216c515b79e51a131f1fe472.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765115905432876,0.0,0.00018953258246581168,4.649567207198213e-05,0.0,0.00017594042060808165,0.004466797129906711,0.00026657375085399924,0.0002910901773496675,0.0,0.0,0.0003050532404083407,0.0,0.0,0.0,0.04277059638257443,5.276788213237954e-05,3.6132034269307795e-05,8.46462017515205e-05,0.0,0.0,6.340482298153096e-05,0.0,0.00016748872118039286,0.0,0.0,0.0,0.00010978822187828155,0.0001077934854539049,0.00025643135101263584,0.0,4.59183402209913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031805720585750236,0.19361509987600004,0.0,0.0,0.00242049723778838,0.0,0.0,0.0,5.813106069631584e-05,1.9119385525459468e-05,0.0,0.0,0.0,1.7279787776276837e-05,0.0,0.00011943447015548613,0.00011740852039732189,0.0,0.0,3.6612596544635e-05,0.0,0.0,9.579369532833363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07791708674344852,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-2f51f383024959bfa2fb84c2ceb25165e8cbea46c80dfb5502372a023787b1e6.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00010142477195105402,0.009614651079497643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018557985266447714,0.0,0.0,0.0,0.0,0.0020334963359967735,0.0016090781929728086,0.00011459414889253759,0.0007269213188277071,0.0004086650553791411,0.0,0.0006901269525778238,0.0054450067134235655,0.0004336072104846554,0.0006590031796699904,0.0,0.0,0.0006763958252403122,0.009614651079497643,0.0,0.0005818932091712687,0.002064621975210758,9.486684782400837e-05,8.66115790661973e-05,0.00013526946090757812,0.00010099527468844588,0.0,0.00015198678817560855,0.0,0.0,0.0,0.0,0.0,0.0,0.00012919510590831082,0.00016764215428545252,0.0,0.0009355966332387347,0.0,0.0,0.0,0.0,0.8183061885848547,0.0,0.008452073985999372,0.0,0.0010625928199554002,0.0,0.0,0.0,0.0038983121909604095,0.0,0.002816996311086369,0.00022918829778507518,0.002484988125646038,0.002039470766198265,0.0008239832623570987,0.0,0.00012740564025804523,0.00026923734798602826,0.0014431292250830265,0.0011451785944848704,0.002532944462656026,0.00831319518513117,0.0017732551332346107,0.004102944932904202,0.0013674041303537398,0.00029728662234977524,0.0025718077022038608,0.00026985574560670745,0.0015871125221157117,0.0008724148751987402,0.0013048558308330527,0.008361597443894938,6.47118019571612e-05,0.5514283257901144,0.15902451961308386,0.012252512513387492,0.00020716508892301843,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-3815101cbf0bedf2cec3586347591f304a9e1b2ffe705d6432196d602efe4a4b.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0001254264583952133,0.010858808704818385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021419667345581213,0.0,0.0,0.0,0.0,0.000881782656964235,0.00012182809222302193,0.0001417123053068435,0.0008989437668791276,0.0005053736831750077,0.0,0.0008534421901060849,0.006710945693109238,0.0005362182798100237,0.0007430454967124855,0.0,0.0,0.0007686404418047086,0.010858808704818385,0.0,0.0006853289997869517,0.001780524452883086,0.0,0.00010710779437130625,4.182008271819181e-05,0.00012489532266275757,0.0,0.0001879537335605708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020731386706903732,0.0,0.0011343147988854892,0.0,0.0,0.0,0.0,0.9799792990845877,0.0,0.010098570374873723,0.0,0.001423554514241005,0.0,0.0,0.0,0.007119131341687632,0.0,0.003303437494614222,9.447487020456233e-05,0.003274089228842022,0.002380410643927098,0.0009057555150268592,0.0,3.9388893683815566e-05,0.00012805810642478997,0.0020442226751893494,0.001445683365465302,0.0033643798319090215,0.010377764547017493,0.0020774723365783085,0.004856822504681042,0.0016336719451197296,5.251972535523595e-05,0.003237206776982296,0.0003754302920548431,0.00209354143786211,0.0010788676764320083,0.0015287150963064035,0.010195911417095475,8.002553991224244e-05,0.0,0.19665691043106126,0.014523059512323924,0.00010979559208650197,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-3bba14fa351b56736f18336c6c53b73d0c522821d53244b9443a82e1c7f5e0c8.json,0.0,0.0,0.0,0.0,0.0,0.0,9.330892008254717e-05,0.009276779846573314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405396600923143,0.0,0.0,0.0,0.0,0.0019193708004952715,9.063197563330839e-05,0.00010542450404622458,0.0006269570719141641,0.0003417857416466976,0.0,0.0005819953988949989,0.0018826921048724014,0.00023094826446104876,0.00042795584069630813,0.0,0.0,0.0004709083040930897,0.009276779846573314,0.0,0.0005353310232468762,0.0021743293545808434,8.72757508034167e-05,7.968105576033325e-05,0.00012444540988,9.291379052019807e-05,0.0,0.0001398250427255065,0.0,0.0,0.0,0.0,0.0,0.0,8.914283646163164e-05,0.0002827507666250045,0.0,0.0009451171077018903,0.0,0.0,0.0,0.0,0.9886079838507577,0.0,0.007863448677896324,0.0,0.0008146381681896115,0.0,0.0,0.0,0.004086799802594591,0.0,0.003038409607524752,0.00017570750674370767,0.002734825577680827,0.0019816842362574126,0.0007861253124356078,0.0,0.0001172108398788483,0.0002667467339774091,0.0015931827336664092,0.0012071849070915655,0.0026323332283577127,0.012159574413961208,0.0017816190553166943,0.003976485755249233,0.0013645956199651885,0.0002344270380570385,0.00255614192483184,0.0004034262541479887,0.0015817904445428362,0.0008694893991679994,0.001263624531461177,0.007842927787480284,5.953366461728212e-05,0.0,0.1462996258833441,0.011484766455649144,0.0003539492580232243,0.0,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Packed.Generic.459-3faca97a1e578ff05a6e572f735fd7f3d395d451a590b4902555a6b366b78457.json,0.0,0.0,0.0,0.0,0.0,0.0,0.00016421071221555143,0.015566499890482827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030046111213932282,0.0,0.0,0.0,0.0,0.0032923108940574185,0.00015949966257332982,0.00018553245369345872,0.0011033571840347372,0.0005714205674088746,0.0,0.0010242308974766224,0.003106196309562946,0.00036948800099657366,0.0006589998755580284,0.0,0.0,0.0007103426333112556,0.015566499890482827,0.0,0.0009421080912808883,0.003870499986103613,0.00015359317400627252,0.00014022756779218966,0.00016425495041314897,0.00016351533918161894,0.0,0.00024607261375667765,0.0,0.0,0.0,0.0,0.0,0.0,0.000261464974826434,0.0002714192698983676,0.0,0.0014553652436427244,0.0,0.0,0.0,0.0,0.9651022290482753,0.0,0.008848457008457183,0.0,0.0017203797494779003,0.0,0.0,0.0,0.009320502571243729,0.0,0.005307860525185225,0.00030922075615576455,0.00421129832562214,0.0031535799692915807,0.0012352420836109546,0.0,0.00015470607321514307,0.00046943712486278776,0.0023789647342352923,0.001776835656504131,0.004252823700792637,0.01290742896523716,0.0029087460293363574,0.006536260454759761,0.002288928125285106,0.0004125589584347659,0.0044612767071779726,0.00038229372285456865,0.0032976505954323086,0.001334003358798307,0.002112613133831985,0.013613386481890625,0.00010477096357944261,0.0,0.2574669789546325,0.01265095847537917,0.00014374648383869796,0.0,0.0,0.0,0.0,0.0,0.0
