,drawtextexw drawtextexw,findfirstfileexw findfirstfileexw,findfirstfileexw ntclose,findresourcea loadresource,findresourceexw findresourceexw,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getcursorpos getcursorpos,getfileattributesw getfileattributesw,getforegroundwindow findwindowa,getforegroundwindow getforegroundwindow,gethostbyname gethostbyname,gethostbyname ntdelayexecution,getkeystate getkeystate,getkeystate getsystemmetrics,getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics,getsystemmetrics ldrloaddll,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,getvolumenameforvolumemountpointw ntclose,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew,getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress regopenkeyexw,ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrloaddll,loadresource findresourceexw,loadresource sizeofresource,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory writeprocessmemory,ntclose findfirstfileexw,ntclose getsystemtimeasfiletime,ntclose ldrgetprocedureaddress,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntallocatevirtualmemory,ntclose ntclose,ntclose ntdelayexecution,ntclose ntopenkey,ntclose ntquerydirectoryfile,ntclose ntunmapviewofsection,ntclose regopenkeyexw,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution gethostbyname,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntdelayexecution timegettime,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntqueryinformationfile,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntqueryattributesfile ntqueryattributesfile,ntquerydirectoryfile ntclose,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntunmapviewofsection ntclose,process32nextw process32nextw,regclosekey ntclose,regclosekey regclosekey,regclosekey regcreatekeyexa,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regcreatekeyexa regclosekey,regenumkeyw regenumkeyw,regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexa regclosekey,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,sizeofresource findresourcea,socket gethostbyname,timegettime ntdelayexecution,writeprocessmemory ntallocatevirtualmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut!gm-fe886cbca8fdd9fdb8532abe7e12709f40e6f426085582c9f8d119b0bb0c23c0.json,0.0,0.0,0.0,0.0017314933282647133,0.006656543881827495,0.024472379435337102,0.0,0.0,0.0,0.0,0.004943192068290738,0.0,0.0017314933282647133,0.0,0.009217816376061384,0.0,0.0,0.0,0.024472379435337102,0.001631491962355807,0.0,0.005042133772268399,0.00499240791137062,0.008320679852284369,0.00499240791137062,0.0015995008783901016,0.015995008783901015,0.004943192068290738,0.006398003513560406,0.9900910437234728,0.054924159005220546,0.0015995008783901016,0.0,0.06238053425721396,0.0,0.021420498962593203,0.0016807112574227998,0.07731271784144879,0.0,0.03982434655008841,0.003262983924711614,0.0,0.0016154164413300159,0.0,0.0,0.0,0.0016477306894302462,0.0,0.03982434655008841,0.0032308328826600318,0.006398003513560406,0.0019924545208531317,0.003199001756780203,0.0,0.0,0.004846249323990048,0.0,0.003262983924711614,0.0,0.003262983924711614,0.0,0.0,0.0,0.0,0.012000703427494874,0.0,0.014977223734111861,0.0015995008783901016,0.0,0.0016641359704568737,0.0015995008783901016,0.006398003513560406,0.0050923803322752755,0.0,0.006398003513560406,0.0,0.0,0.0016154164413300159,0.0,0.0,0.0032308328826600318,0.0016807112574227998,0.0,0.0064616657653200635,0.009886384136581477,0.003428772407855678,0.0,0.0,0.0032308328826600318,0.009788951774134842,0.011307915089310111,0.004846249323990048,0.004846249323990048,0.014538747971970144,0.001631491962355807,0.0032308328826600318,0.0,0.009317012215993384,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut-65a7187a76a416bebecca86ca97f8602ecf9fe18cd03b8c79134efe0f5a2cbf2.json,0.014244066032123222,0.02964252694977161,0.036751722154725566,0.0025348081181417324,0.009744803052364656,0.05015664748483227,0.23232230071378382,0.23721329651828457,0.21520381539803132,0.0,0.01206092180633723,0.23721329651828457,0.0012674040590708662,0.0,0.3963968499790759,0.0,0.0,0.0,0.10031329496966454,0.011942058924960065,0.023649404182190588,0.007381398131930072,0.007308602289273491,0.010962903433910237,0.008526702670819073,0.0070247359524879685,0.06205183424697706,0.021709659251407016,0.03863604773868383,0.18381392409010186,0.02837853759748548,0.010537103928731953,0.01178667979045276,0.06322262357239172,0.0,0.04100713414154659,0.0024604660439766905,0.11318143802292777,0.31712018708444434,0.05830058671725985,0.009553647139968051,0.0074549562485771445,0.0023648781331237897,0.051179668558045927,0.028246701008044068,0.013673287494914465,0.014473106167604678,0.007604424354425198,0.057033182658188984,0.008277073465933264,0.1182497218668808,0.13854992454896883,0.011707893254146614,0.012105729003447457,0.014363734369756884,0.016554146931866527,0.015951747092021983,0.01074785303246406,0.18467473244357369,0.01074785303246406,0.21595232483637625,0.0,0.1936916640551593,0.0,0.2974070645115588,0.0,0.021925806867820474,0.002341578650829323,0.0,0.002436200763091164,0.0070247359524879685,0.017561839881219923,0.0074549562485771445,0.012407192377708105,0.019903418532049244,0.05184317804907144,0.0,0.020101464131552213,0.0,0.006464285016797139,0.05084487986216148,0.0381372236816387,0.0,0.02956097666404737,0.021709659251407016,0.046430638763407917,0.0,0.06514495300187108,0.004729756266247579,0.02746673552740815,0.0922302471918278,0.05084487986216148,0.005912195332809474,0.05557463612840906,0.01671888249494409,0.13361561452149412,0.0,0.3870230240224133,0.0,0.05337629497094126
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut-aeb0389045c85533bbdb04b07f27e3d8f6a64af825371cf697438a9cdbb7b07f.json,0.0,0.017690646864198706,0.05605205133533616,0.003025544708960446,0.011631388231689,0.042762092644307845,0.27438074680345104,0.2714618026885207,0.26854285857359034,0.0,0.005758362204252481,0.27438074680345104,0.001512772354480223,0.0,0.4509919981013855,0.0,0.0,0.0,0.042762092644307845,0.0028508061762871897,0.0,0.00440521511331668,0.008723541173766749,0.013085311760650125,0.010177464702727875,0.004192359283683225,0.0894369980519088,0.008637543306378722,0.05869302997156515,0.16909182444189005,0.005645432860814965,0.0055898123782443,0.0035171426212685613,0.01956434332385505,0.0,0.03742935432764113,0.0029368100755444537,0.13509326347504488,0.0,0.06958752830609026,0.005701612352574379,0.002966076376351712,0.0028227164304074825,0.03517188266996042,0.0361234683528435,0.001813380417601226,0.007197952755315601,0.01058940648136156,0.06807475595161004,0.005645432860814965,0.12437332541593567,0.0,0.009782171661927524,0.0,0.01402735134468889,0.014113582152037412,0.0,0.008552418528861568,0.0,0.008552418528861568,0.24713120324745802,0.0,0.0,0.0041589087105982706,0.3385087188511365,0.0,0.02617062352130025,0.00279490618912215,0.0,0.00290784705792225,0.0055898123782443,0.0167694371347329,0.008898229129055135,0.001851151719471601,0.018166890229293974,0.030939985539625767,0.0,0.02117037322805612,0.0,0.004629458898242955,0.029638522519278565,0.04552055617093903,0.0,0.01129086572162993,0.017275086612757444,0.055419569015451545,0.0,0.07775695779875488,0.005645432860814965,0.018530240145866732,0.018347656797648635,0.008468149291222448,0.007056791076018706,0.02681580608887108,0.0014254030881435949,0.04657482110172346,0.0,0.4558452657549329,0.0,0.03734718162710843
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Dexbia-1c06d2b577d1bdbb6c98890fa28726f14d66ab095f62a10318035783b576069e.json,0.0,0.03807416547328693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212231569223412,0.02190414393350391,0.03650690655583986,0.02190414393350391,0.007017795437393253,0.014035590874786506,0.0,0.007017795437393253,0.835117657049797,0.049613373766986185,0.042106772624359516,0.008831275817508706,0.1473737041852583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05958072536941592,0.028350499295420675,0.0,0.024187536824533257,0.0,0.014458806582182094,0.030387644403679772,0.0,0.028350499295420675,0.40703213536880867,0.008741875940531024,0.014035590874786506,0.0,0.03130809347968025,0.07087624823855168,0.0,0.0,0.011411893101688594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028071181749573012,0.0,0.0,0.007017795437393253,0.03508897718696626,0.0,0.0,0.09123134068611229,0.03585596983509225,0.0,0.028350499295420675,0.0,0.03874738939972952,0.10631437235782754,0.007374105230744707,0.0,0.06378862341469653,0.007229403291091047,0.015043707499509658,0.0,0.0,0.014175249647710338,0.057265248199617126,0.06378862341469653,0.14884012130095856,0.014175249647710338,0.12048962200553788,0.028632624099808563,0.1346648716532482,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-009a62c6f6543ec65460d9a3984fac8dd65aba2feacfa00e8e253bb474a417e7.json,0.009109047713863505,0.03791265664396895,0.04700528485603325,0.003242008011135266,0.01246355861676119,0.054985819848640115,0.0,0.0,0.0,0.0,0.013883277536541125,0.0,0.001621004005567633,0.0,0.4854157290791279,0.0,0.0,0.0,0.0870608814270135,0.009164303308106685,0.025206233320152868,0.009440774512999297,0.009347668962570893,0.015579448270951488,0.009347668962570893,0.008984605213735751,0.06289223649615026,0.018511036715388163,0.03294355245036442,0.20814335411821158,0.022685012520493802,0.008984605213735751,0.015075109643150257,0.058399933889282385,0.0,0.04627759178847041,0.0031469248376664325,0.14475854253265588,0.20279763577808554,0.07456618425611113,0.009164303308106685,0.00794571250698466,0.0030246683360658404,0.037688263222492684,0.03612740163675814,0.017488072284369147,0.01696845032243915,0.014589036050108696,0.07132417624497586,0.012098673344263362,0.15573315703808635,0.16974346957666406,0.014974342022892918,0.012902643441699335,0.02839177833174636,0.019660344184427962,0.020402211707390188,0.01221907107747558,0.22645801024099502,0.01221907107747558,0.0,0.0,0.23740863932726777,0.0,0.3643323926418712,0.0,0.028043006887712676,0.0029948684045785837,0.020952245443101477,0.0031158896541902976,0.008984605213735751,0.022461513034339377,0.00953485500838159,0.015868742409470605,0.02545638143891796,0.06630718804901811,0.0,0.03629602003279009,0.0,0.006614232820457199,0.06503036922541557,0.0031469248376664325,0.0,0.037808354200823006,0.02776655507308225,0.0032099770276816848,0.0,0.08332009748806055,0.006049336672131681,0.035129829347742295,0.11493739677050192,0.06200570088934973,0.007561670840164601,0.06956737172951433,0.021383374385582264,0.16938142681968707,0.0,0.4950006808776926,0.0,0.040019194451108096
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-02842b14fc265c045f10e2c5ab47c0b0a757c41d13a53194deb66aceb2e3993d.json,0.0102793303445693,0.021391737870164955,0.026522138545852975,0.0036585241809063682,0.014064811198167717,0.06205010932492045,0.3635510135886198,0.3635510135886198,0.331784420168255,0.0,0.010444618767795448,0.36002139209746814,0.0018292620904531841,0.0,0.004869150165997574,0.0,0.0,0.0,0.09824600643112404,0.01034168488748674,0.0,0.010653675661399032,0.010548608398625788,0.017581013997709647,0.010548608398625788,0.005069450062654121,0.0642130341269522,0.020889237535590896,0.03717596712613022,0.21460671931902445,0.023892832917432005,0.008449083437756869,0.0,0.04900468393898984,0.0,0.05222309383897724,0.0035512252204663443,0.16335636014145183,0.2288520114004778,0.08414605616084647,0.01034168488748674,0.008966535937446413,0.003413261845347429,0.04476868782111124,0.02038443027090369,0.002192760889412097,0.005222309383897724,0.014634096723625473,0.08231679407039329,0.013653047381389716,0.10476863462818517,0.20418097018215836,0.011828716812859616,0.0,0.024500721443137252,0.01535967830406343,0.0,0.01034168488748674,0.2692915092835739,0.01034168488748674,0.33096663523257386,0.0,0.2824699623253797,0.0,0.010867134074553102,0.0,0.03164582519587736,0.0033796333751027474,0.00788135998169333,0.003516202799541929,0.006759266750205495,0.020277800250616485,0.010759843124935695,0.002238434391055562,0.021967616938167858,0.037412993739070234,0.0,0.03071935660812686,0.0,0.001865998682658527,0.029012725685453145,0.0017756126102331721,0.0,0.013653047381389716,0.020889237535590896,0.0036223780248510343,0.0,0.0,0.006826523690694858,0.02068336977497348,0.025599463840105717,0.011946416458716002,0.008533154613368572,0.032425987530800573,0.003447228295828914,0.008533154613368572,0.0,0.0024607743161341703,0.0,0.04516065046628419
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-03b5962ef8b9c83fe0ed10fc4333a68462865f3a4442346c5f7d004a46555448.json,0.0,0.0,0.006294609901818422,0.0,0.0002888706096850424,0.0033984488255433577,0.0,0.0,0.0,0.0,0.0014301144176391853,0.0,0.0,0.0,0.0,0.011206353812058851,0.012225113249518747,0.011206353812058851,0.035258906565012335,0.0009912142407834793,0.02850946525741691,0.0017504870788999766,0.0017332236581102543,0.002888706096850424,0.0017332236581102543,0.0009717780322476314,0.010550732921545713,0.0031462517188062073,0.005553017327129322,0.05136541027594623,0.005468064894598444,0.0012494288986040975,0.009433775592100315,0.01665905198138797,0.004842903550344675,0.001859148742930941,0.0001458739232416647,0.008460687548016554,0.011321116380752625,0.0,0.0009912142407834793,0.024898365410904125,0.0014020679216919085,0.0,0.004306282188505629,0.023418769464339753,0.001859148742930941,0.0024045032006085017,0.0,0.0014020679216919085,0.02956981726696364,0.00034586209446007464,0.014437845050536238,0.0260769310303952,0.004799838853253389,0.014020679216919085,0.02860842322177024,0.0028320406879527985,0.0006772472996793761,0.005522479341507957,0.0,0.0,0.0,0.0,0.0,0.0,0.0025998354871653814,0.0019435560644952628,0.007122349682706599,0.012999177435826908,0.006941271658911653,0.0065247953593769534,0.0008839656358900871,0.02169980442239398,0.0061083190598422545,0.0007092997493000885,0.07173880976087768,0.005468064894598444,0.18524213401745843,0.010577666403908241,0.030004253524206843,0.0,0.0024214517751723376,0.08370345492500694,0.06321105725965198,0.0,0.14347761952175536,0.009269414529372137,0.00028041358433838175,0.12177774958197032,0.1409078261300368,0.056643544036353105,0.00028041358433838175,0.060008507048413685,0.05749042596544181,0.9339174426389804,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-049f53a05707c2cccd67540609368ef20f395327adb9a026267369d568f78c0a.json,0.0,0.0,0.0,0.005201867027473536,0.019998030353666714,0.07352154443244807,0.0,0.0,0.0,0.0,0.018150813104398613,0.0,0.0017339556758245122,0.0,0.5584709615484822,0.0,0.0,0.0,0.07352154443244807,0.004901436295496538,0.0,0.01009860832839967,0.009999015176833357,0.016665025294722264,0.008332512647361132,0.004805326560542423,0.05446036768614746,0.014850665267235231,0.022424857282531307,0.2546823077087484,0.0048531411496773365,0.004805326560542423,0.0,0.0208230817623505,0.0,0.064352882824686,0.005049304164199835,0.23226799155319244,0.0,0.11964294163189132,0.009802872590993076,0.006799496239434073,0.0048531411496773365,0.002121809683581212,0.0,0.0,0.0016500739185816922,0.008669778379122561,0.1161750302802423,0.009706282299354673,0.11052251089247572,0.0,0.009610653121084846,0.0,0.01071886566800067,0.01455942344903201,0.0,0.013070496787990769,0.0,0.013070496787990769,0.0,0.0,0.0,0.0,0.41890511054279606,0.0,0.04499556829575011,0.004805326560542423,0.007470733114076454,0.0049995075884166785,0.004805326560542423,0.022424857282531307,0.015298866538726665,0.0,0.022424857282531307,0.0,0.0,0.017794850882150232,0.0,0.0017687782542277653,0.06470854866236449,0.0033662027761332232,0.0,0.012941709732472897,0.019800887022980305,0.0034336484470720986,0.0,0.0,0.009706282299354673,0.019605745181986153,0.02426570574838668,0.012941709732472897,0.011323996015913785,0.030736560614623126,0.004901436295496538,0.009706282299354673,0.0,0.5668134098227814,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-05339051a960d18fafb2e5d656e36b2fa007462d9a7b2fbfcb4532b3235ac5ed.json,0.0,0.0,0.0,0.003503082607493577,0.01346723242752381,0.04951146236863036,0.0,0.0,0.0,0.0,0.013334470600036973,0.0,0.0017515413037467885,0.0,0.5804528779461494,0.0,0.0,0.0,0.04951146236863036,0.003300764157908691,0.0,0.010201027537305684,0.008417020267202382,0.016834040534404765,0.010100424320642858,0.003236041176880839,0.03559645294568923,0.01000085295002773,0.014562185295963776,0.17636424414000573,0.004902361285867919,0.003236041176880839,0.004072272046799008,0.021034267649725453,0.0,0.04333702945012016,0.003400342512435228,0.1564157555720205,0.0,0.08057089997235228,0.006601528315817382,0.0034342280699812635,0.0032682408572452786,0.0,0.0,0.0,0.008334044125023107,0.007006165214987154,0.0788193586686055,0.008170602143113197,0.12782362648679313,0.0020155240174149496,0.006472082353761678,0.0,0.014436767297325613,0.014707083857603756,0.0,0.008251910394771729,0.0,0.008251910394771729,0.0,0.0,0.0,0.0,0.43702749865065516,0.0,0.030301272961928572,0.003236041176880839,0.0,0.0033668081068809527,0.003236041176880839,0.014562185295963776,0.01030268420994379,0.0,0.014562185295963776,0.0,0.0,0.021243565572094312,0.0,0.0035734340994338265,0.06536481714490558,0.05270530894274603,0.0,0.014707083857603756,0.02000170590005546,0.06243249980723645,0.0,0.09002975420251552,0.006536481714490557,0.021454967026406493,0.022877686000716952,0.014707083857603756,0.008170602143113197,0.03431652900107543,0.003300764157908691,0.0539259741445471,0.0,0.591411759406742,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-05bb2dcf38927dc99961deedaaff6ff120bdfd383745bac5aeb0c28340ea1010.json,0.019704620598405564,0.041006180805818436,0.05084073183624081,0.003506543155942956,0.013480536141856668,0.06938452173331254,0.3078525716514105,0.3078525716514105,0.284171604601302,0.0,0.01668455395565773,0.3078525716514105,0.001753271577971478,0.0,0.009333755550363695,0.0,0.0,0.0,0.12059690682218607,0.014868111799995544,0.0,0.010211104704755513,0.008425335088660418,0.016850670177320837,0.0101104021063925,0.006478475852592009,0.08260056712054811,0.03003219712018392,0.05182780682073607,0.24456246343534835,0.03925763298449736,0.01457657066833202,0.004076294873633538,0.07774171023110411,0.0,0.05672748344923629,0.003403701568251838,0.15657027213958452,0.4386902557529727,0.080650492586688,0.011564086955552088,0.012031672099718598,0.00327146941537478,0.07079972453189462,0.03907525598834526,0.006305010142764036,0.013347643164526184,0.010519629467828868,0.07714394943074504,0.01145014295381173,0.15548342046220823,0.18359387128770074,0.01619618963148002,0.0,0.016257407371324716,0.01799308178456129,0.0,0.014868111799995544,0.2396686532173718,0.014868111799995544,0.2802603375559715,0.0,0.25119807421079093,0.0,0.006943797139606572,0.0,0.0303312063191775,0.0032392379262960046,0.0,0.003370134035464167,0.009717713778888014,0.024294284447220035,0.010312861799758799,0.004290892395872401,0.02753352237351604,0.07171759466494608,0.0,0.02780749003068563,0.0,0.0053654462177591565,0.032714694153747795,0.0357388664666443,0.0,0.01472161236918651,0.020021464746789275,0.041662782837639425,0.0,0.09011869082240481,0.00654293883074956,0.021476161488882452,0.02944322473837302,0.01799308178456129,0.008178673538436949,0.03762189827680997,0.003304024844443454,0.057250714769058644,0.0,0.007075649286338271,0.0,0.07383844184512005
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-06ba9a22cbf334f6beeb0bc5302d3f0d6b7ad734c9ed071d6f279936a37f4687.json,0.02473007427215425,0.0,0.0,0.004400849651071199,0.016918603347458046,0.08708030521235025,0.0,0.0,0.0,0.0,0.020939771789088284,0.0,0.0022004248255355994,0.0,0.002928557629996994,0.0,0.0,0.0,0.1741606104247005,0.020733406002940536,0.0342160916107575,0.01281533823441294,0.012688952510593534,0.02114825418432256,0.012688952510593534,0.00813074213760412,0.09960159118565048,0.037691589220358916,0.06504593710083297,0.3028701446257535,0.04926987427173046,0.01829416980960927,0.02046364191113957,0.10569964778885357,0.0,0.07119522408290017,0.0042717794114709795,0.19650185292766506,0.5505735344185828,0.10121954197463758,0.016586724802352428,0.008628698262008468,0.004105822855977538,0.08885644041598505,0.0,0.018463750306176096,0.025127726146905942,0.013202548953213596,0.09901911714910198,0.014370379995921384,0.18903975469929582,0.24307783732534108,0.00813074213760412,0.02101756455626333,0.040807372033142386,0.02874075999184277,0.02769489340099063,0.014513384202058372,0.3239315598492099,0.014513384202058372,0.0,0.0,0.3397839603262572,0.0,0.006536053998185248,0.0,0.0380668575317806,0.00406537106880206,0.018961022866225127,0.0042296508368645114,0.00406537106880206,0.01829416980960927,0.0129430473930127,0.01615571643927001,0.01829416980960927,0.0,0.0,0.04926987427173046,0.0,0.008978461527557975,0.08622227997552831,0.029902455880296858,0.0,0.05132278569971923,0.037691589220358916,0.037037639323049744,0.0,0.1131025033553659,0.008211645711955077,0.04768683380676323,0.160127091383124,0.08827519140351707,0.010264557139943845,0.09648683711547215,0.029026768404116745,0.23197899136273092,0.0,0.008880218297073916,0.0,0.09267015022444625
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-07adf0e72d58706d13117578493d64cc085811d7454fd598a805aa818a445f09.json,0.011137447664739626,0.0,0.0,0.0039639373606235,0.015238940026554832,0.06723004534656092,0.3747788411305801,0.3747788411305801,0.35565747168514233,0.0,0.01697480151991649,0.3747788411305801,0.00198196868031175,0.0,0.007913439396498223,0.0,0.0,0.0,0.10644757179872145,0.011205007557760154,0.03390106458672655,0.011543043285755365,0.011429205019916122,0.01904867503319354,0.011429205019916122,0.007323529564569377,0.06408088368998205,0.022633068693221983,0.03478676543170454,0.24167647563078942,0.0221892033202494,0.010985294346854064,0.018432030434450915,0.0622500012988397,0.0,0.05658267173305496,0.0038476810952517886,0.17699333038158227,0.24529035163410584,0.0911705592943405,0.011205007557760154,0.00582903679849589,0.0036982005533749,0.03395418092804848,0.0,0.014254873904320512,0.018860890577684985,0.013873780762182248,0.08918859061402874,0.01664190249018705,0.16477941520281097,0.0,0.007323529564569377,0.018930960150753993,0.034714050821959705,0.0221892033202494,0.02494536995235693,0.011205007557760154,0.0,0.011205007557760154,0.3411881341794566,0.0,0.0,0.0,0.0058871605913991595,0.0,0.034287615059748366,0.0036617647822846885,0.019925021691262194,0.003809735006638708,0.0036617647822846885,0.0164779415202811,0.01165807359699178,0.01455179182630649,0.0164779415202811,0.0,0.0,0.04252930636381135,0.0,0.008087088156112062,0.0813604121742478,0.0038476810952517886,0.0,0.046227506917186245,0.03394960303983298,0.00392477372759944,0.0,0.10187379123966493,0.0073964011067498,0.042952528971413925,0.14053162102824618,0.0776622116208729,0.009245501383437249,0.0850586127276227,0.026145017634773688,0.2070992309889944,0.0,0.005332398948567518,0.0,0.03453928686795304
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0814e28a9bbff170fb9257df3ad5cf8a27287f7c9001f15ea6a683c05e72095c.json,0.007664723990170011,0.031901254449226785,0.03955216240139807,0.002727957670202208,0.010487346178611872,0.04626730979481105,0.2552886851985466,0.2552886851985466,0.24476131673675086,0.0,0.011681955539058415,0.25265684308309766,0.001363978835101104,0.0,0.41934053987903613,0.0,0.0,0.0,0.07325657384178416,0.0077112182991351755,0.0,0.00794385243865192,0.007865509633958904,0.01310918272326484,0.007865509633958904,0.0050400086658980965,0.050400086658980964,0.015575940718744552,0.02772004766243953,0.1675802881411117,0.019088094073599814,0.0063000108323726205,0.001585601455907969,0.04284007366013382,0.0,0.03893985179686137,0.0026479508128839733,0.12180573739266279,0.1706421958611934,0.06274302641465078,0.0077112182991351755,0.006685846334802918,0.005090158419626617,0.031712440679132266,0.030399068127212662,0.004905058918355338,0.009085965419267655,0.012275809515909935,0.06001506874444858,0.010180316839253235,0.12474021448097788,0.14753772404798546,0.012600021664745241,0.0,0.019674117160549436,0.013997935653973196,0.0,0.0102816243988469,0.19055099922449803,0.0102816243988469,0.23001169601556795,0.0,0.1997653048359689,0.0,0.3173681456960886,0.0,0.02359652890187671,0.0025200043329490483,0.011753382156604254,0.002621836544652968,0.007560012998847145,0.01890003249711786,0.008023015601763502,0.003338151650434975,0.02142003683006691,0.05579357040654522,0.0,0.030540950517759704,0.0,0.002782742530724206,0.025450792098133085,0.021183606503071786,0.0,0.011452856444159889,0.015575940718744552,0.025659552205215676,0.0,0.0701089257780576,0.005090158419626617,0.015422436598270351,0.02036063367850647,0.012725396049066542,0.006362698024533271,0.027995871307946393,0.002570406099711725,0.04326634656682624,0.0,0.42935778313461564,0.0,0.033673781213139346
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08c34b0421ec2fd129554058eb0e19111b167fdeee45c3c51252c4ace128e70e.json,0.0,0.0,0.0,0.0017261433529218698,0.0066359764646419924,0.024396764574787233,0.0,0.0,0.0,0.0,0.004927918572719838,0.0,0.0017261433529218698,0.0,0.05054134320613505,0.0,0.0,0.0,0.024396764574787233,0.0016264509716524822,0.0,0.005026554566205856,0.004976982348481494,0.008294970580802492,0.004976982348481494,0.0015945587338720977,0.015945587338720976,0.004927918572719838,0.006378234935488391,0.9870318562668284,0.054754454108523753,0.0015945587338720977,0.0,0.062187790621011804,0.0,0.021354313815119298,0.0016755181887352854,0.07707383668182313,0.0,0.03970129711720301,0.0032529019433049644,0.0,0.0016104251208389339,0.0,0.0,0.0,0.001642639524239946,0.0,0.03970129711720301,0.0016104251208389339,0.006378234935488391,0.0,0.0031891174677441954,0.0,0.0,0.0064417004833557355,0.0,0.0032529019433049644,0.0,0.0032529019433049644,0.0,0.0,0.0,0.0,0.03930904898373787,0.0,0.014930947045444483,0.0015945587338720977,0.0,0.0016589941161604981,0.0015945587338720977,0.006378234935488391,0.005076645874181026,0.0,0.006378234935488391,0.0,0.0,0.0016104251208389339,0.0,0.0,0.0032208502416778678,0.0016755181887352854,0.0,0.0064417004833557355,0.009855837145439675,0.003418178172498945,0.0,0.0,0.0032208502416778678,0.009758705829914893,0.011272975845872536,0.004831275362516802,0.004831275362516802,0.014493826087550406,0.0016264509716524822,0.0032208502416778678,0.0,0.04876317848114062,0.0,0.0
