,closesocket ntdelayexecution,connect shutdown,createtoolhelp32snapshot process32firstw,findfirstfileexw findfirstfileexw,findfirstfileexw ntclose,findresourcea loadresource,findresourceexw findresourceexw,findresourceexw loadresource,findwindowa findwindowexa,findwindowexa findwindowexa,findwindowexa ntdelayexecution,getfileattributesw getfileattributesw,getfiletype writeconsolew,getforegroundwindow findwindowa,gethostbyname gethostbyname,gethostbyname ntdelayexecution,gethostbyname socket,getkeystate getkeystate,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,getvolumenameforvolumemountpointw ntclose,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew,getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress ntclose,ldrgetprocedureaddress regopenkeyexw,ldrloaddll ldrgetprocedureaddress,loadresource findresourceexw,loadresource sizeofresource,loadstringa loadstringa,loadstringw loadstringw,lookupprivilegevaluew ntclose,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory writeprocessmemory,ntclose findfirstfileexw,ntclose getsystemtimeasfiletime,ntclose ldrgetprocedureaddress,ntclose ldrunloaddll,ntclose lookupprivilegevaluew,ntclose ntallocatevirtualmemory,ntclose ntclose,ntclose ntdelayexecution,ntclose ntopenkey,ntclose ntquerydirectoryfile,ntclose ntunmapviewofsection,ntclose regopenkeyexw,ntcreatefile ntclose,ntcreatefile ntcreatesection,ntcreatemutant ntclose,ntcreatesection ntmapviewofsection,ntdelayexecution getforegroundwindow,ntdelayexecution ntcreatemutant,ntdelayexecution ntdelayexecution,ntdelayexecution socket,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory,ntopenkey ntclose,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntqueryattributesfile ntqueryattributesfile,ntquerydirectoryfile ntclose,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntunmapviewofsection ntclose,process32firstw process32nextw,process32nextw ntclose,process32nextw process32nextw,readprocessmemory readprocessmemory,regclosekey ntclose,regclosekey regclosekey,regclosekey regcreatekeyexa,regclosekey regopenkeyexa,regclosekey regopenkeyexw,regclosekey regqueryvalueexw,regcreatekeyexa regclosekey,regenumkeyw regenumkeyw,regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryvalueexw,regqueryvalueexa regclosekey,regqueryvalueexw regclosekey,regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw,shutdown closesocket,sizeofresource findresourcea,socket gethostbyname,writeprocessmemory ntallocatevirtualmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f561911463896aeb41d2767f33fdbf925a61705bcced6ca3fd6d4ab6b3f72920.json,0.019878824488888048,0.02010912251490391,0.0,0.0,0.0,0.0013874563335449755,0.005516065619199396,0.01740346371817729,0.0,0.0,0.0,0.00434864544296309,0.0,0.0,0.0,0.018257353167388347,0.0,0.0,0.017438238810209995,0.0586130467011971,0.0036370494605383447,0.003622537812721779,0.006037563021202965,0.003622537812721779,0.0026749764455334425,0.014167411293855089,0.004128650540067181,0.005360642111188412,0.06725655063055513,0.001531612031768118,0.002329744582471483,0.0025543292905851277,0.008709986684337841,0.01069990578213377,0.01514333978606464,0.0013762168466890602,0.063693261265526,0.011189300077189197,0.032107053737005106,0.002329744582471483,0.013098154222313065,0.0007719448359116767,0.000608590996968012,0.0,0.02380273875198278,0.004463094287143126,0.0025339029910957265,0.031240025328434253,0.0022974180476521768,0.03401041480749663,0.0,0.006878510859943138,0.029977065800965118,0.005556657357061569,0.011487090238260883,0.026240383506994164,0.0030816220083572615,0.0,0.0030693444178081734,0.0,0.0,0.0,0.031316318988951895,0.012436405345628133,0.0007704055020893154,0.0,0.0005806657789558562,0.003821394922190632,0.006114231875505012,0.004145468448542711,0.020715909484712455,0.006114231875505012,0.0,0.0,0.005457818498361177,0.0,0.0,0.0,0.0,0.010014402960353332,0.02279764932156481,0.0009230907429786377,0.0,0.06700602519027153,0.07130799046904393,0.0009287451139071174,0.15163390846743155,0.0,0.0027081262865458157,0.13015264203062962,0.12629897724146905,0.03237266203662203,0.003159480667636785,0.042403627738110544,0.059757377541326796,0.9511179296956839,0.019878824488888048,0.0,0.01759619411196694,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f62725aa2ce519fb94c39b643cd16f9c80c86b54914ece3feb12c10ce9221e60.json,0.0011751899478744962,0.001188804632452071,0.0,0.0,0.0005930305529398921,0.0008749141008591914,0.0039131639022958195,0.015364195340612131,0.0,0.0,0.0,0.0033654347558665573,0.0,0.0,0.0,0.0,0.0,0.0,0.26941067345911546,0.04654312525558534,0.001911234838899384,0.002284330927480795,0.0038072182124679927,0.002284330927480795,0.0014458367682825177,0.01448725553995337,0.009546092698463437,0.008330171935473188,0.06397827699650141,0.007605809158475519,0.002570943020198796,0.001610730846469656,0.012632561446161495,0.01915733717974336,0.012487437526679867,0.0008678266089512215,0.04016424233585499,0.11060036565841094,0.020246340999991536,0.00293822059451291,0.016519092597386716,0.0014603387631643998,0.010937459949438618,0.0,0.02067667564873985,0.0023026714609053712,0.0027962379472120315,0.019846614759643826,0.002897451107990674,0.02530214344494406,0.0484236578019359,0.006867724649341959,0.02420531061966056,0.005255946898431029,0.010865441654965027,0.020307541697750522,0.002550496732416184,0.06139099472576368,0.0032661452769002903,0.0,0.06298587060311532,0.0,0.0009114328942385794,0.007842255022967159,0.0014574267042378193,0.006366326479470706,0.0005492418020070215,0.003253132728635665,0.004698969496918183,0.0026140850076557193,0.01672728836022682,0.004698969496918183,0.0,0.0,0.008112432298227551,0.0,0.0,0.0,0.0,0.00828839551321085,0.024151574180083724,0.0008731357029533694,0.0,0.08450646678257337,0.06478654453204354,0.0008784840754432358,0.1434279135267438,0.0034047419211827405,0.0017077134737297074,0.12488050670888433,0.14059666397691595,0.046578035918732885,0.0021346418421621344,0.05218465135339519,0.05695827457786138,0.9030963630909877,0.0011751899478744962,0.0,0.0,0.011400544694009168
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f6c11bea1612d38b8dbcdd568acbaf24e3ff46fa3cd159fc5f706ca17272dbfc.json,0.010109814930538084,0.010226938074473989,0.0,0.0,0.0,0.0075266297638117464,0.02992338040832406,0.09440976616537597,0.0,0.0,0.0,0.025734977361951877,0.0,0.0,0.0,0.009285179903215401,0.0,0.0,0.09459841299800378,0.600595312452084,0.0197301522651891,0.01965142993156506,0.0327523832192751,0.01965142993156506,0.012438110259146432,0.07477776981937696,0.02239697444016156,0.028041663682266366,0.34826708725610006,0.006231480818281414,0.009478744209397828,0.013856645719417127,0.03307476452053061,0.04975244103658573,0.08214911648144783,0.00746565814672052,0.3455212134644134,0.0,0.1741733418505544,0.012638325612530437,0.03552722887096984,0.006281433336876898,0.0,0.0,0.03162229063054465,0.01320613877934633,0.017182297210269717,0.17073461407713852,0.00934722122742212,0.15236685067454378,0.0,0.012438110259146432,0.03569677679671676,0.02434673866112856,0.03115740409140707,0.03882218522863155,0.01567226885461962,0.0,0.015609828458149705,0.0,0.0,0.0,0.011761185371380635,0.0674646231136311,0.006268907541847849,0.0,0.0,0.006219055129573216,0.02798574808307947,0.0224882077045437,0.024668565026566416,0.02798574808307947,0.0,0.0,0.025377774211947403,0.0,0.0,0.0,0.0,0.010186091297863069,0.1558266893471703,0.007511330727487248,0.0,0.09087304792202837,0.06871310973482593,0.007557341209579889,0.0,0.0,0.014690958857348417,0.08381145152284558,0.2745517859926334,0.14098605226648742,0.018363698571685523,0.1558266893471703,0.05236591571456711,0.30423306015399915,0.010109814930538084,0.0,0.008948932873432723,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f72bd842b25210c4fa666da83312b8b6fbccfe8f0ac852f8300e74c085c831c2.json,0.004672654409821205,0.004726787544677225,0.0,0.04210540661099216,0.04244291146343778,0.003478732301096103,0.013830284370425265,0.052362289110194825,0.34110571767897824,0.34110571767897824,0.32142654165903717,0.013381252606361483,0.009837722184826711,0.34110571767897824,0.0,0.0042915164242708324,0.0,0.0,0.08307262001521118,0.11430139035070672,0.009119077215736217,0.009082692547778678,0.015137820912964466,0.009082692547778678,0.008623153512437682,0.060482678172813206,0.020703311010838384,0.03168140285242596,0.1954581462819208,0.020160892724271066,0.008761959785400864,0.009606602668450398,0.015286822296204948,0.05173892107462609,0.043809798927004324,0.003450551835139731,0.15969641708320914,0.1956810720323084,0.08050116045279304,0.008761959785400864,0.008956541761730021,0.0029032150818999796,0.04348826379720286,0.033087512812740576,0.016442441466635985,0.010681552065888654,0.00952978119366846,0.07891181518732328,0.00720031883009681,0.09054311188059566,0.22130637931959096,0.01437192252072947,0.016498689902991543,0.01446790737462217,0.01584070142621298,0.017943222131545575,0.011589703143504606,0.27700756597884857,0.01154352822997026,0.3307218214609575,0.28458765573326683,0.0,0.005435901158220449,0.03118146779785371,0.0028974257858761514,0.0,0.0,0.008623153512437682,0.021557883781094207,0.01039382259928457,0.01520208232591411,0.0244322682852401,0.06159058872364057,0.0,0.01612785772259565,0.0,0.0,0.0,0.0,0.006277211435794043,0.07202152286156048,0.0034716612409393293,0.0,0.04200060545363115,0.03175850571162473,0.0034929268213209014,0.0,0.0,0.006790012889547263,0.038736806879500096,0.1286098622527866,0.06687712837144902,0.008487516111934079,0.07373632102493098,0.024202997648244216,0.1423282475597505,0.004672654409821205,0.0,0.0020680532206346623,0.04532952782243735
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f89037e227de1cccdac6fc86dce485d97f426b39d07c4e5e41e23264bcd6a791.json,0.005058223809949246,0.005116823802078002,0.0,0.04557978218968357,0.04594513663939969,0.0018828919293559679,0.007485753018007899,0.07085377878683313,0.3657019401715846,0.3657019401715846,0.3443989145305214,0.006437965290913663,0.01064949303470112,0.3657019401715846,0.0,0.006968453684187269,0.0,0.0,0.07888372970517,0.0,0.00493577412877487,0.004916080633639311,0.008193467722732186,0.004916080633639311,0.004667351422542799,0.043648983495718253,0.016808751222810992,0.026501168550971798,0.11979535317859849,0.020265599480154904,0.00632330858382888,0.003466434142739374,0.0,0.03889459518785665,0.052167295816588265,0.0018676390247567769,0.08643697440538761,0.21182791854450236,0.04357190269357448,0.00632330858382888,0.006463734003634006,0.0015713885903700015,0.0470767474114959,0.03581776661454601,0.005933069416634313,0.0033037007141152653,0.0034387139806518695,0.04366080467116215,0.00935335360622534,0.021780973305199725,0.234776372701321,0.01244627046011413,0.0,0.0,0.006235569070816894,0.0,0.007841275435903919,0.2968961987708661,0.0078100347552092836,0.35456928892401923,0.3049900229492264,0.0,0.005884450733024246,0.016877221062268168,0.001568255087180784,0.0,0.0,0.007778919037571331,0.015557838075142662,0.0056257403540893895,0.004114124865522086,0.018669405690171195,0.06667280629526186,0.0,0.0031743029581738384,0.0,0.0,0.0,0.0,0.0016987956715717217,0.003712593373473874,0.06576726313453406,0.0,0.00757772220757817,0.01145969832630929,0.0794041427747119,0.0,0.0,0.003675149268002943,0.011436332349540598,0.016706670180632432,0.007425186746947748,0.0055127239020044145,0.01856296686736937,0.0018714382545019748,0.00556889006021081,0.005058223809949246,0.0,0.0044774019747190075,0.04906994543471553
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f97559f08285add8c3208050d3a80b89ccab8a14e25012884597990a339feddb.json,0.034246620381515394,0.03464337065595875,0.0,0.0,0.0,0.012748088567619144,0.050682166608217366,0.15990477790087415,0.0,0.0,0.0,0.03269110288975699,0.0,0.0,0.0,0.0,0.0,0.0,0.16022429494978,0.0,0.03341757684675362,0.03328424236468383,0.05547373727447305,0.03328424236468383,0.010533408455918897,0.10554454234060848,0.037934457090298704,0.04221781693624339,0.5582706481637015,0.010554454234060847,0.0214059279266785,0.0,0.0,0.052667042279594484,0.13913853152341024,0.012644819030099569,0.5852201010887603,0.0,0.29500284426167883,0.0214059279266785,0.010940650957068247,0.010639060379336202,0.0,0.0,0.0,0.011183825435709817,0.0,0.29560475362591504,0.03166336270218254,0.04213363382367559,0.01621989322522075,0.021066816911837795,0.0,0.0,0.03166336270218254,0.0,0.021235690095966528,0.0,0.021151084291841774,0.0,0.0,0.0,0.03984057605581383,0.11426694518292053,0.010617845047983264,0.0,0.0,0.010533408455918897,0.04213363382367559,0.03808898172764018,0.0,0.04213363382367559,0.0,0.0,0.010745782755863423,0.0,0.0,0.0,0.0,0.0,0.0251360518374463,0.012722176110625224,0.0,0.05130484248029197,0.07758769738418107,0.025600211010419528,0.0,0.0,0.02488253714261091,0.0774294984261463,0.08797618143106205,0.03770407775616944,0.03732380571391636,0.11311223326850833,0.012670541652054342,0.0251360518374463,0.034246620381515394,0.0,0.045471263674230676,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f9a6e892132467f43577287fafef4d4327824ebd85e3b4010678b7e07c6f0453.json,0.012600518366012677,0.01274649654033035,0.0,0.0,0.0,0.009380927071831158,0.03729545070793923,0.11766901774872215,0.0,0.0,0.0,0.032075172209006596,0.0,0.0,0.0,0.0,0.0,0.0,0.11790414053737347,0.08806598942059049,0.024590969042448122,0.024492852289821048,0.04082142048303508,0.024492852289821048,0.015502423915342995,0.09320038679762244,0.027914802567147654,0.034950145049108414,0.43406786962960386,0.007766698899801869,0.011813973976563853,0.01727043670714885,0.041223225217863486,0.06200969566137198,0.10238777446355338,0.009304934189049218,0.43064550894539505,0.0,0.217083537921985,0.015751965302085138,0.012076333820818247,0.007828957965107774,0.0,0.0,0.029559684569148755,0.020574584621057074,0.017132329567324227,0.21279762836158736,0.011650048349702805,0.19378029894178744,0.005967860775817522,0.015502423915342995,0.04449120925802592,0.03034492023443333,0.03883349449900935,0.048386608592060724,0.01953336563493476,0.0,0.0194555421171052,0.0,0.0,0.0,0.014658728502587303,0.08408553751380955,0.007813346253973905,0.0,0.0,0.007751211957671498,0.03488045380952174,0.028028512504603184,0.030746033316742836,0.03488045380952174,0.0,0.0,0.031629966744519476,0.0,0.0,0.0,0.0,0.016927448736165827,0.19421691440690556,0.009361858890117284,0.0,0.11326097630712262,0.08564160740313731,0.009419204739533992,0.0,0.0,0.018310295308887798,0.10445965049328441,0.3421917063359765,0.1757200654157717,0.02288786913610975,0.19421691440690556,0.06526703873889367,0.3791854043182442,0.012600518366012677,0.0,0.016730453594253188,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-f9af4904f187e5c64d3c5e2e3d0c1cf3d618dbd792af01005932fadf04f12ad6.json,0.028078827978671114,0.02840412380589377,0.0,0.0,0.0,0.01254260006830616,0.04986521257600998,0.15732724695028996,0.0,0.0,0.0,0.039311738547179335,0.0,0.0,0.0,0.0,0.0,0.0,0.15764161365226056,0.0,0.02191927568421856,0.021831818856211466,0.036386364760352445,0.021831818856211466,0.010363618743149297,0.11768901985125445,0.03732298544744095,0.04846018464463418,0.5492717933869128,0.01038432528099304,0.010530441157950685,0.011545563618824662,0.0,0.04490901455364696,0.13689573505335892,0.012440995149146981,0.5757868437260856,0.0,0.2902476457518119,0.02106088231590137,0.014352395782166663,0.010467567646142999,0.005501660337401936,0.0,0.0,0.007335701031037314,0.015270982377751933,0.2824097121796764,0.02423009232231709,0.22799961234928454,0.005319480715232358,0.020727237486298594,0.0,0.02318407464670787,0.03115297584297912,0.0,0.027857851435050325,0.0,0.027746862062385764,0.0,0.0,0.0,0.026132252915587902,0.11242505783156033,0.010446694288143871,0.0,0.0,0.010363618743149297,0.04836355413469672,0.03747501927718677,0.0,0.04836355413469672,0.0,0.0,0.038766089073946616,0.0,0.0,0.0,0.0,0.011316270665402303,0.08243626585560133,0.008344736865595444,0.0,0.03365190095673182,0.05089136583620367,0.0083958523576503,0.0,0.0,0.02448145150617109,0.05078759988722352,0.061827199391701,0.032974506342240535,0.028561693423866268,0.07831445256282127,0.012466303144002495,0.024730879756680396,0.028078827978671114,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-fa1bfe19e3abf63ef4c6ddfdda776ba2ee0dd32ed5b9c38c5a1a9501cbef7bbe.json,0.0,0.0,0.0,0.0,0.0,0.003732037142032036,0.014837340297506938,0.05617506346765833,0.0,0.0,0.0,0.014355612163120117,0.0,0.0,0.0,0.5616885322531663,0.0,0.0,0.0891215754903002,0.0,0.009783085309399168,0.00974405128192449,0.01624008546987415,0.00974405128192449,0.003083683595479244,0.05098243925797857,0.022210828246584054,0.0293535256333816,0.19118838291971313,0.01699414641932619,0.00783330356334206,0.003435370020290092,0.0,0.038546044943490544,0.04699982138005236,0.0037018047077640092,0.1713247552322972,0.2099296426422685,0.0863628743987692,0.009399964276010472,0.0032029049306654366,0.003114613479612779,0.034377275271029885,0.0,0.0,0.004911142367894626,0.010223694809457706,0.08465780052447971,0.01235937921405541,0.08325945707793958,0.0023742086366608504,0.006167367190958488,0.0,0.018970590215615073,0.01390430161581234,0.0,0.009325207903261797,0.0,0.009288055038922539,0.0,0.0,0.0,0.4782008582129543,0.033451954876780585,0.003108402634420599,0.010862491234901494,0.0,0.003083683595479244,0.013876576179656597,0.01115065162559353,0.0,0.013876576179656597,0.0,0.0,0.028312710675904525,0.0,0.0,0.0,0.0,0.003367144148946175,0.03127424820561757,0.01117335360210634,0.0,0.015019630330220732,0.022714006642376536,0.01311542834040935,0.0,0.0,0.007284429529309332,0.022667693472830774,0.029434586546463592,0.012877631614077822,0.009105536911636666,0.03495357152392552,0.0037093350743767346,0.009198308295769873,0.0,0.0,0.5413479354524822,0.03432720688188768
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-fa8fbc47b2a27e74a23c5bb3b029618818b44afaeccf8d597dcdbaacd7c79263.json,0.008374844691874746,0.008471868044629146,0.0,0.0,0.0,0.009352449440211021,0.03718223310180764,0.11731181052230487,0.0,0.0,0.0,0.029312984960616774,0.0,0.0,0.0,0.0,0.0,0.0,0.11754621954992708,0.07316553996134503,0.024516318365365698,0.024418499465255296,0.040697499108758826,0.024418499465255296,0.015455363287528716,0.09549849939126696,0.0278300617458867,0.03613456733723615,0.43017427816954923,0.007743121572264889,0.013086789285648642,0.02008767708742594,0.03914103246384693,0.06182145315011486,0.1020769564280594,0.0092766872486289,0.42933820060916045,0.0,0.2164245385526901,0.01570414714277837,0.013377415285467499,0.007805191638049401,0.0041023392169526945,0.0,0.029469950388132105,0.027349501948420757,0.02562048156507341,0.21058014607824926,0.02322936471679467,0.24213402483794988,0.0,0.015455363287528716,0.04435614752501351,0.057624385366825424,0.03871560786132444,0.04421974481421668,0.020772339518149302,0.0,0.020689579764143512,0.0,0.0,0.0,0.00974281938437221,0.08383027948402592,0.007789627319305988,0.027221299307283134,0.0,0.007727681643764358,0.036062514337567,0.027943426494675305,0.030652697742990873,0.036062514337567,0.0,0.0,0.06044006665241035,0.0,0.0,0.0,0.0,0.022501416223866113,0.14445213592083359,0.006222292762451601,0.0,0.1129171505492296,0.08538162562006744,0.006260407272397792,0.0,0.0,0.018254710840458425,0.10414254287448108,0.34115291674920273,0.17518663292526626,0.021297162647201495,0.19362733112792588,0.06506890792816337,0.3780343131545219,0.008374844691874746,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-facff637204209a71162b488dae87cf39ad22a5039aeed18b9a6100b768b1244.json,0.00497837462810973,0.005036049560058649,0.0,0.04486025920038624,0.04521984616036934,0.003706337149471598,0.014735165661845356,0.06508626150467528,0.279556477631105,0.279556477631105,0.262084197779161,0.015840838733694372,0.010481380009699356,0.279556477631105,0.0,0.006858449590601204,0.0,0.0,0.1304326299364016,0.02609568161775456,0.009715715878147263,0.009676950651377808,0.016128251085629684,0.009676950651377808,0.009187345113814593,0.08131702950869821,0.0330868161480938,0.04909707442034609,0.2404021971448152,0.03682280581525957,0.014002849706734419,0.013646851886848525,0.01861371572658166,0.08268610602433134,0.05289965444766336,0.0036763129053437554,0.1701449585777303,0.4169680009544008,0.08576815222825568,0.012446977517097262,0.011132970486731576,0.003093165262403691,0.0804741357510675,0.03525234692041054,0.015571759764096551,0.01950929072968536,0.015229936801963816,0.08407482003397004,0.016877119331993966,0.16077853949175538,0.18627086749812796,0.015312241856357656,0.017578158367001117,0.029116290550033168,0.019945686483265602,0.019117202765620653,0.013891487341784603,0.2337675134478375,0.013836141814903715,0.2710462554321069,0.2395339423819379,0.0,0.005791558723049771,0.03322159409559145,0.0030869971870632453,0.02427229951148319,0.0023267144658227074,0.009187345113814593,0.022968362784536484,0.011073864698530484,0.0161967169638514,0.026030811155808013,0.06562030857399662,0.0,0.03905241716920208,0.0,0.0,0.0,0.0,0.006687913850755566,0.07673371292732459,0.011096410342025888,0.0,0.04661312621100852,0.03383638617251822,0.013025111337135381,0.0,0.10096288330609118,0.0072342666350010635,0.043147226700366144,0.14250546686503138,0.07856070609226089,0.00904283329375133,0.08586867875200609,0.025786539908229374,0.20645022763780185,0.00497837462810973,0.0,0.004406721653349136,0.0823861455240244
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-fbd56a7cc0dcab57dd6fc2577f10cd65f446a88e15d2b998ed14c8a4cef6708f.json,0.0,0.0,0.008471121616660552,0.0,0.0062547932539249096,0.0003295666632959006,0.00032756190171332914,0.004685083178871112,0.0,0.0,0.0,0.002817127613992916,0.00046600097309353554,0.0,0.0,0.0,0.0,0.013311762540466582,0.03562255152800779,0.0180477276238892,0.00230378470485233,0.0017209445381990418,0.0031550649866982435,0.0020077686278988822,0.001361561091898796,0.013642814945858018,0.0035958660570865387,0.0060028385761775275,0.06181487357220533,0.007094263771846169,0.002213564866333687,0.004247162470146928,0.015309928484489952,0.020968040815241454,0.002490260474625398,0.0003268969142805944,0.00953800627785521,0.011162877596920301,0.0,0.0016601736497502653,0.04695149807278085,0.06078462618770934,0.0,0.004030239518129494,0.01315405497429933,0.0028912695516509703,0.0036113134534068595,0.0,0.0013642814945858017,0.03158821733205206,0.0004193205954679156,0.01633873310278555,0.019798581107456713,0.004873438095009244,0.012551389750189375,0.022523639989112602,0.001097980374170017,0.0010393277282527717,0.004101022030584203,0.0,0.0,0.0,0.0,0.0029540566532151014,0.06203589114060596,0.1462839236070095,0.011999673677032665,0.00980323986167133,0.008986303206532053,0.0009846855510717005,0.015842292608415798,0.008713990988152294,0.0071814683525984096,0.09934990820148397,0.006111656541174059,0.008471121616660552,0.009367035733145658,0.30108329142253903,0.0,0.00832562907431521,0.0464623645523015,0.0,0.0039274917975198635,0.10610761390597674,0.05750005534166468,0.0,0.10909315330320479,0.01846819915091277,0.0006432693573573219,0.11176303982154459,0.20371959842162965,0.0994229619091207,0.0006432693573573219,0.09552402222641007,0.056995770898119275,0.867514079403112,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-fbfc919ac4047aec0c5076bc0e3bc4e2fb0f450aa30bec55bf62501d05de7f73.json,0.0,0.0,0.0,0.04476273808118328,0.045121543339869646,0.005547419988857136,0.02205469962258991,0.07886150806640528,0.32079106656254724,0.32079106656254724,0.2475670187602267,0.018967683054756466,0.010458594677479772,0.32079106656254724,0.0,0.03878006055818354,0.0,0.0,0.11155635787001135,0.0,0.014541892519458128,0.014483871086118177,0.024139785143530292,0.014483871086118177,0.007639477388997878,0.07960930728569028,0.027512407633106077,0.04133560185987764,0.28418855887072103,0.024495171472520085,0.009314939399002704,0.015319333324722479,0.002321656452275367,0.05958792363418344,0.06675706569285271,0.0055024815266212146,0.25466262408208995,0.2080307798889816,0.12837255297894298,0.012419919198670271,0.01110876867066382,0.004629661607536995,0.04866617824278221,0.035175712313578404,0.0038844771308040103,0.014600159807063327,0.015196828645462013,0.12490594245699316,0.01377853395329255,0.19862641211394483,0.19292413583497334,0.018334745733594907,0.0,0.023925995910609805,0.021433275038455074,0.0,0.01694157522776184,0.2449222958363601,0.016874077746455263,0.3110255863310239,0.25111515806766804,0.0,0.03467381118468042,0.04972406117286349,0.004620429607571411,0.0,0.002321656452275367,0.010695268344597029,0.03055790955599151,0.016574687057621162,0.00404037678421225,0.03361370051159066,0.06547765746032394,0.026910639927699254,0.03429141904349499,0.0,0.0,0.0,0.0,0.006673375084027864,0.04557553722151228,0.09226906669640941,0.0,0.024186133169945778,0.033762829703872156,0.11511448081729243,0.0,0.10074340144054986,0.010827810238863075,0.03556587655972685,0.0419294942437913,0.023699279355186384,0.012632445278673587,0.05651366615467523,0.005513674905647478,0.06562877359897767,0.0,0.0,0.0,0.048190338119897355
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-fc8b05fc42da2ed41761fde7f03d261e995e4259ddfff316df66a78330d81802.json,0.030473213677378007,0.03082624868506584,0.0,0.0,0.0,0.011343461707213518,0.045097836676412484,0.3699434358158297,0.0,0.0,0.0,0.03878545104541818,0.0,0.0,0.0,0.0,0.0,0.0,0.21860771428760015,0.0,0.029735516920699492,0.029616873675981877,0.04936145612663646,0.029616873675981877,0.00937280242699713,0.0939152931120298,0.03375471225394089,0.03756611724481192,0.4967585286308479,0.00939152931120298,0.00952367574384522,0.0,0.0,0.04686401213498565,0.2761865965715114,0.01125157075131363,0.520738601067923,0.0,0.2624984482694411,0.01904735148769044,0.029205520778713252,0.009466813269581155,0.0,0.0,0.0,0.009951554297510507,0.0,0.26303403725505337,0.028174587933608938,0.06560961698897991,0.0,0.01874560485399426,0.0,0.0,0.03756611724481192,0.0,0.018895871028203722,0.0,0.018820587373387036,0.0,0.0,0.0,0.03545080868283104,0.10167663255612308,0.009447935514101861,0.0,0.0,0.00937280242699713,0.03749120970798852,0.03389221085204103,0.0,0.03749120970798852,0.0,0.0,0.009561776619185922,0.0,0.0,0.0,0.0,0.0,0.022366477921470656,0.02264080874208361,0.0,0.045651904046859315,0.06903882645307821,0.02277949449071913,0.0,0.0,0.022140896320132736,0.06889805838317738,0.0782826727251473,0.03354971688220598,0.0332113444801991,0.10064915064661795,0.011274459169103121,0.022366477921470656,0.030473213677378007,0.0,0.0,0.0
