,findfirstfileexw ntclose findfirstfileexw,findresourcea loadresource sizeofresource,findresourceexw loadresource findresourceexw,findwindowa findwindowexa findwindowexa,findwindowexa findwindowexa ntdelayexecution,findwindowexa ntdelayexecution getforegroundwindow,findwindowexa ntdelayexecution socket,getforegroundwindow findwindowa findwindowexa,gethostbyname gethostbyname gethostbyname,gethostbyname gethostbyname ntdelayexecution,gethostbyname ntdelayexecution getforegroundwindow,gethostbyname ntdelayexecution gethostbyname,gethostbyname ntdelayexecution socket,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemmetrics ldrloaddll ldrgetprocedureaddress,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getvolumenameforvolumemountpointw ntclose regopenkeyexw,getvolumepathnamesforvolumenamew getvolumepathnamesforvolumenamew ntclose,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress getsystemmetrics getsystemmetrics,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,ldrloaddll ldrgetprocedureaddress ldrloaddll,loadresource findresourceexw loadresource,loadresource sizeofresource findresourcea,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,lookupprivilegevaluew ntclose lookupprivilegevaluew,ntallocatevirtualmemory getsystemmetrics getsystemmetrics,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory writeprocessmemory ntallocatevirtualmemory,ntclose findfirstfileexw ntclose,ntclose lookupprivilegevaluew ntclose,ntclose ntclose ntclose,ntclose ntclose ntunmapviewofsection,ntclose ntdelayexecution ntcreatemutant,ntclose ntopenkey ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntunmapviewofsection ntclose,ntclose regopenkeyexw regopenkeyexw,ntcreatefile ntclose ntquerydirectoryfile,ntcreatefile ntcreatesection ntmapviewofsection,ntcreatemutant ntclose ntdelayexecution,ntdelayexecution getforegroundwindow findwindowa,ntdelayexecution gethostbyname gethostbyname,ntdelayexecution ntcreatemutant ntclose,ntdelayexecution ntdelayexecution ntdelayexecution,ntdelayexecution socket gethostbyname,ntdelayexecution timegettime ntdelayexecution,ntenumeratevaluekey ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntopenkey ntqueryvaluekey ntclose,ntqueryvaluekey ntclose ntopenkey,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntunmapviewofsection ntclose ntclose,process32nextw process32nextw process32nextw,regclosekey regclosekey regclosekey,regclosekey regcreatekeyexa regclosekey,regclosekey regopenkeyexa regqueryvalueexa,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regclosekey,regclosekey regqueryvalueexw regqueryvalueexw,regcreatekeyexa regclosekey regcreatekeyexa,regenumkeyw regenumkeyw regenumkeyw,regenumvaluew regenumvaluew regenumvaluew,regopenkeyexa regqueryvalueexa regclosekey,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regopenkeyexw,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexa regclosekey regopenkeyexa,regqueryvalueexw regclosekey regclosekey,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regopenkeyexw regclosekey,regqueryvalueexw regopenkeyexw regqueryvalueexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,sizeofresource findresourcea loadresource,socket gethostbyname ntdelayexecution,timegettime ntdelayexecution timegettime,writeprocessmemory ntallocatevirtualmemory writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut-65a7187a76a416bebecca86ca97f8602ecf9fe18cd03b8c79134efe0f5a2cbf2.json,0.02426886704770932,0.0024808273803152976,0.04013385488176141,0.2273748141106327,0.21062088043932292,0.0,0.21993537807788227,0.2273748141106327,0.0,0.0,0.25132757092413144,0.0,0.28375595918670693,0.0,0.0,0.0,0.0,0.06846363479829887,0.011687743362641017,0.011709031543607848,0.006020171198114467,0.005960799866630818,0.030088710448357082,0.013750277321340806,0.01652570495131352,0.033560484730859826,0.009443259972179154,0.004721629986089577,0.13979448610029818,0.0,0.027774194260021923,0.013887097130010961,0.031084868545592007,0.04013385488176141,0.0,0.10595501308681464,0.3070295845267043,0.05457820236693656,0.009350194690112812,0.0,0.00231451618833516,0.052239604676969385,0.01998281402723288,0.0558186160570942,0.0809807740112246,0.011501875079269157,0.1898367332587124,0.006943548565005481,0.011847927957736735,0.008945902839431566,0.012040342396228934,0.011847927957736735,0.010518969026376914,0.1898367332587124,0.23216165230243552,0.0,0.18956684732378776,0.0,0.37878106351935803,0.0,0.019074559573218616,0.0,0.0,0.014896133764785872,0.00462903237667032,0.041444665660383795,0.0,0.0115725809416758,0.0,0.041314262378283804,0.035078440544985844,0.0,0.01636284070769742,0.00810080665917306,0.021672616313212083,0.0,0.05527031250066129,0.0,0.0636508715430557,0.00231451618833516,0.007283722966202455,0.02145887951987094,0.023375486725282033,0.07538949813766435,0.01620161331834612,0.0173588714125137,0.01652570495131352,0.01620161331834612,0.0,0.0057862904708379,0.0231451618833516,0.0,0.019288142891835062,0.013887097130010961,0.0,0.11225403513425526,0.0,0.4026048158031536,0.0,0.052239604676969385
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Breut-aeb0389045c85533bbdb04b07f27e3d8f6a64af825371cf697438a9cdbb7b07f.json,0.03300106621274348,0.0028915334841804925,0.03577148637371045,0.2594378757071996,0.2538585665522061,0.00295681688239307,0.2650852075848827,0.2622275302846964,0.0,0.0,0.292935370107255,0.0,0.3097704359201891,0.0,0.0,0.0,0.0,0.02751652797977727,0.002724534689978277,0.0,0.0084201875896587,0.008337147135809693,0.04316302608622995,0.02671110695226433,0.005503305595955454,0.05125609347739806,0.005503305595955454,0.008254958393933181,0.1215355366328027,0.0024152957889886405,0.005395378260778743,0.00674422282597343,0.001646865128437783,0.03577148637371045,0.0,0.1234960846483276,0.0,0.06216796990988059,0.005449069379956554,0.0,0.0026976891303893717,0.03569295336959647,0.030278313285432013,0.0650595033940611,0.08996290354747186,0.010426915557161473,0.0,0.00674422282597343,0.0,0.010426915557161473,0.0084201875896587,0.0,0.008173604069934831,0.0,0.2594378757071996,0.0,0.0,0.0,0.4356543949365171,0.0,0.022232392362159185,0.0,0.0,0.014691108823745382,0.005395378260778743,0.024152957889886403,0.0,0.01348844565194686,0.0,0.02063739598483295,0.04088574892936323,0.0,0.008173604069934831,0.0026976891303893717,0.0168403751793174,0.0,0.06442042704981359,0.0,0.07418840497504724,0.0026976891303893717,0.0016979116736120607,0.016674294271619386,0.016347208139869663,0.0,0.0013488445651946858,0.005395378260778743,0.0013758263989888636,0.0013488445651946858,0.0,0.004046533695584058,0.009441911956362802,0.0,0.0,0.0026976891303893717,0.0,0.03911649239064589,0.0,0.46302780218817,0.0,0.03569295336959647
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Dexbia-1c06d2b577d1bdbb6c98890fa28726f14d66ab095f62a10318035783b576069e.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024080116885590454,0.0,0.007714948136051642,0.0,0.0,0.0,0.0,0.864074191237784,0.013952159885078577,0.04675028653512234,0.038958572112601945,0.02853976604341169,0.0,0.0,0.0,0.0,0.0,0.0,0.06306388607709745,0.031166857690081557,0.0,0.0,0.0,0.42596582116584036,0.01720913067281635,0.0,0.015583428845040779,0.0,0.025813696009224528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038574740680258214,0.015583428845040779,0.0,0.0,0.015583428845040779,0.0,0.0,0.0,0.0,0.015738504484760104,0.038958572112601945,0.0,0.022960173139061145,0.01378259375965611,0.0,0.0,0.007791714422520389,0.05884878013445228,0.0,0.007869252242380052,0.01268976736706996,0.04675028653512234,0.038958572112601945,0.0,0.12466743076032623,0.0,0.10908400191528544,0.007791714422520389,0.0,0.05194613091457281,0.09350057307024467,0.09659775055626217,0.015583428845040779,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-009a62c6f6543ec65460d9a3984fac8dd65aba2feacfa00e8e253bb474a417e7.json,0.028809445461891982,0.0029449772407199345,0.04203766742841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337336213355816,0.0,0.0,0.0,0.0,0.05464896765694416,0.008324675502568506,0.009266486839675335,0.008575816586528395,0.008491241309090899,0.021980400738913494,0.016322882473100393,0.012611300228525576,0.024727950831277684,0.008407533485683717,0.005605022323789144,0.14690594225790354,0.0,0.0206066256927314,0.012363975415638842,0.021804950393326982,0.04203766742841858,0.0,0.12577864326908314,0.18223660901064467,0.06331701067547858,0.008324675502568506,0.0,0.0027475500923641867,0.03635266058740826,0.023721494281581396,0.06478949929583856,0.10063803502560109,0.01668799721285865,0.21586559796239074,0.008242650277092561,0.011720511223420133,0.018205087868573073,0.012863724879792593,0.011720511223420133,0.011099567336758006,0.21586559796239074,0.0,0.0,0.21565740651093043,0.0,0.44964902440669935,0.0,0.02264331015757573,0.0,0.0,0.017683122679192094,0.005495100184728373,0.04919874638902326,0.0,0.017859075600367213,0.0,0.049043945333155016,0.0014871940631096057,0.0,0.019424242839326512,0.008242650277092561,0.025727449759585186,0.0,0.0,0.0,0.0755596175427826,0.0027475500923641867,0.00864646953406694,0.025473723927272696,0.02774891834189502,0.08949447993294156,0.017859075600367213,0.01923285064654931,0.019617578133262006,0.017859075600367213,0.0,0.006868875230910467,0.027475500923641868,0.0,0.022896853800843213,0.015111525508003027,0.0,0.13325617947966306,0.0,0.47581534160294015,0.0,0.03635266058740826
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-02842b14fc265c045f10e2c5ab47c0b0a757c41d13a53194deb66aceb2e3993d.json,0.017791457956062417,0.003637379194204628,0.05192126267150486,0.3614498162293526,0.3298668225782442,0.3459136741516263,0.0036644133261828087,0.3579405947125628,0.0,0.0,0.00818878845432462,0.0,0.0,0.0,0.0,0.0,0.0,0.06749764147295632,0.01028191357572099,0.0,0.010592101152376894,0.01048764114153483,0.027148275111443305,0.018480551536975344,0.01557637880145146,0.03054180950037372,0.010384252534300973,0.006922835022867315,0.1764052646711283,0.0,0.023754740722512893,0.013574137555721653,0.024859914588352613,0.05192126267150486,0.0,0.15535081690152777,0.2250827751306077,0.08002234227250182,0.01028191357572099,0.0,0.003393534388930413,0.0448996377446695,0.014649361048062816,0.08184103186960413,0.06678769912878342,0.011242668861105835,0.2812677321228061,0.008483835972326033,0.0,0.02061155957869403,0.010592101152376894,0.0,0.01028191357572099,0.2812677321228061,0.3579405947125628,0.0,0.2808373850068579,0.0,0.002446551903593562,0.0,0.02796704304409288,0.0,0.0,0.018480551536975344,0.006787068777860826,0.030383001610673865,0.0,0.013574137555721653,0.0,0.020768505068601947,0.0018368524782137574,0.0,0.01028191357572099,0.003393534388930413,0.021184202304753787,0.0,0.0,0.0,0.0,0.003393534388930413,0.0,0.02097528228306966,0.018850174888821816,0.0,0.00509030158339562,0.003393534388930413,0.0034614175114336576,0.00509030158339562,0.0,0.003393534388930413,0.013574137555721653,0.0,0.0,0.00509030158339562,0.0,0.003393534388930413,0.0,0.0026119361616780096,0.0,0.0448996377446695
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-03b5962ef8b9c83fe0ed10fc4333a68462865f3a4442346c5f7d004a46555448.json,0.004108699906710388,0.0,0.0019484599990905174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003203098224605526,0.005338497041009211,0.002135398816403684,0.004270797632807368,0.03027607075509881,0.0010388309736050134,0.014619681803968134,0.001834578360193155,0.001816485625556327,0.00455520686153675,0.003928349853492441,0.0023981046142652522,0.005583801959303112,0.0014988153839157825,0.0004496446151747348,0.0381195430227785,0.004473049964324186,0.0054368598024793465,0.005289917645655581,0.003588166052855292,0.0019484599990905174,0.0,0.00856136568090139,0.010169973526164628,0.0,0.0010388309736050134,0.02299327594460478,0.00044082647047129843,0.0,0.004567150623757306,0.0,0.019279660347223594,0.0021095298372729608,0.0,0.0030857852932990888,0.027329635245680113,0.0037322450967137,0.00978441792103016,0.026828174048511674,0.0028196840712136077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002421980834075103,0.0009361767641546715,0.004549298257317539,0.006401755316802497,0.0017633058818851937,0.0,0.05735270250326253,0.0032327274501228547,0.18857816429668048,0.01993424460607991,0.0,0.0,0.06470432921311225,0.017192232348380635,0.014982389941577431,0.13942620733846553,0.0,0.1526664496686874,0.0,0.00029388431364753227,0.058265322116600335,0.0649393611136387,0.06885965310753231,0.09022115742359814,0.016898348034733106,0.03482529116723257,0.00869312922671154,0.014841157839200378,0.0,0.005730744116126879,0.030857852932990888,0.14988815528163568,0.01836825336501481,0.012637025486843886,0.14938061707484024,0.916037405639358,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-049f53a05707c2cccd67540609368ef20f395327adb9a026267369d568f78c0a.json,0.0,0.004586145865269052,0.05673572698530093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959805280666882,0.0,0.0,0.0,0.0,0.04364286691176995,0.004321275742296061,0.0,0.00741940194832245,0.007346231309483765,0.007131161785953925,0.021182710381201977,0.00872857338235399,0.01140985885752628,0.00872857338235399,0.00872857338235399,0.1906443934308178,0.0,0.004278697071572355,0.00855739414314471,0.0,0.05673572698530093,0.0,0.19587221143571268,0.0,0.10089520903591914,0.008642551484592122,0.0,0.004278697071572355,0.0,0.0,0.10242392432434216,0.06549547526747526,0.006300081772441495,0.0,0.00855739414314471,0.0,0.007875102215551868,0.00890328233798694,0.0,0.011523401979456161,0.0,0.0,0.0,0.0,0.0,0.49972230395522665,0.0,0.03526191028552207,0.0,0.0,0.019770529689121845,0.00855739414314471,0.0,0.0,0.009983626500335494,0.0,0.04946191583333928,0.001543982255409089,0.0,0.008642551484592122,0.00285246471438157,0.01780656467597388,0.0,0.0,0.0,0.0,0.004278697071572355,0.0,0.017630955142761036,0.017285102969184243,0.0,0.004278697071572355,0.00285246471438157,0.004364286691176995,0.004278697071572355,0.0,0.004278697071572355,0.01140985885752628,0.0,0.0,0.004278697071572355,0.0,0.004278697071572355,0.0,0.5291120191890074,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-05339051a960d18fafb2e5d656e36b2fa007462d9a7b2fbfcb4532b3235ac5ed.json,0.0,0.003057377700897908,0.037823163855891524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600895594762019,0.0,0.0,0.0,0.0,0.029094741427608862,0.002880800672734805,0.0,0.005935418908304288,0.008815325114367,0.004278623074744391,0.01412156269483725,0.005818948285521773,0.007131038457907317,0.005818948285521773,0.005818948285521773,0.12709406425353523,0.0,0.004278623074744391,0.0057048307663258545,0.001741321256564688,0.037823163855891524,0.0,0.13057921598269434,0.0,0.06726230941975397,0.00576160134546961,0.0,0.0028524153831629272,0.0,0.0,0.06879099827020292,0.08888517920593468,0.009449959225942207,0.0,0.0057048307663258545,0.0,0.009449959225942207,0.007419273635380359,0.0,0.0072020016818370135,0.0,0.0,0.0,0.0,0.0,0.516165140208526,0.0,0.023507533638312005,0.0,0.0,0.012709406425353524,0.0057048307663258545,0.0,0.0,0.012835869224233173,0.0,0.05091579749831551,0.04168679994191839,0.0,0.008642402018204416,0.004278623074744391,0.017806256724912865,0.0,0.06559247994278405,0.0,0.07844348899185506,0.0028524153831629272,0.001795295581876002,0.017630650228734,0.01728480403640883,0.0,0.0028524153831629272,0.007131038457907317,0.0029094741427608864,0.0028524153831629272,0.0,0.004278623074744391,0.011409661532651709,0.0,0.0,0.0028524153831629272,0.0,0.04136002305586244,0.0,0.5466664492973559,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-05bb2dcf38927dc99961deedaaff6ff120bdfd383745bac5aeb0c28340ea1010.json,0.03488216627932424,0.0035657467248198784,0.057685255626632514,0.31305027495040233,0.28896948456960214,0.29170017008530946,0.0,0.31305027495040233,0.0,0.0,0.01605504625845627,0.0,0.0,0.0,0.0,0.0,0.0,0.08313463310897039,0.015119141159075,0.0,0.00865292196581746,0.01028110352395946,0.04324715277918578,0.01976357029633582,0.02375275231684868,0.048237208869091844,0.013573001323913533,0.006786500661956766,0.19763570296335822,0.0,0.03992044871924842,0.01996022435962421,0.04467895230736045,0.057685255626632514,0.0,0.15229142659838732,0.4413002468997916,0.07666355458362738,0.011759332012613888,0.0,0.003326704059937368,0.07508511102417559,0.028721729788887804,0.07844642794603733,0.1109393788571672,0.012858139185083413,0.2556233951211015,0.009980112179812105,0.0,0.012858139185083413,0.012114090752144445,0.0,0.015119141159075,0.2556233951211015,0.31305027495040233,0.0,0.2554392376093032,0.0,0.007195112721192254,0.0,0.0274162760638919,0.0,0.0,0.02141053448769714,0.006653408119874736,0.059569312243315506,0.0,0.01663352029968684,0.0,0.02375275231684868,0.03421289252807849,0.0,0.010079427439383334,0.004990056089906053,0.020767012717961907,0.0,0.05296080851702428,0.0,0.09148677112219557,0.003326704059937368,0.00209381043738165,0.02056220704791892,0.020158854878766667,0.0,0.006653408119874736,0.00831676014984342,0.003393250330978383,0.006653408119874736,0.0,0.004990056089906053,0.013306816239749473,0.0,0.0,0.006653408119874736,0.0,0.048237208869091844,0.0,0.007681494545947537,0.0,0.07508511102417559
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-06ba9a22cbf334f6beeb0bc5302d3f0d6b7ad734c9ed071d6f279936a37f4687.json,0.0,0.004569300163244102,0.07392035057253382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12609942156491064,0.021527014768791913,0.01437748286940139,0.011088223814591156,0.013174645210599056,0.05541874886353807,0.021104902645110352,0.03043779141221981,0.05968172954534869,0.017393023664125606,0.008696511832062803,0.2511483414768132,0.0,0.05115576818172745,0.021314903409053104,0.057253517937932104,0.07392035057253382,0.0,0.19515273913680437,0.5655009864170145,0.10052460359137025,0.017221611815033528,0.0,0.0042629806818106205,0.0962172685098092,0.0,0.1028092536729923,0.13983192670612715,0.023538526834650155,0.35333041337887383,0.008525961363621241,0.02182205000676443,0.028246232201580183,0.022176447629182312,0.02182205000676443,0.015068910338154337,0.35333041337887383,0.0,0.0,0.3527898084426916,0.0,0.00922012477853828,0.0,0.03513238722826415,0.0,0.0,0.018994412380599318,0.008525961363621241,0.0,0.0,0.025577884090863725,0.0,0.07174622261451813,0.029997063392535772,0.0,0.030137820676308675,0.014920432386337173,0.039917605732528165,0.0,0.04524416149506578,0.0,0.11723505635259066,0.0042629806818106205,0.013415490655486001,0.039523935631797166,0.043054029537583825,0.13885579016124036,0.029840864772674346,0.031972355113579654,0.03043779141221981,0.029840864772674346,0.0,0.010657451704526552,0.04262980681810621,0.0,0.035525774652300196,0.025577884090863725,0.0,0.2067545630678151,0.0,0.003281131741489554,0.0,0.0962172685098092
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-07adf0e72d58706d13117578493d64cc085811d7454fd598a805aa818a445f09.json,0.0,0.004130655646593955,0.058962468684609214,0.39054157407181295,0.37061598355794495,0.3674806258920648,0.00832271192476592,0.39054157407181295,0.0,0.0,0.013948943784103782,0.0,0.0,0.0,0.0,0.0,0.0,0.07665120928999199,0.011676276269741498,0.01299727062713609,0.010023774467449382,0.01190990319891702,0.025049324813651627,0.01907887032309713,0.017688740605382766,0.028903067092674956,0.011792493736921844,0.00786166249128123,0.20223602542482957,0.0,0.023122453674139967,0.013488097976581646,0.023526038274075813,0.058962468684609214,0.0,0.17641843062710913,0.2500502863773149,0.09087442422506702,0.011676276269741498,0.0,0.0038537422790233273,0.03599196640887324,0.0,0.092939752048364,0.12640831571298977,0.021278871010526952,0.0,0.007707484558046655,0.019727172840555997,0.02553464521263234,0.01603803914791901,0.019727172840555997,0.011676276269741498,0.0,0.39054157407181295,0.0,0.0,0.0,0.0055566730306069985,0.0,0.03175974186377872,0.0,0.0,0.01717098329078742,0.007707484558046655,0.0,0.0,0.023122453674139967,0.0,0.07272037804435137,0.002085953829939599,0.0,0.027244644629396828,0.013488097976581646,0.036085588082817775,0.0,0.0,0.0,0.10598070387167931,0.0038537422790233273,0.012127627918531933,0.03572970959675106,0.03892092089913833,0.12552588650349775,0.025049324813651627,0.028903067092674956,0.027515818719484303,0.025049324813651627,0.0,0.009634355697558319,0.038537422790233276,0.0,0.03211536480959979,0.0211955825346283,0.0,0.1869065005326314,0.0,0.005932298107367055,0.0,0.03599196640887324
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-0814e28a9bbff170fb9257df3ad5cf8a27287f7c9001f15ea6a683c05e72095c.json,0.025464098821971776,0.0026030071139462097,0.03715626248545417,0.24359551870632007,0.23355034267719346,0.0,0.2438788728343834,0.2410842246990384,0.0,0.0,0.27249552934578974,0.0,0.28934404032116834,0.0,0.0,0.0,0.0,0.048303141231090425,0.007358015965237908,0.0,0.007579994600289072,0.00750524018596295,0.019428041310361174,0.014427472854493568,0.011146878745636253,0.021856546474156323,0.007431252497090834,0.00495416833139389,0.12744267688135985,0.0,0.0182137887284636,0.010928273237078161,0.019272964221346264,0.03715626248545417,0.0,0.11117325413757308,0.16107533298293958,0.057266156506816615,0.007358015965237908,0.0,0.002428505163795147,0.03213139742185689,0.020966959443562923,0.057266156506816615,0.08364140269133806,0.010727411308239744,0.19079933093642262,0.007285515491385441,0.0,0.014750190548829646,0.008843327033670585,0.0,0.009810687953650542,0.19079933093642262,0.23857293069175672,0.0,0.19061531463173925,0.0,0.40969160780443326,0.0,0.020013973829234533,0.0,0.0,0.0156297622590347,0.004857010327590294,0.04348579849009496,0.0,0.015785283564668455,0.0,0.017339589159878613,0.0197175211028788,0.0,0.007358015965237908,0.0036427577456927206,0.015159989200578145,0.0,0.030070108849667133,0.0,0.06678565092843863,0.002428505163795147,0.0015284886685367632,0.013759607007598741,0.013489695936269497,0.0,0.0036427577456927206,0.006071262909487867,0.002477084165696945,0.0036427577456927206,0.0,0.0036427577456927206,0.009714020655180587,0.0,0.0,0.0036427577456927206,0.0,0.03521332487502963,0.0,0.43177879975154076,0.0,0.03213139742185689
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08c34b0421ec2fd129554058eb0e19111b167fdeee45c3c51252c4ace128e70e.json,0.0,0.0018170676075881557,0.022479148009372677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06439970277980588,0.0,0.0,0.0,0.0,0.017291652314902057,0.0017121239501443515,0.0,0.0052913273191165875,0.005239143894773081,0.0016952539408556981,0.008392758975699386,0.0034583304629804113,0.0033905078817113962,0.0034583304629804113,0.0034583304629804113,0.983631351951968,0.07285417122660112,0.05763863398909374,0.04577185640310385,0.01862830754539247,0.022479148009372677,0.0,0.07760613401370996,0.0,0.03997548736693943,0.003424247900288703,0.0,0.0016952539408556981,0.0,0.0,0.04179255497452758,0.0,0.0,0.0,0.0033905078817113962,0.0,0.0,0.0052913273191165875,0.0,0.003424247900288703,0.0,0.0,0.0,0.0,0.0,0.05133176912052853,0.0,0.01397105038606155,0.0,0.0,0.006714207180559509,0.0033905078817113962,0.0,0.0,0.0016952539408556981,0.0,0.0017291652314902056,0.0018352142902219937,0.0,0.0051363718504330545,0.0016952539408556981,0.010582654638233175,0.0,0.0,0.0,0.0,0.0016952539408556981,0.0,0.010478287789546162,0.010272743700866109,0.0,0.0016952539408556981,0.0016952539408556981,0.0017291652314902056,0.0016952539408556981,0.0,0.0016952539408556981,0.0067810157634227925,0.0,0.0,0.0016952539408556981,0.0,0.0016952539408556981,0.0,0.054801741100150625,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432.json,0.0,0.013780898842796903,0.17048505157197075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311423473630544,0.012984991237935796,0.0,0.04013017799907906,0.03973441149642089,0.012857046691176438,0.06365187622798879,0.026228469472610885,0.025714093382352875,0.026228469472610885,0.026228469472610885,0.5728668860518992,0.0,0.012857046691176438,0.025714093382352875,0.0,0.17048505157197075,0.0,0.5885759439864929,0.0,0.3031797745415319,0.02596998247587159,0.0,0.012857046691176438,0.0,0.0,0.3169606733843288,0.0,0.0,0.0,0.025714093382352875,0.0,0.0,0.04013017799907906,0.0,0.02596998247587159,0.0,0.0,0.0,0.0,0.0,0.05561534692472045,0.0,0.10595843065712238,0.0,0.0,0.05092150098239104,0.025714093382352875,0.0,0.0,0.012857046691176438,0.0,0.013114234736305443,0.013918525861552247,0.0,0.038954973713807385,0.012857046691176438,0.08026035599815812,0.0,0.0,0.0,0.0,0.012857046691176438,0.0,0.07946882299284178,0.07790994742761477,0.0,0.012857046691176438,0.012857046691176438,0.013114234736305443,0.012857046691176438,0.0,0.012857046691176438,0.05142818676470575,0.0,0.0,0.012857046691176438,0.0,0.012857046691176438,0.0,0.0,0.0,0.0
