,__exception__,cocreateinstance,coinitializeex,copyfilea,couninitialize,createthread,createtoolhelp32snapshot,cryptcreatehash,cryptdecrypt,crypthashdata,drawtextexw,findfirstfileexw,findresourceexw,findresourcew,findwindowa,findwindowexa,getasynckeystate,getcursorpos,getfileattributesw,getfilesize,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getsystemdirectorya,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,gettimezoneinformation,getvolumepathnamesforvolumenamew,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntsetinformationfile,ntsetvaluekey,ntterminateprocess,ntunmapviewofsection,ntwritefile,outputdebugstringa,process32firstw,process32nextw,readprocessmemory,recv,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,searchpathw,select,sendto,seterrormode,setfileattributesw,setfilepointer,setfilepointerex,shgetfolderpathw,sizeofresource,socket,thread32next,timegettime,writeprocessmemory
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-9e3df37ec5b37745ee3fbd26fbf508793fc3840134d3ddde9034a5eefbf18394.json,0.0,0.008131515119812133,0.010554147877451821,0.0,0.01439160791176897,0.0,0.0,0.013187466139301794,0.0,0.013197721463152045,0.0,0.10348974269463918,0.0,0.0,0.0,0.0,0.0,0.0,0.04617573846199464,0.0,0.10453235619055612,0.004234616205691549,0.0,0.0,0.0,0.0,0.0,0.05367079706992899,0.027914230637796456,0.00394728981623748,0.0,0.031069723726297422,0.0440337279065829,0.2779063860317679,0.06143193796491712,0.02438187604898897,0.0,0.0,0.07923484700980861,0.0,0.03219471946819649,0.4856048429607734,0.06738354787778715,0.009129494599460587,0.027984196061415115,0.0,0.0,0.01926438153703253,0.0,0.02052854438711214,0.03396403941124228,0.021852855825416663,0.18429581389475136,0.016306288409102074,0.0,0.012772734301507093,0.04719375686635736,0.0,0.007747179403017308,0.021138813183272105,0.028030095489790907,0.0,0.010882465134291367,0.10284811129886952,0.019468646312778108,0.0,0.0,0.030373294292316888,0.02859369992044629,0.01487234598051633,0.0,0.0,0.0,0.0,0.0,0.22547568966267162,0.0,0.0,0.0,0.01051888587619603,0.0,0.015415037966820137,0.5052539458098192,0.0,0.003202682574674882,0.5151425325192329,0.0,0.0,0.0,0.0,0.09621959911782332,0.0,0.06445547678638439,0.0,0.011334375523050957,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-9f8a117010f37e68e52e02167182953d5a1e9edce7dd31c6f19aee62700400e3.json,0.0,0.00811066228761744,0.0105270823341424,0.0,0.014354701409060176,0.0,0.0,0.01315364759325912,0.0,0.01316387661788417,0.0,0.10322434882812279,0.0,0.0,0.0,0.0,0.0,0.0,0.04605732326981624,0.0,0.10426428859793163,0.004223756760699426,0.0,0.0,0.0,0.0,0.0,0.05353316120397237,0.027842646098044974,0.003937167204282757,0.0,0.030990047094617622,0.043920805785008586,0.2801115386125728,0.06419222759871461,0.024319350042168588,0.0,0.0,0.07903165351581361,0.0,0.029192870768708717,0.4843595355175738,0.06721074640157086,0.009106082502686508,0.027912432099106255,0.0,0.0,0.019214979069029057,0.0,0.02047590004162445,0.03387694046300679,0.021796815354632567,0.1838231972145009,0.016264471811468898,0.0,0.012739979312906286,0.04707273102085735,0.0,0.007727312179050682,0.021084603836353258,0.02795821382087219,0.0,0.010854557639074752,0.10258436286148039,0.019418720018768144,0.0,0.0,0.03029540361637944,0.028520372918346307,0.014834206650944462,0.0,0.0,0.0,0.0,0.0,0.2248974694108193,0.0,0.0,0.0,0.010491910760388027,0.0,0.015375506932903254,0.5072307054658457,0.0,0.0031944694678530247,0.5138214772633926,0.0,0.0,0.0,0.0,0.09597284914261192,0.0,0.06429018419064406,0.0,0.01130530912800264,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a07e61a08d0037c575513d1943a3a88fbb28d49de8cb64b2e186cda9b6dc4d97.json,0.0,0.0020363723627680372,0.007048190399464406,0.0,0.007658680869795166,0.0,0.0,0.0016512661653658657,0.0,0.0016525502838697472,0.0,0.016533193858290537,0.0,0.0,0.0,0.0,0.0,0.0,0.0061673457733394475,0.0,0.013088999898852233,0.0005302366952002389,0.0,0.0,0.0,0.0,0.0,0.05964336413917345,0.0034952752937914226,0.0004942591737938894,0.0,0.0038903897848579644,0.006616410242180162,0.036629470944602754,0.007692188898366579,0.0030529721587570623,0.0,0.0,0.009921376904643552,0.0,0.039213125780121025,0.11501653876605265,0.022010657340489542,0.0011431479997550018,0.003504036001538203,0.0,0.0,0.0024121860176002617,0.0,0.016157289896692247,0.004252800995014081,0.01837230908520028,0.03040246088402029,0.002041788926562767,0.0,0.007463566105344499,0.005909357651176866,0.0,0.0009700616547629755,0.021175141072172773,0.020619976829241753,0.0,0.0013626458852830422,0.01361399933831004,0.019095810121298646,0.0,0.0,0.003803186500409733,0.003580354915986721,0.0018622380871221613,0.0,0.0,0.0,0.0,0.0,0.1341979275320753,0.0,0.0,0.0,0.07310018080412668,0.0,0.002316229398147716,0.21896360101861545,0.0,0.0004010233139637443,0.9509904687579538,0.0,0.0,0.0,0.0,0.012048119539417526,0.0,0.008070780759973696,0.0,0.0014192317621189356,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a0f6b408be5c5af2a7183696603724b02e577fa5aa05bf27131dbc9cef9ede30.json,0.0,0.002019519383679043,0.006989859709267864,0.0,0.007595297772033767,0.0,0.0,0.0016376003178695628,0.0,0.0016388738090330375,0.0,0.014623785409548746,0.0,0.0,0.0,0.0,0.0,0.0,0.006116304936578432,0.0,0.012980675583700285,0.0005258484663577102,0.0,0.0,0.0,0.0,0.0,0.05665047128961167,0.0034663484616886367,0.000490168694236816,0.0,0.0038581929927137587,0.006561652956383914,0.036689589398493296,0.007991791750166856,0.0030277058190190413,0.0,0.0,0.009839267777371414,0.0,0.03707137445613115,0.11261161102507843,0.021828497557398567,0.0011336873285694488,0.003475036665984103,0.0,0.0,0.00239222281182481,0.0,0.014566884065142064,0.004601023521339935,0.018220260203330493,0.03015085069381132,0.002024891120094441,0.0,0.007401797773676651,0.007325564899033122,0.0,0.0009620334428889286,0.020999896005886986,0.02044932629171119,0.0,0.0013513686537559146,0.013501330137744851,0.018937773558563038,0.0,0.0,0.003771711400995289,0.0035507239665427395,0.0018468262399989085,0.0,0.0,0.0,0.0,0.0,0.1338145610759339,0.0,0.0,0.0,0.07249520509289721,0.0,0.0022970603275366632,0.21878111690762264,0.0,0.00039770445261598796,0.9517646367675279,0.0,0.0,0.0,0.0,0.011948409530397611,0.0,0.008003987131329666,0.0,0.001407486226947306,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a16bbfbde714061dcb06802d3585770eaa911dd7045e3612836666aa026dc787.json,0.0,0.008473733021410822,0.010998323198602458,0.0,0.014997284195663091,0.0,0.0,0.013742465659452707,0.0,0.013753152582501451,0.0,0.1078451478141178,0.0,0.0,0.0,0.0,0.0,0.0,0.048119061949487424,0.0,0.10893164009492219,0.004412831636719493,0.0,0.0,0.0,0.0,0.0,0.059425150004101146,0.029089011634062897,0.004113413007058759,0.0,0.03237730484742927,0.045886904066465214,0.2896021818173464,0.0640173244017292,0.025407996561043936,0.0,0.0,0.08256947563407616,0.0,0.030499678602109958,0.5060417071755737,0.07021941007778806,0.009513712846423172,0.029161921579102527,0.0,0.0,0.020075130349284893,0.0,0.021392495972950842,0.03539342890703394,0.02277254156101738,0.19205197320518763,0.016992544748788356,0.0,0.013310279674778236,0.04917992404497002,0.0,0.00807322239003083,0.022028448163134654,0.029209752702350912,0.0,0.011340457811868055,0.1071765131174104,0.020287991685683213,0.0,0.0,0.03165156591626441,0.029797076639488017,0.015498254308584418,0.0,0.0,0.0,0.0,0.0,0.2288619347552347,0.0,0.0,0.0,0.010961577182633773,0.0,0.016063785693208325,0.5162609106940657,0.0,0.003337468686985185,0.4642789203160667,0.0,0.0,0.0,0.0,0.100269037484179,0.0,0.06716811000262676,0.0,0.01181138702094259,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a171643342323661683548b51f8425730a7a532e3fe483c9d7b48d6e4ba8db45.json,0.0,0.0004845519093073133,0.001572287707081445,0.0,0.002143967326168792,0.003169928637962804,0.02342148991502084,0.002553956840559075,0.0,0.00255594294268232,0.009348147667609514,0.001913862151945671,0.0,0.012045636396052403,0.0,0.0,0.00029421980293068166,0.008629249116839599,0.0042190945871916526,0.0003272470984853878,0.002768452374917655,0.0671219441584113,0.0,0.2512941257005913,0.0,0.00028973977944245417,0.1239749368876669,0.006796194740288525,0.0010165170743707884,0.0,0.0001905568580813611,0.0006942845397538889,0.13968119801712767,0.3229252267919586,0.018041976233720766,0.001543707069848486,0.006275060779000319,0.0,0.002575393671965928,0.0,0.006453012693639191,0.25302346379947527,0.003928053471865741,0.005168198392672427,0.00176020303727536,0.038994251165521035,0.002935751602279233,0.0022002422315180073,0.00015063206739081492,0.0035824720634289567,0.003035843856037712,0.001302198035421931,0.008715930547691191,0.025992481353541638,0.30788115836760543,0.010021403625946647,0.0019920079428650678,0.4896598524820785,0.0002308247919463413,0.0005038594720675745,0.0013571154109796586,0.006085786364488957,0.0016211982579800506,0.017160233277543856,0.0011601244790778137,0.0021949630745475004,0.0024880419336911035,0.0008044113974083969,0.0017038807265887153,0.0007754545853677942,0.0,0.018023416400887636,0.6224117527488692,0.002828734364789074,0.0,0.027482636408740407,0.0011349085333208745,0.0009429114549296913,0.0,0.000313406921096291,0.0,0.008267152396484742,0.030205519680621604,0.0,0.013645478641099525,0.025926538765286614,0.000800032983336602,0.0,0.000536195225979438,0.0,0.0037627182071299885,0.00040246960738455544,0.0021764882517528285,0.0,0.0009005444814942525,0.008300722939799018,0.00030491110066382916,0.0,0.0,0.00017624928741287555
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a181f73f9c346efcdc27338b1a3c39b4df6a839324b1c81090c7c20d18706d9c.json,0.00011797958710635685,0.0003897847906218073,0.001349103665590657,0.0,0.0018971227296944932,0.0026410342402604747,0.01788509731325957,0.0020544620983488646,0.0,0.00205605976494638,0.004443557612648738,0.0015395550896529833,0.0,0.009689789205977323,0.0,0.0,0.0,0.010331636192066005,0.0033939375094673226,0.0002632451535420988,0.0018558393995501633,0.03907492959244912,0.0,0.1901272804757899,0.0,0.0002330733964627907,0.12484507419199917,0.005869003141565866,0.0008177099034931606,0.0,0.00015328835487403937,0.0007446647751921068,0.11862471585703716,0.26656949746612335,0.014583496968162456,0.0013148404509526748,0.005047804383597004,0.0,0.004575018261497475,0.0,0.004770064946218964,0.19049692914662208,0.0030193809643251283,0.004376230122555414,0.0014159481350864017,0.028457457921686115,0.002361586656934003,0.001769925865642566,0.0001211719275501214,0.00260067006964043,0.0025161063134531768,0.0010475182923345987,0.007572200348853583,0.020908954660017364,0.22606378050235698,0.008877798741606616,0.001602417375749506,0.39389373854387855,0.00018568081452355746,0.00040531624176949605,0.0010916951025423405,0.004895547656065289,0.0013041294676695134,0.013804089524011395,0.6120440168518534,0.00132425939203009,0.002001438618967436,0.0006470871790823322,0.0014467878937355022,0.0005346802697888146,0.0,0.013808051468677961,0.4895500602295199,0.0015169996732035424,0.0,0.024564077707793595,0.000912946738085844,0.000606799869281417,0.0,0.0002521117939532579,0.0,0.006576396968382055,0.0262638796269448,0.0,0.010592937324703084,0.02327519434700439,0.0006435650812854834,0.0,0.0004313278719499485,0.0,0.003026817767845887,0.0003237558838026071,0.0011328819852459448,0.0,0.0007244188608536422,0.006677293992555856,0.0002452775590140919,0.0,0.0,0.0001417790132943215
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a1a28074a832036cdd20999b3eeee2004de50bb6c4c3673a8e0a22bf85b1c6bb.json,0.0,0.00107820021382266,0.0027988595804141927,0.0,0.003180431219169826,0.003470801162356022,0.02081295300215475,0.002914325436623506,0.0,0.002916591781866928,0.007003711033576843,0.0023133290737790517,0.0,0.011912593872479952,0.0,0.0,0.0002909701825885207,0.006747766635535995,0.004263201641423058,0.0003236326958600083,0.0022815626418117036,0.048912014283379227,0.0,0.20591542303656246,0.0,0.000382052853854033,0.124522939452575,0.01413414446320354,0.0010052897724348695,0.0,0.00037690436358895696,0.0009154883402967098,0.14012790721948526,0.345562337864922,0.019566637738921748,0.0012572469587942752,0.006205753529955154,0.0,0.003289808835754407,0.0,0.012677240247040264,0.23747174876973312,0.007251381424627112,0.00555945983297232,0.0016491427752940424,0.03210317363626128,0.0029033265988251114,0.002270546958903675,0.0001489683553445857,0.00699939593381787,0.0030023133463577467,0.0040474199026408215,0.011895136598992077,0.02570539769938798,0.25905527188334954,0.011416144090487192,0.0023176546684996182,0.51630101566471,0.0002282753614460407,0.004858370480095582,0.004336100171920207,0.006018569627304382,0.0019239507950365305,0.017143871096349635,0.13605196886919774,0.0016280399896976454,0.002460561826644138,0.0007955267757260815,0.0016850615804449621,0.0006573341039960975,0.0,0.01629654862322337,0.5656927972477666,0.0018649942354175193,0.0,0.06074311842430405,0.001122373612762721,0.0009324971177087596,0.0,0.017201968671682246,0.0,0.008630056234658293,0.07704824314587672,0.0,0.013683504050091465,0.23968443478442633,0.0007911967206814234,0.0,0.0005302730178331599,0.0,0.003721159462593034,0.00039802438170555336,0.001392761257113703,0.00026617295397333903,0.0008905980821121075,0.008209042509552218,0.0003015433962965561,0.0,0.0,0.0001743026364262212
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a2720bccf441bf32aad6fcdf4879b9f271f66a77579950b3dd69058b4d8eb502.json,0.0010185156039979172,0.0011216683077315752,0.0038822623713037087,0.0,0.004218530838339548,0.0002620689653587434,0.01807246547646412,0.0009095453067349054,0.0,0.0009102526209056877,0.0,0.003938059482209924,0.0,0.0,0.0,0.0,0.0006810767270036106,0.0,0.004670982616921355,0.0,0.0053404757927939354,0.0002920633315775278,0.0,0.22594601872036918,0.0,0.00044713740928786023,0.0,0.024523751536166774,0.0019252566944651653,0.0,0.0,0.0021428924327308364,0.3113963449012794,0.43903262265134724,0.012307440248957805,0.0014714250720008828,0.0,0.0,0.00546486204903691,0.0,0.005854002959078381,0.07202878965373666,0.013740354262103061,0.0014692188816919744,0.0021445358225880393,0.00023264461217787857,0.0,0.0017715637590089452,0.00034869167343060944,0.0012135965861717148,0.0027684264060296314,0.0017225154547556383,0.017956757084544993,0.003092792567144517,0.0,0.004991999399572487,0.0032549740497196215,0.0638848653094576,0.0005343263514017855,0.011372034879030256,0.0021749039369740445,0.0,0.0007505683794024895,0.008106833386905984,0.004252076658866614,0.002540512657230625,0.0,0.00209485939010855,0.002191244431148006,0.0012821902577632464,0.0,0.017086000432882657,0.5928494022600029,0.0,0.0,0.07412044921828334,0.0,0.0,0.0,0.04026481482295431,0.0,0.0017010910557353153,0.12060885145559157,0.0,0.00022089041776386537,0.5238216198881396,0.0003086603056390247,0.0,0.0,0.0,0.00788061554771275,0.0,0.0032600497757320998,0.0,0.0007817368365434755,0.0,0.0,0.0,0.0,0.00040799187074488404
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a3a3d2897d5a0fe629eff9713212822b95fdbf866627fc7975b2cd47703c793e.json,0.00015673993092625365,0.0007767637095952485,0.003136578419631313,0.0,0.0037805889930291035,0.0038716740825892226,0.02013333731262414,0.0031493347081061733,0.0,0.003151783809927804,0.003632873111518196,0.0029543970145481735,0.0,0.012873217546232716,0.0,0.0,0.0,0.012439127050945124,0.0046069833959738885,0.0003497302219379985,0.0024655463409401913,0.04597954112959542,0.0,0.20592978948533203,0.0,0.0005160766784369256,0.09083641342298139,0.015807965388820792,0.0010863556733394075,0.0,0.00020364884082105274,0.0009893127132374591,0.15787742833447138,0.3807869068242706,0.021423920882970213,0.001649765631671369,0.006706181381199331,0.0,0.0027523330371547316,0.0,0.014165494718607457,0.21675419084639863,0.007742840777927094,0.006007770988880047,0.0018811356975552782,0.03265124920383517,0.0029528931118288637,0.002658112557386083,0.00016098106477763482,0.006349875748232078,0.003441049292714751,0.004373801160804663,0.011177697851984459,0.029206118619403032,0.21438949509466693,0.012879008421694189,0.00250454880473704,0.557935187343801,0.0002466833352833864,0.005250146255296236,0.004685760415650386,0.00650390309271147,0.0020790969118799135,0.01936844792966884,0.004339403090126921,0.002345765407119372,0.0026589799013899897,0.0008596775276149804,0.0019221073754446469,0.0008287312721754412,0.0,0.01522591036129677,0.5441169266952647,0.0020153861343718935,0.0,0.05650382153137798,0.0012128810769436377,0.0010076930671859467,0.0,0.01858912402324224,0.0,0.00912964186489759,0.07176983183263101,0.0,0.014786932746739648,0.2509217538093436,0.0008549982998016476,0.0,0.0005730338825059359,0.0,0.004021231295129353,0.0004301208040204663,0.0015050726017117838,0.0,0.0009624153211310681,0.00887101425625435,0.0003258596558993843,0.0,0.0,0.00018835828549316043
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a3d665ba4021a2e915b7efcb2be06c2a71d0ff279b2872c888ebccc228a26b1f.json,0.00011339792495381538,0.00037464774643789856,0.0014588010941130765,0.0,0.001574797015901113,0.0005252009704091297,0.006036373156541317,0.0018227800345391198,0.0,0.0015201646099869865,0.0,0.0013975581452554122,8.560857013040037e-05,0.0,0.0,0.0,0.0,0.0,0.006240608204824014,0.0010120887824064644,0.0017837690580049849,9.755189501070479e-05,0.0,0.0,0.0,0.00029869618599916056,0.0,0.00888663940038701,0.0020720622854364895,0.0002727984660424769,0.0,0.0007157461927448501,0.1052942033458337,0.1782470096719368,0.009771575199406744,0.0013339894290970533,0.0002509539369356242,0.0,0.01601299274768383,0.0,0.0072143530686787595,0.059505523455697616,0.00809895412155574,0.0014020940039703596,0.0007162951003874001,7.770548483234775e-05,0.0074772383992739305,0.001109472992275492,0.00256225844355531,0.005269584509501864,0.0011380682007864793,0.0015821749214282763,0.009502014504250696,0.025919454981660206,0.0007942523042215085,0.0016673746707272926,0.0016307878416938286,0.27890106334138287,0.00017847001830684635,0.003798366424792882,0.0007264383357269938,0.00222200964038326,0.0005849594007030556,0.02091743416946282,0.8940743804370042,0.0011314067747928017,0.003526809044794203,0.0006219579604563704,0.0007318962142065392,0.0023126233586419197,0.0,0.005706884569790587,0.19801726678268422,0.0014580879567057657,0.0,0.03433590005992419,0.0005849953551651931,0.0007290439783528828,0.0,0.013448826208406277,0.0,0.003693172500110611,0.04580187659027822,0.0,0.009001095771229551,0.17784796089691446,0.00030928632054254393,0.0,0.00020728876432571334,0.0,0.0033248836878646206,0.0003111830301771421,0.003662620698227322,0.0,0.0008703581444999771,0.00022130984591422248,0.00011787618058393925,0.0,0.0,0.00013627311557788284
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a41d610a4416e1552dde6beef2181d946ecedef36c24e4f358941c6cbd6b69f2.json,0.0,0.0008887110970795514,0.0034604578116286134,0.0,0.0043254484601919704,0.003875953161943018,0.019714604646245956,0.0031227886246652796,0.0,0.00312521708274233,0.0,0.003380185479282746,0.0,0.014728509001041763,0.0,0.0,0.00035975010977165367,0.004416783290962162,0.005270943039031334,0.0004001334323179803,0.003385057823619263,0.03455651582295266,0.0,0.18862911696400494,0.0,0.000472363026650499,0.05015482343927639,0.015764334709009765,0.001242921535012409,0.0,0.00023299876462993272,0.0011318927183070191,0.17154040611362428,0.3949555407170668,0.021740671966077072,0.0018875302828073443,0.007672677982865145,0.0,0.0031489999890090613,0.0,0.008636640717725061,0.18927173241055334,0.00971259555529009,0.006208424196699613,0.0021522454626529642,0.021013287590114293,0.0035896188858201656,0.002690292687400508,0.0001841816976260567,0.004273542052690187,0.003824489232687633,0.0017059617680429103,0.013321490175292324,0.03178167454070832,0.15915866317853952,0.01364938770936921,0.0028655050286874903,0.5987196780316711,0.0002822354016064632,0.006006798696612226,0.0016593798690965765,0.007441247294926475,0.0019822807488160316,0.021196362644294475,0.0027188184945449233,0.0026838377265830365,0.00304219277508228,0.0009835744760777366,0.0020833787267966856,0.0009481682382702214,0.0,0.014481913295935693,0.505548719000241,0.002305844107276659,0.0,0.0666740583328887,0.0013876818126316358,0.0011529220536383295,0.0,0.02126819340343769,0.0,0.00999614335092952,0.08390618584764985,0.0,0.016568001139971818,0.2884795080838799,0.0009782208767371609,0.0,0.0006556196744193522,0.0,0.004600772193344617,0.0004921099259605595,0.002661248086245466,0.0,0.0011011188670673605,0.010149507133890397,0.00037282263410478775,0.0,0.0,0.0002155045304985679
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a4d781b93cba4e4133e4e9f3aea3be816e0fbbc7e68279d3a388debc406bfcf0.json,0.0,0.0020398613593224212,0.007060266340224547,0.0,0.0076718027877971965,0.0,0.0,0.0016540953443837452,0.0,0.0016553816630181712,0.0,0.016561520827099982,0.0,0.0,0.0,0.0,0.0,0.0,0.006177912528490076,0.0,0.01311142579520714,0.0005311451705048472,0.0,0.0,0.0,0.0,0.0,0.0467025100925929,0.0035012638858974783,0.0004951060074014697,0.0,0.0038970553421021864,0.006627746397079642,0.03669222965231814,0.007705368226986809,0.003058202935572387,0.0,0.0,0.009938375588414726,0.0,0.027532928386607893,0.11191130043957033,0.022783314697493576,0.0011451066000116245,0.0035100396037080865,0.0,0.0,0.002416318910413883,0.0,0.012874410193365264,0.004260087485583967,0.014096517765077636,0.030454550611424054,0.002045287203528122,0.0,0.007476353725575983,0.0059194823851697964,0.0,0.0009717236994031845,0.021211421271015673,0.01582108532688704,0.0,0.001364980559866887,0.013637324736774094,0.015465618157367904,0.0,0.0,0.003809702648850077,0.003586489278342911,0.001865428732599485,0.0,0.0,0.0,0.0,0.0,0.134427854099203,0.0,0.0,0.0,0.07322542620797011,0.0,0.0023201978847256404,0.21933875993525437,0.0,0.00040171040291968823,0.9526198379879696,0.0,0.0,0.0,0.0,0.012068762054670825,0.0,0.008084608744863681,0.0,0.0014216633875026032,0.0,0.0,0.0,0.0,0.0
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a4dd3ff9f7dadc17dfbb933989cc1290e147669f33217bbcb78c723003c36c47.json,0.00014461874348779192,0.004419613929026033,0.002997374784483742,0.0,0.0033825204960795186,0.0032373655706252726,0.0184090089530103,0.002518348593122822,0.0,0.0025203070042472547,0.008100501631627741,0.002725924284151098,0.017468543766157807,0.013106418213287606,0.0,0.0,0.0,0.02176704765480547,0.004250711009361989,0.000322684493718303,0.002274877956948044,0.03682535122371858,0.0,0.14293397172592642,0.0,0.00047616686021137135,0.086327109079545,0.014881137895977439,0.0010023444027999378,0.0,0.00018790004115889865,0.0009128060772989343,0.13773370909241375,0.32564218336464434,0.018649869039358096,0.0020594255644139667,0.023896827749686416,0.0,0.0037034178766531273,0.0,0.012468123448368822,0.21907150313974094,0.007144062765069752,0.005274953363619356,0.0015529603881671715,0.028243337179186413,0.002724536682916944,0.0021695656090491497,0.0001485318972382479,0.00525570623315102,0.0035377927646489246,0.003943844176860891,0.011860285379868283,0.025630084192861155,0.22602732709576903,0.011883034554802975,0.002195321026711264,0.4828328267039278,0.0004552130880400371,0.004844136079945799,0.004220457957582662,0.006000935992991114,0.0015985948890442079,0.01717997328479633,0.42011548248385944,0.0021643600561132435,0.0024533526972092324,0.0007931959846713554,0.0024268465966492676,0.0007646428996286927,0.0,0.015063993366387706,0.516358563578211,0.0018595300423649857,0.0,0.057898217633167895,0.001119085202546358,0.0007438120169459944,0.0009516259036524817,0.017151569117667183,0.0,0.008151888581743533,0.0728705285990565,0.0,0.012984765613414747,0.23632342389791267,0.0007888786161306247,0.0007471282136044356,0.0005287193861462817,0.0,0.0037102569443456693,0.00039685822149982617,0.0013886806459029906,0.0,0.0008879887443670033,0.00874947321451811,0.0003006599129592941,0.0,0.0,0.0001737919521372774
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Infostealer.Shifu-a5c41ca55874c34a980c71a6124676b70f55a232185a6de6b61571d0260983ca.json,0.0,0.0020435297213167013,0.007072963091694254,0.0,0.00768559928903771,0.0,0.0,0.0016570699683544,0.0,0.0016583586002256396,0.0,0.01659130405393153,0.0,0.0,0.0,0.0,0.0,0.0,0.006189022508793359,0.0,0.013135004581999756,0.0005321003495164113,0.0,0.0,0.0,0.0,0.0,0.04046399743336805,0.003507560344876062,0.0004959963757847869,0.0,0.0039040635682452227,0.0066396653311187916,0.036758214715531784,0.007719225090261674,0.0030637026208173565,0.0,0.0,0.009956248155649163,0.0,0.0047809565998536835,0.10439332979211026,0.0254012224266527,0.0011471658897332932,0.0035163518444012174,0.0,0.0,0.0024206642706593295,0.0,0.000368501792736734,0.004655725708958915,0.003138192906902447,0.030509318213891377,0.0020489653230289996,0.0,0.007489798743168652,0.00741265952562291,0.0,0.0009734711879133918,0.021249566594608204,0.0035221193332821547,0.0,0.0013674352574794787,0.013661849268080797,0.00693127157518205,0.0,0.0,0.00381655378524848,0.0035929390014583767,0.0018687834056190173,0.0,0.0,0.0,0.0,0.0,0.1346696009359164,0.0,0.0,0.0,0.07335711033899629,0.0,0.002324370386793312,0.21973320535535207,0.0,0.0004024328143561532,0.954332971281417,0.0,0.0,0.0,0.0,0.012090465778719047,0.0,0.008099147611107088,0.0,0.0014242200200480161,0.0,0.0,0.0,0.0,0.0
