,closesocket,cocreateinstance,coinitializeex,connect,couninitialize,createdirectoryw,createprocessinternalw,createthread,deletefilew,drawtextexw,findfirstfileexw,findresourcea,findresourceexw,findresourcew,findwindowa,findwindowexa,getcursorpos,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeystate,getnativesysteminfo,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,globalmemorystatusex,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntcreatethreadex,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntterminateprocess,ntunmapviewofsection,ntwritefile,process32nextw,regclosekey,regcreatekeyexa,regcreatekeyexw,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,seterrormode,setfileattributesw,setfilepointer,setunhandledexceptionfilter,shellexecuteexw,shgetfolderpathw,shgetspecialfolderlocation,shutdown,sizeofresource,socket,timegettime,writeconsolew,writeprocessmemory,wsastartup
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1c7dfb9affef8bef118a41d36e3e8c413f3076918a8821efeb3721af52ee5c52.json,0.13134482582226611,0.006028317388079518,0.021331071839327875,0.13134482582226611,0.01914963919665871,0.009574819598329355,0.0025657963828597417,0.009574819598329355,0.0,0.009670120639236569,0.0,0.005030652618346721,0.1053230155816229,0.0,0.0,0.0,0.0,0.04351554287656457,0.01598709879552827,0.007181114698747016,0.016176743061730232,0.0,0.0048350603196182845,0.1142591177593005,0.0,0.0048350603196182845,0.009574819598329355,0.004787409799164677,0.0995450019168634,0.16783954353806113,0.03318166730562114,0.0048350603196182845,0.019532798287535003,0.03906559657507001,0.004980985107767129,0.0,0.07509657521494832,0.4153779316576829,0.0469353595093427,0.01877414380373708,0.07659855678663484,0.24166004658396123,0.004787409799164677,0.11456265747864396,0.1009110229450868,0.4623132911670256,0.044588591533875566,0.011850595466293261,0.02154334409624105,0.0048350603196182845,0.17538881290114028,0.030811548212362483,0.04835060319618285,0.016427375828269947,0.026330753895405724,0.0048350603196182845,0.030507983681072756,0.0,0.0,0.02362560203521124,0.0,0.021757771438282284,0.01865203314470322,0.0048350603196182845,0.004931837685386964,0.021120911779204214,0.012963677830422389,0.007181114698747016,0.007697389148579226,0.06399321551798362,0.0,0.0,0.3027330688352604,0.029299197431302503,0.0,0.0,0.0,0.01580121010925313,0.0,0.03318166730562114,0.3365569112427287,0.0,0.021331071839327875,0.3318166730562113,0.008254539937233695,0.0,0.00948047637303461,0.005614782760481498,0.0,0.0,0.002696934853074276,0.0023701190932586525,0.01282898191429871,0.13281414367628214,0.004931837685386964,0.1836188205696553,0.0,0.0,0.0,0.009863675370773928
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1cb523870e23e55d0d36af5a2e10472ac25390d3838c52c35b1106034132aad5.json,0.0,0.02313340607030289,0.018190458096234288,0.0,0.01148217319396833,0.004592869277587331,0.004923066072780059,0.01148217319396833,0.0,0.013915750434273112,0.0,0.007239341572884687,0.15156468616038193,0.0,0.0,0.0,0.0,0.05798229347613797,0.0,0.013778607832761993,0.0,0.0,0.004638583478091037,0.0913467500617434,0.0,0.004638583478091037,0.01148217319396833,0.0068893039163809965,0.14324985750784502,0.0,0.034107108930439285,0.006957875217136556,0.014054299651105141,0.03747813240294705,0.007167867730137283,0.0,0.09681041659213452,0.5200745635530947,0.051782315851606836,0.02251405037026384,0.11022886266209594,0.3477599735987068,0.004592869277587331,0.16486095779315751,0.08780479644402898,0.6168849801452292,0.020262645333237458,0.013642843572175717,0.018371477110349324,0.006957875217136556,0.07276183238493715,0.03865472345449786,0.06957875217136555,0.027016860444316608,0.018371477110349324,0.006957875217136556,0.04727950577755407,0.0,0.0,0.0,0.0,0.030150792607591743,0.0,0.006957875217136556,0.007097142318340954,0.031519670518369375,0.003109221903370158,0.01148217319396833,0.014769198218340178,0.07730944690899572,0.0,0.0,0.16435256770292603,0.014054299651105141,0.0,0.0,0.0,0.0,0.13243090108370428,0.045476145240585714,0.10232132679131786,0.0,0.027285687144351433,0.14097605024581572,0.005279406397025424,0.0,0.013642843572175717,0.005386621225833232,0.0,0.0,0.0025873425818906523,0.011369036310146428,0.007384599109170089,0.0,0.007097142318340954,0.0748065295864751,0.0,0.0,0.005842992258018829,0.014194284636681908
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1d17564930dc9cfdb8bf4483ba9763d17dd3f549facfdbe21ad18447663adedd.json,0.026158266847863588,0.0,0.03398589115823367,0.026158266847863588,0.025743071649920464,0.008581023883306822,0.0,0.025743071649920464,0.0,0.017332866756931017,0.0,0.00901701589744528,0.18878252543275006,0.0,0.0,0.0,0.0,0.07799790040618958,0.0,0.008581023883306822,0.0,0.0,0.017332866756931017,0.03413328778014081,0.0,0.008666433378465508,0.017162047766613644,0.008581023883306822,0.17842592858072678,0.0,0.05947530952690892,0.008666433378465508,0.026258156651180847,0.07002175106981559,0.00892799111945735,0.0,0.10936591918431465,0.6141317000349977,0.05888934109924635,0.008412763014178051,0.13729638213290915,0.4331550292059465,0.008581023883306822,0.20534379574751904,0.07571486712760245,0.4038126246805464,0.016825526028356103,0.025489418368675257,0.017162047766613644,0.008666433378465508,0.025489418368675257,0.05947530952690892,0.08666433378465509,0.008412763014178051,0.017162047766613644,0.008666433378465508,0.0504765780850683,0.0,0.0,0.0,0.0,0.03466573351386203,0.0,0.008666433378465508,0.008839898555223399,0.033651052056712205,0.0,0.017162047766613644,0.0,0.008496472789558418,0.0,0.0,0.19349354932609517,0.04376359441863475,0.0,0.0,0.0,0.0,0.0,0.06797178231646735,0.15293651021205154,0.0,0.03398589115823367,0.10195767347470103,0.0,0.0,0.016992945579116837,0.0,0.0,0.0,0.0,0.008496472789558418,0.027593827515910576,0.02645089206754062,0.008839898555223399,0.027051047692335836,0.0,0.0,0.0,0.017679797110446798
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1d2b95795f54a30db2241b441843c8baa1319704e0bd48f022ac919e71899787.json,0.0060167514967165315,0.024853509604437614,0.023451629576549914,0.0060167514967165315,0.01579000278375503,0.007895001391877515,0.004231299776653015,0.009868751739846894,0.023587480595790526,0.01794056107536102,0.0,0.004148068693725528,0.09868751739846893,0.0,0.0,0.0,0.0,0.039867913500802266,0.006591151193323893,0.0059212510439081364,0.006669337613979135,0.0,0.003986791350080227,0.005234075369836452,0.0,0.003986791350080227,0.007895001391877515,0.003947500695938758,0.15438989471228692,0.2887176122253549,0.029314536970687387,0.003986791350080227,0.016105939969277217,0.032211879938554434,0.004107114912703336,0.0,0.08320706812546669,0.4586063987380373,0.07546687574170234,0.011610288575646515,0.0750025132228364,0.1992629087731801,0.18948003340506037,0.09446364299217672,0.10642764527675971,0.45473630254615516,0.034830865726939546,0.009771512323562463,0.019737503479693788,0.003986791350080227,0.03126883943539988,0.03126883943539988,0.039867913500802266,0.021285529055351943,0.025658754523601925,0.019933956750401133,0.027090673343175203,0.0,0.003776360276887442,0.021915784304441896,0.0,0.015947165400320908,0.015379697353720531,0.019933956750401133,0.004066589974962859,0.017415432863469773,0.026723285348607115,0.0059212510439081364,0.00846259955330603,0.03517744436482487,0.0,0.0,0.32121798392622025,0.08656942733486504,0.0,0.0,0.0,0.013029026241671373,0.11382232817789559,0.03908604929424985,0.2950996721715864,0.0,0.017588722182412433,0.3439572337893987,0.03403176614687318,0.0,0.00781720985884997,0.004629718320418896,0.0,0.002848363301062078,0.0022237812629430156,0.0019543024647124927,0.010578249441632537,0.006084059213955931,0.004066589974962859,0.010370171734313819,0.0,0.0,0.035153735557453755,0.008133179949925719
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1f987748aa836fcff784691f0f5195eaed0187c12906f016b7bbad1f9b10d20a.json,0.006574972805842585,0.021727491968794352,0.017084947672361753,0.006574972805842585,0.00862748270092459,0.004313741350462295,0.00462387070166413,0.010784353376155738,0.0,0.019605047882803414,0.0,0.004532917617238473,0.10784353376155738,0.0,0.0,0.0,0.0,0.04356677307289647,0.0,0.006470612025693443,0.0,0.0,0.004356677307289647,0.008579522497942336,0.0,0.004356677307289647,0.00862748270092459,0.004313741350462295,0.16871385826457233,0.002607472839053154,0.03203427688567829,0.004356677307289647,0.013200160921759931,0.03520042912469315,0.004488164232182719,0.0,0.08881226387056819,0.45251963019765695,0.07823937531454817,0.012687466267224026,0.0819610856587836,0.21775009440089496,0.20705958482219017,0.10322777734020251,0.09092684158177218,0.6470607796284253,0.012687466267224026,0.243460504331155,0.012941224051386886,0.004356677307289647,0.24773174124924544,0.029898658426633067,0.04356677307289647,0.006343733133612013,0.015098094726618033,0.004356677307289647,0.02960408795685606,0.0,0.0,0.0026610093115132763,0.0,0.017426709229158587,0.0,0.004356677307289647,0.004443879477569285,0.01903119940083604,0.0,0.006470612025693443,0.006935806052496196,0.034169895344723505,0.0,0.0,0.16070790605150434,0.019800241382639895,0.0,0.0,0.0,0.0,0.12438251984908462,0.0448479876399496,0.09610283065703486,0.0,0.019220566131406974,0.12813710754271315,0.02231349628508954,0.0,0.008542473836180876,0.00505925366405399,0.0,0.0031126283436940004,0.002430098922644846,0.004271236918090438,0.006935806052496196,0.006648525188837611,0.004443879477569285,0.006799376425857709,0.0,0.0,0.052134946589929884,0.00888775895513857
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-1fe3c46136004caa9f4598dbd12db50b539bc0e44de422870a0150ccdf6c4297.json,0.039188550946406615,0.0,0.03394357979600489,0.039188550946406615,0.02571102233791655,0.008570340779305517,0.0,0.02571102233791655,0.0,0.017311287884674842,0.0,0.009005789997142027,0.18854749714472135,0.0,0.0,0.0,0.0,0.0779007954810368,0.0,0.008570340779305517,0.0,0.0,0.017311287884674842,0.0,0.0,0.008655643942337421,0.017140681558611034,0.008570340779305517,0.17820379392902566,0.0,0.05940126464300855,0.008655643942337421,0.026225466074601418,0.06993457619893712,0.008916876052193939,0.0,0.1092297620654518,0.6133671254444601,0.05881602572755097,0.008402289389650139,0.13712545246888827,0.4326157648607327,0.008570340779305517,0.2050881492004606,0.07562060450685125,0.40330989070320666,0.016804578779300278,0.025457684847003666,0.017140681558611034,0.008655643942337421,0.03394357979600489,0.05940126464300855,0.08655643942337421,0.008402289389650139,0.017140681558611034,0.008655643942337421,0.05041373633790083,0.0,0.0,0.0,0.0,0.034622575769349684,0.0,0.008655643942337421,0.008828893160423117,0.033609157558600555,0.0,0.017140681558611034,0.0,0.008485894949001222,0.0,0.0,0.1932526559619532,0.043709110124335704,0.0,0.0,0.0,0.0,0.0,0.06788715959200978,0.152746109082022,0.0,0.03394357979600489,0.10183073938801467,0.0,0.0,0.016971789898002444,0.0,0.0,0.0,0.0,0.008485894949001222,0.027559474071245305,0.03962694231217301,0.008828893160423117,0.03602315998856811,0.0,0.0,0.0,0.017657786320846233
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-201267f2b8c394b866ce09e16997ce04701a0bdaa1f5651e81d1675af4a567a6.json,0.001918276794809513,0.007923862364896703,0.0074769112272152745,0.001918276794809513,0.005034210893799513,0.0025171054468997563,0.002698068609902093,0.0031463818086246956,0.0,0.0044487781618916915,0.01745062755980148,0.0013224983486175006,0.03146381808624695,0.0,0.108141649967882,0.23453134326427572,0.0,0.013981874223088173,0.0021014084414379026,0.0018878290851748172,0.0021263360450615547,0.007354929545032659,0.05910519557941819,0.0008343709499819417,0.0,0.0012710794748261977,0.0025171054468997563,0.0012585527234498782,0.041123011749684,0.09433194534889544,0.009969214969620365,0.0012710794748261977,0.005134938831779896,0.010269877663559792,0.0013094413546835726,0.0,0.030846860314156326,0.8939420119042503,0.06786309269114392,0.008020183681680644,0.023912501745547685,0.0641777937426949,0.06041053072559415,0.030117151157722167,0.053056599740348875,0.2214804570556424,0.01233874412566253,0.059815289817722196,0.00692203997897433,0.0012710794748261977,0.1146459721506342,0.00872306309841782,0.012710794748261976,0.006786309269114391,0.008809869064149146,0.0069909371115440865,0.01233874412566253,0.003189504067592332,0.0,0.006987248932285776,0.00405902385331111,0.005084317899304791,0.005720628923169715,0.006355397374130988,0.001296521085711008,0.016657304569644416,0.008519989265516647,0.0018878290851748172,0.004047102914853139,0.012461518712025456,0.0,0.0,0.09870995300530024,0.02760029622081694,0.0,0.0,0.0,0.004153948972631121,0.036289138913914644,0.00872306309841782,0.0940844662757922,0.0,0.005607683420411456,0.10966136466582402,0.006510059189403791,0.0,0.00436153154920891,0.0014760591700372925,0.0,0.0027243684037455422,0.0014179837727264393,0.0012461518712025457,0.003372585762377616,0.001939736021131624,0.001296521085711008,0.001983747522926251,0.0,0.0022591387676160254,0.015210596483870875,0.002593042171422016
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-20459a8ebc99703a2171b85dc321c41ccb8fdd67b606ac75c890156db25d67e2.json,0.0,0.003411361675977993,0.013412255728662085,0.0,0.009482007735571733,0.005418290134612419,0.002903914603487438,0.006772862668265525,0.0,0.012312494990063998,0.0,0.002846793631224776,0.06772862668265524,0.0,0.0,0.0,0.0,0.027361099977919995,0.009046931777179294,0.004063717600959314,0.00915424948129846,0.0,0.0027361099977919992,0.44901415358488067,0.0,0.0027361099977919992,0.005418290134612419,0.0027091450673062097,0.10595682025643048,0.0442141944465599,0.020118383592993127,0.0027361099977919992,0.011053405985966732,0.022106811971933465,0.002818687307150418,0.0,0.061088525313642714,0.30677063798807536,0.05179244537461013,0.006640057099308991,0.051473756278817985,0.136752889481523,0.13003896323069805,0.06482980806445961,0.05976051389378092,0.3798112660804743,0.026560228397235965,0.14485236186955053,0.01354572533653105,0.0027361099977919992,0.4788175295132365,0.017435932447260712,0.027361099977919995,0.0026560228397235963,0.017609442937490363,0.0027361099977919992,0.017264148458203375,0.0,0.0,0.015040665858681013,0.0,0.010944439991167997,0.010554990215799257,0.0027361099977919992,0.002790875295541286,0.011952102778756184,0.007336009516996773,0.004063717600959314,0.004355871905231157,0.016094706874394505,0.0,0.0,0.17264148458203377,0.008290054489475049,0.0,0.0,0.0,0.00894173931640892,0.0,0.02682451145732417,0.19581893363846645,0.0,0.012071030155795878,0.19045403134700162,0.012456420537463745,0.0,0.005364902291464834,0.0031773467611250876,0.0,0.001954813939591533,0.0015261671886386695,0.002682451145732417,0.007259786508718595,0.0,0.002790875295541286,0.355849203903097,0.0,0.0,0.03274214235706197,0.005581750591082572
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-21f994f2239ccaaddf25e98859f58e609dbc589127160c943dd884506d0f1e95.json,0.04601166791813345,0.015486473848861395,0.0177126644708306,0.04601166791813345,0.011180580505711904,0.005590290252855952,0.009587511986070852,0.010062522455140714,0.026722906065549154,0.01806698266370185,0.06201032111638046,0.0035245959060477635,0.08720852794455285,0.0,0.15202220610533693,0.32969695038380176,0.0,0.037263151743885066,0.011200944934818092,0.006708348303427142,0.011333814257144812,0.026135538181242216,0.08355979481962104,0.0,0.0,0.0033875592494440965,0.006708348303427142,0.003354174151713571,0.15166468953148704,0.12840550577214535,0.02767603823567281,0.0033875592494440965,0.013685147057625299,0.027370294115250597,0.003489797656648872,0.0,0.08988303943256445,0.43297317775442634,0.07672942390584771,0.019730423290075124,0.06708348303427142,0.16931282588243252,0.21354908765909736,0.08026534610292406,0.08988303943256445,0.5107987362875005,0.03726857732569746,0.08081403164816461,0.02012504491028143,0.0033875592494440965,0.19705339223799045,0.024354913647392076,0.03387559249444096,0.004384538508905583,0.02571533516313738,0.005645932082406827,0.036172442698471065,0.011333814257144812,0.00213917125525784,0.01931144080434432,0.0,0.013550236997776386,0.015972075618465108,0.0033875592494440965,0.003455363793519031,0.05480673136131979,0.010596440956538543,0.005590290252855952,0.015579706977365134,0.03210420435338047,0.0,0.0,0.19511196364629846,0.006842573528812649,0.0,0.0,0.0,0.011070706861881687,0.06447622440445874,0.026568996706245903,0.2501913856504822,0.0,0.013284498353122952,0.27454629929787433,0.008996289089404322,0.0,0.013284498353122952,0.002622567664318194,0.0,0.009680967574182978,0.0037790745110709125,0.006642249176561476,0.007190633989553139,0.046526387586319336,0.003455363793519031,0.03289622845644579,0.0,0.008027786963320386,0.04978329337357469,0.006910727587038062
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-22772293d3a3b20b3610ae1c06ab72da41745c57356905855180b45c5d43ae96.json,0.0035149544008432495,0.023230862170908428,0.018267090612384303,0.0035149544008432495,0.011530545138097995,0.004612218055239197,0.004943805899030395,0.01614276319333719,0.0,0.013974374519727826,0.0,0.007269839373273476,0.15220319582289354,0.0,0.0,0.0,0.0,0.058226560498865945,0.0,0.013836654165717593,0.0,0.0,0.004658124839909275,0.006115438294432409,0.0,0.004658124839909275,0.011530545138097995,0.006918327082858796,0.1438533385725264,0.0,0.03425079489822057,0.006987187259863913,0.014113507414828995,0.037636019772877324,0.007198064426486818,0.0,0.09721825820743295,0.5222655266492329,0.052000463692347856,0.022608897257542546,0.11069323332574074,0.3516006924724645,0.004612218055239197,0.16555548180919682,0.08591380957866168,0.62174467458242,0.022608897257542546,0.013700317959288229,0.01844887222095679,0.006987187259863913,0.015983704285836266,0.03881756755131665,0.06987187259863913,0.022608897257542546,0.01844887222095679,0.006987187259863913,0.04747868424083935,0.0,0.0,0.0,0.0,0.030277811459410293,0.0,0.006987187259863913,0.007127041063631037,0.03165245616055957,0.00312232039140512,0.011530545138097995,0.014831417697091186,0.0776351351026333,0.0,0.0,0.17861028833458611,0.014113507414828995,0.0,0.0,0.0,0.0,0.13298880419490516,0.05936804449024899,0.1027523846946617,0.0,0.027400635918576458,0.14156995224597835,0.0212065896359211,0.0,0.013700317959288229,0.00540931391097062,0.0,0.0,0.002598242503769663,0.01141693163274019,0.007415708848545593,0.0035542752132534765,0.007127041063631037,0.004846559582182317,0.0,0.0,0.005867607536875922,0.014254082127262074
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-22c98fc9dac84f509083a90a332517ead8eb265fc53ddb1d16e5cfd0dab0ebe1.json,0.04785193687062747,0.0,0.003700666389835119,0.04785193687062747,0.0022424957364202704,0.0007474985788067568,0.0008012387617328356,0.0029899943152270274,0.0,0.00301975462220947,0.0,0.001570956254190227,0.0328899374674973,0.0,0.0,0.0,0.0,0.011324079833285513,0.0,0.0022424957364202704,0.0,0.0,0.001509877311104735,0.020813610493154132,0.0,0.0007549386555523675,0.0022424957364202704,0.0014949971576135137,0.031085597674615002,0.0,0.005921066223736191,0.001509877311104735,0.0022873651263255737,0.0060996403368681965,0.0015554462414156395,0.0,0.02051955541771053,0.9842058187851872,0.05862730119345866,0.0014656825298364664,0.02391995452181622,0.07546483336663781,0.0007474985788067568,0.03577526355255971,0.012458301503609964,0.07987969787608742,0.003664206324591166,0.0029605331118680955,0.0029899943152270274,0.001509877311104735,0.031825730952582024,0.006661199501703215,0.01509877311104735,0.0014656825298364664,0.0029899943152270274,0.001509877311104735,0.009526936443937031,0.0,0.0,0.0,0.00482159309683241,0.00603950924441894,0.0,0.001509877311104735,0.0015400986401354654,0.0065955713842640986,0.0010120640556026974,0.0029899943152270274,0.0024037162851985065,0.0022203998339010715,0.0,0.0,0.021252396682628762,0.0038122752105426232,0.0,0.0,0.0,0.0,0.0,0.00962173261357131,0.016282932115274526,0.0,0.005180932945769167,0.011842132447472382,0.0,0.0,0.0029605331118680955,0.0,0.0,0.0,0.0,0.003700666389835119,0.0024037162851985065,0.04838724311320762,0.0015400986401354654,0.03377555946508988,0.0,0.0,0.0019019171436737718,0.003080197280270931
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-23259ea20d4f481cdc1bf58894f6280ddbe3fc56d7bfbaaf11bafdf4840f8c2c.json,0.000166955549984651,0.007632087480821637,0.009941959746649034,0.000166955549984651,0.01022345707270635,0.00040163581357060657,0.00011741202569967429,0.00021907408012942177,0.0002908960497128779,0.015414069764389901,0.0011912158195098062,0.00011510249185345178,0.03256901324590737,0.02062108703140152,0.0,0.0,0.016012917413722943,0.01777411872353094,0.003474990813425522,0.007156419950894445,0.0020973897968816543,0.0013412245244800263,0.006195128517745224,0.0,0.15668692641843493,0.00014750305994631484,0.0010223457072706349,0.00040163581357060657,0.1320292254354992,0.024895137989661607,0.0011568825887009787,0.00014750305994631484,0.0005214007500394295,0.0011917731429472674,0.00011396608775927531,0.0,0.0027205260142285992,0.021191465795043826,0.00554844121322938,0.0028637115939248413,0.03753469239550759,0.003686158391165366,0.004819629762847279,0.0020513895796669557,0.008447949202078281,0.07059049079024733,0.014962893078257294,0.003723715832381275,0.004746605069470805,7.375152997315742e-05,0.004482920031216292,0.00368756325148437,0.0009956456546376252,0.003937603441646656,0.008909012591929819,0.004904476743214968,0.006586536666027135,0.012892778457301933,0.014321048270977023,0.0009459786385921951,0.00023551573706291534,0.003023812728899454,0.008108493562031596,0.003540073438711556,0.0009027326672241712,0.01811297583157462,0.9565240643003075,0.00010953704006471089,0.00023482405139934858,0.007881262635525417,0.022043177277553574,0.0,0.0853028091040362,0.00029794328573681686,0.02893405982289106,0.0006567225169236153,0.006117417642993263,0.0039166327489575286,0.0010812518620078337,0.0023137651774019575,0.10990384592659297,0.0013819807847449946,0.001843781625742185,0.09725044261267601,0.00012591051803953045,0.02823106828975855,0.0015184083976700344,0.0011133852096609294,0.0211819154929844,0.00010538356935508762,0.00012341298257135077,0.0025668332436802966,0.00043051076089880576,0.0001688232350562462,0.004776960364061239,0.0001534699891379357,0.0,0.0,0.0,0.00015045544453736186
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-2486e00f3531d89506d2a87525b723d2508b4b8c0040824956aeca41b97d17d7.json,0.02892050348045188,0.005973123631654337,0.021135769915491546,0.018075314675282426,0.018974309920940662,0.009487154960470331,0.002542304597096735,0.021346098661058244,0.0,0.009581583449038264,0.0,0.004984593229399188,0.10435870456517364,0.0,0.0,0.0,0.0,0.04311712552067219,0.007920362471789523,0.007115366220352748,0.008014316437310534,0.0,0.004790791724519132,0.01572402639456997,0.0,0.004790791724519132,0.009487154960470331,0.0047435774802351656,0.09863359293896054,0.3440748557165633,0.03287786431298685,0.004790791724519132,0.01935396090363809,0.03870792180727618,0.004935380462043069,0.0,0.0744090098772348,0.411574835883455,0.04650563117327175,0.0186022524693087,0.07589723968376265,0.2394474680333978,0.0047435774802351656,0.11351375062699058,0.10928823325718862,0.4952849719953441,0.039529786497280985,0.011742094397495302,0.021346098661058244,0.004790791724519132,0.13620829501094553,0.030529445433487786,0.04790791724519132,0.06045732052525327,0.02608967614129341,0.02395395862259566,0.030228660262626637,0.0,0.0,0.023409291970530797,0.0,0.021558562760336096,0.018481259824728584,0.02395395862259566,0.004886683021089751,0.020927534027972285,0.03211246414926983,0.018974309920940662,0.007626913791290205,0.06340730974647464,0.0,0.0,0.28600963171562127,0.014515470677728567,0.0,0.0,0.0,0.015656538207319465,0.0,0.03287786431298685,0.3334754808888666,0.0,0.021135769915491546,0.3287786431298685,0.005452642298387969,0.0,0.009393675517996242,0.005563375223002611,0.0,0.0,0.0026722423964910327,0.0023484188794990605,0.012711522985483675,0.029244029069259332,0.004886683021089751,0.01246148307349797,0.0,0.0,0.0,0.009773366042179502
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-2565563f99f161ad465a603000f5a2440b83b12413930bac01d20c6d3924f79e.json,0.0,0.0033249651880199686,0.013072575594857716,0.0,0.009241865456635754,0.005281065975220431,0.002830369770983154,0.006601332469025539,0.0,0.012000667507028991,0.0,0.0027746954501931265,0.06601332469025538,0.0,0.0,0.0,0.0,0.026668150015619976,0.00881780827560274,0.003960799481415323,0.008922408040783649,0.0,0.002666815001561998,0.45164693213111373,0.0,0.002666815001561998,0.005281065975220431,0.0026405329876102155,0.10327334719937598,0.09416929104006186,0.019608863392286575,0.002666815001561998,0.010773466317333398,0.021546932634666796,0.002747300949701279,0.0,0.05954139119450229,0.29900133404195717,0.050480744708382375,0.00647189034722851,0.05017012676459409,0.1332894720864946,0.12674558340529032,0.06318792184312942,0.056952635055610885,0.37666401820869927,0.02588756138891404,0.1477201042218922,0.013202664938051077,0.002666815001561998,0.48368529700973556,0.016994348273315033,0.026668150015619976,0.002588756138891404,0.0171634644194664,0.002666815001561998,0.016826914902794126,0.0,0.0,0.014659744446597768,0.0,0.010667260006247991,0.010287673474951211,0.002666815001561998,0.0027201933078876447,0.011649402625011318,0.007150217004183407,0.003960799481415323,0.004245554656474732,0.01568709071382926,0.0,0.0,0.16826914902794127,0.008080099738000049,0.0,0.0,0.0,0.008715279929644413,0.0,0.026145151189715433,0.19085960368492266,0.0,0.011765318035371945,0.18563057344697959,0.01214094798157987,0.0,0.005229030237943087,0.0030968769583718182,0.0,0.001905306125693823,0.0014875153253479346,0.0026145151189715435,0.007075924427457886,0.0,0.0027201933078876447,0.35793571307491334,0.0,0.0,0.031912911575760886,0.0054403866157752894
../特徴量エンジニアリング用/customdataset/FFRI2017_report\Backdoor.Graybird-272ea0be5ed16c1b6a1d0149a85107e382cf7dab94eb40fb49ec17acd3c00b0b.json,0.05067035348250919,0.0066096312898468144,0.020789367660625384,0.05067035348250919,0.015747186935669375,0.008748437186482987,0.0037509566852071494,0.008748437186482987,0.0,0.007068410397023863,0.0,0.005515761167506678,0.11547937086157542,0.0,0.0,0.0,0.0,0.044177564981399145,0.017528743367385906,0.010498124623779583,0.017736675132609014,0.0,0.0035342051985119316,0.04639895785142357,0.0,0.005301307797767898,0.010498124623779583,0.005249062311889791,0.08662236525260575,0.1840244013754875,0.03638139340609442,0.005301307797767898,0.02141635657652182,0.04283271315304364,0.005461304192055315,0.0,0.08405355724359417,0.4580061180416254,0.0497459828584537,0.015438408473313216,0.08398499699023666,0.2649634554022788,0.005249062311889791,0.12560999641727225,0.05660749773548179,0.4940290711460229,0.05146136157771072,0.01385957844041692,0.024495624122152358,0.005301307797767898,0.03638139340609442,0.032916498795990186,0.05301307797767897,0.00857689359628512,0.02974468643404215,0.005301307797767898,0.03430757438514048,0.0,0.0,0.025903831600205214,0.0,0.02120523119107159,0.020450658775244976,0.005301307797767898,0.005407417457189362,0.024015302069598336,0.016582734333193818,0.008748437186482987,0.011252870055621448,0.032916498795990186,0.0,0.0,0.284752867396666,0.01070817828826091,0.0,0.0,0.0,0.017324929334690438,0.0,0.032916498795990186,0.3690112759761005,0.0,0.020789367660625384,0.3638139340609442,0.0040224576363780615,0.0,0.010394683830312692,0.004104146196499882,0.0,0.0,0.001971334491755753,0.008662236525260575,0.011252870055621448,0.05123718856394514,0.005407417457189362,0.03677174111671119,0.0,0.0,0.004451862020095315,0.010814834914378724
