,cryptdecrypt cryptdecrypt cryptdecrypt,crypthashdata crypthashdata crypthashdata,deletefilew deletefilew deletefilew,deviceiocontrol deviceiocontrol deviceiocontrol,drawtextexw drawtextexw drawtextexw,drawtextexw drawtextexw getsystemmetrics,drawtextexw getsystemmetrics getsystemmetrics,findresourceexw loadresource findresourceexw,findresourceexw loadresource ntqueryvaluekey,findwindowexa findwindowexa findwindowexa,getasynckeystate getasynckeystate getasynckeystate,getasynckeystate getkeystate getasynckeystate,getasynckeystate getkeystate getkeystate,getcursorpos getcursorpos getcursorpos,getfileattributesw setfileattributesw findfirstfileexw,getforegroundwindow getforegroundwindow getforegroundwindow,getkeystate getasynckeystate getkeystate,getkeystate getkeystate getasynckeystate,getkeystate getkeystate getkeystate,getkeystate getkeystate getsystemmetrics,getkeystate getsystemmetrics getsystemmetrics,getsystemmetrics drawtextexw drawtextexw,getsystemmetrics drawtextexw getsystemmetrics,getsystemmetrics getkeystate getkeystate,getsystemmetrics getsystemmetrics drawtextexw,getsystemmetrics getsystemmetrics getkeystate,getsystemmetrics getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ntdeviceiocontrolfile ldrgetprocedureaddress,isdebuggerpresent isdebuggerpresent isdebuggerpresent,ldrgetdllhandle ldrgetprocedureaddress ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress process32nextw,ldrgetprocedureaddress ldrgetdllhandle ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrloaddll ldrgetprocedureaddress,ldrgetprocedureaddress process32nextw ldrgetdllhandle,ldrgetprocedureaddress recv getsystemtimeasfiletime,ldrgetprocedureaddress recv ntdeviceiocontrolfile,ldrloaddll ldrgetprocedureaddress ldrgetprocedureaddress,loadresource findresourceexw loadresource,loadstringa loadstringa loadstringa,loadstringw loadstringw loadstringw,module32nextw module32nextw module32nextw,ntallocatevirtualmemory ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory ntallocatevirtualmemory,ntclose ntclose ntclose,ntclose ntdeviceiocontrolfile ntclose,ntclose ntopenkeyex ntopenkeyex,ntclose ntopenkeyex ntqueryvaluekey,ntclose ntquerydirectoryfile ntclose,ntclose ntquerykey ntopenkeyex,ntdelayexecution ntdelayexecution ntdelayexecution,ntdeviceiocontrolfile ldrgetprocedureaddress recv,ntdeviceiocontrolfile ntclose ntdeviceiocontrolfile,ntfreevirtualmemory ntallocatevirtualmemory ntfreevirtualmemory,ntfreevirtualmemory ntfreevirtualmemory ntfreevirtualmemory,ntopenfile ntopenfile ntopenfile,ntopenkey ntqueryvaluekey ntclose,ntopenkeyex ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey ntclose,ntopenkeyex ntqueryvaluekey ntquerykey,ntprotectvirtualmemory ntprotectvirtualmemory ntprotectvirtualmemory,ntquerykey ntclose ntopenkeyex,ntqueryvaluekey ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile ntreadfile,ntreadfile ntreadfile setfilepointer,ntreadfile setfilepointer ntreadfile,ntreadvirtualmemory ntreadvirtualmemory ntreadvirtualmemory,ntwritefile ntwritefile ntwritefile,process32nextw ldrgetdllhandle ldrgetprocedureaddress,process32nextw process32nextw process32nextw,readprocessmemory readprocessmemory readprocessmemory,recv getsystemtimeasfiletime ntdeviceiocontrolfile,recv ntdeviceiocontrolfile ldrgetprocedureaddress,recv select recv,regclosekey regclosekey regclosekey,regclosekey regopenkeyexw regopenkeyexw,regclosekey regopenkeyexw regqueryvalueexw,regclosekey regqueryvalueexw regqueryvalueexw,regenumkeyw regenumkeyw regenumkeyw,regopenkeyexa regopenkeyexa regopenkeyexa,regopenkeyexw regclosekey regopenkeyexw,regopenkeyexw regclosekey regqueryvalueexw,regopenkeyexw regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw regopenkeyexw,regopenkeyexw regopenkeyexw regqueryvalueexw,regopenkeyexw regqueryvalueexw regclosekey,regopenkeyexw regqueryvalueexw regqueryvalueexw,regqueryvalueexw regclosekey regopenkeyexw,regqueryvalueexw regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw regopenkeyexw,regqueryvalueexw regqueryvalueexw regqueryvalueexw,regsetvalueexa regsetvalueexa regsetvalueexa,select recv select,sendto sendto sendto,setfilepointer ntreadfile ntreadfile,setfilepointer setfilepointer setfilepointer,thread32next thread32next thread32next,timegettime timegettime timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
NoSymantec-5bff44c53537622ccf6a03a19a926923f9a9da2b753c6a5d504967ba37067df0.json,0.0,0.0,0.0,0.0,0.0,0.00013095258805385785,0.0006986803386694702,0.035020846062818065,0.03753091729498551,0.0,0.0,0.0,0.0,0.0,0.0486743100971382,0.0,0.0,0.0,0.059890016161690963,0.0,0.0,0.00013152945647509768,0.0006587628894756953,0.0,0.0008011887011073326,0.0,0.007517926348975442,0.0009394550597949021,0.0,0.0,0.006196886977954817,0.0,0.005776195262657054,0.007000834157213857,0.001011645153001686,0.0020040326183880914,0.0,0.0,0.0,0.0019447452083619235,0.035020846062818065,0.0,0.002151386456866046,0.0,0.0074011895876012436,0.0005306966509497092,0.0023775061420568937,0.0,0.0,0.0002629698317407898,0.008155749359518747,0.0,0.0,0.0,0.0,0.0,0.0003449503631618918,0.0,0.004252881263633849,0.0,0.00039325589342304465,0.0,0.0,0.0,0.0,0.8336134031047159,0.010906880620047193,0.010140851009399524,0.0,0.0049606323677814325,0.0,0.0176558829868073,0.0,0.0,0.0,0.0,0.017808450399643853,0.022287370977199537,0.00803490895014611,0.01374437780333826,0.021441840634713327,0.00033035486623698166,0.01661105917515204,0.018765514656025477,0.025450321049215935,0.03990754499926714,0.00834776680109104,0.016295657624081538,0.006679867307624367,0.012538971525755801,0.004635043124367795,0.017372894099985103,0.21791986520537954,0.00020448401968359165,0.0,0.491441734282344,0.010680904475105828,0.00017720974314230817,0.0,0.0,4,0,0,9,215,0,53,0,0,0,26,3,401,15,28,120,69,1,51,74,15,4,814,2890,12,0,0,1,2,2,1
None-63f099a3da1fc751a5dc7de06041df683f0b65048b3b5fcacf6fdbe53e395d59.json,0.0,0.0,0.0,0.0,0.04471945625674973,0.010742026971724633,0.027329654928168884,0.009915825510134155,0.0,0.0,0.0,0.0,0.0,0.04660076469419466,0.0,0.06886728595518823,0.0,0.0,0.044626283236572584,0.251300268639944,0.2631827190977073,0.029970409520587746,0.01591126257941139,0.2151571082708666,0.03885909626769858,0.22766890663406375,0.6480633746845507,0.014067128455467422,0.0,0.0,0.0011766897789752648,0.0,0.0032397995728493927,0.15392135398384454,0.005238961179826961,0.008950154022956323,0.0,0.0,0.0,0.00937392994238443,0.009915825510134155,0.0,0.020308976640141953,0.0,0.0018069011917649968,0.0014107913505323115,0.031657960113143084,0.013231957421881322,0.0,0.0,0.012795373803236594,0.00037251461063829227,0.034286226205923136,0.0,0.01294604390900081,0.0,0.001048008958124621,0.0,0.005012405187141081,0.0,0.0,0.0,0.011698792883145352,0.0,0.0,0.10144941015625235,0.0018546647298592622,0.0,0.0,0.1789045484307681,0.0,0.10700573770069474,0.002547127440021481,0.0,0.0,0.0,0.01679109547146851,0.030060594273658158,0.12066906093529181,0.01267066212511732,0.0,0.0,0.049229862496189644,0.021718986750183796,0.035193199387176376,0.07343693822772301,0.09029383304868653,0.2092325976185774,0.02761488050224065,0.17142841839312534,0.024643376729437897,0.019377771331017618,0.3810813539448035,0.0,0.0,0.0,0.001452990823173713,0.00080758313998183,0.0,0.0,4,0,0,18,17,3,85,0,0,1,38,18,113,34,28,104,27,5,38,41,17,15,1748,2434,151,2,0,0,3,3,1
Trojan.Ransomlock.G-af25f3420942c19598a4e15c366dadc32e6e3b271f03e720af84c23119d7aaa4.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011151172006631342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007005298792753867,0.0,0.0,0.0,0.03334679969728923,0.0,0.0318799649949113,0.6372350362646303,0.028044246264399598,0.030195581868749256,0.0,0.0,0.0,0.028175263588208536,0.011151172006631342,0.0,0.0,0.0,0.00790226479515338,0.007932762128163292,0.03331739277767002,0.0,0.0,0.0023584966496581435,0.0,0.0,0.7642226396604054,0.0,0.0,0.0,0.0020625034449265,0.0,0.022359573558591965,0.0,0.0,0.0,0.0,0.0,0.026218580756770308,0.0,0.0,0.002526394902836696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04626331557542431,0.005378170479217776,0.0016377877501092637,0.0,0.0,0.0,0.0,0.010685854506608226,0.010454482864154428,0.0019399385650235965,0.005412187096287096,0.0015465694178241245,0.005135117448123611,0.006615190114682552,0.005196286969249148,0.0,0.0,0.0,0.0,0.0,0.0,0.0031786808602432175,0.0,0.0,4,0,2,0,7,1,23,0,0,0,3,2,6,3,0,6,3,0,3,0,0,0,14,39,1,3,0,0,2,2,1
Trojan.Zbot-a131af4f781ec11be8121a300a5ed399f561178781c067c50772b358bdd1d142.json,0.0,0.0,0.0,0.0,0.0,0.0,3.914826982274152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847884939723257e-05,0.0,0.00026259268859963935,0.0,0.0,0.0,0.0002951389663341585,0.0,0.0002838163535108104,0.0018403252146164126,9.275601366635333e-05,0.00017517149449362365,0.0,0.0,0.0,0.00016345116487409824,0.0,0.0,3.444168868689701e-05,0.0,5.9243067854065555e-05,7.433963193013606e-05,0.0011115192320625565,0.00038348148664769433,0.0001275176862399829,0.0,0.0,0.0,0.0,0.0,0.0003890914167313607,0.0,0.00015462533173017139,0.9999965507012192,2.4651341919018186e-05,6.0151657343040854e-05,0.0,0.0,0.0,0.00011864340808519463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.395206556180747e-05,0.0,0.0,0.0,0.0011767610633944881,5.040000033067209e-05,0.00012278450966334294,3.527273130362377e-05,0.0,0.0,0.00010949957927637999,0.00013351927580768444,9.797122308533147e-05,1.8179584432379932e-05,6.762503655510805e-05,0.0001884120804876461,0.00020852995686211257,0.00010848666367078692,0.00016231843522527815,8.168671506701018e-05,6.392894025365272e-05,0.000137491126638944,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,5,0,24,0,0,0,2,0,0,1,0,3,2,0,2,4,1,0,77,52,8,1,0,0,2,1,1
Packed.Generic.493-ab0374f97b86577040c49cfec8cbd5f0d43d248d768c7eb6c951030ea1181e87.json,0.0,0.0,0.0,0.0,0.0,4.038551403479812e-05,0.00025138354180646904,0.011790923696929898,0.012470101872831285,0.0,0.0,0.0,0.0,0.0,0.015011059061724135,0.0,0.0,0.0,0.01987052589251534,0.0,0.0,4.056341909241051e-05,0.0002031611464416651,0.0,0.0002823828336997325,0.0,0.002559397824048139,0.0001241683052718017,0.0,0.0,0.0009555537226852052,0.0,0.0009043863072747426,0.0022968543978255642,0.00034035199066632916,0.0005685964481327674,0.0,0.0,0.0,0.0006228230190870077,0.011790923696929898,0.0,0.0006634832441211817,0.0,0.002445548508430999,0.00010911051785314928,0.00020621759033489636,0.0,0.0,8.10993657195101e-05,0.0008658942575812993,0.0,0.0,0.0,0.0,0.0,0.00014184266168204107,0.0,0.001266353107290626,0.0,0.00012127932436563684,0.0,0.000327594183397521,0.0,0.0,0.9874389313476996,0.01325382441814136,0.011554072048183208,0.0,0.0014243421882606502,0.0,0.007241340130277792,0.0,0.0,0.0,0.0,0.005189078312737717,0.004099370288107783,0.0025342667534140324,0.0009383466672028535,0.0,0.00020376154889570263,0.0021093952955865513,0.0015922583984692984,0.003654797622121532,0.012040579148660956,0.0026985035745348248,0.0052382695503186295,0.0018246224500608214,0.0034973544411530284,0.0011316383779064148,0.001461208772913332,0.010878465707120151,6.306245924232684e-05,0.0,0.15155963965357033,0.012831731533868806,0.00016395338210116011,0.0,0.0,3,0,0,2,214,0,63,0,0,0,20,1,397,15,26,115,55,0,45,76,16,4,646,900,12,0,0,1,2,1,1
Trojan.Gen.2-41ed7c4b02e1bd1398e746a3fc08c16369bdf9c01db89b9476fe827611716317.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022979799106238034,0.0,0.0,0.0,0.00012154335367335132,0.0,0.000156865940933471,0.004820515860520281,0.0002705729763860095,0.0005188434724605632,0.0,0.0,0.0,0.0005281405373495328,0.0,0.00011378123101831129,0.0,0.0,0.0016071737547033616,0.007806659735256093,0.00013115106414586023,0.0,0.0,0.0,0.00023601205434474335,0.0,0.0005968843235800881,0.0,0.0,0.011876492911403512,0.0,0.9998243878496771,0.00025887219694615686,0.0,0.0,0.0,0.002604307766059452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010495972354137116,0.00032887428873058203,0.0,0.0,0.0,0.0,0.0005292676907630089,0.0003223505628205185,0.0,0.0,0.0,6.388292447408868e-05,0.0005257993922279508,0.0005715718988469554,0.0007636402070181147,0.00017753842609354213,0.0005580609926079488,0.0005614986161945446,0.0005967529680762529,0.0005681871879384727,0.0,0.001398624436135244,0.00048128049351296444,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,12,0,28,0,0,0,5,2,6,4,0,13,3,0,6,4,2,0,46,65,7,0,0,0,2,0,1
Infostealer.Shifu-eb9821050c674ecda69ebf62a88124771b6f90dc0defa397ab8b7e0a5e1bd6e0.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035676913664847244,0.0,0.0,0.0,0.0,0.015748767006778745,0.08579329373493819,0.008149361304455136,0.021309540493130195,0.0,0.0,0.0,0.039767534399390334,0.0,0.0,0.17248081256615558,0.0,0.0,0.0,0.17775567969087208,0.0,0.0,0.011651021018267503,0.0,0.0,0.0,0.0,0.0,0.0,0.020377617233902703,0.0,0.12345165545428019,0.0,0.0,0.0,0.0,0.0,0.12952031774586242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03264881600514097,0.1239852629897164,0.048544227110307585,0.02789093646908406,0.0,0.0,0.06734292680938275,0.14076889810033522,0.1721511873577546,0.4695834462716636,0.06238473130181461,0.10696117763935171,0.05919102878468892,0.13071669035811165,0.04278293738827707,0.03229575505070241,0.7498256071449128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,17,0,16,0,0,0,3,1,8,4,0,9,3,1,4,2,0,0,81,173,0,0,0,0,2,2,1
Trojan Horse-9e0e93938d1e2c0e02a76c27406db8401941721ab3c7e4253f833c6a4ce0904a.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004659467618901923,0.0,0.0,0.0,0.0,0.0006170449938164296,0.004654282814789132,0.0,0.0011132253740799537,0.0,0.0,0.0,0.0025968549375965334,0.0,0.0,0.01351577833077678,0.0,0.0,0.0,0.010317868503937686,0.0,0.0,0.0,0.002785118090271464,0.0,0.012913412870792723,0.0,0.0,0.0,0.0031936231438752945,0.0,0.0096738018847604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13065320080228124,0.0,0.9504381756617741,0.0,0.0,0.0,0.0,0.011939179681333545,0.03747451860201371,0.0253598454653286,0.0014570421260020096,0.0,0.0,0.008292527176920111,0.014477924051372312,0.022258415110635834,0.08711139305569239,0.02933119992730765,0.04609874860891003,0.019215695902084707,0.049935101189212,0.016762580413333436,0.004217882362257314,0.24955273385670967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,9,27,0,12,0,0,0,6,0,3,2,0,10,3,1,6,6,3,4,226,539,4,1,0,0,2,5,1
Ransom.CryptXXX-8760d7795f633c48f939911bde411b4808109053d87d4fad43a9cf78cb0eb177.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017082502645881686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039145034855093833,0.0,0.0,0.0,0.006625393085747963,0.0,0.006413134628754094,0.03523491969439174,0.002949815473671857,0.003213913026181382,0.0,0.0,0.0,0.0038985405604235407,0.0,0.0,0.0,0.0,0.012010760379790892,0.03262513117062739,0.0011915190853294467,0.0,0.0,0.0,0.10184904922558581,0.0,0.10845494360437195,0.0,0.0,0.040097599369129475,0.012908112019830007,0.0011926855975287946,0.0,0.0,0.0,0.0,0.03620036264392832,0.0,0.0,0.0005425669294541344,0.0,0.0,0.0,0.0,0.0,0.0,0.9859912163280108,0.0,0.0,0.0,0.0,0.0004007036713092723,0.001464291770214585,0.0,0.0,0.0,0.0,0.0003980778545808965,0.00038945861622406605,0.0,0.00040323809884329503,0.0013827364812286232,0.0019129743302286576,0.001108954187136921,0.0019357616812264984,0.0,0.0034307894055108056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,690,0,24,0,0,0,294,292,3621,1525,53,1829,302,1,305,0,1,0,17,16,1,0,0,0,2,0,1
Ransom.Cerber-cb97668dea319f38108ed6935b6e2144c2046bb45d044aa7650a336ad78faa17.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06264717197934216,0.06753694924669772,0.0,0.0,0.0,0.0,0.0,0.08758950347018736,0.0,0.0,0.0,0.001021537303619515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047437671739372885,0.0012075364081875985,0.0,0.0,0.005947364594058913,0.0,0.0054370044219257995,0.010453670299268358,0.0008274805302147671,0.0023080064585345892,0.0,0.0,0.0,0.002422780820785438,0.06264717197934216,0.0,0.0036870700699114176,0.0,0.00713488564280972,0.0007958246019513924,0.00922514114892574,0.0,0.07269206233651944,0.06861612536177411,0.014676284787640912,0.031183997319286973,0.0,0.0,0.0,0.0,0.0,0.0,0.007125269311194573,0.09433702510372884,0.029250138716163335,0.06363881388151515,0.0,0.1514603497761227,0.05418378364333425,0.15220056117708494,0.0002929395544948971,0.0007603532737168645,0.0,0.0076954020247733184,0.0,0.03406460102691701,0.0,0.0,0.0,0.0,0.01922780199614961,0.024099666747758687,0.001478744209051452,0.0213345993794286,0.03858462854292924,0.0002972370706940812,0.019146272249033702,0.02644311725290031,0.02971619195651988,0.020824025329055713,0.003800701572039291,0.0060509972297615134,0.004979893478881355,0.004313686860411149,0.002954021983599278,0.025359832684622687,0.3408190034115133,0.0,0.0,0.8843502333040588,0.0005737404685238987,0.000318889232963711,0.0,0.0,4,0,0,10,215,0,52,0,0,0,26,3,382,14,24,103,55,1,47,58,6,4,467,2799,6,0,0,0,2,2,1
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017085657619716595,0.018364581838368907,0.0,0.0,0.0,0.0,0.0,0.02381725296451712,0.0,0.0,0.0,0.003194417495296069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013854702485246108,0.0001313408523086672,0.0,0.0,0.0015161265198410036,0.0,0.0014349418898052099,0.00357141136750707,0.00045001540893643567,0.0007452641714240815,0.0,0.0,0.0,0.0008418002742601322,0.017085657619716595,0.0,0.0010025845229602167,0.0,0.0018538840305672092,0.00017311988408760784,0.001745037528946656,0.0,0.020787152883959357,0.018143326076674987,0.0013738685917186588,0.007839558402195999,0.0,0.0,0.0,0.0,5.626356109436238e-05,0.0,0.0017580985227546655,0.02889136767676718,0.007440529433775958,0.01730460464470798,0.0005197763531274125,0.0414439764944705,0.014733601978314723,0.9675769299167588,0.00963835663808977,0.008683690087185409,0.0,0.0018414231145865443,0.0,0.012558237295150468,0.0,0.0,0.0,0.0,0.004627439172815946,0.0013693166063432798,0.0012956513452482914,0.0003593715506565879,0.0,8.082441642750695e-05,0.0003718739863764949,0.00019433477936952646,0.0014259526130349775,0.004127766416486904,0.0010334830909814272,0.0030376270285092837,0.0012140456249060392,0.001443659758566958,0.0004252525396900957,0.0010105944782765883,0.0029309919288252762,0.00010005786654779409,0.0,0.240471659061312,0.009594673585369962,0.0,0.0,0.0,3,0,0,2,214,0,55,0,0,0,20,1,374,12,21,95,48,0,40,62,16,4,199,790,11,0,0,0,2,1,1
SecurityRisk.gen1-73de9a418444e7e68a968cf70dd0751821cd03b65384281bf7685387c22faacf.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131138383041777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013072005314239557,0.0,0.0011247303131119214,0.78709708219383,0.039576221475752286,0.059859995486495184,0.0,0.0,0.0,0.03692103440015474,0.00131138383041777,0.0,0.0,0.0,0.0044606908489466,0.0,0.05077913748805408,0.2204933970199721,0.0,0.0,0.0,0.0,0.0,0.0,0.22371898308934218,0.0,0.017463709103396174,0.0,0.004640290387361835,0.0,0.0,0.0,0.0,0.0,0.0,0.034255780175998514,0.0,0.0,0.0,0.006495015477140475,0.0,0.0,0.007074095489510095,0.0,0.0,0.0,0.0,0.002529902973241636,0.30624150638848124,0.0013279254049689572,0.0,0.0,0.008244741350073949,0.0,0.0012294528122495868,0.0013688269168458363,0.011456570084187238,0.4157717273049907,0.04831140608187802,0.00816847414217455,0.03177647952097248,0.024602316900772393,0.010830402787685722,0.010352357374882427,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,0,5,0,35,0,0,0,5,1,5,6,0,8,3,1,7,4,3,0,60,60,10,4,2,0,2,2,1
Ransom.Cerber!g15-0637492c57cb1c0a81968d84cb8c23397c52bcb831fe4f8f1c62ed75052e75cf.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690989696562872,0.07471469193052875,0.0,0.0,0.0,0.0,0.0,0.09689840659249224,0.0,0.0,0.0,0.0011301050134302152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005247928829243196,0.0005343487482863764,0.0,0.0,0.006579443081157135,0.0,0.006191749598206268,0.005930601709289192,0.000915424128319357,0.0022341361916058855,0.0,0.0,0.0,0.002382463060383743,0.0690989696562872,0.0,0.003874980911911945,0.0,0.006665345569566806,0.0008804038475048721,0.0016269761451572274,0.0,0.0,0.0007852609814107,0.005323299022864989,0.0,0.0,0.0,0.0,0.0,0.0011445168398272472,0.0,0.006568778368062275,0.0,0.0013047906030838094,0.0,0.0,0.0,0.0,0.0,0.0,0.0005607751138477954,0.0,0.009875381308330534,0.0,0.0779063752633937,0.0,0.0,0.0,0.0,0.025427771435665946,0.021288966942230047,0.009088351656690837,0.004803949747563397,0.0,0.0003288270556332088,0.011671226175443068,0.009685266749998062,0.021658422802380523,0.06846562810965885,0.013615009840973774,0.02128377226519995,0.008738652268532212,0.01541768345398689,0.005574775344328594,0.007497468669811077,0.06511146721366995,0.0,0.0,0.9783378724829612,0.0,0.0,0.0,0.0,4,0,0,2,214,0,29,0,0,0,20,1,381,14,28,96,50,0,47,54,6,4,484,736,6,0,0,1,2,2,1
Infostealer.Limitail-0d485c1fc0333c23dad74c9823486e5730d1ad15ebb95f7ad556254c00d66bce.json,0.0,0.0,0.014505246487233335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611504761533436,0.0,0.572914209384309,0.1783439283286524,0.004840168886114785,0.004218808117550095,0.0,0.0,0.0,0.01771441731625658,0.0,0.0,0.010783360563588418,0.0,0.10665349084314028,0.004655004361456178,0.08406885352198765,0.0,0.009981139437302068,0.017299794216161023,0.0,0.008603965395741769,0.0,0.0,0.0,0.0,0.006051462514907279,0.0,0.04052001140840041,0.009416451898222367,0.020696658580113343,0.0,0.0,0.018573053422353533,0.03846314997290075,0.03561057420733932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10018779595679397,0.028929549061043964,0.1273412642489496,0.005521775996051128,0.0,0.0,0.005713877038340713,0.018289073933384383,0.020449230059322566,0.028459262786544492,0.02646593344075067,0.047645773517474496,0.13559964586273154,0.13586451249098036,0.14229694256220143,0.0,0.39030292561053465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,21,0,25,0,0,1,1,9,47,9,0,13,2,1,1,0,1,0,87,193,3,0,0,0,2,4,1
Packed.Generic.493-517e2028bb75217f761d46163c9e430dac5b08ef200d31f1abdb0ae17585ed03.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021516091140199686,0.023126649578300254,0.0,0.0,0.0,0.0,0.0,0.029993237421682674,0.0,0.0,0.0,0.0036729482588794406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016244062300172027,0.0014885862929263699,0.0,0.0,0.0019092689966658653,0.0,0.0018070326099892545,0.004313932351749687,0.0006233783940629093,0.0009385165144232781,0.0,0.0,0.0,0.0009679038060056147,0.021516091140199686,0.0,0.0013256899719338775,0.0,0.0022260229654373766,0.0002180111112557552,0.0018770639403801787,0.0,0.02290523433206073,0.019364102574785543,0.0015653489899408026,0.00836132861824167,0.0,0.0,0.0,0.0,0.00021255931764338625,0.0,0.0021236192962472192,0.03164227743546132,0.008158285502782347,0.017990915134861115,0.0006545580881536785,0.04457955346707753,0.01855413060735934,0.9489640919131946,0.009328938847537688,0.008592126075167126,0.0,0.0020027013310766374,0.0,0.01716060833016663,0.0,0.0,0.0,0.0,0.005600327042353304,0.00172439022000955,0.0016316230285520013,0.000711164410537026,0.0,0.00020356553419411644,0.0004683035772830125,0.0006118179524737963,0.0018555694276117987,0.005064840565253168,0.001115547999665156,0.003772176252992124,0.0011760433537179693,0.001874823931020315,0.00047602095304984706,0.0011977871738272498,0.003456668728165683,0.00012600358873233615,0.0,0.3028276843747286,0.009233888425294358,0.0,0.0,0.0,3,0,0,2,214,0,53,0,0,0,20,1,371,12,19,88,42,0,37,62,16,4,230,753,10,0,0,1,2,1,1
