,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,LABEL
Packed.Generic.493-5f7bfa1eeb0ebb08e89ff481ca5cf9307439fb9666593d565d6b104fe021d956,T,1,6,1,5,4,8,A,8,2,8,F,7,D,7,D,6,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-62c4b3af788dc2d6ab32850a170767a1664f4fca1f1a6180c927068d8811e8c8,T,1,2,C,1,4,E,6,8,3,C,B,7,D,6,9,6,2,8,9,6,1,3,0,E,B,C,9,3,2,8,3,B,2,E,B,7,9,D,9,0,4,2,6,1,5,4,D,1,7,9,0,B,4,E,4,C,9,3,A,7,6,F,9,C,2,4,F,C,F,D,9,2.0
Packed.Generic.493-62d58957b8a7b585303d69b4169b7131bf8356d82ac09a0509d4c330b1d85c47,T,1,C,F,8,4,7,9,8,2,8,F,7,9,7,D,5,2,C,B,6,5,3,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,4,8,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b,T,1,6,C,3,4,5,B,8,2,8,F,B,9,7,D,6,2,C,B,6,1,2,0,F,B,8,9,3,2,8,2,B,2,E,A,7,5,D,9,0,4,1,6,1,5,4,D,1,7,D,4,B,4,A,4,C,C,3,A,7,7,F,9,C,6,4,F,8,F,D,8,2.0
Packed.Generic.493-63f287ace70e6906433bd7b6ca16ff37d8045f63593841c61d33ae6adc6cdb8b,T,1,A,8,F,3,E,6,8,3,C,7,A,D,6,5,6,3,4,8,A,1,3,0,D,B,C,A,3,2,8,3,E,2,E,B,A,9,D,D,0,4,2,6,1,5,4,D,2,7,5,4,B,4,E,4,C,8,7,E,7,9,F,9,C,7,4,F,C,A,D,8,2.0
Packed.Generic.493-64ab2ab1d600ed9de01935b3a91e6d8c9609768c98c85a8a6e28dc5e8168d956,T,1,A,C,9,4,7,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,5,E,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-65fa5a47503e317a9449dd2ed71e1f2a8f2d29a8c54e1ebd6a120e5acfd8874e,T,1,E,C,E,4,6,9,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,F,8,F,D,9,2.0
Packed.Generic.493-6aa15158821ba298941a916043008720e70b1caa796fcbcd091ab476481be71d,T,1,6,9,3,5,B,E,C,2,C,F,7,8,7,D,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,0,5,1,5,9,E,1,3,D,0,7,8,9,4,8,E,7,9,7,B,F,5,8,3,5,E,8,F,E,5,2.0
Packed.Generic.493-6b93b3fd21b1e4357503cec2271d658534840e056005682ffd1229895a5d12ff,T,1,A,3,7,4,7,9,8,2,8,F,7,9,7,D,6,2,C,B,6,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,9,D,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-6d02a459e5d3d27b1fb4a9c67e0c4649f32b49ac1b3244580d2d701622a893c6,T,1,4,5,C,4,8,0,8,3,8,F,B,8,7,D,2,2,C,7,2,4,6,1,F,B,9,9,3,2,8,2,B,A,E,A,7,0,E,6,0,4,0,5,1,5,5,E,1,7,D,4,3,8,9,4,8,E,7,9,7,B,F,5,8,3,5,F,8,F,E,4,2.0
Packed.Generic.493-6f6eec292b63ae8a41515c67959dc12388c3e2b65bb678438fd7c856e50fede0,T,1,6,9,4,4,7,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,E,B,7,9,D,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-73cdaf9d721e438398a5f3daa944fae7bf7415b16516e13e87eb78bc087e5c4e,T,1,E,7,5,4,6,8,8,2,8,F,7,9,7,D,5,2,C,B,A,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-73e941870b2047b13950b3cd20cbd6b4bb0ef9aeff648635b89ed31b2267e628,T,1,4,9,8,4,9,E,C,3,C,F,7,8,B,D,2,2,C,B,2,4,6,0,F,B,9,8,3,1,4,2,B,9,E,A,7,4,E,A,0,4,0,5,1,5,9,E,1,3,D,4,7,8,8,4,9,E,7,9,6,B,F,5,8,3,5,E,8,F,E,5,2.0
Packed.Generic.493-77a211120819b04e082589bb1b0d20f969bfa9bbb5b9d1d6c82808bc8b69f40d,T,1,C,1,5,3,3,5,C,7,9,B,5,C,3,2,9,6,1,8,7,3,B,1,0,D,F,1,7,0,E,1,6,A,D,3,3,6,3,6,8,9,0,8,6,8,6,A,1,F,A,D,A,E,4,6,B,D,0,C,7,E,E,7,4,3,1,E,4,7,D,2,2.0
Packed.Generic.493-77cca64dc472e64e9eee5cbf83d8c39dc1e364595a33797e71e0baeb48e02d3f,T,1,5,0,6,4,7,9,8,2,8,F,7,9,7,D,6,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,F,8,F,D,9,2.0
Packed.Generic.493-77f1fd82f978b6eb165edff0fc7b78231c6b95d3beebc40c1f59c3a43f914eca,T,1,B,2,E,2,D,6,4,2,8,5,E,F,5,2,A,3,4,9,9,2,2,5,C,E,D,B,B,1,E,5,4,3,B,F,3,5,D,B,0,4,1,7,3,4,A,4,0,7,6,8,A,5,F,0,9,0,3,E,7,4,B,F,C,D,E,3,6,2,A,A,2.0
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523,T,1,9,A,7,4,8,D,8,2,8,F,B,8,7,D,2,2,C,7,2,5,6,0,F,B,9,9,3,2,8,2,B,A,F,A,7,0,E,6,0,4,0,5,1,5,5,E,1,7,D,4,3,8,9,4,8,E,7,9,7,B,F,5,8,3,5,F,8,F,E,4,2.0
Packed.Generic.493-7b31010e1d33cec7059470b4721d1bbbf6ce8a73dd01bb723f9180e826b73873,T,1,4,8,C,4,A,1,E,3,D,A,1,C,D,2,2,B,C,8,E,2,3,0,E,6,9,C,B,6,E,3,A,4,4,A,B,D,D,D,0,0,3,5,0,4,D,A,1,A,1,0,F,4,5,4,E,5,8,F,3,6,E,F,C,6,5,7,D,9,6,9,2.0
Packed.Generic.493-7c11b4bf266ab735d62ec3f1c78cfeed4991051d3edbafdfdad6a1bc3d587a03,T,1,1,C,F,3,0,7,8,3,C,7,A,D,6,5,6,3,4,8,A,1,3,1,D,B,C,A,3,2,8,3,E,2,E,B,6,9,D,9,0,4,2,6,2,5,4,D,2,7,5,4,B,4,E,4,C,8,3,E,7,9,F,9,C,7,4,F,C,A,D,C,2.0
Packed.Generic.493-7ccf195df618283a899565643fc3a08ffe13442f0398ad4f6e6b515c1bb6ce1d,T,1,2,B,E,4,C,F,8,3,C,F,7,8,B,D,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,5,0,4,0,5,1,5,9,E,1,3,D,0,7,8,9,4,8,E,7,9,7,B,F,5,8,3,5,E,8,F,E,5,2.0
Packed.Generic.493-7dd2b329c68904eab12a25be16e0cf679ef9c6a3dbf1730a6e92bed72382af92,T,1,F,6,9,4,7,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,5,E,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-7df2e9d0948595f79fe182f5862b9331cb407a461f7ec7991d903947adb98abb,T,1,3,3,E,4,6,9,8,2,8,F,7,D,7,D,5,6,C,B,6,5,2,0,F,B,8,A,3,2,8,2,B,2,E,A,7,5,D,9,0,4,2,6,1,4,5,C,1,7,D,0,B,4,A,0,8,D,3,A,7,7,F,9,C,2,4,F,8,F,D,9,2.0
Packed.Generic.493-7e9b5663abacc7c59f2cfc4230ae0f19b36aca106d2e0acd60fa0f5c8076f985,T,1,E,C,D,4,3,D,9,3,8,F,7,8,B,D,1,6,C,7,A,1,2,0,F,7,9,8,7,2,9,2,B,8,D,A,7,4,D,9,0,0,2,4,0,4,9,E,1,7,D,4,F,4,0,4,A,E,B,D,2,B,D,A,C,3,5,E,9,F,E,5,2.0
Packed.Generic.493-7ef9d9a8240d74a37818cfa08d6d1a8b974b0b4135a2e2f44f731ddbfc2bef2f,T,1,F,0,E,4,7,A,8,2,8,F,7,D,7,D,6,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,E,A,7,5,D,9,0,4,2,6,1,5,4,C,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-7fc989e415ae21e1a85307afbd7ac80d195ff3ea802a56f4aa13d924720c4e01,T,1,8,9,B,4,6,8,8,2,8,F,7,9,7,D,1,6,C,B,A,4,2,0,F,B,8,9,3,6,8,3,B,6,D,A,7,9,D,9,0,4,2,6,1,4,8,D,1,3,D,0,B,4,A,4,C,D,3,9,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-7fd8cd9a4f8933c2ef2a24b53f2226587364bafce1c6d491c3897266f0a84fb7,T,1,4,E,F,4,8,9,8,2,8,F,7,9,7,D,5,6,C,B,6,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,9,D,9,0,4,2,6,1,4,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-82f01ed429f39c77d7e5a9f9e55c85c690c32e6ca2cc40b207c61e15d12ca55d,T,1,4,F,F,4,6,9,8,2,8,F,7,D,7,D,6,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-85bb1996ee3a4e1d9f8597bf78b4dcddd30336c999765daea2f51ad3a667343f,T,1,9,6,9,4,5,D,C,2,8,F,B,9,7,D,2,2,C,7,6,4,6,0,F,B,9,9,3,2,9,2,B,A,F,A,7,0,E,A,0,4,0,5,1,5,5,E,1,3,D,4,3,8,9,4,8,E,7,8,3,B,F,5,4,7,5,E,8,F,E,4,2.0
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,T,1,1,A,5,4,7,9,8,2,8,F,7,9,7,D,5,2,C,B,6,5,3,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,T,1,3,8,7,4,B,6,D,3,D,A,4,C,D,1,2,7,C,8,B,5,7,0,D,5,9,C,7,2,9,3,F,8,A,A,B,9,A,E,0,0,3,4,0,4,9,F,1,B,2,4,F,4,0,8,E,6,9,E,3,9,E,E,C,3,5,6,D,6,B,5,2.0
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,T,1,3,7,9,4,7,9,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,3,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-8a5d490786e837ee4de0cf50fc9ba02df877c9f8eabdae38c1f72c38dab37c7e,T,1,3,D,A,3,B,3,C,7,1,F,2,C,6,6,9,B,4,9,7,2,7,2,0,D,F,1,7,0,D,1,6,A,D,3,3,2,3,2,9,9,0,C,6,8,6,E,1,F,6,9,B,D,4,6,A,C,0,D,6,E,E,B,8,3,1,E,4,7,D,2,2.0
Packed.Generic.493-8a9845aa491f3a87a85c9e9b967c46102df9af5e5a320c6d1b946942a9c5c7f2,T,1,6,4,6,4,7,B,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,9,D,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,9,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-8ac49377dc8eddcc0cb6f1bfcc8a1e41c4219c5b3788d1e883b89cb9d7eddb90,T,1,F,1,4,3,E,3,C,7,9,B,5,D,3,2,5,6,1,4,3,3,B,1,0,D,F,2,7,0,A,1,6,A,D,3,3,6,3,6,8,9,0,8,6,8,6,A,5,F,A,E,B,E,4,6,B,D,4,C,7,D,E,3,0,3,2,D,4,7,E,2,2.0
Packed.Generic.493-8ae7824703c8d5ff5784899f3fd20fc0da45dd1c277971fa201143c48051f472,T,1,E,4,C,4,7,B,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,5,E,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-8b849a098aeb43cd8d81b1be2bbdf2cc18f1b14f1411578f93a69af6ea85d427,T,1,0,2,6,4,A,E,8,2,C,F,7,9,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,E,1,3,D,4,7,8,9,4,C,E,7,9,3,B,F,5,8,3,5,E,8,F,E,4,2.0
Packed.Generic.493-8c768ce4038c8a233dd75b364788d6f9f16b66e77bbfd9edc618890c1c15dd92,T,1,E,C,C,4,B,E,8,3,C,F,7,8,B,D,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,0,5,1,5,9,D,1,3,D,0,7,8,9,4,8,E,7,9,7,B,F,5,8,3,5,E,8,F,E,5,2.0
Packed.Generic.493-8c859108df4b1966c2f01ed12353053c9a7c60a0bfc23d254ed5c8adf600203f,T,1,D,4,D,4,C,D,8,3,C,F,7,8,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,3,9,7,B,F,5,8,3,5,E,8,F,E,5,2.0
Packed.Generic.493-8d22ced3220d4c1774210f67d29ee6928d4406e29a978331521910e3325b4515,T,1,B,7,A,4,8,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,1,F,B,8,9,3,2,8,2,B,2,D,A,7,5,E,9,0,4,2,6,1,4,4,D,1,7,D,0,B,4,A,0,C,D,3,A,7,7,F,A,C,2,4,F,8,F,D,9,2.0
Packed.Generic.493-8d3be257e2082df0372de4536f1189df31545c082626ffa994d16e2009563066,T,1,5,4,0,4,1,9,C,3,C,B,9,8,A,5,7,3,C,4,3,5,6,0,C,9,D,9,3,2,4,2,F,A,F,B,A,0,E,A,0,4,0,5,1,6,9,E,2,7,6,4,3,C,D,4,C,A,7,D,7,D,B,5,8,7,9,F,8,A,E,4,2.0
Packed.Generic.493-8d8f83d009ad9ded212b428e6c8f5270865ba6b63e551d96f2e07bbb47c528d6,T,1,D,C,8,4,B,E,8,3,C,F,7,8,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,3,9,7,B,F,5,8,3,5,E,8,F,E,5,2.0
Packed.Generic.493-8db2a11aac29b0a97df21541c3cb0f594c7239fc89a87e7425dfc2ddb3daa744,T,1,B,A,4,4,E,9,8,3,C,6,9,D,1,5,9,3,4,4,B,1,3,1,C,A,D,D,7,6,8,3,F,2,A,7,A,5,E,E,0,4,3,A,2,5,C,D,2,3,2,8,B,8,D,4,D,4,6,F,7,8,F,A,C,3,5,7,C,6,A,8,2.0
Packed.Generic.493-9c827c35989eb4719bce8ce72effca80da7c8342fc65824e1e6bedde673e2586,T,1,5,D,2,4,6,F,C,3,C,F,B,8,7,8,6,2,C,6,2,5,6,0,E,B,D,9,3,2,5,2,F,A,F,A,7,0,E,A,0,4,0,5,1,5,5,E,1,7,9,4,3,8,9,4,8,E,7,D,3,A,F,5,8,3,5,E,8,F,E,4,2.0
Packed.Generic.493-9ddd96533d6e8f841946116877df8c4da23ab3bef34ebfd9ef48140f8148ee4e,T,1,2,9,8,4,A,D,C,2,C,F,7,9,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,0,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,7,9,7,B,F,5,8,3,5,E,8,F,E,4,2.0
Packed.Generic.493-9e7e6909bbfb20d3a427427c278567fe0a1e5e906117d72b59865ee1c9fac9c0,T,1,8,2,F,3,F,8,9,3,C,6,A,D,6,5,6,3,4,8,A,1,3,0,D,B,C,9,7,2,8,3,E,2,A,B,6,9,D,D,0,4,2,6,1,5,8,D,2,7,5,0,B,4,E,0,C,8,7,E,7,5,F,E,C,7,8,F,C,A,D,C,2.0
Packed.Generic.493-9e99378b29ddcf493821fcc2feab6dfdcc24b48a32d8efeefc676a32932d6193,T,1,D,5,9,4,8,A,8,2,8,F,7,9,7,D,5,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,E,A,7,5,D,9,0,4,2,6,1,4,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,F,8,F,D,9,2.0
Packed.Generic.493-9ec1ee933721ad0974143e69e0bd2bff55fe91eb19e536fd1daba2e3984dd5a6,T,1,8,3,A,4,6,B,8,2,8,F,7,D,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,5,E,9,0,4,2,6,1,5,4,D,1,3,D,0,B,4,A,4,8,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,2.0
Packed.Generic.493-9f6ca16bb60cfc318d85c4fbfa89d547620e2be02a6bad75ac6caf50395c0af7,T,1,2,E,5,4,8,E,8,3,C,F,7,8,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,4,2,B,A,E,A,7,4,E,9,0,4,1,5,1,5,9,E,1,3,D,4,7,8,9,4,8,E,7,9,3,B,F,5,8,3,5,E,8,F,E,5,2.0
Ransom.Cerber-0076b241a5510b85bd726c9be4c40c109063e704ca89b3299defa3e974023b1b,T,1,4,E,9,4,7,D,4,2,8,F,7,9,7,D,6,2,C,B,A,5,2,1,F,B,8,5,3,2,8,2,B,2,E,B,7,5,E,9,0,4,1,6,2,5,4,D,1,7,D,0,7,4,A,0,8,C,3,A,7,7,F,A,C,6,4,F,8,F,D,8,3.0
Ransom.Cerber-01325cf380fac0a30f87a94035a9c4837397c51242029413c5b76951e21aa6f8,T,1,0,B,B,4,1,5,8,2,8,F,B,C,7,D,1,2,C,7,6,4,6,0,F,B,9,5,3,2,8,3,B,5,E,A,B,5,E,9,0,4,1,5,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,A,2,B,F,9,8,3,5,E,8,F,E,8,3.0
Ransom.Cerber-01cfd614eb9bcd2cfb04f1c3ed7e6dfef5e96272b5e605b08a79836a191bdf7c,T,1,E,D,1,4,8,D,8,3,C,6,9,D,5,2,5,3,4,4,B,1,3,1,C,B,C,A,7,3,C,3,A,2,7,F,A,A,E,D,0,4,2,A,1,5,9,D,2,6,2,0,B,4,E,4,C,8,A,E,7,8,F,D,D,7,5,B,C,5,9,C,3.0
Ransom.Cerber-020b68cdb75d06999cb4fb11e6db4cf7c206922133eb96d74ceffdec2e39a9dd,T,1,A,B,F,3,2,B,8,2,C,5,9,D,5,6,5,3,4,4,B,1,3,1,8,B,D,6,7,3,C,3,A,2,B,F,A,A,E,D,0,4,3,A,1,4,8,D,2,2,2,0,F,4,E,4,D,8,A,E,7,9,F,D,E,7,5,B,C,1,9,C,3.0
Ransom.Cerber-042815f730d78828bda1f32c7b0fb82b85f070770ebb0fbc784dd76cbae7ffdb,T,1,C,7,0,5,9,B,8,2,8,F,7,D,7,D,6,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,5,D,9,0,4,2,6,1,5,4,C,1,7,D,0,B,4,A,0,C,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-04800bd6b0c7f2e6bc11515b67d6eb9b0e56e8e841e12e3a03c250f412de01e5,T,1,8,2,9,4,8,9,8,2,8,F,7,9,7,D,5,6,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,E,A,7,5,D,9,0,4,2,6,1,5,4,C,1,3,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,F,8,F,D,9,3.0
Ransom.Cerber-05171f2c1df973253c156402a2709adc869587aa5cdf2fb6793a47666585ed8f,T,1,E,4,B,4,6,A,8,2,8,F,7,9,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,A,7,9,D,9,0,4,2,6,1,5,4,C,1,7,D,0,B,4,A,4,C,D,3,A,7,7,F,A,C,2,4,F,8,F,D,9,3.0
Ransom.Cerber-05f5015a014190ce42016124aff385b65ba506a5384d7767da4ec78b4628a862,T,1,8,D,3,4,C,A,C,3,C,6,9,D,6,5,2,3,8,4,7,4,7,0,D,A,D,9,3,2,8,3,F,9,F,F,A,5,E,D,0,4,2,9,1,5,8,D,2,3,1,4,B,8,D,4,C,A,6,E,7,8,F,9,C,3,5,B,C,A,A,8,3.0
Ransom.Cerber-08c368769ff51415ef8c727a432d864a79ac9bbffb3ff2bff49939a468f7304e,T,1,3,2,2,4,C,A,8,7,C,5,9,D,1,5,9,3,4,4,B,1,3,1,8,A,D,9,7,6,8,3,F,2,A,B,A,4,E,D,0,4,3,B,2,5,C,D,2,3,3,4,B,9,E,4,E,4,6,F,7,8,F,A,C,3,5,7,C,2,A,8,3.0
Ransom.Cerber-0933ecf8a158cb9e9f1df73db1646705b11aa4e85e428471421028adb464ed9e,T,1,6,B,2,4,A,5,C,3,C,6,9,C,6,6,6,3,8,4,3,4,7,0,C,A,D,9,3,3,8,3,F,5,F,B,A,5,E,E,0,4,1,9,1,5,8,E,2,7,5,4,7,8,D,4,C,9,A,E,3,8,F,9,D,3,5,B,8,A,E,8,3.0
Ransom.Cerber-0938a6f02d0f429b52aea0d10cfe25341611db14ca200a907747b2fea7c18ba4,T,1,2,3,C,4,7,B,8,2,8,F,7,D,7,D,5,2,C,B,6,5,2,0,F,B,8,9,3,2,8,2,B,2,D,B,7,5,E,9,0,4,1,6,2,5,4,D,1,3,D,0,B,4,A,4,8,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
Ransom.Cerber-0a387c6d020486b21eb82e1715a98e141993aa574c3aaef586c32918db1190fb,T,1,5,8,3,4,8,0,8,2,C,6,A,C,5,6,5,3,4,4,B,1,3,1,D,B,C,9,7,2,8,3,B,2,A,B,B,A,D,D,0,4,2,A,1,5,8,D,2,7,6,0,B,4,D,4,C,8,A,E,7,9,F,D,D,3,4,F,C,6,D,C,3.0
Ransom.Cerber-0ba2f83c6871f0af2ef7b950a346763412786bc776ccd5a5e7cb0e6620cfad0b,T,1,0,9,0,5,0,6,4,2,8,F,7,D,7,D,1,2,C,B,6,4,2,0,F,B,8,9,3,6,8,3,B,6,E,A,7,9,D,9,0,4,2,9,1,4,8,C,2,3,D,0,B,4,9,4,C,D,7,A,7,7,E,9,D,2,4,E,8,F,D,9,3.0
Ransom.Cerber-0c4f325444da21586451466de73396c57531fd4ce6699cbe1c9f70d5169ef628,T,1,2,3,8,4,0,5,8,2,8,F,B,C,7,D,1,2,C,7,2,4,6,0,F,B,9,9,3,2,8,3,B,5,E,A,B,5,E,9,0,4,2,5,1,5,8,D,2,3,D,0,7,8,9,4,C,D,7,9,6,B,F,9,8,3,5,E,8,F,D,8,3.0
Ransom.Cerber-0ca1888e2e4e06eb8beb33fedebcf1b6ec214069b220eed839e3b6b792740f68,T,1,1,C,1,4,7,4,C,3,C,6,D,C,5,2,6,3,8,4,7,4,7,1,C,A,D,5,3,3,8,3,F,6,B,B,A,5,E,E,0,4,2,9,1,5,9,E,2,3,2,4,B,8,D,4,C,9,A,E,3,8,F,9,D,3,5,B,C,5,A,8,3.0
Ransom.Cerber-0cfb5e263ca7a4f5b38cd79c111eeeb7cb6e2e3150fc07996fd7b74a739452e8,T,1,9,9,6,4,5,A,8,2,8,F,B,9,7,D,6,2,C,B,6,1,2,1,F,B,8,A,3,2,8,2,B,2,E,B,7,5,D,9,0,4,1,6,1,5,4,D,1,7,D,4,7,4,A,0,8,C,3,A,7,7,F,9,C,6,4,F,8,F,D,8,3.0
Ransom.Cerber-0d235958f114d06e11a794168b11861c398b41017da01417a3bfb681c039a60b,T,1,F,4,8,4,D,3,4,2,8,F,B,D,7,D,5,2,C,7,6,0,2,1,F,B,8,5,3,2,8,3,B,2,E,A,B,9,D,9,0,4,2,9,1,4,8,D,2,3,D,0,B,4,9,4,C,D,7,A,6,7,E,9,D,2,4,F,8,F,D,9,3.0
Ransom.Cerber-0d3b4ec3b6e427ae837a71989120906552fbe605e984090910008e451b1f8c85,T,1,0,4,0,5,3,7,8,2,8,F,B,C,7,D,1,2,C,7,6,4,2,0,F,B,9,9,3,2,8,3,B,5,E,A,B,5,E,9,0,4,2,5,1,5,8,D,1,3,D,0,B,8,9,4,C,D,7,9,6,7,F,9,8,3,5,E,8,F,E,8,3.0
Ransom.Cerber-0d6b4eaf82976a44e7ce1187f23f225271ac90fe5efe847151ba71a3aa6bf027,T,1,B,F,1,5,C,E,8,3,C,F,7,9,7,C,2,2,C,B,2,4,6,0,F,B,9,9,3,2,8,2,B,A,E,A,7,4,E,9,0,4,0,5,1,5,9,D,1,3,D,4,7,8,9,4,8,E,3,9,7,B,F,5,8,3,5,E,8,F,E,5,3.0
Ransom.Cerber-0ebc970ae1e63f2d14bae3c9a83ed525e3367edadc94810233e27e823b2ff724,T,1,9,A,1,5,7,C,8,2,8,F,7,D,7,D,5,2,C,B,6,5,2,1,F,B,8,9,3,2,8,2,B,2,D,B,7,5,E,9,0,4,1,6,2,5,4,C,1,7,D,0,B,4,A,0,8,D,3,A,7,7,F,A,C,2,4,E,8,F,D,9,3.0
