,0,1,2,3,LABEL
Packed.Generic.493-0e836f79b44f329b6fb5b774bbcc90a261c25ec6e587de1be05add517deac82d,-0.9667248,-0.37253347,-0.43253636,0.68596894,1.0
Packed.Generic.493-0f1c51d55dc4bde3cf0c62147fbe6409bdc4d341d52247d00f586a6482af1511,-0.68494856,-0.56279486,-0.66967833,0.9764314,1.0
Packed.Generic.493-0f9791c794f5b75a028a9f00882d1a429daebe07d4c383b42c0c93c6deba1feb,-1.255603,-0.68497264,-0.87680936,1.0850999,1.0
Packed.Generic.493-0fa6afcf6e176443f40a957d536390b16863490e7ebbd67d56ad9a64ab089fe5,-0.30364552,-0.46037284,-0.20589286,0.8351819,1.0
Packed.Generic.493-10b3ba47ca026bf5e8bad5df0f4f777ff134dec6227852540def207525d36eb3,0.013480408,-1.2339032,-0.4775331,1.6485775,1.0
Packed.Generic.493-11d6325f04688567de142e43f8ddb73ec622bfb61a00e9c958876790ffa1c061,-0.5823848,-0.18658683,-0.21374853,0.71145207,1.0
Packed.Generic.493-12bb1c91686d3809451aa259ffbe2e6d02542e429dd4fa743b5f35ae3c0ae246,-0.3165085,-1.0296085,-0.41623604,1.1801188,1.0
Packed.Generic.493-13f4978d7d789b0a5ffc8bde52a6ba66762782610904fb1abfde1048c5998568,-0.13183159,-0.27883992,-0.14876574,1.1470274,1.0
Packed.Generic.493-15e0a189813b2b0ab552872bcb9ca44e901012a6b157b7a22313ba1fda303eac,-0.3633436,-0.43613857,-0.7958075,1.2089225,1.0
Packed.Generic.493-16a0788252dafa6c3561ded3454c800077f2985b642d9916a3af098863661bab,0.036678344,-0.5919432,-0.5807328,1.3243319,1.0
Packed.Generic.493-1a37dad82dc27b218cc9c968833c97c7aa35e32f9899ca97af43d6145c562aee,0.14115551,-0.016652422,-0.9828512,1.670302,1.0
Packed.Generic.493-1aa416b31cb6792df6f7db5ca9b853b45de66d09ed83ae4d343881f5c6890bcb,-1.0453242,-0.47174388,-0.71974087,0.9349541,1.0
Packed.Generic.493-1ad5c3c86df4d6804b9c7e6ee262cc02baa373d257764029270295b8410b5e91,-0.7707087,-0.549239,-0.5555625,0.72406214,1.0
Packed.Generic.493-1bf68b0a294060978644182aa7bbf0400e08c6a1656584f48905c390afac4b08,-0.8134179,0.5223234,-0.98834115,0.83510953,1.0
Packed.Generic.493-1f662559df431d4e9580aa6d545d0fa972cc689e6649c9051472373a6203e777,-0.58788854,-0.4027139,-0.039167255,0.5790681,1.0
Packed.Generic.493-21a4e253f06d9145bffd4f000163aba1917e7e67743056a84abe3c63de7fe601,-0.28334954,-0.5250598,-1.2988367,1.4106939,1.0
Packed.Generic.493-21a723f28089a36de5f627b62e0cbfc072f6679daf07011b72ec921e4f7ac08a,-0.3901229,-0.5177222,-1.2702566,1.3142809,1.0
Packed.Generic.493-23ea5b078bec4748c4bea71597b6c0956d2106e94b610e74cacad0eeb7751c46,-0.55014586,-0.07673152,-0.34703788,0.6995684,1.0
Packed.Generic.493-26ceb1b13fa98f181e12d6cc12ba0d3560fbc6f5e54f9ad1ed60cd9bea0e8337,-0.5692545,0.71514356,-1.059224,1.2136256,1.0
Packed.Generic.493-28ce4ae54fb9d01279140815b60b4dba5035f26e7ca4cb65fe3feb2f550931f7,-0.025749102,-1.3661318,-0.50305104,1.8589336,1.0
Packed.Generic.493-29cc45457ac3cf4f1b7861b4b668e9371eb824aaaa25469ea7113714cabfde51,-0.42037567,-0.4854367,-0.82093585,1.1132914,1.0
Packed.Generic.493-2a98754d5933c1197f656c9bf35c3bb92662ce486cf34746142f3a2a7cfdb131,-0.25905702,0.3894634,-0.9788795,1.2564981,1.0
Packed.Generic.493-2adc32b7efb44d025f75066bdd30acf54691475ee5659106acda0d79c142df39,0.54599726,0.052662354,-0.10643786,1.3203739,1.0
Packed.Generic.493-2afeafb43fb95e7293963ac8014f464b00cd5ab0cc8be19b2f3bdd7408e9202b,-0.89513636,-0.32833505,-0.4727015,0.77750945,1.0
Packed.Generic.493-2b942b59cc462a002f9d834cf4a5a5e81b97b238f59f2a0d5e5b724d940e037e,0.16223279,0.34382397,-0.47214726,1.1503977,1.0
Packed.Generic.493-2c9c0168b84253658fbeb8a0f3978d032d9e1bf2328b4e0adb880d0560aa2dda,-0.86571676,-0.64121395,-0.9234994,1.0730153,1.0
Packed.Generic.493-2d2601bc2c9cfa6949c39381415fb42f278555e5eb9b337b0bcdead047a11f43,-0.8468157,-0.037433203,-0.5286045,0.5924229,1.0
Packed.Generic.493-2d89d60785e14c83f33a2b5f1f62ca0d691a32d4cbcbfe10a512e3daaaf20bc1,-0.2399957,-0.23890212,-0.30558622,0.9622234,1.0
Packed.Generic.493-2e209988180c24eb54746c3aa758471968ac7d7eac85428155a15a1be33348ba,-1.1236198,-0.020989627,-1.181677,0.91835576,1.0
Packed.Generic.493-2e2612512de586420185d1390c2bef746eac906d9a0e266c059c3c781eabd3a1,-0.6783091,-0.6264031,-0.79246956,1.0719831,1.0
Packed.Generic.493-2e5b24499e2222e2419b1035f6d4c682cf41db7932d7277a5ea5fc9ecfbc4bdf,-0.5383345,0.7229058,-0.9494348,1.0724858,1.0
Packed.Generic.493-2e7cc298c613cac6f064fdf6f59a9fa5349294413eb375125229471b71069a49,-0.2960235,-0.6216412,-0.82772565,1.3517611,1.0
Packed.Generic.493-2e9cd7a799f29b039e2148d4cec13673d0bc8789c7521524e0d9c4d3f4aed602,-0.47892526,0.7100312,-0.837812,1.0040612,1.0
Packed.Generic.493-2f75ce5aaa0276886ea26cccf37ad2c2b06157a37978318559474e2d2a9bc24c,-0.18437555,-1.1162958,-0.6280406,1.4926019,1.0
Packed.Generic.493-2fc0f9346e3a45eae0be5b0f03d3d01129db90a9f0d7ff28ebed24318b4e4a3f,-0.1376202,-0.11344631,-0.32251537,0.9945061,1.0
Packed.Generic.493-30db4ee648e7b89277ce498ebd96811afe8dc50d483864db37a5cf7aceed02eb,-0.82710034,-0.27187183,-0.41237465,0.64293313,1.0
Packed.Generic.493-31fe000737b964137fb1cfa212f334e1cad978c4889300fbaefe543d891ce3c0,-0.3271695,-0.25850368,-0.56332135,1.0815458,1.0
Packed.Generic.493-33a42cf118fafef93866e738e1aef3f5c333d7510fe20c44213e2a4c66fba4de,-0.8238387,-0.71792084,-0.81975394,1.0854987,1.0
Packed.Generic.493-33c1f4f784921d1631c152f228c160d9942c732719df70c0e847bcadefb70e9f,-0.3417789,-0.6313421,-1.124989,1.2996355,1.0
Packed.Generic.493-34f0ff88c340e7cb382feab1685b09a91d8973847df5f2917e0ae8b2116432f0,-0.65154517,0.1167051,-0.31644833,0.7980336,1.0
Packed.Generic.493-34f11309f8ba373548bb090b4529ac68d8e7bb39897dc704b98b00d4876c3686,-0.27508426,-0.17971504,-0.79972124,0.8106723,1.0
Packed.Generic.493-35cec569f3940f6628c9ae9399e1f63368ce11613a32975487197ca68f6bf0ab,-0.21654724,-0.14772409,-0.40710196,1.0988228,1.0
Packed.Generic.493-36a4b1e35736c935ce8bed6003be07e2e2329ff8a806900f3d62a65441efbf68,-0.55082846,-0.45164472,-0.7199209,1.0451379,1.0
Packed.Generic.493-36a6c9c5f53f41fcf6006dc436ac6510f7548d15165712dc4ecd8d937bf78bc0,-0.14713565,-0.107731685,-0.68682957,1.1205733,1.0
Packed.Generic.493-36eaf20b5431b6856648611ec625d4813ad19e2f454176ee04498025dd399383,-0.39953414,0.42834112,-0.82560617,1.0961648,1.0
Packed.Generic.493-39cb9b0d868d8ae5d8aa9f318aefeff94ac30cb88276e6135caad95c0dd05352,-0.69313866,0.4874726,-1.0204715,1.0294709,1.0
Packed.Generic.493-3ac1f5404ca2baf26cb642b08302167d847ebb800edfd3b712c37d31af4c6838,-0.61248296,-0.113907486,-0.27473903,0.7514287,1.0
Packed.Generic.493-3b91ec6756d988158cfe49a7b9c936ac9acd39440828cec4c160d7efe69d77fe,-0.0028159346,0.47400331,-0.44345716,1.0818044,1.0
Packed.Generic.493-3bc48b6500fe322dc4220df676ef5409b5fd0b473c9367ad71d80c62325b4c76,0.045617726,-0.2540738,-0.34162012,1.1002171,1.0
Packed.Generic.493-3bd100e3455001d34ab998f53eda0b74aed32ce0b28f78e53dad86ac2d692239,0.1152695,0.48509628,-0.1507847,1.0470906,1.0
Packed.Generic.493-3bfd39629367bb827c58827ad4c8dea0dd68c277f9ccc2dc07bda5145fcf59b4,-0.746209,0.26774114,-0.57172215,0.8387,1.0
Packed.Generic.493-3c6be9522530f82bbef4dcf92850756261f8ea6e4f83b2e73aa2371df43c3f0c,0.25965425,-0.7040791,-0.17611308,1.3180602,1.0
Packed.Generic.493-3e0222d5c67b23629e80684b240a4c15407a77e088bb0f8eedde09c25d37490d,-1.0464354,-0.6499511,-0.64913315,0.9931935,1.0
Packed.Generic.493-3e213bfc794592fdec0850bc3773f66f3c1b4c9e3e57ea55ad216cb69db97e3f,-0.5864736,0.76194173,-1.049391,1.1338394,1.0
Packed.Generic.493-3f59d43aa6e3be9218cc8ec36cee17ae71c3af2ad46cf5a5c067c092831e3df8,-0.44311017,0.7348203,-0.89591074,0.9725009,1.0
Packed.Generic.493-41b37b7121dfe643eea6d59493b5ec45f8f5f184e076fec80b2d7a7a6c63a6de,-0.32091498,0.0737813,-0.46670908,1.0768337,1.0
Packed.Generic.493-44d5809faa9642f56561e0fa25cac90faa632b121722d72b0eb899ccdbb9c7ed,0.7131299,0.071615934,-0.026199466,1.4284936,1.0
Packed.Generic.493-48c51ac9737fcc7eea4f695af3f9718ab96e76bd726e2178086b8a2f8ae81c09,-0.6084482,0.16413887,-0.4874166,0.6758045,1.0
Packed.Generic.493-4a7fc3373c55e5487fe8c7233e10633f135d1e8990c0c15f8ed05c69e6d9bf77,-0.9424931,0.49063465,-1.0287917,0.81533843,1.0
Packed.Generic.493-4ab2f85a4d442e60daa6fbaabe206b741f8ff3a93f8eada59111a2edf5e3d5f9,-0.7221401,-0.118401594,-0.45606762,0.6630737,1.0
Packed.Generic.493-4af2e7f017430916d4d6c42dd654b501cfed70e57525af910fe3cee10730b5f2,-0.63518995,-0.79278785,-1.109346,1.2269503,1.0
Packed.Generic.493-4b8f103571a5899cf2ef2abd6d79ea926bc135317e0f8cfe14f7f307174b3b62,-0.80832946,-0.27537587,-0.5196118,0.68171716,1.0
Packed.Generic.493-4cb343611f77bffdaaabaab048d5d246f1da6b6afbe28e1ecdab9fc3057a45b7,-0.64925647,-0.41346177,-0.465035,0.82530564,1.0
Packed.Generic.493-4d04132081a790ffb88530d4639550520698744c60741d23dc09629fb69a3aa2,-0.30819592,-0.752718,-0.2011453,1.2425339,1.0
Packed.Generic.493-4d2d26d8a5b2756989f50a380b4923dd54f7c673974390f1688ec6c5c39f3e87,-0.39624453,0.37196636,-0.78161716,0.9767639,1.0
Packed.Generic.493-4d829cb20c404ab3e06b0350ede78b5c40b97327714a0ede9e26a71562a2d172,-0.5011115,-0.10228314,-0.67238927,0.92318285,1.0
Packed.Generic.493-4ded30d440989fdd1452e91123ddee3dc87b8ccd7c184234c78ce0c3df418c3b,-0.9386441,0.2688175,-0.59806585,0.74405754,1.0
Packed.Generic.493-4e3fdc9895ab33fea4e0a848d886c638e8a9f4b65e745ff8b4049fe669873c38,-0.58880466,0.4466753,-0.90911746,0.9551104,1.0
Packed.Generic.493-4e8be7a1f4457832a3f55a0abf511efdb3aaca216e4dcb2c67303668bd8873d8,-0.40905628,0.086287014,-0.5407436,1.1030177,1.0
Packed.Generic.493-50a4036650352503d499492b7590167ae0d93c71270993201e73e95be4bddafe,-0.37861684,0.3763286,-0.008200657,0.6331634,1.0
Packed.Generic.493-50c6676e0fbbf134c8a2babb04b456ef3bffeb52c937ccef306a27aa2c17fd32,-0.010340879,-0.100807935,0.15839182,0.81414413,1.0
Packed.Generic.493-50efa040a535a22a75b48df90882b2d59a4fb2677667f04ec80c2f6215f04f78,-1.0824035,-0.37020138,-0.4781655,0.7089829,1.0
Packed.Generic.493-52c2f7f94dae8f30e470e8948b5c821283768164e058aafb36afbe5d3bbd3444,-0.6341112,-0.29186413,-1.0927894,0.9076679,1.0
Packed.Generic.493-52fcbef50ebd687d4b69ba7ee2274702041d66df099abeb38df99d2f3188f2da,-0.5727531,0.0227987,-0.4498891,0.7629509,1.0
Packed.Generic.493-56a94308a99e2024aa0deee532b983c57352ecbf437bbc8c052c76a23b759a7d,-0.6910338,-0.14606488,-0.5086767,0.82947296,1.0
Packed.Generic.493-58a9d4574ef2c47b2e59572b992363ec718785d09b4ba8ed315ee25170335392,-0.8044252,-0.20158078,-0.80950767,0.9644639,1.0
Packed.Generic.493-58f5f7ec26e7cd8d7d64ca044f180bd08cc2af7212003c1d1eefcaaa07d9b3f0,-0.34619656,-0.20983338,0.35939628,0.71758366,1.0
Packed.Generic.493-5a63f57b7007a44e8ed2a31204cbf3aa86d42fb977ff1e7917b8ab69fca88f37,-0.31717837,0.4060817,-0.90866905,1.0843568,1.0
Packed.Generic.493-5c20cdb1f5190694d5a6b05a347ab5c0ffc0215be8b1962c06ea8aad603dd2a7,-0.47839794,-0.2776298,-0.46862128,0.8319548,1.0
Packed.Generic.493-5cf166a29fbb1d82f5d4d8e0196a87503c587147273d0e596f2dcf1fae81deb4,0.74008286,0.02060023,-0.30914885,1.5471455,1.0
Packed.Generic.493-5dbaf2120433a98f462bfb6e8d7ddaa6519aebc39c7ab6eff2d73ac8954ca16c,-1.1227715,-0.053192724,-0.5398959,0.5699214,1.0
Packed.Generic.493-5e7e1ca8f3abc55fa590dcecbda896a1e04c8f2fcc5a06fc685677f133f3678f,-0.34455597,-0.27371216,-1.00862,1.083533,1.0
Packed.Generic.493-5efcc3c0c6e3a395f8e4366b279143a2e001fcdecf33a8de61139899633def33,-0.6790489,-0.42923376,-0.620626,0.8336342,1.0
Packed.Generic.493-5f32c13db984afbe7d236d5d18384800d274ea3f349dbd3cf7754c2010997712,-0.29719177,0.61274993,0.115330644,0.6051738,1.0
Packed.Generic.493-5f404690f38c5ed079692d8e01e0fdb262e2172639a1ef87afa219fd44b4b6ff,-1.1122324,-0.6537532,-0.47640723,0.9235273,1.0
Packed.Generic.493-5f51de6d66ff50454f41d0b1037245bb781f21269da1f1e493ce301a9a796842,-0.1350653,-0.09752597,-0.83929455,1.2817935,1.0
Packed.Generic.493-5f697850babc61db3554d9150c14cf183da6d3215445a9974bda0b3fd1377059,-0.08354853,-0.4669857,-0.032077126,1.1825484,1.0
Packed.Generic.493-5f7bfa1eeb0ebb08e89ff481ca5cf9307439fb9666593d565d6b104fe021d956,-0.67717844,-0.35597163,-0.49499476,0.8044082,1.0
Packed.Generic.493-62c4b3af788dc2d6ab32850a170767a1664f4fca1f1a6180c927068d8811e8c8,-0.14625382,-0.40063378,-0.36158702,1.0307841,1.0
Packed.Generic.493-62d58957b8a7b585303d69b4169b7131bf8356d82ac09a0509d4c330b1d85c47,-0.64533424,0.033143956,-0.6028339,0.81059915,1.0
Packed.Generic.493-63cf1c73ae1154149a10033329b0363e6a1186b1e3b4daaf77455ab7b0126c5b,-1.2470642,-0.19711499,-0.75010854,0.6752915,1.0
Packed.Generic.493-63f287ace70e6906433bd7b6ca16ff37d8045f63593841c61d33ae6adc6cdb8b,0.047003355,-1.1534724,-0.4891336,1.6810381,1.0
Packed.Generic.493-64ab2ab1d600ed9de01935b3a91e6d8c9609768c98c85a8a6e28dc5e8168d956,-0.5908086,-0.17842421,-0.8880459,1.0116359,1.0
Packed.Generic.493-65fa5a47503e317a9449dd2ed71e1f2a8f2d29a8c54e1ebd6a120e5acfd8874e,-0.72769904,-0.48296553,-0.6581706,0.89183646,1.0
Packed.Generic.493-6aa15158821ba298941a916043008720e70b1caa796fcbcd091ab476481be71d,-0.29950222,0.28345725,-0.9159683,1.1936727,1.0
Packed.Generic.493-6b93b3fd21b1e4357503cec2271d658534840e056005682ffd1229895a5d12ff,-0.823875,-0.04565697,-0.63379747,0.5790593,1.0
Packed.Generic.493-6d02a459e5d3d27b1fb4a9c67e0c4649f32b49ac1b3244580d2d701622a893c6,-1.5289565,0.09005367,-1.1401639,0.725915,1.0
Packed.Generic.493-6f6eec292b63ae8a41515c67959dc12388c3e2b65bb678438fd7c856e50fede0,-0.4777199,-0.22165358,-0.47550738,0.9623862,1.0
Packed.Generic.493-73cdaf9d721e438398a5f3daa944fae7bf7415b16516e13e87eb78bc087e5c4e,-0.21743074,-0.1319329,-0.49422675,0.97588426,1.0
Packed.Generic.493-73e941870b2047b13950b3cd20cbd6b4bb0ef9aeff648635b89ed31b2267e628,-0.0903611,-0.020284554,-0.64834636,1.1431067,1.0
Packed.Generic.493-77a211120819b04e082589bb1b0d20f969bfa9bbb5b9d1d6c82808bc8b69f40d,-0.6991305,-0.55282664,-1.0986512,1.0637085,1.0
Packed.Generic.493-77cca64dc472e64e9eee5cbf83d8c39dc1e364595a33797e71e0baeb48e02d3f,-0.7159033,-0.15930767,-0.6480116,0.69890916,1.0
Packed.Generic.493-77f1fd82f978b6eb165edff0fc7b78231c6b95d3beebc40c1f59c3a43f914eca,-0.2357177,0.08948078,-0.14823319,0.63179034,1.0
Packed.Generic.493-79b0f725f00939beac33293ada4b02f1269e3ff271bcbcea996045ee93f0c523,-1.5054559,0.17126733,-1.3143442,0.85306495,1.0
Packed.Generic.493-7b31010e1d33cec7059470b4721d1bbbf6ce8a73dd01bb723f9180e826b73873,0.042663768,0.09077738,0.024225354,-0.025146626,1.0
Packed.Generic.493-7c11b4bf266ab735d62ec3f1c78cfeed4991051d3edbafdfdad6a1bc3d587a03,0.02590993,-1.1547772,-0.42976996,1.6282617,1.0
Packed.Generic.493-7ccf195df618283a899565643fc3a08ffe13442f0398ad4f6e6b515c1bb6ce1d,-0.42894018,0.30644995,-0.85041636,1.0332249,1.0
Packed.Generic.493-7dd2b329c68904eab12a25be16e0cf679ef9c6a3dbf1730a6e92bed72382af92,-0.39855376,-0.250921,-0.80156064,1.1493968,1.0
Packed.Generic.493-7df2e9d0948595f79fe182f5862b9331cb407a461f7ec7991d903947adb98abb,-0.6692031,-0.524709,-0.5134346,0.87606835,1.0
Packed.Generic.493-7e9b5663abacc7c59f2cfc4230ae0f19b36aca106d2e0acd60fa0f5c8076f985,-0.5716842,-0.8533106,-0.7190401,1.1284066,1.0
Packed.Generic.493-7ef9d9a8240d74a37818cfa08d6d1a8b974b0b4135a2e2f44f731ddbfc2bef2f,-0.72895694,-0.17620862,-0.8089253,0.9786624,1.0
Packed.Generic.493-7fc989e415ae21e1a85307afbd7ac80d195ff3ea802a56f4aa13d924720c4e01,-0.4280511,-0.41089985,-0.9161591,1.1808802,1.0
Packed.Generic.493-7fd8cd9a4f8933c2ef2a24b53f2226587364bafce1c6d491c3897266f0a84fb7,-0.3363984,-0.41190526,-0.6091917,1.1241786,1.0
Packed.Generic.493-82f01ed429f39c77d7e5a9f9e55c85c690c32e6ca2cc40b207c61e15d12ca55d,-0.75720197,-0.44050866,-0.5349835,0.7207698,1.0
Packed.Generic.493-85bb1996ee3a4e1d9f8597bf78b4dcddd30336c999765daea2f51ad3a667343f,-0.8088487,0.29292235,-1.1592344,1.0843488,1.0
Packed.Generic.493-86ba81d92290dab5123f04c55eeb43b5fb8ce7b8aad2c0e9b0cb36d42a791cf8,-0.5018489,-0.110768706,-0.53723365,0.86043876,1.0
Packed.Generic.493-88eb366002e9ca303488a42903eb58c6dc47ec1f27c77a63a429e8dc0ea99c18,-0.2135887,-0.37951738,-0.11422094,0.8884666,1.0
Packed.Generic.493-8a4d99decbbd619f89c4a0bc673c32d6824093d7e02deed9dd64b2cbd69eee7d,-0.59129477,-0.13954622,-0.5463817,0.8814363,1.0
Packed.Generic.493-8a5d490786e837ee4de0cf50fc9ba02df877c9f8eabdae38c1f72c38dab37c7e,-0.39520437,-0.59592515,-0.9489288,1.1399229,1.0
Packed.Generic.493-8a9845aa491f3a87a85c9e9b967c46102df9af5e5a320c6d1b946942a9c5c7f2,-0.36950937,-0.111166455,-0.22234184,0.833855,1.0
Packed.Generic.493-8ac49377dc8eddcc0cb6f1bfcc8a1e41c4219c5b3788d1e883b89cb9d7eddb90,-0.13374722,-0.5800092,-0.9253481,1.145478,1.0
Packed.Generic.493-8ae7824703c8d5ff5784899f3fd20fc0da45dd1c277971fa201143c48051f472,-0.19138499,-0.1085605,-0.17469648,0.98311055,1.0
Packed.Generic.493-8b849a098aeb43cd8d81b1be2bbdf2cc18f1b14f1411578f93a69af6ea85d427,-0.14501914,0.57798505,-1.0529952,1.3909936,1.0
Packed.Generic.493-8c768ce4038c8a233dd75b364788d6f9f16b66e77bbfd9edc618890c1c15dd92,-0.6297468,0.054183453,-1.1136352,1.0889376,1.0
Packed.Generic.493-8c859108df4b1966c2f01ed12353053c9a7c60a0bfc23d254ed5c8adf600203f,-0.42025065,0.7195828,-1.0817748,1.2209061,1.0
Packed.Generic.493-8d22ced3220d4c1774210f67d29ee6928d4406e29a978331521910e3325b4515,-0.8829391,-0.55343086,-0.847479,0.9766784,1.0
Packed.Generic.493-8d3be257e2082df0372de4536f1189df31545c082626ffa994d16e2009563066,-0.28608933,0.09158419,-0.8343049,1.1249583,1.0
Packed.Generic.493-8d8f83d009ad9ded212b428e6c8f5270865ba6b63e551d96f2e07bbb47c528d6,-0.35317835,0.45850414,-1.0615706,1.3212988,1.0
Packed.Generic.493-8db2a11aac29b0a97df21541c3cb0f594c7239fc89a87e7425dfc2ddb3daa744,0.820001,0.35619578,-0.24729922,1.7167445,1.0
Packed.Generic.493-9c827c35989eb4719bce8ce72effca80da7c8342fc65824e1e6bedde673e2586,-1.3152366,0.68012315,-0.9540428,0.662852,1.0
Packed.Generic.493-9ddd96533d6e8f841946116877df8c4da23ab3bef34ebfd9ef48140f8148ee4e,-0.5851961,0.45064574,-0.99579495,1.085791,1.0
Packed.Generic.493-9e7e6909bbfb20d3a427427c278567fe0a1e5e906117d72b59865ee1c9fac9c0,0.09729843,-0.7138381,-0.30590016,1.581662,1.0
Packed.Generic.493-9e99378b29ddcf493821fcc2feab6dfdcc24b48a32d8efeefc676a32932d6193,-0.48832798,-0.4426049,-0.6247169,1.0435227,1.0
Packed.Generic.493-9ec1ee933721ad0974143e69e0bd2bff55fe91eb19e536fd1daba2e3984dd5a6,-0.009519569,-0.46195772,-0.021686831,1.306173,1.0
Packed.Generic.493-9f6ca16bb60cfc318d85c4fbfa89d547620e2be02a6bad75ac6caf50395c0af7,-0.3614609,0.47540978,-1.0326159,1.2258976,1.0
Ransom.Cerber-0076b241a5510b85bd726c9be4c40c109063e704ca89b3299defa3e974023b1b,-0.717449,-0.8201208,-0.5577788,1.2513751,1.0
Ransom.Cerber-01325cf380fac0a30f87a94035a9c4837397c51242029413c5b76951e21aa6f8,-0.51507497,0.53512126,-0.48909283,0.6665357,1.0
Ransom.Cerber-01cfd614eb9bcd2cfb04f1c3ed7e6dfef5e96272b5e605b08a79836a191bdf7c,0.096648715,0.97988355,-0.7617618,1.5007898,1.0
Ransom.Cerber-020b68cdb75d06999cb4fb11e6db4cf7c206922133eb96d74ceffdec2e39a9dd,-0.28020078,1.4434713,-0.27454165,1.2760075,1.0
Ransom.Cerber-042815f730d78828bda1f32c7b0fb82b85f070770ebb0fbc784dd76cbae7ffdb,-0.6665215,-0.20892707,-0.68193936,0.91325325,1.0
Ransom.Cerber-04800bd6b0c7f2e6bc11515b67d6eb9b0e56e8e841e12e3a03c250f412de01e5,-0.3234205,-0.33852637,-0.6721081,1.2081982,1.0
Ransom.Cerber-05171f2c1df973253c156402a2709adc869587aa5cdf2fb6793a47666585ed8f,-0.5829875,-0.33563772,-0.5975162,0.87638706,1.0
Ransom.Cerber-05f5015a014190ce42016124aff385b65ba506a5384d7767da4ec78b4628a862,0.112543434,0.59251535,-0.4032432,1.0775323,1.0
Ransom.Cerber-08c368769ff51415ef8c727a432d864a79ac9bbffb3ff2bff49939a468f7304e,0.30215165,0.10197772,-0.21876922,1.1912432,1.0
Ransom.Cerber-0933ecf8a158cb9e9f1df73db1646705b11aa4e85e428471421028adb464ed9e,0.019251965,0.82710654,-0.21612126,0.7955084,1.0
Ransom.Cerber-0938a6f02d0f429b52aea0d10cfe25341611db14ca200a907747b2fea7c18ba4,-0.15031625,-0.3143571,-0.17216559,1.2179538,1.0
Ransom.Cerber-0a387c6d020486b21eb82e1715a98e141993aa574c3aaef586c32918db1190fb,-0.72836846,1.0262946,-0.6139248,0.83869416,1.0
Ransom.Cerber-0ba2f83c6871f0af2ef7b950a346763412786bc776ccd5a5e7cb0e6620cfad0b,-0.48948294,0.9691622,-0.20854756,0.8077068,1.0
Ransom.Cerber-0c4f325444da21586451466de73396c57531fd4ce6699cbe1c9f70d5169ef628,-0.83587146,0.9726018,-0.30854312,0.50932866,1.0
Ransom.Cerber-0ca1888e2e4e06eb8beb33fedebcf1b6ec214069b220eed839e3b6b792740f68,-0.11060836,1.306754,0.07645461,0.71269757,1.0
Ransom.Cerber-0cfb5e263ca7a4f5b38cd79c111eeeb7cb6e2e3150fc07996fd7b74a739452e8,-1.3002764,-0.33318198,-0.67227036,0.67776525,1.0
Ransom.Cerber-0d235958f114d06e11a794168b11861c398b41017da01417a3bfb681c039a60b,-0.5660154,1.3819008,0.13135293,0.6467356,1.0
Ransom.Cerber-0d3b4ec3b6e427ae837a71989120906552fbe605e984090910008e451b1f8c85,-0.6776984,1.0838261,-0.19978888,0.56833464,1.0
Ransom.Cerber-0d6b4eaf82976a44e7ce1187f23f225271ac90fe5efe847151ba71a3aa6bf027,-0.5655154,0.5417913,-0.7991265,0.9340493,1.0
Ransom.Cerber-0ebc970ae1e63f2d14bae3c9a83ed525e3367edadc94810233e27e823b2ff724,-0.5394615,-0.5218069,-0.5937101,1.1044679,1.0
Ransom.Cerber-0f558ba4697d61c46936054466d2cdbc5fbfbca7e3a8f0597ed410324e2e49ed,-0.068400554,1.2512522,-0.12817451,0.7698418,1.0
Ransom.Cerber-0f6c43dd0064f051f30b2b75ed021dbcede2cde2d3b7d9c02c5ee39fe0f3f366,-0.17522874,1.4383831,0.16958816,0.61834097,1.0
Ransom.Cerber-0f70bc3efdd6ed3ca8128efbeff47af71cfc8ca8664dd02a4d076862fb5b684e,-0.3386407,0.05972642,-0.45634416,0.89835924,1.0
Ransom.Cerber-0fa8ea0abd202be397b840dbf6c2bc1cb741b7652ef0ef3fc14d32e583d7c3b0,0.058183823,1.3200407,0.15022571,0.66042536,1.0
Ransom.Cerber-0ff42f0e77f3f6ac4c15d31a92745187eb33f2e60917f501832d89aaa4804868,-0.5606117,0.6853353,0.105635956,0.39229512,1.0
Ransom.Cerber-10629ac826eedf7cfb85c799526df0028ea265f8cc2a18426ed04d5b057f2bc5,-0.719323,1.3535383,-0.014658059,0.5395765,1.0
Ransom.Cerber-1073b1d899a1be5fae64af467b71d9fc408edaf226a4ff9eed5c16c0e7a01d19,-0.33936447,0.329409,-0.25590503,0.9462437,1.0
Ransom.Cerber-11a8f3d2c6663aa4826a5e5d595487559a9cadfe80f563d6c26cc09d87b518cf,-0.33265832,1.3258474,-0.15609357,0.54339874,1.0
Ransom.Cerber-11cc6abb39b931da07ec61731884368ed0659e6107003699bb0abbb306b39d2c,-0.8663317,0.83421785,-0.5703687,0.5481605,1.0
Ransom.Cerber-1227d3bf60ae26e556592fa32fc6be735bee8cdb03f97c5c7e790fa0d4481333,-0.4630348,1.6814923,0.07232273,0.7233335,1.0
Ransom.Cerber-12995d500c8d6e15306a1f62079d5e09b47fdd384a069456744a8cb005fb06d4,-0.32788184,0.23692547,-0.31986773,1.0090482,1.0
Ransom.Cerber-12a304093fdae55a95a400c7acc7a9f1e8be024737be085e60f1c4af16b896d1,-0.34237432,1.3168864,0.40061682,0.58112097,1.0
