,findfirstfileexw ntclose,findfirstfileexw regopenkeyexw,findresourceexw findresourceexw,findresourceexw loadresource,findresourcew sizeofresource,getfiletype getfiletype,getsystemdirectoryw ldrgetdllhandle,getsystemmetrics getsystemmetrics,getsystemtimeasfiletime getsystemtimeasfiletime,getsystemtimeasfiletime ldrloaddll,getsystemtimeasfiletime setunhandledexceptionfilter,getsystemwindowsdirectoryw getsystemdirectoryw,getsystemwindowsdirectoryw getsystemwindowsdirectoryw,ldrgetdllhandle ldrgetdllhandle,ldrgetdllhandle ldrgetprocedureaddress,ldrgetdllhandle ldrloaddll,ldrgetprocedureaddress getsystemmetrics,ldrgetprocedureaddress getsystemtimeasfiletime,ldrgetprocedureaddress getsystemwindowsdirectoryw,ldrgetprocedureaddress ldrgetdllhandle,ldrgetprocedureaddress ldrgetprocedureaddress,ldrgetprocedureaddress ldrloaddll,ldrgetprocedureaddress ldrunloaddll,ldrgetprocedureaddress ntallocatevirtualmemory,ldrgetprocedureaddress ntclose,ldrgetprocedureaddress ntprotectvirtualmemory,ldrgetprocedureaddress regopenkeyexw,ldrgetprocedureaddress regqueryvalueexw,ldrloaddll getsystemdirectoryw,ldrloaddll ldrgetprocedureaddress,ldrloaddll ldrloaddll,loadresource findresourceexw,loadresource findresourcew,loadstringa loadstringa,loadstringw loadstringw,ntallocatevirtualmemory getsystemmetrics,ntallocatevirtualmemory ldrgetdllhandle,ntallocatevirtualmemory ldrloaddll,ntallocatevirtualmemory ntallocatevirtualmemory,ntallocatevirtualmemory ntfreevirtualmemory,ntallocatevirtualmemory ntprotectvirtualmemory,ntallocatevirtualmemory ntreadfile,ntclose findfirstfileexw,ntclose ldrgetdllhandle,ntclose ldrloaddll,ntclose ntclose,ntclose ntopenfile,ntclose ntopenkey,ntclose ntopenkeyex,ntclose ntqueryattributesfile,ntclose regopenkeyexw,ntcreatefile ntcreatefile,ntcreatefile ntcreatesection,ntcreatemutant ntcreatemutant,ntcreatesection ntmapviewofsection,ntenumeratevaluekey ntenumeratevaluekey,ntfreevirtualmemory ntallocatevirtualmemory,ntmapviewofsection ntclose,ntopenkey ntclose,ntopenkey ntopenkey,ntopenkey ntqueryvaluekey,ntopenkeyex ldrloaddll,ntopenkeyex ntquerykey,ntopenkeyex ntqueryvaluekey,ntopenmutant ntopenmutant,ntprotectvirtualmemory ldrgetdllhandle,ntprotectvirtualmemory ldrgetprocedureaddress,ntprotectvirtualmemory ntprotectvirtualmemory,ntqueryattributesfile ntqueryattributesfile,ntquerykey ntopenkeyex,ntqueryvaluekey ntclose,ntqueryvaluekey ntqueryvaluekey,ntreadfile ntreadfile,ntreadfile setfilepointer,ntunmapviewofsection ntclose,regclosekey findfirstfileexw,regclosekey ldrgetdllhandle,regclosekey regclosekey,regclosekey regopenkeyexw,regenumkeyexw regenumkeyexw,regopenkeyexa regopenkeyexa,regopenkeyexa regqueryvalueexa,regopenkeyexw ldrgetprocedureaddress,regopenkeyexw ldrloaddll,regopenkeyexw regclosekey,regopenkeyexw regopenkeyexw,regopenkeyexw regqueryinfokeyw,regopenkeyexw regqueryvalueexw,regqueryinfokeyw ldrgetprocedureaddress,regqueryvalueexa regclosekey,regqueryvalueexa regqueryvalueexa,regqueryvalueexw regclosekey,regqueryvalueexw regqueryvalueexw,searchpathw searchpathw,seterrormode seterrormode,setfilepointer ntreadfile,setfilepointer setfilepointer,sizeofresource loadresource,timegettime timegettime,writeconsolea writeconsolea,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent_count,children_count,LABEL
Trojan.Gen-31a4d67603b9956061080af9dcc0dc20559ce9ceb05251330cec8b331780bd93,0.0,0.0,0.0,0.0,0.04518927680188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542890617567377,0.09080220709018491,0.0,0.0,0.0,0.0,0.05564781723833447,0.9492009340415765,0.0,0.0,0.026185779962844297,0.0,0.08672399421086123,0.0,0.0,0.0,0.016083384726003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032650253698864436,0.11722670980985941,0.0,0.039134462018547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891406522656457,0.21891934191282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043412322281133016,0.0,0.0,2,0,0,2,20,0,74,0,0,0,1,0,171,15,1,62,14,0,1,40,1,0,458,1358,7,0,0,0,3,1,1.0
Trojan.Gen-31b653dd638f2290fb658606a9a7a93702651f6fda9748fd45d579331958dce7,0.0,0.0,0.0,0.0,0.04518927680188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542890617567377,0.09080220709018491,0.0,0.0,0.0,0.0,0.05564781723833447,0.9492009340415765,0.0,0.0,0.026185779962844297,0.0,0.08672399421086123,0.0,0.0,0.0,0.016083384726003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032650253698864436,0.11722670980985941,0.0,0.039134462018547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891406522656457,0.21891934191282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043412322281133016,0.0,0.0,2,0,0,2,29,0,90,0,0,0,1,0,231,15,1,78,25,0,1,40,1,0,511,1413,7,0,0,0,3,1,1.0
Trojan.Gen-31fbfc59643d6c3c683e2d9214eaff0fa63c03b1cd5788698e78d6c384544995,0.0,0.0,0.0,0.0,0.04518927680188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542890617567377,0.09080220709018491,0.0,0.0,0.0,0.0,0.05564781723833447,0.9492009340415765,0.0,0.0,0.026185779962844297,0.0,0.08672399421086123,0.0,0.0,0.0,0.016083384726003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032650253698864436,0.11722670980985941,0.0,0.039134462018547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891406522656457,0.21891934191282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043412322281133016,0.0,0.0,2,0,0,2,28,0,88,0,0,0,1,0,216,15,1,77,25,0,1,40,1,0,506,1411,7,0,0,0,3,1,1.0
Trojan.Gen-324889150ac23aeaf68b4be597d860aa6e67eaa28e9dc0b9809a6e3d1402e857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999406803069922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010892009327462242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,6,1,12,1,35,1,2,0,19,9,16,3,0,18,10,1,18,6,4,0,70,69,9,8,0,0,2,0,1.0
Trojan.Gen-3262f6ca29cc9f959b5d12be139ca4f55b56894733c08455ba366ca9bbe5a4bf,0.0,0.0,0.0,0.15791529119914496,0.0,0.0,0.0,0.24767302684035686,0.0,0.0,0.0,0.0,0.0,0.01568981685707117,0.010281061617543516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014824398322942257,0.0,0.0,0.0,0.0,0.0,0.018210379977049825,0.0,0.07207918093251464,0.0,0.0,0.0,0.049383607546271274,0.0,0.01848409200962792,0.06636485309107276,0.03164645413684025,0.0,0.0,0.0,0.0,0.0,0.02680433053745892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031991325928247244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444827632601861,0.03069650695311197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03335791241173803,0.05992783818434153,0.0,0.0,0.0,0.0,3,0,0,10,8,0,41,0,0,0,7,1,17,3,0,15,5,0,7,13,3,4,211,249,17,0,0,0,3,2,1.0
Trojan.Gen-32651f6a1a0a95e0498098deb62bc85ce1ab5286b382fcbdc527045634e27fce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999406803069922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010892009327462242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,2,37,1,36,1,3,0,18,11,34,2,0,37,30,0,17,6,4,0,72,90,13,9,0,0,2,2,1.0
Trojan.Gen-327ed6edd46fa755d69a4390de7df3f4a3749a0dd53291c0da2e20af67161d46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999406803069922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010892009327462242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,9,1,28,0,1,0,12,6,3,1,0,12,7,1,11,6,4,0,43,43,9,5,0,0,2,0,1.0
Trojan.Gen-32bae26669137e2c4f086bac948414600d5a4d5d6f64261177a1ff6101fdcf9d,0.0,0.0,0.0,0.0,0.0,0.0,0.0746918076463134,0.0,0.0,0.0,0.0,0.0,0.0,0.02400707627072435,0.015731109715608087,0.03412354722479421,0.0,0.03527850734853738,0.0,0.0,0.9918914786197315,0.023161885706439667,0.0,0.0,0.0,0.0,0.0,0.0,0.03409126277473552,0.04179570593561871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02859918496637413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030514442584177903,0.021892396817791204,0.03475470901287985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139747243296882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,495,0,26,0,0,0,321,311,3673,1470,53,1857,326,1,330,4,2,0,5,41,1,0,0,0,2,3,1.0
Trojan.Gen-32e98a6d410e0246c45b8b6bb5575de1724bc5dfcac1e7c561475a2b6cdb2148,0.0,0.0,0.0,0.0,0.0,0.18887076406677913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054038633425218634,0.10622963767524093,0.0,0.0,0.0,0.0,0.054252053741151884,0.4112857741609133,0.10427231013161099,0.0,0.05105797180557036,0.0668357131501949,0.0,0.0,0.0,0.0,0.1254398387282938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06366263426817036,0.7314330819642557,0.05449812288720161,0.0,0.09486839550004725,0.0,0.0,0.0,0.3692763033035231,0.0,0.0,0.08534432952840056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05509202402971692,0.0,0.0,0.0,0.04927860407053002,0.0,0.0,0.1527545005190393,0.0,0.0,0.0,0.0,0.0,0.0,0.1444936679492461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,214,0,42,0,0,0,20,1,397,15,27,116,56,0,46,76,16,4,632,876,12,0,0,1,2,2,1.0
Trojan.Gen-32f9c9af7734a3510ea68b4c337ee7c1b29b4fa08c14356a2ab69277fce01060,0.0,0.0,0.0,0.0,0.04518927680188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542890617567377,0.09080220709018491,0.0,0.0,0.0,0.0,0.05564781723833447,0.9492009340415765,0.0,0.0,0.026185779962844297,0.0,0.08672399421086123,0.0,0.0,0.0,0.016083384726003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032650253698864436,0.11722670980985941,0.0,0.039134462018547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891406522656457,0.21891934191282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043412322281133016,0.0,0.0,2,0,0,2,29,0,89,0,0,0,1,0,238,15,1,78,25,0,1,40,1,0,511,1413,7,0,0,0,3,1,1.0
Trojan.Gen-331e8ae6254ff8a3d42b8ccee4d94d3b1122cf7f8024a6d7d7aaf471aa9364c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940583494965721,0.021514010307916154,0.0,0.021069097449550524,0.027579790259471926,0.06977818830814084,0.0,0.0,0.0,0.012940702953725566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07172263312249208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,7,0,44,0,0,0,2,1,19,4,0,25,16,1,5,6,0,0,304,2191,1,0,0,0,2,2,1.0
Trojan.Gen-341da5499d007d1a2937b1961f96dbf3b7b2dd1901ca066f29b0ac1175e0fad9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962724602085415,0.05893594043449941,0.0,0.0,0.0,0.031858643824009915,0.0,0.0,0.0,0.047266718294772005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026807165282038886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7,0,23,0,0,0,1,2,4,2,0,3,2,1,1,0,0,0,1,32,0,0,0,0,2,2,1.0
Trojan.Gen-342d86ca3863b314d7b1ca74f0f14e2c00d4e965f614833fc23cb95097c4229f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013515650642483638,0.0,0.0,0.0,0.0,0.0,0.9979715737720191,0.019899928300593703,0.0,0.0,0.0,0.03227155059432121,0.0,0.0,0.0,0.023939661388343286,0.0,0.0,0.0,0.0,0.0,0.0,0.02859479672886185,0.0,0.017448862825374334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02715460191804114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,213,0,47,0,0,0,20,1,258,12,20,84,38,0,39,35,5,4,120,507,3,0,0,0,2,2,1.0
Trojan.Gen-3477ce00542ae86b6ca642ad6f47d799e3fdeceaa68b9c2e3a085a5461f9d072,0.0,0.0,0.0,0.0,0.04518927680188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542890617567377,0.09080220709018491,0.0,0.0,0.0,0.0,0.05564781723833447,0.9492009340415765,0.0,0.0,0.026185779962844297,0.0,0.08672399421086123,0.0,0.0,0.0,0.016083384726003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032650253698864436,0.11722670980985941,0.0,0.039134462018547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891406522656457,0.21891934191282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043412322281133016,0.0,0.0,2,0,0,2,12,0,60,0,0,0,1,0,154,15,1,55,14,0,1,40,1,0,398,1188,7,0,0,0,3,1,1.0
Trojan.Gen-348b259665fe3b445c85358d3b4c201f4112e92d38c6d1d0cf4915d23acc0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999406803069922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010892009327462242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6,1,11,1,35,1,2,0,18,9,33,2,0,35,28,0,17,6,4,0,66,63,9,8,0,0,2,0,1.0
Trojan.Gen-35b42711899a40b07eeb71df581fc75754e666b4254ab94f34cf391f4c967a46,0.0,0.0,0.0,0.0,0.0,0.0,0.0775937463011027,0.0,0.0,0.0,0.0,0.0,0.0,0.024939803229862664,0.01634229743223992,0.03544932101245064,0.0,0.03664915384089124,0.0,0.0,0.9897537992619677,0.024061775179828875,0.0,0.0,0.030845886156616136,0.0,0.0,0.0,0.03541578224151626,0.04341955972200869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029710325303777468,0.0,0.021303458650989402,0.0,0.0,0.03938794618424894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03169999483220607,0.022742963895674345,0.03610500480432745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022228810625532777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,480,0,22,0,0,0,780,774,4592,1517,53,2313,787,1,792,0,1,0,3,19,1,0,0,0,2,0,1.0
Trojan.Gen-3620f8c8d8e6154b036a51c1af1284d768186828f006e9978ad8955ebeaf1a35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993602919894278,0.02232076705462535,0.0,0.02185917034954556,0.028614008498944764,0.07239480991355227,0.0,0.0,0.0,0.01342596810260561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07441216972376573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,12,0,78,0,0,0,8,7,43,21,0,39,24,8,13,6,6,3,362,2423,16,3,1,0,2,2,1.0
Trojan.Gen-3633adda5d4986bf88dba2cc970d198407a00892f686da6e790f2544adc5b6c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018408441925384288,0.0,0.0,0.0,0.0,0.0,0.9163460013419927,0.0,0.0,0.02654337516477702,0.0,0.0,0.0,0.0,0.0,0.03260604154678715,0.0,0.0,0.0,0.3458584748875804,0.0,0.0,0.0,0.0,0.16635859459305521,0.028331797570801565,0.03966888550594808,0.0,0.0,0.0,0.0,0.0,0.0,0.02971778150497389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028640547414931758,0.0,0.0,0.0,0.051236679765563384,0.0,0.0,0.0,0.0,0.04119933245434503,0.0,0.0,0.0,0.0,0.05007836519524165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,261,0,33,0,0,0,1,3,22,78,0,8,3,0,2,2,0,0,166,98,1,0,0,0,2,2,1.0
Trojan.Gen-36d03a95e0a166226f912f51d7daaddd6c42ebe7d8066a1af21cd5bb4c67a2cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286321584811133,0.0,0.04069761769655854,0.0,0.0,0.041947862207700255,0.0,0.0933934963645608,0.05524827553257104,0.0,0.0,0.035412641101718725,0.0,0.1406087410383954,0.0,0.0,0.09969571160466309,0.03763283168479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030581522429208165,0.0244574505528018,0.0,0.0,0.0,0.0,0.04443927864214457,0.0,0.03581277781675684,0.0,0.030938131319133116,0.0,0.0,0.03520388475861311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06308100340491529,0.0,0.03551821523088628,0.0,0.04237658455869755,0.04318352694956101,0.14876546768442692,0.6487078578796229,0.0,0.061724572695096,0.0,0.0,0.0,0.15337238663305328,0.6822276254859072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,9,115,0,46,0,0,0,29,3,319,15,23,133,64,1,50,74,15,4,777,2845,11,0,0,1,2,2,1.0
Trojan.Gen-36eaa762a5de162aec9a909a29c45b8822a1e2091d51cc507899ea635fd98a10,0.0,0.0,0.0,0.0,0.04518927680188097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542890617567377,0.09080220709018491,0.0,0.0,0.0,0.0,0.05564781723833447,0.9492009340415765,0.0,0.0,0.026185779962844297,0.0,0.08672399421086123,0.0,0.0,0.0,0.016083384726003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032650253698864436,0.11722670980985941,0.0,0.039134462018547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891406522656457,0.21891934191282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043412322281133016,0.0,0.0,2,0,0,2,16,0,68,0,0,0,1,0,154,15,1,58,14,0,1,40,1,0,428,1288,7,0,0,0,3,1,1.0
Trojan.Gen-373fa67d4b40a8f9a7872941ce4802adca14b888e22a8583a06b4cca5792cd3f,0.37266677960612266,0.0,0.0,0.10886056638546808,0.0,0.0,0.0,0.0,0.48778893871559453,0.0,0.0,0.0,0.0,0.0,0.02480575274128426,0.0,0.0,0.0,0.0,0.0,0.6585573416628194,0.0,0.24627354062772658,0.0,0.0,0.0,0.0,0.0,0.0,0.0878746183691219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09607354946767516,0.03817767783422825,0.0,0.0,0.299414195013666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417010346633275,0.0,0.0,0.0,0.0,0.057094772023492016,0.0,0.0,0.0,0.0408043373852977,0.0,0.0,0.0,0.04055602711534459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1,20,0,56,0,0,0,3,1,8,1,0,34,10,1,3,31,2,0,182,325,2,5,0,0,2,6,1.0
